Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
12,Kevin Garnett,30,MIN,PF,76,76,2995,0.476,11.8,0.958,0.211,0.187,0.245,0.315,0.042,0.487,0.643,0.482,0.439,0.423,0.214,0.593,0.833,0.049,60,0,,7,0,MVP-9DPOY-13ASNBA3,garneke01
13,Shane Battier,28,HOU,SF,82,82,2988,0.446,16.7,0.43,0.159,0.165,0.055,0.05,0.57,0.48,0.587,0.435,0.361,0.424,0.421,0.4,0.975,0.002,1,0.558,0.452,0,0,DPOY-5,battish01
14,Andre Miller,30,2TM,PG,80,79,2966,0.466,10.4,0.961,0.333,0.132,0.231,0.265,0.039,0.479,0.607,0.417,0.386,0.432,0.143,0.289,0.8,0,0,0.057,0.5,10,0,,millean02
15,Andre Miller,30,DEN,PG,23,23,822,0.472,10.4,0.935,0.383,0.141,0.145,0.266,0.065,0.487,0.642,0.429,0.278,0.409,0.25,0.292,0.75,0,0,0,,4,0,,millean02
16,Andre Miller,30,PHI,PG,57,56,2144,0.464,10.4,0.971,0.315,0.129,0.263,0.265,0.029,0.477,0.591,0.412,0.408,0.44,0.053,0.288,1,0,0,0.105,0.5,6,0,,millean02
17,Deron Williams,22,UTA,PG,80,80,2950,0.456,13.5,0.765,0.314,0.073,0.074,0.304,0.235,0.498,0.553,0.38,0.45,0.48,0.322,0.354,0.659,0.008,7,0.059,0.4,8,0,,willide01
18,Gilbert Arenas,25,WAS,PG,74,73,2942,0.418,16.2,0.623,0.242,0.048,0.066,0.267,0.377,0.459,0.572,0.347,0.353,0.402,0.351,0.251,0.58,0.006,9,0.087,0.294,2,0,MVP-8ASNBA2,arenagi01
19,Jason Kidd,33,NJN,PG,80,80,2933,0.406,16.2,0.602,0.239,0.039,0.08,0.244,0.398,0.448,0.535,0.371,0.315,0.419,0.343,0.388,0.944,0,0,0.191,0.348,2,0,AS,kiddja01
20,Raja Bell,30,PHO,SG,78,78,2917,0.432,19.2,0.478,0.12,0.033,0.061,0.264,0.522,0.452,0.605,0.419,0.362,0.406,0.413,0.62,0.956,0.004,4,0.375,0.457,2,0,DPOY-23,bellra01
21,Eddy Curry,24,NYK,C,81,81,2849,0.576,2.6,0.999,0.63,0.333,0.031,0.006,0.001,0.575,0.667,0.432,0.29,0.333,1,0.646,1,0.136,129,1,1,0,0,,curryed01
22,Charlie Bell,27,MIL,SG,82,64,2848,0.437,15.2,0.629,0.275,0.036,0.072,0.246,0.371,0.488,0.627,0.286,0.471,0.367,0.352,0.542,0.913,0.013,11,0.335,0.38,0,0,,bellch01
23,Jason Terry,29,DAL,SG,81,80,2846,0.484,16.3,0.652,0.139,0.092,0.165,0.256,0.348,0.508,0.581,0.408,0.537,0.485,0.438,0.352,0.864,0.003,3,0.351,0.485,0,0,,terryja01
24,Cuttino Mobley,31,LAC,SG,78,73,2841,0.44,15,0.721,0.203,0.095,0.153,0.27,0.279,0.451,0.598,0.452,0.378,0.382,0.411,0.578,0.921,0.01,9,0.28,0.406,1,0,,moblecu01
25,Kirk Hinrich,26,CHI,PG,80,80,2839,0.448,16.4,0.682,0.184,0.059,0.108,0.331,0.318,0.463,0.585,0.476,0.365,0.425,0.415,0.322,0.779,0,0,0.157,0.472,2,0,DPOY-13,hinriki01
26,Raymond Felton,22,CHA,PG,78,75,2832,0.384,13.9,0.695,0.329,0.069,0.045,0.252,0.305,0.407,0.457,0.282,0.283,0.399,0.33,0.266,0.903,0.002,2,0.119,0.297,6,0,,feltora01
27,Dirk Nowitzki,28,DAL,PF,78,78,2820,0.502,13.8,0.871,0.18,0.082,0.255,0.353,0.129,0.515,0.603,0.409,0.5,0.504,0.416,0.468,0.778,0.016,20,0.075,0.462,2,0,MVP-1ASNBA1,nowitdi01
28,Kevin Martin,23,SAC,SG,80,80,2818,0.473,14.2,0.688,0.256,0.101,0.106,0.225,0.312,0.515,0.645,0.481,0.442,0.417,0.381,0.495,0.882,0.051,51,0.237,0.43,1,0,,martike02
29,Danny Granger,23,IND,SF,82,57,2785,0.459,14.9,0.668,0.236,0.106,0.078,0.248,0.332,0.497,0.668,0.511,0.309,0.386,0.382,0.552,0.945,0.039,32,0.347,0.41,1,0,,grangda01
30,Mike Bibby,28,SAC,PG,82,82,2784,0.404,18.9,0.587,0.108,0.051,0.04,0.389,0.413,0.435,0.524,0.356,0.447,0.419,0.36,0.413,0.89,0,0,0.121,0.397,0,0,,bibbymi01
31,Richard Hamilton,28,DET,SG,75,75,2763,0.468,11.8,0.89,0.26,0.112,0.25,0.268,0.11,0.483,0.579,0.466,0.451,0.428,0.341,0.654,0.932,0.007,8,0.566,0.301,1,0,AS,hamilri01
32,Allen Iverson,31,2TM,SG,65,64,2761,0.442,12,0.85,0.274,0.13,0.204,0.241,0.15,0.465,0.586,0.398,0.433,0.391,0.315,0.183,0.823,0.002,2,0.173,0.176,0,0,AS,iversal01
33,Allen Iverson,31,PHI,PG,15,15,640,0.413,12.5,0.855,0.254,0.107,0.219,0.276,0.145,0.444,0.57,0.41,0.35,0.416,0.226,0.18,0.833,0,0,0.113,0.167,0,0,,iversal01
34,Allen Iverson,31,DEN,SG,50,49,2121,0.454,11.6,0.848,0.282,0.139,0.199,0.228,0.152,0.473,0.592,0.394,0.468,0.38,0.347,0.184,0.82,0.002,2,0.194,0.179,0,0,,iversal01
35,Stephon Marbury,29,NYK,PG,74,74,2748,0.415,13.4,0.638,0.357,0.077,0.061,0.143,0.362,0.448,0.553,0.356,0.19,0.346,0.357,0.224,0.618,0,0,0.104,0.361,4,0,,marbust01
36,Mike Miller,26,MEM,SG,70,69,2740,0.46,17.6,0.507,0.227,0.044,0.028,0.209,0.493,0.514,0.655,0.364,0.321,0.417,0.406,0.506,0.837,0.012,12,0.082,0.415,0,0,,millemi01
37,Tim Duncan,30,SAS,C,80,80,2726,0.546,6.6,0.992,0.395,0.34,0.161,0.095,0.008,0.55,0.7,0.478,0.434,0.38,0.111,0.462,0,0.047,40,0.222,0.5,1,0,MVP-4DPOY-3ASNBA1,duncati01
38,Ben Gordon,23,CHI,SG,82,51,2704,0.455,16.5,0.72,0.147,0.07,0.116,0.387,0.28,0.471,0.513,0.43,0.503,0.454,0.413,0.368,0.684,0.002,3,0.259,0.381,0,0,,gordobe01
39,Ben Wallace,32,CHI,C,77,77,2697,0.453,3.7,0.988,0.66,0.193,0.111,0.024,0.012,0.456,0.525,0.329,0.277,0.4,0.2,0.592,1,0.127,47,0,,1,0,DPOY-6,wallabe01
40,Amar'e Stoudemire,24,PHO,C,82,78,2689,0.575,5.7,0.997,0.53,0.215,0.107,0.145,0.003,0.577,0.691,0.449,0.442,0.451,0,0.649,,0.191,180,0,,0,0,MVP-14ASNBA1,stoudam01
41,Steve Nash,32,PHO,PG,76,76,2682,0.532,15.1,0.647,0.226,0.085,0.146,0.189,0.353,0.575,0.676,0.554,0.5,0.522,0.455,0.102,0.532,0.001,0,0.076,0.654,0,0,MVP-2ASNBA1,nashst01
42,Mehmet Okur,27,UTA,C,80,80,2664,0.462,14.8,0.683,0.22,0.128,0.098,0.238,0.317,0.498,0.554,0.404,0.5,0.496,0.384,0.651,0.977,0.028,29,0.042,0.429,0,0,AS,okurme01
43,Antawn Jamison,30,WAS,PF,70,70,2662,0.45,14.1,0.667,0.24,0.175,0.061,0.191,0.333,0.492,0.648,0.457,0.357,0.372,0.364,0.588,0.986,0.003,2,0.251,0.379,1,0,,jamisan01
44,Chris Bosh,22,TOR,C,69,69,2658,0.496,9.7,0.968,0.348,0.158,0.157,0.304,0.032,0.501,0.656,0.428,0.343,0.444,0.343,0.569,0.833,0.093,90,0.057,0,1,1,MVP-7ASNBA2,boshch01
45,Jarrett Jack,23,POR,PG,79,79,2651,0.454,14,0.745,0.264,0.104,0.095,0.282,0.255,0.49,0.597,0.534,0.403,0.402,0.35,0.128,0.873,0,0,0.233,0.429,5,0,,jackja01
46,Josh Smith,21,ATL,SF,72,72,2647,0.439,10,0.847,0.449,0.116,0.038,0.244,0.153,0.473,0.623,0.296,0.184,0.326,0.25,0.543,0.947,0.11,101,0.191,0.207,1,0,DPOY-21,smithjo03
47,Metta World Peace,27,SAC,SF,70,65,2641,0.44,12.7,0.75,0.339,0.087,0.071,0.253,0.25,0.468,0.586,0.322,0.365,0.388,0.358,0.345,0.71,0.021,21,0.169,0.25,0,0,DPOY-8,artesro01
48,Gerald Wallace,24,CHA,SF,72,71,2640,0.502,6.8,0.874,0.618,0.082,0.036,0.139,0.126,0.528,0.587,0.372,0.294,0.417,0.325,0.506,0.923,0.086,77,0.667,0.35,2,0,DPOY-7,wallage01
49,Monta Ellis,21,GSW,SG,77,53,2638,0.475,10.5,0.858,0.386,0.128,0.095,0.25,0.142,0.509,0.679,0.364,0.323,0.389,0.273,0.449,0.692,0.049,46,0.434,0.194,2,0,MIP-1,ellismo01
50,Leandro Barbosa,24,PHO,SG,80,18,2613,0.476,14.4,0.606,0.325,0.059,0.065,0.157,0.394,0.504,0.604,0.258,0.458,0.408,0.434,0.478,0.879,0,0,0.326,0.51,6,0,6MOY-1,barbole01
51,Larry Hughes,28,CLE,SG,70,68,2596,0.4,14.3,0.767,0.226,0.093,0.125,0.323,0.233,0.42,0.516,0.326,0.378,0.396,0.333,0.495,0.905,0.008,8,0.239,0.321,0,0,,hughela01
52,Chris Wilcox,24,SEA,PF,82,81,2586,0.529,5.2,0.993,0.464,0.348,0.137,0.044,0.007,0.533,0.705,0.421,0.295,0.333,0,0.709,,0.222,161,0,,3,0,,wilcoch01
53,Mike Dunleavy,26,2TM,PF,82,49,2580,0.452,14.9,0.736,0.216,0.099,0.1,0.321,0.264,0.502,0.745,0.333,0.353,0.436,0.313,0.672,0.957,0.021,17,0.272,0.361,0,0,,dunlemi02
54,Mike Dunleavy,26,GSW,PF,39,6,1051,0.449,14.3,0.719,0.246,0.122,0.068,0.284,0.281,0.489,0.714,0.289,0.4,0.4,0.346,0.7,0.944,0.019,6,0.24,0.32,0,0,,dunlemi02
55,Mike Dunleavy,26,IND,SG,43,43,1529,0.454,15.4,0.75,0.194,0.081,0.125,0.35,0.25,0.511,0.774,0.385,0.333,0.458,0.283,0.652,0.971,0.023,11,0.3,0.389,0,0,,dunlemi02
56,Desmond Mason,29,NOK,SF,75,75,2575,0.452,4.2,1,0.461,0.407,0.122,0.01,0,0.452,0.595,0.355,0.255,0.222,,0.531,,0.078,56,,,0,0,,masonde01
57,Al Harrington,26,2TM,PF,78,78,2563,0.457,12.5,0.729,0.343,0.102,0.11,0.174,0.271,0.466,0.559,0.378,0.361,0.399,0.433,0.568,0.937,0.047,49,0.246,0.486,3,0,,harrial01
58,Al Harrington,26,IND,PF,36,36,1208,0.458,11.7,0.758,0.37,0.099,0.123,0.166,0.242,0.458,0.556,0.396,0.283,0.407,0.458,0.568,0.944,0.033,16,0.28,0.394,0,0,,harrial01
59,Al Harrington,26,GSW,PF,42,42,1355,0.456,13.2,0.706,0.322,0.106,0.099,0.18,0.294,0.473,0.563,0.365,0.441,0.393,0.417,0.568,0.932,0.059,33,0.223,0.564,3,0,,harrial01
60,Carlos Boozer,25,UTA,PF,74,74,2557,0.561,6.9,1,0.462,0.166,0.194,0.178,0,0.561,0.72,0.438,0.446,0.385,,0.697,,0.065,68,,,0,0,MVP-9AS,boozeca01
61,Mark Blount,31,MIN,C,82,81,2544,0.509,11.9,0.963,0.281,0.104,0.147,0.431,0.037,0.517,0.669,0.333,0.48,0.475,0.29,0.825,1,0.06,46,0.323,0.4,0,0,,blounma01
62,Tracy McGrady,27,HOU,SG,71,71,2539,0.431,16,0.743,0.201,0.061,0.075,0.405,0.257,0.466,0.57,0.367,0.378,0.445,0.331,0.383,0.595,0.022,31,0.047,0.278,1,0,MVP-6ASNBA2,mcgratr01
63,Samuel Dalembert,25,PHI,C,82,82,2535,0.541,6.4,0.997,0.468,0.188,0.242,0.099,0.003,0.543,0.643,0.452,0.465,0.431,0,0.677,,0.155,89,0,,0,0,,dalemsa01
64,Chauncey Billups,30,DET,PG,70,70,2533,0.427,16.9,0.612,0.18,0.042,0.136,0.254,0.388,0.479,0.599,0.353,0.396,0.459,0.345,0.259,0.477,0.001,1,0.149,0.277,1,0,MVP-11ASNBA3,billuch01
65,Tyson Chandler,24,NOK,C,73,73,2525,0.624,2.4,0.998,0.69,0.25,0.047,0.011,0.002,0.625,0.712,0.47,0.273,0.2,0,0.469,,0.295,125,0,,0,0,DPOY-9,chandty01
66,Ruben Patterson,31,MIL,SF,81,53,2508,0.548,4.4,0.978,0.631,0.18,0.104,0.063,0.022,0.557,0.623,0.468,0.411,0.382,0.158,0.551,1,0.076,64,0,,0,0,,patteru01
67,Tony Parker,24,SAS,PG,77,77,2499,0.52,9.9,0.965,0.396,0.141,0.072,0.357,0.035,0.525,0.647,0.545,0.367,0.412,0.395,0.319,0.867,0,0,0.421,0.375,0,0,MVP-15AS,parketo01
68,Carmelo Anthony,22,DEN,SF,65,65,2486,0.476,10,0.897,0.422,0.081,0.114,0.281,0.103,0.499,0.641,0.407,0.333,0.38,0.268,0.584,0.875,0.115,157,0.121,0.333,2,0,MVP-15ASNBA3,anthoca01
69,Udonis Haslem,26,MIA,PF,79,79,2483,0.492,9.6,0.994,0.343,0.107,0.244,0.3,0.006,0.495,0.646,0.442,0.417,0.405,0,0.799,,0.054,33,0,,0,0,DPOY-18,hasleud01
70,Stephen Jackson,28,2TM,SF,75,69,2479,0.433,14,0.671,0.288,0.102,0.086,0.195,0.329,0.488,0.64,0.417,0.309,0.38,0.322,0.482,0.89,0.017,16,0.264,0.354,0,0,,jacksst02
71,Stephen Jackson,28,IND,SG,37,32,1186,0.419,14.1,0.679,0.272,0.102,0.098,0.207,0.321,0.476,0.641,0.386,0.357,0.36,0.297,0.561,0.951,0.012,5,0.268,0.297,0,0,,jacksst02
72,Stephen Jackson,28,GSW,SF,38,37,1293,0.446,13.8,0.663,0.302,0.101,0.076,0.185,0.337,0.499,0.639,0.442,0.256,0.4,0.341,0.418,0.847,0.021,11,0.26,0.4,0,0,,jacksst02
73,Caron Butler,26,WAS,SF,63,63,2474,0.463,11.7,0.926,0.314,0.127,0.085,0.4,0.074,0.48,0.601,0.363,0.386,0.441,0.25,0.446,0.611,0.059,54,0.208,0.4,4,1,DPOY-21AS,butleca01
74,Mo Williams,24,MIL,PG,68,68,2472,0.446,14.5,0.783,0.213,0.087,0.164,0.319,0.217,0.474,0.52,0.363,0.529,0.445,0.346,0.303,0.722,0.002,1,0.162,0.324,3,0,,willima01
75,Bruce Bowen,35,SAS,SF,82,82,2464,0.405,18.2,0.503,0.122,0.049,0.075,0.257,0.497,0.426,0.579,0.348,0.429,0.367,0.384,0.82,1,0.002,1,0.841,0.41,1,0,DPOY-2,bowenbr01
76,Jermaine O'Neal,28,IND,C,69,69,2459,0.436,9.2,0.994,0.265,0.276,0.262,0.191,0.006,0.439,0.56,0.444,0.365,0.367,0,0.602,,0.055,55,0.143,0,2,0,DPOY-10AS,onealje01
77,Smush Parker,25,LAL,PG,82,80,2457,0.436,14.4,0.617,0.285,0.094,0.071,0.166,0.383,0.479,0.563,0.378,0.446,0.408,0.365,0.552,0.945,0.02,15,0.229,0.377,1,0,,parkesm01
78,Josh Howard,26,DAL,SF,70,69,2455,0.459,13.6,0.778,0.218,0.134,0.178,0.248,0.222,0.48,0.632,0.451,0.497,0.348,0.385,0.426,0.87,0.021,22,0.259,0.323,2,0,DPOY-18AS,howarjo01
79,Anthony Parker,31,TOR,SG,73,73,2437,0.477,16,0.62,0.188,0.061,0.1,0.271,0.38,0.5,0.659,0.429,0.319,0.473,0.441,0.624,0.983,0.036,25,0.648,0.503,0,0,DPOY-24,parkean01
80,Zach Randolph,25,POR,PF,68,67,2425,0.467,8.5,0.963,0.329,0.302,0.117,0.214,0.037,0.473,0.558,0.452,0.344,0.444,0.292,0.456,0.857,0.007,9,0.104,0,3,0,,randoza01
81,DeShawn Stevenson,25,WAS,SG,82,82,2419,0.461,14.6,0.757,0.266,0.057,0.07,0.364,0.243,0.479,0.605,0.163,0.453,0.442,0.404,0.509,0.824,0.033,23,0.372,0.353,1,0,,stevede01
82,Rasheed Wallace,32,DET,C,75,72,2419,0.423,15.3,0.649,0.171,0.113,0.227,0.139,0.351,0.463,0.625,0.421,0.44,0.333,0.351,0.538,0.962,0.046,36,0.176,0.346,1,1,,wallara01
83,Andris Biedriņš,20,GSW,C,82,63,2382,0.599,1.9,1,0.744,0.251,0.003,0.002,0,0.599,0.667,0.404,0.5,0,,0.716,,0.131,76,,,0,0,,biedran01
84,Nick Collison,26,SEA,C,82,56,2378,0.5,5.2,0.997,0.549,0.204,0.127,0.116,0.003,0.502,0.659,0.277,0.346,0.324,0,0.657,,0.107,61,0,,0,0,,collini01
85,Marcus Camby,32,DEN,C,70,70,2369,0.473,9,0.997,0.407,0.135,0.114,0.341,0.003,0.475,0.616,0.416,0.427,0.347,0,0.689,,0.103,62,1,0,0,0,DPOY-1,cambyma01
86,Joe Johnson,25,ATL,SG,57,57,2359,0.471,14.5,0.726,0.219,0.133,0.089,0.285,0.274,0.504,0.6,0.497,0.505,0.434,0.381,0.3,0.765,0.005,6,0.321,0.43,1,0,AS,johnsjo02
87,Chris Paul,21,NOK,PG,64,64,2353,0.437,11.1,0.836,0.297,0.194,0.141,0.203,0.164,0.455,0.552,0.432,0.423,0.356,0.35,0.097,0.68,0.008,7,0.077,0.273,0,0,,paulch01
88,Rashard Lewis,27,SEA,SF,60,60,2348,0.461,15.1,0.615,0.176,0.179,0.138,0.121,0.385,0.505,0.638,0.461,0.439,0.451,0.39,0.413,0.868,0.043,41,0.22,0.388,3,0,,lewisra02
89,Jameer Nelson,24,ORL,PG,77,77,2331,0.43,13.4,0.778,0.312,0.07,0.072,0.325,0.222,0.457,0.542,0.377,0.302,0.426,0.335,0.235,0.662,0,0,0.273,0.377,1,0,,nelsoja01
90,Emeka Okafor,24,CHA,C,67,65,2329,0.532,4.6,1,0.526,0.296,0.141,0.038,0,0.532,0.663,0.416,0.337,0.357,,0.673,,0.157,108,,,0,0,DPOY-11,okafoem01
91,Adam Morrison,22,CHA,PF,78,23,2326,0.376,15.7,0.727,0.119,0.178,0.13,0.3,0.273,0.391,0.518,0.381,0.374,0.353,0.337,0.496,0.851,0.007,7,0.147,0.395,1,1,ROY-4,morriad01
92,Al Jefferson,22,BOS,C,69,60,2319,0.514,5.5,0.999,0.422,0.404,0.12,0.053,0.001,0.514,0.645,0.452,0.321,0.383,0,0.521,,0.076,65,0,,0,0,,jeffeal01
93,Corey Maggette,27,LAC,SF,75,31,2291,0.454,11.9,0.92,0.337,0.087,0.089,0.407,0.08,0.476,0.625,0.3,0.306,0.429,0.2,0.638,1,0.022,18,0.062,0.25,4,0,6MOY-7,maggeco01
94,Kyle Korver,25,PHI,SF,74,1,2288,0.44,18.3,0.637,0.099,0.032,0.15,0.355,0.363,0.446,0.643,0.37,0.354,0.437,0.43,0.788,0.932,0.004,3,0.195,0.45,1,0,6MOY-5,korveky01
95,Derek Fisher,32,UTA,SG,82,61,2287,0.382,15.1,0.769,0.253,0.053,0.065,0.397,0.231,0.405,0.444,0.333,0.295,0.407,0.308,0.552,0.771,0,0,0.282,0.227,2,0,,fishede01
96,Ryan Gomes,24,BOS,PF,73,60,2275,0.467,12.4,0.942,0.284,0.083,0.142,0.433,0.058,0.473,0.629,0.267,0.417,0.428,0.381,0.708,1,0.004,3,0.381,0.438,0,0,,gomesry01
97,Boris Diaw,24,PHO,PF,73,59,2268,0.538,9.8,0.921,0.385,0.163,0.084,0.288,0.079,0.555,0.685,0.538,0.375,0.445,0.333,0.546,1,0.04,21,0.556,0.4,3,0,,diawbo01
98,Hedo Türkoğlu,27,ORL,SF,73,73,2268,0.419,15.1,0.659,0.221,0.09,0.145,0.203,0.341,0.435,0.555,0.324,0.513,0.299,0.388,0.407,0.945,0.012,7,0.228,0.406,2,0,,turkohe01
99,Andrew Bogut,22,MIL,C,66,66,2258,0.553,4.4,0.992,0.599,0.223,0.1,0.07,0.008,0.556,0.658,0.479,0.333,0.25,0.2,0.545,1,0.103,62,0,,1,0,,bogutan01
100,T.J. Ford,23,TOR,PG,75,71,2243,0.436,11.2,0.924,0.305,0.116,0.206,0.296,0.076,0.447,0.527,0.41,0.435,0.386,0.304,0.164,0.619,0.004,3,0.261,0.389,3,0,,fordtj01
101,Jamaal Tinsley,28,IND,PG,72,72,2243,0.389,13.1,0.783,0.193,0.195,0.232,0.163,0.217,0.409,0.506,0.387,0.413,0.317,0.316,0.189,0.918,0,0,0.135,0.192,0,0,,tinslja01
102,Drew Gooden,25,CLE,PF,80,80,2238,0.473,9.5,0.992,0.286,0.217,0.27,0.219,0.008,0.476,0.598,0.394,0.41,0.477,0.167,0.605,1,0.07,48,0.5,0.333,0,0,,goodedr01
103,Steve Blake,26,2TM,PG,82,42,2225,0.411,19.5,0.591,0.118,0.045,0.079,0.35,0.409,0.472,0.55,0.304,0.475,0.466,0.322,0.465,0.91,0.002,1,0.293,0.393,5,0,,blakest01
104,Steve Blake,26,MIL,PG,33,2,583,0.349,20.8,0.473,0.062,0.047,0.109,0.256,0.527,0.426,0.375,0.5,0.429,0.424,0.279,0.654,0.789,0,0,0.235,0.188,1,0,,blakest01
105,Steve Blake,26,DEN,PG,49,40,1642,0.432,18.3,0.632,0.137,0.045,0.068,0.382,0.368,0.483,0.577,0.235,0.5,0.476,0.343,0.422,0.958,0.003,1,0.321,0.467,4,0,,blakest01
106,Rasual Butler,27,NOK,SF,81,38,2223,0.398,18,0.539,0.117,0.055,0.127,0.241,0.461,0.424,0.576,0.465,0.37,0.368,0.369,0.539,0.94,0.016,11,0.256,0.398,1,0,,butlera01
107,Trenton Hassell,27,MIN,SG,76,68,2223,0.49,11.2,0.944,0.28,0.147,0.165,0.352,0.056,0.505,0.605,0.477,0.452,0.462,0.24,0.55,1,0.038,15,0.48,0.25,0,0,,hassetr01
108,Baron Davis,27,GSW,PG,63,62,2221,0.439,12.5,0.728,0.319,0.148,0.123,0.138,0.272,0.489,0.663,0.329,0.346,0.387,0.304,0.202,0.518,0.016,16,0.146,0.39,7,0,MVP-15,davisba01
109,Delonte West,23,BOS,SG,69,47,2219,0.427,14.4,0.752,0.285,0.054,0.078,0.335,0.248,0.447,0.603,0.205,0.339,0.379,0.365,0.473,0.862,0.014,9,0.287,0.431,0,0,,westde01
110,Ray Allen,31,SEA,SG,55,55,2219,0.438,16.2,0.616,0.181,0.09,0.129,0.215,0.384,0.479,0.608,0.365,0.477,0.419,0.372,0.306,0.806,0.008,9,0.181,0.363,3,0,AS,allenra02
111,Luther Head,24,HOU,SG,80,10,2211,0.437,18.1,0.427,0.201,0.033,0.047,0.146,0.573,0.431,0.553,0.348,0.364,0.304,0.441,0.488,0.768,0.006,4,0.299,0.483,3,0,6MOY-8,headlu01
112,Lamar Odom,27,LAL,PF,56,56,2202,0.468,11.2,0.733,0.407,0.122,0.057,0.147,0.267,0.531,0.632,0.434,0.359,0.4,0.297,0.494,0.741,0.044,27,0.126,0.261,3,0,,odomla01
113,Jamal Crawford,26,NYK,SG,59,36,2198,0.4,15.2,0.637,0.213,0.119,0.097,0.208,0.363,0.445,0.497,0.476,0.453,0.37,0.32,0.203,0.777,0.012,10,0.292,0.372,4,0,,crawfja01
114,Marvin Williams,20,ATL,PF,64,63,2179,0.433,12.5,0.936,0.292,0.091,0.076,0.477,0.064,0.446,0.485,0.484,0.37,0.427,0.244,0.756,0.909,0.044,25,0.222,0.3,0,0,,willima02
115,Chris Kaman,24,LAC,C,75,66,2176,0.451,5.2,0.998,0.399,0.439,0.129,0.032,0.002,0.452,0.531,0.455,0.226,0.333,0,0.622,,0.02,13,0,,1,0,,kamanch01
116,Hakim Warrick,24,MEM,PF,82,43,2152,0.524,7,0.989,0.492,0.174,0.125,0.198,0.011,0.53,0.637,0.468,0.371,0.418,0,0.63,,0.157,103,0,,2,0,,warriha01
117,Earl Watson,27,SEA,PG,77,25,2152,0.383,15.6,0.592,0.231,0.099,0.077,0.185,0.408,0.42,0.478,0.353,0.34,0.417,0.329,0.205,0.772,0.004,2,0.179,0.32,1,0,,watsoea01
118,Ime Udoka,29,POR,SF,75,75,2144,0.461,15.1,0.574,0.267,0.062,0.051,0.195,0.426,0.502,0.664,0.344,0.385,0.36,0.406,0.635,0.989,0,0,0.548,0.417,1,0,,udokaim01
119,John Salmons,27,SAC,SG,79,19,2135,0.456,11.4,0.783,0.338,0.13,0.141,0.174,0.217,0.484,0.634,0.433,0.425,0.278,0.357,0.337,0.95,0.025,11,0.339,0.368,0,0,,salmojo01
