Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
53,LaMarcus Aldridge,22,POR,PF,76,76,2649,0.484,10.9,0.994,0.197,0.272,0.218,0.308,0.006,0.486,0.693,0.463,0.443,0.403,0.143,0.645,1,0.079,86,0.143,0,2,0,,aldrila01
54,Raja Bell,31,PHO,SG,75,75,2646,0.421,20.4,0.417,0.07,0.025,0.054,0.267,0.583,0.449,0.604,0.421,0.341,0.433,0.401,0.759,0.977,0.001,1,0.408,0.363,0,0,DPOY-13,bellra01
55,Anthony Parker,32,TOR,SG,82,82,2634,0.476,16.6,0.633,0.165,0.058,0.095,0.315,0.367,0.499,0.577,0.396,0.418,0.502,0.438,0.592,0.955,0.03,23,0.605,0.467,3,1,,parkean01
56,Ray Allen,32,BOS,SG,73,73,2624,0.445,16.7,0.542,0.2,0.08,0.092,0.169,0.458,0.485,0.604,0.329,0.33,0.503,0.398,0.537,0.806,0.009,9,0.263,0.403,3,0,AS,allenra02
57,Jason Terry,30,DAL,SG,82,34,2579,0.467,16.4,0.64,0.154,0.076,0.139,0.271,0.36,0.519,0.645,0.39,0.493,0.498,0.375,0.481,0.882,0.013,13,0.35,0.386,1,0,6MOY-3,terryja01
58,DeShawn Stevenson,26,WAS,SG,82,82,2564,0.386,18.5,0.471,0.183,0.044,0.04,0.204,0.529,0.39,0.51,0.235,0.387,0.314,0.383,0.343,0.867,0.012,9,0.232,0.396,4,0,,stevede01
59,Al Horford,21,ATL,C,81,77,2540,0.499,7.3,0.993,0.412,0.251,0.136,0.193,0.007,0.502,0.64,0.429,0.429,0.357,0,0.676,,0.108,68,0,,1,0,ROY-2,horfoal01
60,Rafer Alston,31,HOU,PG,74,74,2526,0.394,16,0.56,0.214,0.126,0.054,0.166,0.44,0.427,0.505,0.422,0.4,0.34,0.351,0.217,0.846,0,0,0.091,0.351,0,0,,alstora01
61,Chauncey Billups,31,DET,PG,78,78,2522,0.448,17.4,0.61,0.187,0.036,0.098,0.288,0.39,0.479,0.573,0.406,0.442,0.439,0.401,0.18,0.613,0.001,1,0.126,0.372,3,0,DPOY-16AS,billuch01
62,John Salmons,28,SAC,SG,81,41,2517,0.477,9.1,0.85,0.414,0.163,0.146,0.126,0.15,0.504,0.628,0.431,0.35,0.366,0.325,0.307,0.897,0.025,20,0.342,0.39,0,0,,salmojo01
63,Brad Miller,31,SAC,C,72,72,2513,0.463,12,0.876,0.308,0.125,0.073,0.371,0.124,0.484,0.571,0.352,0.396,0.474,0.311,0.689,1,0.032,22,0.356,0.344,2,0,,millebr01
64,Corey Maggette,28,LAC,SF,70,65,2502,0.458,12.8,0.797,0.316,0.106,0.085,0.29,0.203,0.477,0.671,0.321,0.329,0.366,0.384,0.6,0.897,0.04,37,0.099,0.3,4,1,,maggeco01
65,José Calderón,26,TOR,PG,82,56,2484,0.519,16,0.74,0.238,0.011,0.057,0.434,0.26,0.551,0.667,0.5,0.375,0.511,0.429,0.128,0.911,0,0,0.147,0.407,1,1,,caldejo01
66,Mike Miller,27,MEM,SG,70,70,2474,0.502,16,0.564,0.288,0.044,0.038,0.195,0.436,0.557,0.684,0.361,0.355,0.453,0.432,0.382,0.89,0.019,15,0.145,0.462,0,0,,millemi01
67,Bruce Bowen,36,SAS,SF,81,81,2448,0.407,18.3,0.498,0.091,0.086,0.063,0.257,0.502,0.394,0.41,0.378,0.259,0.427,0.419,0.786,1,0,0,0.879,0.423,2,0,DPOY-4,bowenbr01
68,Tracy McGrady,28,HOU,SG,66,62,2440,0.419,15.5,0.774,0.203,0.072,0.094,0.406,0.226,0.457,0.547,0.383,0.431,0.43,0.292,0.392,0.733,0.037,43,0.047,0.214,3,0,MVP-8NBA3,mcgratr01
69,Ryan Gomes,25,MIN,PF,82,74,2434,0.457,13.5,0.791,0.249,0.112,0.142,0.288,0.209,0.491,0.587,0.479,0.451,0.433,0.33,0.661,0.966,0.02,16,0.341,0.377,3,0,,gomesry01
70,Chris Bosh,23,TOR,C,67,67,2425,0.494,9.9,0.976,0.366,0.114,0.167,0.328,0.024,0.496,0.625,0.444,0.407,0.415,0.4,0.604,0.9,0.095,92,0.08,0.5,2,1,AS,boshch01
71,Steve Blake,27,POR,PG,81,78,2424,0.408,19.7,0.534,0.08,0.07,0.081,0.303,0.466,0.409,0.49,0.578,0.327,0.371,0.406,0.307,0.909,0,0,0.279,0.494,10,1,,blakest01
72,Richard Hamilton,29,DET,SG,72,72,2424,0.484,14,0.863,0.188,0.072,0.229,0.374,0.137,0.492,0.582,0.5,0.466,0.46,0.44,0.645,0.984,0.009,8,0.553,0.474,1,0,DPOY-13AS,hamilri01
73,Leandro Barbosa,25,PHO,SG,82,12,2421,0.462,14.5,0.587,0.312,0.072,0.062,0.14,0.413,0.514,0.621,0.392,0.381,0.399,0.389,0.474,0.939,0.001,1,0.308,0.508,2,0,6MOY-2,barbole01
74,Mo Williams,25,MIL,PG,66,66,2410,0.48,15.3,0.749,0.22,0.067,0.143,0.319,0.251,0.512,0.525,0.5,0.489,0.515,0.385,0.224,0.798,0,0,0.203,0.426,5,0,,willima01
75,Mehmet Okur,28,UTA,C,72,72,2390,0.445,15.2,0.65,0.231,0.094,0.088,0.238,0.35,0.475,0.515,0.43,0.419,0.475,0.388,0.612,0.965,0.029,23,0.139,0.415,1,0,,okurme01
76,Mikki Moore,32,SAC,PF,82,79,2385,0.577,6.6,0.996,0.509,0.2,0.057,0.229,0.004,0.579,0.719,0.439,0.357,0.446,0,0.72,,0.209,96,0.5,0,0,0,,mooremi01
77,Kirk Hinrich,27,CHI,PG,75,72,2380,0.414,16.8,0.699,0.158,0.043,0.129,0.369,0.301,0.442,0.54,0.412,0.388,0.422,0.35,0.248,0.917,0,0,0.188,0.289,1,0,,hinriki01
78,Gerald Wallace,25,CHA,PF,62,59,2376,0.449,10.8,0.757,0.471,0.045,0.024,0.216,0.243,0.491,0.57,0.317,0.273,0.378,0.321,0.499,0.958,0.083,70,0.407,0.278,1,0,,wallage01
79,David Lee,24,NYK,PF,81,29,2356,0.552,3.5,0.997,0.697,0.136,0.091,0.073,0.003,0.554,0.603,0.464,0.482,0.333,0,0.592,,0.175,102,1,0,0,0,6MOY-14,leeda02
80,Pau Gasol,27,2TM,C,66,66,2351,0.534,7,0.982,0.401,0.256,0.16,0.165,0.018,0.539,0.695,0.465,0.38,0.429,0.25,0.609,1,0.124,104,0.375,0.167,1,0,,gasolpa01
81,Pau Gasol,27,MEM,C,39,39,1433,0.501,8.4,0.973,0.357,0.248,0.145,0.223,0.027,0.507,0.668,0.471,0.346,0.395,0.267,0.575,1,0.097,51,0.4,0.167,1,0,,gasolpa01
82,Pau Gasol,27,LAL,C,27,27,918,0.589,5.6,0.997,0.474,0.27,0.183,0.069,0.003,0.59,0.728,0.456,0.426,0.609,0,0.658,,0.168,53,0,,0,0,,gasolpa01
83,Rasheed Wallace,33,DET,C,77,76,2346,0.432,16.2,0.638,0.132,0.125,0.21,0.17,0.362,0.476,0.661,0.394,0.421,0.459,0.356,0.576,0.973,0.036,27,0.102,0.281,1,0,MVP-14DPOY-12AS,wallara01
84,Kevin Garnett,31,BOS,PF,71,71,2328,0.539,11.5,0.989,0.238,0.181,0.205,0.365,0.011,0.545,0.737,0.486,0.488,0.482,0,0.676,,0.087,84,0,,3,0,MVP-3DPOY-1ASNBA1,garneke01
85,Shawn Marion,29,2TM,PF,63,62,2315,0.508,8.8,0.748,0.47,0.133,0.098,0.047,0.252,0.567,0.67,0.4,0.364,0.432,0.333,0.778,0.97,0.182,130,0.419,0.313,0,0,,mariosh01
86,Shawn Marion,29,PHO,PF,47,47,1713,0.526,9.7,0.711,0.479,0.102,0.081,0.048,0.289,0.599,0.686,0.424,0.362,0.5,0.347,0.817,0.983,0.196,104,0.419,0.314,0,0,,mariosh01
87,Shawn Marion,29,MIA,PF,16,15,602,0.459,7.8,0.852,0.445,0.22,0.144,0.043,0.148,0.494,0.624,0.37,0.367,0.222,0.258,0.67,0.875,0.144,26,0.419,0.308,0,0,,mariosh01
88,Caron Butler,27,WAS,SF,58,58,2314,0.466,13.9,0.804,0.264,0.095,0.106,0.338,0.196,0.492,0.691,0.322,0.33,0.436,0.357,0.418,0.545,0.065,61,0.146,0.407,2,0,AS,butleca01
89,Tony Parker,25,SAS,PG,69,68,2312,0.494,10.1,0.937,0.362,0.173,0.079,0.323,0.063,0.51,0.646,0.45,0.427,0.409,0.258,0.231,0.941,0,0,0.545,0.361,0,0,,parketo01
90,Boris Diaw,25,PHO,PF,82,19,2308,0.477,10.6,0.937,0.342,0.156,0.099,0.339,0.063,0.488,0.624,0.465,0.266,0.425,0.317,0.647,1,0.019,11,0.634,0.385,1,0,,diawbo01
91,Rajon Rondo,21,BOS,PG,77,77,2306,0.492,8.5,0.973,0.433,0.182,0.097,0.261,0.027,0.499,0.592,0.362,0.464,0.452,0.263,0.413,0.6,0.018,13,0.263,0.4,2,0,DPOY-16,rondora01
92,Manu Ginóbili,30,SAS,SG,74,23,2299,0.46,15.1,0.605,0.25,0.096,0.091,0.168,0.395,0.499,0.626,0.394,0.389,0.43,0.401,0.269,0.795,0.018,14,0.159,0.435,3,0,MVP-106MOY-1NBA3,ginobma01
93,Ben Gordon,24,CHI,SG,72,27,2291,0.434,16.9,0.676,0.146,0.07,0.127,0.333,0.324,0.445,0.462,0.413,0.463,0.438,0.41,0.429,0.718,0.003,2,0.22,0.461,1,0,6MOY-5,gordobe01
94,Antonio McDyess,33,DET,PF,78,78,2285,0.488,12.6,0.997,0.282,0.032,0.137,0.547,0.003,0.49,0.686,0.316,0.329,0.439,0,0.86,,0.058,33,0,,1,0,,mcdyean01
95,Josh Childress,24,ATL,SF,76,0,2274,0.571,4.5,0.895,0.724,0.098,0.023,0.051,0.105,0.595,0.653,0.375,0.154,0.379,0.367,0.607,0.955,0.154,78,0.717,0.395,2,0,6MOY-6,childjo01
96,Earl Watson,28,SEA,PG,78,73,2269,0.454,13.5,0.823,0.25,0.118,0.095,0.36,0.177,0.472,0.551,0.375,0.394,0.468,0.371,0.159,0.816,0.001,1,0.167,0.455,0,0,,watsoea01
97,Jeff Green,21,SEA,SF,80,52,2253,0.427,9.7,0.899,0.344,0.211,0.127,0.216,0.101,0.444,0.601,0.405,0.253,0.346,0.276,0.582,1,0.077,52,0.592,0.356,1,0,,greenje02
98,Derek Fisher,33,LAL,PG,82,82,2249,0.436,17.3,0.645,0.161,0.048,0.068,0.368,0.355,0.453,0.4,0.432,0.34,0.5,0.406,0.454,0.955,0,0,0.438,0.504,0,0,,fishede01
99,Zach Randolph,26,NYK,C,69,68,2244,0.459,9.7,0.924,0.351,0.207,0.119,0.248,0.076,0.474,0.566,0.452,0.397,0.401,0.275,0.491,0.727,0.007,3,0.125,0.1,0,0,,randoza01
100,Jarrett Jack,24,POR,SG,82,16,2229,0.431,13.6,0.694,0.239,0.174,0.095,0.185,0.306,0.47,0.534,0.417,0.492,0.426,0.342,0.243,0.892,0.002,1,0.374,0.394,2,0,6MOY-14,jackja01
101,Brendan Haywood,28,WAS,C,80,80,2228,0.528,4.4,1,0.551,0.287,0.129,0.033,0,0.528,0.676,0.343,0.39,0.2,,0.528,,0.182,107,,,0,0,,haywobr01
102,Nick Collison,27,SEA,PF,78,35,2223,0.502,7.5,0.997,0.482,0.164,0.084,0.267,0.003,0.504,0.634,0.4,0.389,0.368,0,0.637,,0.09,53,0,,1,0,,collini01
103,Zydrunas Ilgauskas,32,CLE,C,73,73,2222,0.474,9.5,0.999,0.381,0.134,0.151,0.332,0.001,0.475,0.615,0.398,0.391,0.384,0,0.578,,0.03,24,0,,0,0,,ilgauzy01
104,Grant Hill,35,PHO,SF,70,68,2222,0.503,11.4,0.854,0.344,0.065,0.164,0.281,0.146,0.535,0.686,0.457,0.427,0.43,0.317,0.646,1,0.029,19,0.779,0.358,0,0,,hillgr01
105,Andrei Kirilenko,26,UTA,SF,72,72,2217,0.506,11.4,0.787,0.426,0.059,0.042,0.259,0.213,0.54,0.69,0.25,0.174,0.418,0.379,0.71,0.909,0.108,57,0.25,0.31,0,0,DPOY-16,kirilan01
106,Kevin Martin,24,SAC,SG,61,57,2216,0.456,14,0.709,0.275,0.092,0.098,0.244,0.291,0.478,0.602,0.393,0.422,0.395,0.402,0.458,0.832,0.059,51,0.233,0.435,0,0,,martike02
107,Ben Wallace,33,2TM,C,72,72,2205,0.392,3.4,0.989,0.656,0.199,0.099,0.034,0.011,0.397,0.506,0.171,0.229,0.083,0,0.688,,0.196,52,0.25,0,1,0,,wallabe01
108,Ben Wallace,33,CHI,C,50,50,1627,0.373,4.2,0.985,0.635,0.196,0.111,0.044,0.015,0.378,0.483,0.17,0.267,0.083,0,0.683,,0.173,38,0.25,0,1,0,,wallabe01
109,Ben Wallace,33,CLE,PF,22,22,578,0.457,2.5,1,0.728,0.21,0.062,0,0,0.457,0.576,0.176,0,,,0.703,,0.272,14,,,0,0,,wallabe01
110,Michael Finley,34,SAS,SG,82,61,2204,0.414,19.3,0.531,0.057,0.049,0.118,0.307,0.469,0.453,0.581,0.405,0.467,0.432,0.37,0.639,0.977,0.008,6,0.373,0.414,1,0,,finlemi01
111,Keith Bogans,27,ORL,SG,82,35,2198,0.41,18.9,0.304,0.187,0.024,0.039,0.054,0.696,0.52,0.618,0.429,0.304,0.375,0.362,0.613,0.959,0.003,2,0.474,0.345,2,0,,boganke01
112,Al Harrington,27,GSW,C,81,59,2190,0.434,15.8,0.558,0.245,0.103,0.062,0.148,0.442,0.482,0.628,0.347,0.439,0.35,0.375,0.484,1,0.049,40,0.221,0.4,3,0,,harrial01
113,Marko Jarić,29,MIN,SG,75,56,2189,0.43,14.1,0.759,0.299,0.076,0.055,0.33,0.241,0.451,0.481,0.375,0.379,0.454,0.362,0.459,0.891,0.004,2,0.276,0.343,5,0,,jaricma01
114,Travis Outlaw,23,POR,PF,82,6,2186,0.433,14.7,0.895,0.152,0.104,0.161,0.478,0.105,0.437,0.565,0.43,0.387,0.414,0.396,0.594,0.9,0.06,44,0.703,0.451,2,0,6MOY-9,outlatr01
115,Metta World Peace,28,SAC,SF,57,54,2172,0.453,12.5,0.77,0.325,0.128,0.069,0.248,0.23,0.475,0.601,0.341,0.348,0.414,0.38,0.29,0.702,0.033,29,0.186,0.341,0,0,DPOY-16,artesro01
116,Jamario Moon,27,TOR,SF,78,75,2166,0.485,13.6,0.788,0.313,0.04,0.071,0.363,0.212,0.528,0.689,0.348,0.512,0.411,0.328,0.753,0.95,0.15,75,0.426,0.346,2,0,ROY-5,moonja01
117,Antonio Daniels,32,WAS,PG,71,63,2161,0.459,11.3,0.834,0.333,0.143,0.152,0.206,0.166,0.504,0.678,0.453,0.353,0.37,0.23,0.314,0.706,0.036,16,0.108,0.125,0,0,,daniean01
118,Kenyon Martin,30,DEN,PF,71,71,2159,0.538,6.7,0.984,0.475,0.223,0.117,0.169,0.016,0.544,0.708,0.41,0.366,0.381,0.182,0.757,1,0.232,151,0.182,0.5,1,0,,martike01
