Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
117,Dan Dickau,26,NOH,PG,67,46,2074,0.408,15,0.676,0.227,0.095,0.091,0.263,0.324,0.437,0.465,0.366,0.412,0.447,0.347,0.33,0.595,0,0,0.231,0.411,0,0,,dickada01
118,Brad Miller,28,SAC,C,56,56,2089,0.524,9.5,0.969,0.401,0.135,0.069,0.365,0.031,0.532,0.611,0.5,0.429,0.477,0.263,0.701,1,0.054,31,0.053,1,0,0,,millebr01
119,Trenton Hassell,25,MIN,SG,82,51,2068,0.474,10.7,0.977,0.295,0.183,0.154,0.345,0.023,0.483,0.557,0.414,0.466,0.463,0.091,0.674,1,0.053,23,0,,2,0,DPOY-14,hassetr01
120,Josh Smith,19,ATL,SF,74,59,2050,0.455,7.7,0.962,0.498,0.133,0.1,0.231,0.038,0.466,0.637,0.213,0.2,0.36,0.174,0.611,1,0.199,114,0.435,0.3,2,0,,smithjo03
121,Antonio Daniels,29,SEA,PG,75,2,2026,0.438,13.8,0.735,0.244,0.124,0.14,0.228,0.265,0.489,0.625,0.429,0.437,0.408,0.297,0.219,0.694,0.021,12,0.127,0.524,2,0,6MOY-8,daniean01
122,Lee Nailon,29,NOH,SF,68,51,2017,0.478,10.4,0.998,0.285,0.137,0.231,0.344,0.002,0.479,0.589,0.496,0.458,0.395,0,0.68,,0.031,24,0,,0,0,,nailole01
123,Marcus Camby,30,DEN,C,66,66,2015,0.465,9.9,0.993,0.393,0.077,0.142,0.382,0.007,0.468,0.623,0.239,0.365,0.393,0,0.72,,0.112,59,0.25,0,0,0,MVP-14DPOY-3,cambyma01
124,Jared Jeffries,23,WAS,SF,77,71,2007,0.468,6.8,0.882,0.507,0.249,0.058,0.069,0.118,0.488,0.627,0.333,0.28,0.2,0.314,0.465,0.75,0.104,43,0.235,0.333,0,0,,jeffrja01
125,Tyronn Lue,27,2TM,PG,70,49,2007,0.451,14.6,0.763,0.232,0.113,0.138,0.28,0.237,0.481,0.52,0.432,0.422,0.497,0.355,0.175,0.8,0,0,0.168,0.308,0,0,,luety01
126,Tyronn Lue,27,HOU,PG,21,3,479,0.393,15.7,0.631,0.197,0.115,0.107,0.213,0.369,0.429,0.458,0.5,0.385,0.385,0.333,0.273,0.933,0,0,0.356,0.313,0,0,,luety01
127,Tyronn Lue,27,ATL,PG,49,46,1528,0.464,13.6,0.793,0.241,0.113,0.145,0.295,0.207,0.491,0.531,0.417,0.429,0.516,0.364,0.159,0.75,0,0,0.091,0.3,0,0,,luety01
128,Ben Gordon,21,CHI,SG,82,3,2002,0.411,15.7,0.687,0.168,0.118,0.124,0.277,0.313,0.414,0.407,0.432,0.405,0.414,0.405,0.39,0.694,0.007,5,0.287,0.484,2,0,ROY-26MOY-1,gordobe01
129,Jim Jackson,34,2TM,SF,64,27,1987,0.426,19.4,0.493,0.079,0.064,0.089,0.261,0.507,0.439,0.5,0.378,0.385,0.454,0.414,0.476,0.926,0.002,1,0.458,0.422,3,0,6MOY-10,jacksji01
130,Jim Jackson,34,HOU,SF,24,24,990,0.417,19.1,0.481,0.085,0.074,0.095,0.226,0.519,0.471,0.542,0.476,0.556,0.406,0.367,0.516,0.963,0.004,1,0.442,0.446,2,0,,jacksji01
131,Jim Jackson,34,PHO,SF,40,3,997,0.435,19.7,0.505,0.074,0.054,0.084,0.294,0.495,0.411,0.455,0.25,0.2,0.489,0.459,0.435,0.897,0,0,0.473,0.4,1,0,,jacksji01
132,Marc Jackson,30,PHI,C,81,23,1976,0.465,7.7,0.997,0.432,0.155,0.189,0.222,0.003,0.466,0.551,0.407,0.37,0.426,0,0.674,,0.023,16,0.5,0,0,0,,jacksma02
133,Nenad Krstić,21,NJN,PF,75,57,1965,0.493,5.9,0.996,0.472,0.261,0.153,0.111,0.004,0.495,0.584,0.436,0.437,0.333,0,0.683,,0.081,40,0,,0,0,,krstine01
134,Ruben Patterson,29,POR,SF,70,36,1957,0.531,4.6,0.958,0.641,0.185,0.057,0.077,0.042,0.55,0.644,0.378,0.353,0.326,0.08,0.609,1,0.136,79,0.24,0.333,3,0,,patteru01
135,Jason Williams,29,MEM,PG,71,68,1952,0.413,18.3,0.488,0.2,0.033,0.031,0.224,0.512,0.506,0.62,0.571,0.3,0.424,0.324,0.176,0.738,0,0,0.13,0.302,5,0,,willija02
136,Rick Brunson,32,LAC,PG,80,39,1945,0.376,18,0.706,0.113,0.018,0.111,0.464,0.294,0.378,0.4,0.375,0.327,0.385,0.369,0.542,0.854,0,0,0.462,0.433,2,0,,brunsri01
137,Brevin Knight,29,CHA,PG,66,61,1944,0.422,13.1,0.966,0.199,0.114,0.165,0.487,0.034,0.432,0.513,0.418,0.412,0.409,0.15,0.253,0.667,0,0,0.15,0,0,0,,knighbr01
138,Tim Thomas,27,NYK,SF,71,68,1940,0.439,12.8,0.71,0.263,0.199,0.099,0.149,0.29,0.451,0.603,0.357,0.408,0.336,0.409,0.496,0.976,0.049,30,0.418,0.448,6,0,,thomati01
139,Nazr Mohammed,27,2TM,C,77,59,1933,0.48,4.3,0.998,0.503,0.346,0.126,0.023,0.002,0.481,0.607,0.351,0.355,0.357,0,0.522,,0.159,83,0,,0,0,,mohamna01
140,Nazr Mohammed,27,NYK,C,54,54,1519,0.509,4.7,0.998,0.478,0.354,0.143,0.022,0.002,0.51,0.636,0.411,0.348,0.4,0,0.534,,0.163,67,0,,0,0,,mohamna01
141,Nazr Mohammed,27,SAS,C,23,5,414,0.387,3.9,1,0.585,0.317,0.07,0.028,0,0.387,0.53,0.133,0.4,0.25,,0.473,,0.148,16,,,0,0,,mohamna01
142,Bob Sura,31,HOU,PG,61,59,1922,0.427,12.5,0.692,0.357,0.089,0.073,0.173,0.308,0.458,0.556,0.289,0.297,0.414,0.355,0.406,0.945,0.004,2,0.316,0.367,0,0,,surabo01
143,Tony Battie,28,ORL,C,81,32,1894,0.46,10,0.983,0.277,0.175,0.285,0.246,0.017,0.468,0.612,0.387,0.416,0.425,0,0.73,,0.099,33,0.333,0,1,0,,battito01
144,Andrés Nocioni,25,CHI,SF,81,38,1892,0.401,11.4,0.839,0.3,0.156,0.178,0.205,0.161,0.429,0.511,0.362,0.355,0.423,0.258,0.62,1,0.028,14,0.361,0.343,0,0,DPOY-21,nocioan01
145,Jason Hart,26,CHA,PG,74,27,1887,0.449,14.8,0.834,0.188,0.113,0.094,0.438,0.166,0.464,0.463,0.431,0.519,0.462,0.368,0.374,0.771,0,0,0.2,0.368,2,0,,hartja01
146,Reggie Evans,24,SEA,PF,79,79,1881,0.476,2.6,0.993,0.731,0.182,0.058,0.022,0.007,0.48,0.547,0.34,0.188,0.167,0,0.573,,0.076,19,0,,0,0,,evansre01
147,Chris Mihm,25,LAL,C,75,75,1870,0.507,4.6,0.996,0.536,0.301,0.098,0.062,0.004,0.509,0.598,0.41,0.444,0.324,0,0.639,,0.145,73,0,,1,0,,mihmch01
148,Shareef Abdur-Rahim,28,POR,PF,54,49,1867,0.503,8.1,0.942,0.397,0.251,0.101,0.193,0.058,0.51,0.632,0.405,0.412,0.45,0.385,0.621,1,0.1,63,0.308,0.583,0,0,,abdursh01
149,Speedy Claxton,26,2TM,PG,62,47,1866,0.421,11.3,0.9,0.28,0.188,0.139,0.293,0.1,0.447,0.579,0.33,0.447,0.397,0.18,0.244,0.909,0,0,0.246,0.2,2,0,,claxtsp01
150,Speedy Claxton,26,GSW,PG,46,44,1501,0.431,11.2,0.896,0.275,0.198,0.142,0.281,0.104,0.459,0.601,0.303,0.479,0.418,0.192,0.228,0.9,0,0,0.269,0.214,1,0,,claxtsp01
151,Speedy Claxton,26,NOH,PG,16,3,365,0.373,11.5,0.918,0.3,0.145,0.127,0.345,0.082,0.396,0.485,0.5,0.286,0.316,0.111,0.325,1,0,0,0.111,0,1,0,,claxtsp01
152,Brendan Haywood,25,WAS,C,68,68,1865,0.56,3.8,1,0.504,0.431,0.059,0.007,0,0.56,0.763,0.37,0.28,0,,0.54,,0.22,92,,,0,0,,haywobr01
153,J.R. Smith,19,NOH,SG,76,56,1859,0.394,15.6,0.624,0.245,0.068,0.07,0.242,0.376,0.458,0.59,0.373,0.327,0.387,0.288,0.556,0.889,0.08,49,0.167,0.34,1,0,ROY-5,smithjr01
154,Mike James,29,2TM,PG,74,5,1859,0.441,15.2,0.655,0.253,0.089,0.073,0.241,0.345,0.47,0.505,0.463,0.382,0.464,0.386,0.333,0.82,0,0,0.324,0.417,1,0,,jamesmi01
155,Mike James,29,MIL,PG,47,0,1167,0.446,14.9,0.67,0.257,0.093,0.08,0.239,0.33,0.477,0.5,0.512,0.351,0.482,0.382,0.313,0.81,0,0,0.23,0.429,1,0,,jamesmi01
156,Mike James,29,HOU,PG,27,5,692,0.433,15.4,0.632,0.247,0.082,0.062,0.244,0.368,0.457,0.514,0.375,0.444,0.437,0.393,0.369,0.833,0,0,0.458,0.408,0,0,,jamesmi01
157,Joel Przybilla,25,POR,C,76,50,1858,0.598,2.9,1,0.727,0.153,0.072,0.048,0,0.598,0.694,0.373,0.333,0.25,,0.754,,0.324,96,,,0,0,DPOY-12,przybjo01
158,Vladimir Radmanović,24,SEA,PF,63,0,1856,0.409,17.3,0.494,0.202,0.083,0.054,0.157,0.506,0.43,0.588,0.278,0.314,0.353,0.389,0.486,0.969,0.048,30,0.225,0.351,3,0,6MOY-5,radmavl01
159,Eric Snow,31,CLE,SG,81,15,1844,0.382,13.6,0.862,0.232,0.043,0.235,0.352,0.138,0.397,0.461,0.214,0.416,0.365,0.289,0.688,1,0,0,0.444,0.25,0,0,,snower01
160,Antonio Davis,36,CHI,PF,72,62,1843,0.461,8.4,1,0.389,0.165,0.2,0.246,0,0.461,0.571,0.304,0.464,0.388,,0.71,,0.081,31,,,0,0,,davisan01
161,Ira Newble,30,CLE,SG,74,69,1832,0.429,11.8,0.875,0.351,0.052,0.106,0.366,0.125,0.439,0.584,0.182,0.378,0.355,0.358,0.828,1,0.073,26,0.774,0.317,0,0,,newblir01
162,Jumaine Jones,25,LAL,SF,76,23,1830,0.432,15.9,0.463,0.282,0.043,0.049,0.088,0.537,0.48,0.54,0.476,0.333,0.372,0.391,0.667,0.971,0.029,14,0.441,0.383,1,0,,jonesju01
163,Austin Croshere,29,IND,PF,73,22,1827,0.378,13.7,0.65,0.34,0.064,0.08,0.165,0.35,0.443,0.556,0.375,0.2,0.354,0.259,0.58,0.956,0.064,28,0.224,0.333,0,0,,croshau01
164,Earl Watson,25,MEM,PG,80,14,1808,0.426,11.9,0.706,0.395,0.094,0.051,0.166,0.294,0.471,0.521,0.365,0.5,0.402,0.319,0.147,0.827,0.016,9,0.166,0.259,1,0,,watsoea01
165,Eddy Curry,22,CHI,C,63,60,1808,0.538,4,1,0.56,0.3,0.11,0.03,0,0.538,0.677,0.411,0.225,0.364,,0.723,,0.199,137,,,0,0,,curryed01
166,Stephen Jackson,26,IND,SF,51,49,1806,0.403,15.1,0.651,0.238,0.106,0.095,0.211,0.349,0.426,0.559,0.333,0.308,0.376,0.36,0.388,0.903,0.023,17,0.308,0.409,4,0,,jacksst02
167,Casey Jacobsen,23,2TM,SG,84,1,1798,0.404,14.4,0.566,0.336,0.071,0.032,0.127,0.434,0.429,0.482,0.207,0.385,0.423,0.373,0.485,0.985,0.007,3,0.441,0.372,0,0,,jacobca01
168,Casey Jacobsen,23,PHO,SF,40,0,768,0.414,16.3,0.433,0.248,0.07,0.025,0.089,0.567,0.456,0.564,0.273,0.25,0.357,0.382,0.484,1,0.006,1,0.562,0.42,0,0,,jacobca01
169,Casey Jacobsen,23,NOH,SG,44,1,1030,0.398,12.5,0.649,0.39,0.072,0.036,0.151,0.351,0.417,0.449,0.167,0.444,0.447,0.364,0.485,0.969,0.008,2,0.318,0.286,0,0,,jacobca01
170,Antonio McDyess,30,DET,PF,77,8,1797,0.513,9.5,0.998,0.301,0.134,0.348,0.216,0.002,0.514,0.633,0.425,0.514,0.403,0,0.775,,0.059,33,0,,0,0,6MOY-7,mcdyean01
171,Keith Bogans,24,CHA,SG,74,42,1791,0.381,13,0.749,0.297,0.119,0.105,0.228,0.251,0.398,0.456,0.329,0.306,0.401,0.329,0.527,0.877,0.004,3,0.358,0.403,1,0,,boganke01
172,Raja Bell,28,UTA,SG,63,32,1790,0.454,17,0.799,0.135,0.049,0.091,0.523,0.201,0.467,0.567,0.455,0.41,0.453,0.403,0.783,0.963,0.009,5,0.493,0.439,3,0,,bellra01
173,Pau Gasol,24,MEM,PF,56,53,1790,0.514,5.4,0.991,0.43,0.38,0.101,0.081,0.009,0.517,0.659,0.432,0.386,0.321,0.167,0.57,1,0.141,85,0.333,0,0,0,,gasolpa01
174,Samuel Dalembert,23,PHI,C,72,60,1785,0.524,5.4,1,0.514,0.205,0.212,0.069,0,0.524,0.731,0.306,0.327,0.242,,0.752,,0.216,100,,,0,0,,dalemsa01
175,Rasho Nesterović,28,SAS,C,70,70,1785,0.46,7.9,1,0.291,0.351,0.191,0.167,0,0.46,0.68,0.457,0.28,0.292,,0.707,,0.037,15,,,0,0,,nestera01
176,Dan Gadzuric,26,MIL,C,81,81,1783,0.539,2.1,1,0.741,0.202,0.053,0.004,0,0.539,0.611,0.352,0.292,0,,0.584,,0.248,105,,,0,0,,gadzuda01
177,Carlos Boozer,23,UTA,PF,51,51,1772,0.521,7.7,0.999,0.42,0.16,0.201,0.218,0.001,0.522,0.67,0.441,0.403,0.404,0,0.679,,0.082,54,0,,0,0,,boozeca01
178,Hedo Türkoğlu,25,ORL,SF,67,11,1757,0.419,15.2,0.687,0.231,0.077,0.128,0.251,0.313,0.438,0.619,0.333,0.4,0.321,0.38,0.451,0.839,0.035,25,0.102,0.24,2,0,6MOY-14,turkohe01
179,Anthony Johnson,30,IND,PG,63,36,1747,0.445,13.8,0.763,0.191,0.169,0.169,0.235,0.237,0.466,0.552,0.377,0.481,0.449,0.38,0.333,0.659,0.022,9,0.343,0.351,0,0,,johnsan02
180,Brent Barry,33,SAS,SG,81,8,1742,0.423,18.3,0.39,0.174,0.094,0.02,0.102,0.61,0.525,0.713,0.395,0.333,0.362,0.357,0.67,0.94,0.017,6,0.246,0.275,2,0,,barrybr01
181,Theo Ratliff,31,POR,C,63,45,1731,0.447,5.8,1,0.459,0.249,0.206,0.086,0,0.447,0.559,0.391,0.302,0.364,,0.704,,0.156,34,,,0,0,,ratlith01
182,Troy Hudson,28,MIN,PG,79,32,1729,0.401,18.1,0.611,0.133,0.051,0.089,0.339,0.389,0.436,0.5,0.235,0.475,0.431,0.345,0.26,0.64,0,0,0.101,0.192,0,0,,hudsotr01
183,Adonal Foyle,29,GSW,C,78,50,1700,0.502,4.5,1,0.437,0.441,0.093,0.029,0,0.502,0.64,0.387,0.414,0.444,,0.641,,0.084,22,,,0,0,,foylead01
184,Darius Miles,23,POR,SF,63,22,1699,0.482,9,0.967,0.406,0.154,0.121,0.287,0.033,0.487,0.671,0.355,0.31,0.37,0.348,0.61,0.75,0.155,97,0.348,0.5,2,0,,milesda01
185,Clifford Robinson,38,2TM,C,71,29,1689,0.386,16.4,0.631,0.111,0.157,0.101,0.262,0.369,0.409,0.534,0.415,0.321,0.387,0.347,0.785,0.97,0.013,6,0.254,0.347,1,0,,robincl02
186,Clifford Robinson,38,GSW,C,42,29,1090,0.398,16.8,0.641,0.085,0.175,0.102,0.28,0.359,0.436,0.6,0.484,0.389,0.374,0.331,0.798,0.952,0.008,3,0.213,0.333,1,0,,robincl02
187,Clifford Robinson,38,NJN,PF,29,0,599,0.361,16,0.609,0.166,0.118,0.101,0.225,0.391,0.35,0.464,0.2,0.176,0.421,0.379,0.75,1,0.024,3,0.333,0.364,0,0,,robincl02
188,Darius Songaila,26,SAC,PF,81,21,1668,0.527,9.8,0.994,0.365,0.16,0.078,0.391,0.006,0.53,0.579,0.436,0.526,0.524,0,0.739,,0.039,18,0,,0,0,,songada01
189,Luol Deng,19,CHI,SF,61,45,1663,0.434,11.7,0.819,0.352,0.079,0.116,0.271,0.181,0.472,0.639,0.333,0.24,0.394,0.265,0.663,0.871,0.05,31,0.393,0.326,0,0,ROY-5,denglu01
190,Gordan Giriček,27,UTA,SG,81,44,1660,0.448,14.3,0.834,0.225,0.084,0.125,0.4,0.166,0.465,0.585,0.434,0.367,0.435,0.362,0.637,0.974,0.014,8,0.39,0.317,0,0,,giricgo01
191,Quinton Ross,23,LAC,SG,78,19,1659,0.432,10.4,0.989,0.378,0.067,0.153,0.391,0.011,0.434,0.546,0.32,0.333,0.384,0.25,0.688,0,0.04,12,0,,1,0,,rossqu01
192,Marko Jarić,26,LAC,PG,50,41,1656,0.414,15.8,0.67,0.256,0.028,0.092,0.293,0.33,0.435,0.573,0.077,0.262,0.403,0.371,0.414,0.857,0.015,7,0.086,0.385,1,0,,jaricma01
193,Melvin Ely,26,CHA,PF,79,17,1649,0.432,6.3,1,0.302,0.508,0.112,0.078,0,0.432,0.604,0.386,0.288,0.268,,0.48,,0.049,23,,,0,0,,elyme01
194,Donyell Marshall,31,TOR,PF,65,2,1645,0.443,17.5,0.387,0.221,0.047,0.019,0.1,0.613,0.485,0.702,0.214,0.182,0.186,0.416,0.676,0.993,0.052,29,0.567,0.471,1,0,6MOY-9,marshdo01
195,Chris Kaman,22,LAC,C,63,50,1632,0.497,5.6,0.998,0.424,0.36,0.158,0.057,0.002,0.498,0.581,0.489,0.346,0.357,0,0.585,,0.079,36,0,,1,0,,kamanch01
196,Juwan Howard,31,HOU,PF,61,47,1624,0.451,11.2,0.998,0.161,0.257,0.238,0.34,0.002,0.452,0.586,0.504,0.388,0.391,0,0.689,,0.017,7,0,,0,0,,howarju01
197,Nick Van Exel,33,POR,SG,53,34,1619,0.381,17,0.542,0.096,0.169,0.132,0.144,0.458,0.375,0.407,0.389,0.324,0.383,0.389,0.289,0.81,0,0,0.148,0.316,0,0,,vanexni01
198,Jerry Stackhouse,30,DAL,SG,56,7,1617,0.414,12.9,0.819,0.272,0.092,0.178,0.276,0.181,0.446,0.539,0.426,0.39,0.399,0.267,0.426,0.906,0.047,30,0.417,0.34,3,0,6MOY-4,stackje01
199,Jameer Nelson,22,ORL,PG,79,21,1612,0.455,14.2,0.775,0.288,0.041,0.086,0.36,0.225,0.497,0.597,0.423,0.407,0.447,0.312,0.388,0.841,0,0,0.277,0.41,1,0,,nelsoja01
200,Erick Dampier,29,DAL,C,59,56,1609,0.55,2.9,0.992,0.67,0.24,0.054,0.027,0.008,0.555,0.614,0.42,0.5,0.4,0,0.683,,0.223,72,0.333,0,0,0,,dampier01
201,Zach Randolph,23,POR,PF,46,37,1603,0.448,7.9,0.992,0.35,0.281,0.158,0.204,0.008,0.452,0.544,0.413,0.342,0.43,0,0.548,,0.012,9,0.333,0,0,0,,randoza01
202,Jeff Foster,28,IND,C,61,43,1594,0.519,4.9,0.985,0.679,0.133,0.052,0.12,0.015,0.527,0.645,0.302,0.294,0.205,0,0.571,,0.062,16,0,,1,0,,fosteje01
203,Baron Davis,25,2TM,PG,46,32,1581,0.387,16.3,0.529,0.25,0.074,0.065,0.14,0.471,0.435,0.548,0.339,0.347,0.324,0.333,0.214,0.483,0.013,9,0.116,0.293,3,0,,davisba01
204,Baron Davis,25,NOH,PG,18,13,593,0.366,16.7,0.548,0.254,0.026,0.056,0.211,0.452,0.404,0.494,0.5,0.353,0.297,0.321,0.269,0.545,0.013,4,0.146,0.35,1,0,,davisba01
205,Baron Davis,25,GSW,PG,28,19,988,0.401,16,0.517,0.247,0.107,0.071,0.091,0.483,0.457,0.586,0.313,0.344,0.366,0.341,0.179,0.446,0.013,5,0.097,0.238,2,0,,davisba01
206,Jarvis Hayes,23,WAS,SF,54,22,1560,0.389,15.2,0.768,0.145,0.142,0.177,0.304,0.232,0.403,0.688,0.347,0.255,0.379,0.341,0.555,0.952,0.025,13,0.301,0.351,0,0,,hayesja01
207,Matt Bonner,24,TOR,C,82,0,1553,0.533,14.3,0.801,0.201,0.132,0.117,0.352,0.199,0.561,0.602,0.557,0.519,0.552,0.424,0.635,1,0.019,9,0.272,0.44,0,0,,bonnema01
208,Milt Palacio,26,TOR,PG,80,4,1533,0.446,9,0.969,0.469,0.056,0.158,0.286,0.031,0.455,0.505,0.182,0.403,0.455,0.167,0.41,0.5,0.003,1,0,,2,0,,palacmi01
209,Jermaine O'Neal,26,IND,PF,44,41,1530,0.452,9,0.993,0.249,0.297,0.283,0.163,0.007,0.454,0.568,0.457,0.434,0.309,0.167,0.6,1,0.056,46,0,,0,0,AS,onealje01
210,Corliss Williamson,31,2TM,PF,72,9,1527,0.467,5.8,0.997,0.45,0.327,0.123,0.096,0.003,0.469,0.593,0.414,0.278,0.321,0,0.626,,0.022,7,0.5,0,0,0,,willico02
211,Corliss Williamson,31,PHI,PF,48,5,1056,0.465,5.2,0.995,0.475,0.317,0.139,0.065,0.005,0.467,0.571,0.432,0.276,0.296,0,0.675,,0.022,5,0.5,0,0,0,,willico02
212,Corliss Williamson,31,SAC,PF,24,4,471,0.473,6.5,1,0.389,0.353,0.084,0.174,0,0.473,0.662,0.373,0.286,0.345,,0.506,,0.024,2,,,0,0,,willico02
213,Kelvin Cato,30,ORL,C,62,50,1525,0.539,5.5,1,0.576,0.128,0.178,0.118,0,0.539,0.655,0.5,0.321,0.343,,0.775,,0.293,78,,,0,0,,catoke01
214,Doug Christie,34,2TM,SG,52,44,1525,0.392,15.3,0.813,0.238,0.039,0.078,0.458,0.187,0.426,0.468,0.308,0.231,0.447,0.242,0.783,0.933,0.042,13,0.452,0.214,2,0,,chrisdo01
215,Doug Christie,34,SAC,SG,31,31,996,0.407,14.7,0.809,0.279,0.034,0.049,0.446,0.191,0.442,0.491,0.286,0.3,0.44,0.256,0.753,0.9,0.044,9,0.41,0.188,2,0,,chrisdo01
216,Doug Christie,34,ORL,SG,21,13,529,0.367,15.9,0.82,0.172,0.047,0.125,0.477,0.18,0.4,0.409,0.333,0.188,0.459,0.217,0.833,1,0.039,4,0.522,0.25,0,0,,chrisdo01
217,Greg Buckner,28,DEN,SG,70,41,1522,0.528,12.3,0.601,0.432,0.056,0.026,0.086,0.399,0.61,0.718,0.353,0.25,0.346,0.405,0.784,0.959,0.013,4,0.421,0.431,1,0,,buckngr01
218,Sam Cassell,35,MIN,PG,59,38,1522,0.464,16.9,0.85,0.086,0.049,0.227,0.488,0.15,0.5,0.661,0.588,0.436,0.493,0.262,0.318,0.815,0,0,0.155,0.563,5,0,,cassesa01
219,Mike Sweetney,22,NYK,C,77,28,1509,0.531,4.2,0.998,0.621,0.2,0.101,0.076,0.002,0.533,0.65,0.348,0.356,0.294,0,0.586,,0.067,29,0,,0,0,,sweetmi01
220,Jon Barry,35,2TM,SG,69,2,1505,0.438,17.6,0.552,0.136,0.052,0.087,0.277,0.448,0.443,0.58,0.316,0.344,0.431,0.43,0.644,0.803,0.003,1,0.303,0.48,0,0,,barryjo01
221,Jon Barry,35,ATL,SG,16,0,275,0.403,16.8,0.584,0.195,0.065,0.065,0.26,0.416,0.444,0.667,0.4,0.2,0.35,0.344,0.75,1,0.013,1,0.281,0.444,0,0,,barryjo01
222,Jon Barry,35,HOU,SG,53,2,1230,0.447,18.5,0.543,0.12,0.048,0.093,0.282,0.457,0.443,0.543,0.286,0.37,0.451,0.451,0.614,0.767,0,0,0.308,0.488,0,0,,barryjo01
223,Keith Van Horn,29,2TM,PF,62,16,1502,0.456,11.8,0.748,0.326,0.144,0.133,0.145,0.252,0.481,0.592,0.407,0.387,0.39,0.38,0.517,0.981,0.035,17,0.204,0.31,1,0,,vanhoke01
224,Keith Van Horn,29,MIL,SF,33,13,818,0.449,12.8,0.726,0.295,0.112,0.151,0.168,0.274,0.473,0.583,0.469,0.395,0.354,0.385,0.622,1,0.035,9,0.269,0.333,0,0,,vanhoke01
225,Keith Van Horn,29,DAL,PF,29,3,684,0.462,10.7,0.771,0.358,0.176,0.115,0.122,0.229,0.488,0.6,0.367,0.375,0.441,0.375,0.419,0.958,0.036,8,0.125,0.25,1,0,,vanhoke01
226,Eddie Griffin,22,MIN,PF,70,0,1492,0.387,14.7,0.609,0.22,0.148,0.123,0.119,0.391,0.425,0.548,0.377,0.313,0.371,0.328,0.563,1,0.054,25,0.025,0.8,0,0,,griffed01
227,Jason Kapono,23,CHA,SF,81,14,1491,0.401,17,0.711,0.1,0.063,0.167,0.382,0.289,0.396,0.493,0.333,0.33,0.41,0.412,0.788,0.938,0,0,0.423,0.439,0,0,,kaponja01
228,Bonzi Wells,28,MEM,SG,69,19,1489,0.441,10.5,0.831,0.402,0.088,0.105,0.237,0.169,0.46,0.597,0.278,0.369,0.336,0.346,0.669,0.917,0.076,43,0.75,0.333,0,0,,wellsbo01
229,Malik Rose,30,2TM,PF,76,5,1475,0.449,10.3,0.977,0.356,0.113,0.175,0.333,0.023,0.457,0.58,0.32,0.403,0.401,0.1,0.665,1,0.057,17,0.3,0.333,3,0,,rosema01
230,Malik Rose,30,SAS,PF,50,1,862,0.464,10.2,0.985,0.36,0.094,0.187,0.345,0.015,0.471,0.594,0.28,0.46,0.402,0,0.669,,0.056,11,0,,1,0,,rosema01
231,Malik Rose,30,NYK,PF,26,4,613,0.425,10.4,0.966,0.351,0.144,0.155,0.316,0.034,0.435,0.557,0.36,0.296,0.4,0.167,0.658,1,0.057,6,0.5,0.333,2,0,,rosema01
232,Travis Best,32,NJN,PG,76,6,1461,0.42,15.3,0.812,0.232,0.044,0.108,0.427,0.188,0.447,0.552,0.4,0.347,0.42,0.306,0.439,0.962,0,0,0.212,0.444,4,0,,besttr01
233,Carlos Arroyo,25,2TM,PG,70,16,1448,0.389,12.7,0.93,0.261,0.061,0.184,0.424,0.07,0.398,0.518,0.269,0.367,0.357,0.267,0.377,0.5,0,0,0.167,0.4,1,0,,arroyca01
234,Carlos Arroyo,25,UTA,PG,30,16,742,0.401,13.3,0.922,0.233,0.069,0.211,0.409,0.078,0.402,0.574,0.25,0.367,0.347,0.389,0.395,0.429,0,0,0.111,0.5,1,0,,arroyca01
235,Carlos Arroyo,25,DET,PG,40,0,706,0.376,12.2,0.939,0.294,0.051,0.152,0.442,0.061,0.395,0.466,0.3,0.367,0.368,0.083,0.356,1,0,0,0.25,0.333,0,0,,arroyca01
236,Predrag Drobnjak,29,ATL,C,71,1,1435,0.438,12.2,0.869,0.258,0.114,0.201,0.297,0.131,0.451,0.55,0.371,0.367,0.453,0.352,0.732,0.96,0.02,10,0.296,0.429,0,0,,drobnpr01
237,Brian Cardinal,27,MEM,PF,58,16,1433,0.37,14.6,0.711,0.231,0.102,0.111,0.266,0.289,0.378,0.43,0.386,0.375,0.33,0.352,0.578,0.955,0.005,2,0.272,0.353,2,0,,cardibr01
238,Chris Andersen,26,NOH,C,67,2,1430,0.534,6.2,0.992,0.589,0.075,0.14,0.187,0.008,0.538,0.678,0.333,0.3,0.358,0,0.634,,0.196,69,0,,1,0,,anderch01
239,Howard Eisley,32,UTA,PG,74,1,1428,0.398,16.5,0.746,0.18,0.049,0.081,0.435,0.254,0.444,0.507,0.25,0.424,0.443,0.262,0.448,0.852,0,0,0.087,0.333,1,0,,eisleho01
240,Marquis Daniels,24,DAL,SG,60,17,1412,0.437,8.2,0.931,0.383,0.256,0.153,0.139,0.069,0.454,0.56,0.465,0.325,0.286,0.2,0.418,1,0.04,20,0.314,0.273,2,0,,daniema01
