Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
11,Mike Bibby,22,VAN,PG,82,82,3190,0.454,17,0.754,0.103,0.086,0.119,0.445,0.246,0.478,0.58,0.43,0.37,0.493,0.379,0.482,0.917,0,0,0.165,0.34,0,0,,bibbymi01
12,Reggie Miller,35,IND,SG,81,81,3181,0.44,17.8,0.605,0.107,0.077,0.114,0.307,0.395,0.487,0.722,0.44,0.388,0.454,0.366,0.726,0.882,0.005,6,0.336,0.397,2,0,,millere01
13,Tim Duncan,24,SAS,PF,82,82,3174,0.499,8.8,0.981,0.25,0.341,0.262,0.127,0.019,0.504,0.707,0.452,0.413,0.43,0.259,0.528,0.857,0.052,67,0.111,0,1,0,MVP-2DPOY-3ASNBA1,duncati01
14,Ray Allen,25,MIL,SG,82,82,3129,0.48,14.7,0.643,0.235,0.086,0.183,0.14,0.357,0.506,0.659,0.429,0.418,0.41,0.433,0.437,0.856,0.027,31,0.27,0.5,1,0,MVP-11ASNBA3,allenra02
15,Dirk Nowitzki,22,DAL,PF,82,82,3125,0.474,14.7,0.687,0.212,0.098,0.166,0.212,0.313,0.513,0.705,0.295,0.478,0.451,0.387,0.602,0.947,0.036,44,0.29,0.398,4,0,NBA3,nowitdi01
16,Paul Pierce,23,BOS,SF,82,82,3120,0.454,13.4,0.746,0.261,0.115,0.147,0.223,0.254,0.478,0.592,0.374,0.423,0.435,0.383,0.576,0.891,0.014,16,0.19,0.397,2,0,MVP-13,piercpa01
17,David Wesley,30,CHH,SG,82,82,3106,0.422,16.2,0.792,0.167,0.037,0.107,0.48,0.208,0.434,0.575,0.239,0.331,0.424,0.376,0.714,0.938,0,0,0.233,0.4,1,0,,wesleda01
18,Jason Terry,23,ATL,SG,82,77,3089,0.436,15.1,0.77,0.131,0.121,0.225,0.293,0.23,0.448,0.564,0.355,0.445,0.438,0.395,0.339,0.774,0.007,9,0.175,0.327,1,1,,terryja01
19,Tracy McGrady,21,ORL,SG,77,77,3087,0.457,11.5,0.904,0.28,0.141,0.203,0.28,0.096,0.468,0.586,0.416,0.4,0.425,0.355,0.427,0.814,0.051,80,0.09,0.467,2,0,MVP-6MIP-1ASNBA2,mcgratr01
20,Jason Kidd,27,PHO,PG,77,76,3065,0.411,13.6,0.789,0.248,0.112,0.165,0.263,0.211,0.442,0.64,0.317,0.326,0.381,0.297,0.348,0.754,0.002,2,0.108,0.28,4,0,MVP-8DPOY-11ASNBA1,kiddja01
21,Latrell Sprewell,30,NYK,SF,77,77,3017,0.43,11.9,0.889,0.222,0.171,0.244,0.252,0.111,0.446,0.605,0.413,0.416,0.355,0.304,0.354,0.805,0.008,7,0.2,0.407,0,0,AS,sprewla01
22,Cuttino Mobley,25,HOU,SG,79,49,3002,0.434,12.4,0.792,0.309,0.121,0.127,0.236,0.208,0.454,0.619,0.32,0.338,0.371,0.357,0.387,0.844,0.03,34,0.266,0.328,5,1,,moblecu01
23,Jamal Mashburn,28,CHH,SF,76,76,2989,0.413,14.2,0.792,0.192,0.105,0.208,0.286,0.208,0.428,0.596,0.473,0.381,0.332,0.356,0.534,0.893,0.016,19,0.26,0.413,1,0,,mashbja01
24,Vince Carter,24,TOR,SF,75,75,2979,0.46,14.1,0.76,0.245,0.1,0.124,0.29,0.24,0.477,0.613,0.337,0.432,0.428,0.408,0.558,0.772,0.028,44,0.169,0.403,1,0,MVP-11ASNBA2,cartevi01
25,Allen Iverson,25,PHI,SG,71,71,2979,0.42,12.7,0.831,0.223,0.175,0.185,0.248,0.169,0.441,0.686,0.268,0.33,0.423,0.32,0.37,0.786,0.004,7,0.108,0.364,1,0,MVP-1DPOY-11ASNBA1,iversal01
26,Juwan Howard,27,2TM,PF,81,81,2974,0.479,8.2,0.998,0.222,0.398,0.306,0.071,0.002,0.48,0.649,0.416,0.458,0.395,0,0.628,,0.049,49,0.333,0,0,0,,howarju01
27,Juwan Howard,27,WAS,PF,54,54,1981,0.474,7.6,1,0.232,0.407,0.296,0.064,0,0.474,0.646,0.401,0.465,0.358,,0.638,,0.045,31,,,0,0,,howarju01
28,Juwan Howard,27,DAL,PF,27,27,993,0.488,8.8,0.992,0.202,0.379,0.327,0.084,0.008,0.492,0.658,0.453,0.445,0.455,0,0.607,,0.059,18,0.333,0,0,0,,howarju01
29,Jalen Rose,28,IND,SF,72,72,2943,0.457,13.6,0.86,0.111,0.203,0.26,0.286,0.14,0.476,0.652,0.44,0.474,0.434,0.339,0.528,0.864,0.007,9,0.42,0.384,0,0,,roseja01
30,Rasheed Wallace,26,POR,PF,77,75,2940,0.501,11.5,0.862,0.252,0.205,0.18,0.226,0.138,0.53,0.707,0.444,0.491,0.44,0.321,0.727,0.981,0.086,92,0.185,0.267,0,0,AS,wallara01
31,Doug Christie,30,SAC,SG,81,81,2939,0.395,12.9,0.683,0.308,0.124,0.07,0.18,0.317,0.403,0.584,0.245,0.309,0.239,0.376,0.502,0.926,0.043,29,0.388,0.412,3,0,DPOY-4,chrisdo01
32,Shaquille O'Neal,28,LAL,C,74,74,2924,0.572,4.7,0.999,0.429,0.452,0.113,0.005,0.001,0.573,0.792,0.417,0.375,0.286,0,0.645,,0.16,219,0,,1,0,MVP-3DPOY-8ASNBA1,onealsh01
33,Elton Brand,21,CHI,PF,74,74,2906,0.476,7.6,0.998,0.31,0.315,0.287,0.086,0.002,0.477,0.621,0.439,0.424,0.276,0,0.666,,0.042,49,1,0,0,0,,brandel01
34,Peja Stojaković,23,SAC,SF,75,75,2905,0.47,14.4,0.697,0.22,0.134,0.116,0.228,0.303,0.501,0.701,0.365,0.413,0.432,0.4,0.605,0.84,0.012,13,0.264,0.379,1,0,,stojape01
35,Karl Malone,37,UTA,PF,81,81,2895,0.498,10.1,0.996,0.326,0.114,0.209,0.347,0.004,0.499,0.674,0.373,0.413,0.426,0.4,0.822,1,0.023,29,0,,0,0,MVP-7ASNBA3,malonka01
36,Derek Anderson,26,SAS,SG,82,82,2859,0.416,14.2,0.745,0.251,0.072,0.121,0.302,0.255,0.422,0.606,0.141,0.35,0.363,0.399,0.529,0.871,0.047,41,0.308,0.5,1,0,,anderde01
37,Allan Houston,29,NYK,SG,78,78,2858,0.449,15.7,0.791,0.103,0.105,0.252,0.33,0.209,0.467,0.44,0.378,0.489,0.486,0.381,0.437,0.75,0.003,4,0.143,0.444,0,0,AS,houstal01
38,Shawn Marion,22,PHO,SF,79,79,2857,0.48,10.2,0.929,0.27,0.22,0.237,0.203,0.071,0.497,0.674,0.424,0.407,0.447,0.256,0.672,1,0.079,84,0.622,0.353,3,0,DPOY-11,mariosh01
39,Wally Szczerbiak,23,MIN,SF,82,82,2856,0.51,12.9,0.916,0.223,0.126,0.154,0.413,0.084,0.526,0.688,0.414,0.415,0.513,0.338,0.804,0.923,0.008,7,0.286,0.318,1,0,,szczewa02
40,Andre Miller,24,CLE,PG,82,82,2848,0.452,11,0.936,0.264,0.205,0.26,0.206,0.064,0.465,0.629,0.341,0.454,0.393,0.266,0.244,0.529,0.003,2,0.047,0.333,13,1,,millean02
41,Lamar Odom,21,LAC,PF,76,74,2836,0.46,12.2,0.758,0.278,0.222,0.104,0.154,0.242,0.506,0.632,0.47,0.339,0.441,0.316,0.409,0.713,0.017,13,0.043,0.091,1,0,,odomla01
42,Chris Webber,27,SAC,PF,70,70,2836,0.481,10.2,0.983,0.256,0.259,0.122,0.346,0.017,0.488,0.73,0.385,0.395,0.419,0.071,0.568,1,0.068,100,0,,1,0,MVP-4ASNBA1,webbech01
43,Jeff McInnis,26,LAC,PG,81,81,2831,0.463,13.7,0.846,0.098,0.245,0.274,0.228,0.154,0.482,0.626,0.555,0.422,0.413,0.361,0.297,0.885,0.002,2,0.042,0.167,0,0,,mcinnje01
44,Terrell Brandon,30,MIN,PG,78,78,2821,0.451,14.2,0.92,0.178,0.078,0.198,0.466,0.08,0.458,0.584,0.386,0.391,0.451,0.363,0.498,0.788,0,0,0.121,0.364,1,0,,brandte01
45,Glenn Robinson,28,MIL,SF,76,74,2813,0.468,12.9,0.874,0.145,0.169,0.362,0.199,0.126,0.493,0.602,0.494,0.487,0.424,0.299,0.566,0.873,0.028,40,0.185,0.206,4,0,AS,robingl01
46,P.J. Brown,31,CHH,C,80,79,2811,0.444,9.6,0.993,0.357,0.114,0.237,0.285,0.007,0.447,0.555,0.375,0.406,0.375,0,0.711,,0.041,18,0.25,0,1,0,,brownpj01
47,Kobe Bryant,22,LAL,SG,68,68,2783,0.464,12.8,0.868,0.24,0.134,0.189,0.303,0.132,0.489,0.653,0.409,0.462,0.41,0.305,0.384,0.77,0.035,49,0.12,0.375,4,0,MVP-9DPOY-11ASNBA2,bryanko01
48,Clarence Weatherspoon,30,CLE,PF,82,82,2774,0.501,5.6,1,0.465,0.305,0.145,0.085,0,0.501,0.63,0.365,0.41,0.441,,0.631,,0.082,48,,,0,0,,weathcl01
49,Brian Grant,28,MIA,C,82,79,2771,0.479,7.9,0.999,0.381,0.227,0.166,0.225,0.001,0.48,0.605,0.332,0.458,0.432,0,0.719,,0.075,59,0,,0,0,,grantbr01
50,Charles Oakley,37,TOR,PF,78,77,2767,0.388,16.7,0.938,0.106,0.017,0.093,0.723,0.062,0.399,0.542,0.154,0.315,0.394,0.224,0.864,0.909,0,0,0.122,0.5,0,0,,oaklech01
51,Darrell Armstrong,32,ORL,PG,75,75,2767,0.412,16.9,0.598,0.16,0.068,0.128,0.243,0.402,0.451,0.544,0.397,0.383,0.44,0.355,0.315,0.734,0.003,3,0.151,0.361,0,0,,armstda01
52,Ben Wallace,26,DET,C,80,80,2760,0.49,3.7,0.991,0.665,0.196,0.059,0.073,0.009,0.492,0.61,0.233,0.308,0.281,0.25,0.551,1,0.191,78,0,,1,0,DPOY-5,wallabe01
53,Clifford Robinson,34,PHO,PF,82,82,2751,0.422,12.6,0.79,0.196,0.226,0.172,0.196,0.21,0.439,0.631,0.358,0.407,0.366,0.361,0.757,1,0.03,31,0.277,0.362,0,0,,robincl02
54,Antonio Davis,32,TOR,C,78,77,2729,0.433,7.2,0.999,0.424,0.171,0.263,0.141,0.001,0.434,0.55,0.304,0.408,0.287,0,0.656,,0.102,79,1,0,0,0,AS,davisan01
55,Rashard Lewis,21,SEA,PF,78,78,2720,0.48,13.4,0.679,0.245,0.174,0.11,0.15,0.321,0.503,0.719,0.383,0.408,0.361,0.432,0.723,0.992,0.067,55,0.225,0.422,2,0,,lewisra02
56,Sam Cassell,31,MIL,PG,76,75,2709,0.474,13.2,0.913,0.14,0.103,0.413,0.258,0.087,0.49,0.601,0.385,0.471,0.503,0.306,0.333,0.833,0,0,0.316,0.387,1,0,,cassesa01
57,Nick Van Exel,29,DEN,PG,71,70,2688,0.414,14.9,0.678,0.165,0.202,0.119,0.192,0.322,0.431,0.552,0.431,0.379,0.36,0.377,0.246,0.644,0,0,0.078,0.286,0,0,,vanexni01
58,Bruce Bowen,29,MIA,SF,82,72,2685,0.363,17.1,0.472,0.184,0.083,0.091,0.114,0.528,0.394,0.561,0.271,0.264,0.318,0.336,0.556,0.99,0.026,15,0.384,0.331,2,0,DPOY-8,bowenbr01
59,Damon Stoudamire,27,POR,PG,82,82,2655,0.434,14.2,0.766,0.229,0.113,0.118,0.306,0.234,0.453,0.542,0.387,0.364,0.444,0.374,0.346,0.805,0,0,0.16,0.371,0,0,,stoudda01
60,George Lynch,30,PHI,SF,82,80,2649,0.445,9.3,0.907,0.354,0.196,0.188,0.169,0.093,0.463,0.683,0.24,0.353,0.385,0.263,0.718,0.933,0.039,22,0.509,0.276,0,0,,lynchge01
61,Jermaine O'Neal,22,IND,C,81,80,2641,0.465,6.2,0.994,0.378,0.382,0.164,0.07,0.006,0.468,0.652,0.328,0.38,0.443,0,0.599,,0.116,92,0.2,0,0,0,,onealje01
62,Michael Dickerson,25,VAN,SG,70,69,2618,0.417,14.4,0.775,0.206,0.128,0.113,0.327,0.225,0.429,0.576,0.282,0.33,0.428,0.374,0.552,0.93,0.023,22,0.265,0.377,0,0,,dickemi01
63,Tim Hardaway,34,MIA,PG,77,77,2613,0.392,19.1,0.504,0.104,0.066,0.062,0.272,0.496,0.417,0.519,0.333,0.4,0.403,0.366,0.205,0.587,0,0,0.087,0.444,2,0,,hardati01
64,Dikembe Mutombo,34,2TM,C,75,75,2591,0.484,4.7,1,0.437,0.428,0.131,0.004,0,0.484,0.687,0.349,0.26,0,,0.39,,0.122,64,,,0,0,DPOY-1ASNBA2,mutomdi01
65,Dikembe Mutombo,34,ATL,C,49,49,1716,0.477,4.3,1,0.46,0.421,0.116,0.003,0,0.477,0.663,0.336,0.268,0,,0.349,,0.141,47,,,0,0,,mutomdi01
66,Dikembe Mutombo,34,PHI,C,26,26,875,0.495,5.1,1,0.396,0.441,0.158,0.005,0,0.495,0.738,0.371,0.25,0,,0.46,,0.089,17,,,0,0,,mutomdi01
67,Mark Jackson,35,2TM,PG,83,82,2588,0.419,13,0.645,0.209,0.252,0.089,0.094,0.355,0.463,0.615,0.401,0.327,0.418,0.338,0.328,0.886,0,0,0.135,0.25,3,0,,jacksma01
68,Mark Jackson,35,TOR,PG,54,54,1802,0.422,15.1,0.591,0.189,0.216,0.092,0.094,0.409,0.475,0.632,0.425,0.297,0.447,0.345,0.301,0.877,0,0,0.097,0.25,3,0,,jacksma01
69,Mark Jackson,35,NYK,PG,29,28,786,0.411,10.9,0.767,0.256,0.333,0.083,0.094,0.233,0.442,0.587,0.367,0.4,0.353,0.31,0.377,0.923,0,0,0.286,0.25,0,0,,jacksma01
70,Stephon Marbury,23,NJN,PG,67,67,2557,0.441,12.6,0.738,0.335,0.121,0.096,0.186,0.262,0.481,0.577,0.442,0.328,0.412,0.328,0.285,0.527,0.002,2,0.072,0.167,4,1,AS,marbust01
71,Antonio McDyess,26,DEN,PF,70,70,2555,0.495,9.1,1,0.342,0.142,0.282,0.234,0,0.495,0.716,0.4,0.395,0.352,,0.778,,0.11,110,,,0,0,AS,mcdyean01
72,Steve Smith,31,POR,SG,81,36,2542,0.456,13.9,0.708,0.239,0.126,0.152,0.192,0.292,0.504,0.644,0.444,0.4,0.45,0.339,0.516,0.833,0.009,6,0.296,0.412,2,0,6MOY-6,smithst01
73,Ron Mercer,24,CHI,SG,61,61,2535,0.446,13.3,0.959,0.214,0.076,0.183,0.486,0.041,0.452,0.629,0.259,0.405,0.422,0.304,0.671,1,0.029,24,0.174,0.25,1,0,,mercero01
74,Bo Outlaw,29,ORL,PF,80,69,2534,0.614,2.2,0.995,0.755,0.193,0.038,0.008,0.005,0.615,0.683,0.394,0.429,0.333,0.5,0.702,0,0.147,52,0,,0,0,,outlabo01
75,Richard Hamilton,22,WAS,SF,78,42,2519,0.438,12.7,0.883,0.124,0.235,0.316,0.208,0.117,0.46,0.658,0.416,0.415,0.458,0.274,0.491,0.875,0.006,7,0.315,0.348,0,0,,hamilri01
76,Bryant Stith,30,BOS,SG,78,74,2504,0.401,15.9,0.604,0.165,0.128,0.088,0.223,0.396,0.417,0.525,0.359,0.315,0.412,0.376,0.61,0.978,0.005,3,0.517,0.4,0,0,,stithbr01
77,Bryon Russell,30,UTA,SF,78,46,2473,0.44,13.9,0.671,0.313,0.073,0.054,0.231,0.329,0.453,0.589,0.235,0.316,0.37,0.413,0.77,0.958,0.033,21,0.3,0.493,1,0,,russebr01
78,Raef LaFrentz,24,DEN,C,78,74,2457,0.477,9.7,0.829,0.437,0.14,0.079,0.172,0.171,0.499,0.648,0.342,0.375,0.307,0.367,0.693,0.961,0.103,76,0.151,0.524,0,0,,lafrera01
79,Travis Best,28,IND,PG,77,21,2457,0.44,13.4,0.877,0.206,0.15,0.169,0.353,0.123,0.449,0.586,0.398,0.414,0.406,0.381,0.306,0.73,0,0,0.103,0.1,2,0,6MOY-5,besttr01
80,Howard Eisley,28,DAL,SG,82,40,2426,0.393,16.9,0.601,0.135,0.104,0.104,0.259,0.399,0.389,0.538,0.3,0.357,0.36,0.398,0.304,0.71,0,0,0.175,0.255,1,0,,eisleho01
81,Vlade Divac,32,SAC,C,81,81,2420,0.482,6.6,0.981,0.421,0.315,0.07,0.175,0.019,0.486,0.635,0.403,0.377,0.318,0.286,0.578,0.75,0.03,22,0,,0,0,AS,divacvl01
82,John Stockton,38,UTA,PG,82,82,2397,0.504,11.9,0.797,0.352,0.077,0.126,0.243,0.203,0.514,0.616,0.3,0.415,0.487,0.462,0.419,0.787,0,0,0.106,0.714,1,0,MVP-15,stockjo01
83,Shandon Anderson,27,HOU,SG,82,82,2396,0.446,11.1,0.712,0.397,0.132,0.088,0.095,0.288,0.517,0.675,0.346,0.269,0.321,0.271,0.668,0.957,0.022,13,0.3,0.314,1,0,,andersh01
84,Alvin Williams,26,TOR,SG,82,34,2394,0.43,14.7,0.859,0.197,0.089,0.133,0.441,0.141,0.451,0.623,0.368,0.392,0.408,0.306,0.519,0.636,0,0,0.167,0.444,3,0,,willial02
85,Aaron McKie,28,PHI,SG,76,33,2394,0.473,13.5,0.762,0.232,0.137,0.183,0.209,0.238,0.524,0.777,0.337,0.42,0.456,0.312,0.481,0.943,0,0,0.359,0.426,1,0,6MOY-1,mckieaa01
86,Mike Miller,20,ORL,SF,82,62,2390,0.436,17.6,0.569,0.153,0.056,0.101,0.26,0.431,0.457,0.605,0.319,0.353,0.441,0.407,0.677,0.946,0.009,8,0.176,0.391,0,0,ROY-1,millemi01
87,Horace Grant,35,LAL,PF,77,77,2390,0.462,10.3,0.995,0.355,0.09,0.146,0.404,0.005,0.465,0.584,0.216,0.373,0.448,0,0.768,,0.037,20,0,,1,0,,grantho01
88,Steve Nash,26,DAL,PG,70,70,2387,0.487,12.7,0.723,0.284,0.138,0.135,0.167,0.277,0.518,0.627,0.321,0.486,0.523,0.406,0.209,0.618,0,0,0.196,0.349,0,0,,nashst01
89,David Robinson,35,SAS,C,80,80,2371,0.486,7.1,0.999,0.417,0.205,0.259,0.118,0.001,0.487,0.668,0.29,0.408,0.361,0,0.743,,0.145,114,0,,0,0,MVP-10DPOY-5ASNBA3,robinda01
90,Chucky Atkins,26,DET,PG,81,75,2363,0.399,17.1,0.644,0.162,0.051,0.105,0.326,0.356,0.423,0.526,0.245,0.32,0.432,0.357,0.371,0.884,0,0,0.218,0.419,2,0,,atkinch01
91,Tyrone Hill,32,PHI,PF,76,75,2363,0.474,5.9,0.998,0.394,0.327,0.225,0.053,0.002,0.474,0.723,0.297,0.364,0.194,0,0.712,,0.043,23,0,,0,0,,hillty01
92,Metta World Peace,21,CHI,SF,76,74,2363,0.401,12.2,0.818,0.325,0.103,0.118,0.272,0.182,0.426,0.54,0.31,0.344,0.369,0.291,0.57,0.884,0.028,16,0.162,0.458,1,0,,artesro01
93,Mookie Blaylock,33,GSW,PG,69,59,2352,0.396,16.4,0.719,0.152,0.077,0.139,0.351,0.281,0.424,0.631,0.129,0.333,0.434,0.324,0.377,0.767,0,0,0.258,0.397,4,0,,blaylmo01
94,Elden Campbell,32,CHH,PF,78,78,2337,0.44,8,0.993,0.282,0.324,0.283,0.104,0.007,0.443,0.587,0.407,0.36,0.391,0,0.728,,0.078,54,0,,1,0,,campbel01
95,Aaron Williams,29,NJN,PF,82,25,2336,0.457,5.4,0.997,0.502,0.262,0.131,0.103,0.003,0.458,0.577,0.376,0.294,0.299,0,0.623,,0.129,70,0,,0,0,,williaa01
96,Voshon Lenard,27,DEN,SG,80,58,2331,0.397,16.9,0.548,0.17,0.065,0.104,0.209,0.452,0.407,0.583,0.2,0.284,0.39,0.385,0.608,0.973,0.001,1,0.531,0.414,1,0,,lenarvo01
97,Donyell Marshall,27,UTA,SF,81,49,2326,0.503,8.1,0.849,0.514,0.135,0.062,0.138,0.151,0.535,0.651,0.339,0.396,0.359,0.32,0.689,0.976,0.11,84,0.273,0.429,1,0,6MOY-9,marshdo01
98,Rick Fox,31,LAL,SF,82,77,2291,0.444,15.8,0.536,0.252,0.077,0.087,0.119,0.464,0.488,0.681,0.24,0.304,0.377,0.393,0.686,0.856,0.028,18,0.247,0.419,1,0,,foxri01
99,Jason Williams,25,SAC,PG,77,77,2290,0.407,17.6,0.549,0.213,0.075,0.038,0.223,0.451,0.483,0.626,0.404,0.462,0.377,0.315,0.361,0.643,0,0,0.087,0.222,12,1,,willija02
100,Tony Delk,27,PHO,SG,82,11,2288,0.415,14.3,0.818,0.215,0.085,0.145,0.374,0.182,0.436,0.53,0.321,0.358,0.438,0.321,0.626,0.759,0.01,8,0.292,0.306,2,0,6MOY-10,delkto01
101,Eddie Jones,29,MIA,SG,63,58,2282,0.445,15.2,0.727,0.207,0.085,0.118,0.317,0.273,0.471,0.606,0.378,0.408,0.431,0.378,0.523,0.956,0.025,20,0.265,0.46,3,0,,jonesed02
102,Kenyon Martin,23,NJN,PF,68,68,2272,0.445,10.4,0.986,0.269,0.203,0.221,0.292,0.014,0.45,0.699,0.411,0.291,0.37,0.091,0.696,1,0.095,68,0.182,0,1,0,ROY-2,martike01
103,James Posey,24,DEN,SF,82,82,2255,0.412,13.2,0.632,0.358,0.073,0.061,0.141,0.368,0.477,0.564,0.326,0.5,0.325,0.3,0.697,0.923,0.075,38,0.465,0.317,3,0,,poseyja01
104,Fred Hoiberg,28,CHI,SG,74,37,2247,0.438,19.2,0.495,0.154,0.012,0.04,0.289,0.505,0.465,0.632,0,0.55,0.385,0.412,0.851,0.961,0.02,8,0.092,0.435,0,0,,hoibefr01
105,Lamond Murray,27,CLE,SF,78,46,2225,0.423,13.3,0.822,0.217,0.145,0.157,0.303,0.178,0.434,0.617,0.269,0.434,0.382,0.37,0.594,0.934,0.039,34,0.455,0.373,1,0,,murrala01
106,Glen Rice,33,NYK,SF,75,25,2212,0.44,15.2,0.719,0.17,0.121,0.144,0.285,0.281,0.46,0.57,0.418,0.407,0.439,0.389,0.546,0.915,0.007,5,0.27,0.491,1,0,,ricegl01
107,Rodney Rogers,29,PHO,SF,82,3,2183,0.43,11.3,0.784,0.308,0.186,0.107,0.183,0.216,0.467,0.6,0.325,0.372,0.444,0.296,0.611,0.964,0.035,28,0.28,0.208,0,0,6MOY-6,rogerro01
108,Dale Davis,31,POR,C,81,43,2162,0.497,6.1,0.992,0.505,0.181,0.211,0.094,0.008,0.501,0.622,0.307,0.417,0.413,0,0.657,,0.152,72,0,,1,0,,davisda01
109,Eric Piatkowski,30,LAC,SG,81,40,2144,0.433,17.2,0.558,0.165,0.085,0.101,0.207,0.442,0.456,0.631,0.386,0.338,0.403,0.404,0.673,0.892,0.004,3,0.253,0.453,0,0,,piatker01
110,Darius Miles,19,LAC,SF,81,21,2133,0.505,6.1,0.97,0.538,0.184,0.13,0.117,0.03,0.519,0.676,0.31,0.317,0.351,0.053,0.606,1,0.148,75,0.158,0,2,0,ROY-4,milesda01
111,Scottie Pippen,35,POR,SF,64,60,2133,0.451,14.1,0.688,0.295,0.096,0.064,0.233,0.312,0.5,0.619,0.316,0.395,0.453,0.344,0.61,0.828,0.037,18,0.215,0.325,3,0,,pippesc01
112,Vin Baker,29,SEA,PF,76,27,2129,0.422,7.7,0.981,0.37,0.294,0.107,0.209,0.019,0.429,0.638,0.277,0.25,0.366,0.063,0.633,0,0.029,23,0,,0,0,,bakervi01
113,Michael Olowokandi,25,LAC,C,82,82,2127,0.435,6.5,1,0.229,0.566,0.186,0.018,0,0.435,0.593,0.441,0.25,0.154,,0.51,,0.068,44,,,0,0,,olowomi01
114,Marcus Camby,26,NYK,C,63,63,2127,0.524,4.5,0.986,0.607,0.191,0.143,0.045,0.014,0.53,0.634,0.369,0.349,0.385,0.125,0.67,0,0.141,70,0.125,1,2,0,,cambyma01
115,Anthony Peeler,31,MIN,SG,75,41,2126,0.421,17.5,0.65,0.12,0.064,0.115,0.351,0.35,0.437,0.58,0.362,0.476,0.389,0.391,0.673,0.91,0.01,6,0.242,0.5,0,0,,peelean01
116,Kurt Thomas,28,NYK,PF,77,29,2125,0.511,6,0.995,0.422,0.301,0.189,0.083,0.005,0.512,0.707,0.443,0.267,0.333,0.333,0.735,1,0.021,11,0.333,1,0,0,,thomaku01
117,John Starks,35,UTA,SG,75,64,2122,0.398,16.3,0.735,0.171,0.069,0.077,0.418,0.265,0.415,0.556,0.234,0.283,0.411,0.352,0.818,0.953,0.003,1,0.473,0.419,1,0,,starkjo01
118,Patrick Ewing,38,SEA,C,79,79,2107,0.43,7.3,0.997,0.298,0.351,0.243,0.105,0.003,0.431,0.564,0.375,0.361,0.403,0,0.626,,0.018,12,0.5,0,0,0,,ewingpa01
119,Larry Johnson,31,NYK,PF,65,65,2105,0.411,11,0.727,0.334,0.164,0.177,0.052,0.273,0.448,0.595,0.398,0.264,0.29,0.313,0.456,0.941,0.013,7,0.387,0.397,1,0,,johnsla02
