Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
89,David Robinson,36,SAS,C,78,78,2303,0.507,6.7,1,0.503,0.11,0.286,0.101,0,0.507,0.636,0.351,0.396,0.353,,0.677,,0.171,105,,,0,0,,robinda01
90,Rod Strickland,35,MIA,PG,76,64,2294,0.443,12,0.964,0.266,0.09,0.216,0.392,0.036,0.448,0.642,0.406,0.383,0.361,0.308,0.315,0.75,0,0,0.154,0.5,2,1,,stricro02
91,Rick Fox,32,LAL,SF,82,82,2289,0.421,15.7,0.656,0.212,0.071,0.127,0.246,0.344,0.479,0.695,0.465,0.39,0.342,0.313,0.616,0.969,0.012,6,0.255,0.358,2,0,,foxri01
92,Chucky Atkins,27,DET,PG,79,62,2285,0.466,16.4,0.575,0.246,0.039,0.067,0.223,0.425,0.507,0.562,0.419,0.358,0.506,0.411,0.335,0.949,0,0,0.295,0.434,4,1,,atkinch01
93,Tony Parker,19,SAS,PG,77,72,2267,0.419,12.7,0.704,0.368,0.088,0.058,0.191,0.296,0.46,0.57,0.25,0.216,0.418,0.323,0.242,0.918,0.002,1,0.148,0.357,1,0,,parketo01
94,Brad Miller,25,2TM,C,76,75,2263,0.499,6.7,0.99,0.472,0.209,0.196,0.113,0.01,0.5,0.618,0.34,0.41,0.458,0.429,0.617,1,0.048,32,0,,0,0,,millebr01
95,Brad Miller,25,CHI,C,48,47,1391,0.46,5.7,0.991,0.5,0.223,0.19,0.077,0.009,0.46,0.566,0.347,0.326,0.429,0.5,0.573,1,0.053,21,0,,0,0,,millebr01
96,Brad Miller,25,IND,C,28,28,872,0.562,7.7,0.989,0.427,0.185,0.206,0.171,0.011,0.565,0.717,0.327,0.534,0.479,0.333,0.675,1,0.039,11,0,,0,0,,millebr01
97,Brian Grant,29,MIA,PF,72,72,2256,0.469,10.5,0.997,0.279,0.174,0.169,0.375,0.003,0.47,0.571,0.387,0.437,0.45,0,0.762,,0.057,31,0.5,0,1,0,,grantbr01
98,Moochie Norris,28,HOU,PG,82,26,2249,0.398,14.3,0.788,0.23,0.113,0.113,0.333,0.212,0.433,0.517,0.465,0.38,0.381,0.269,0.316,0.889,0,0,0.231,0.323,4,0,,norrimo01
99,James Posey,25,DEN,SF,73,63,2238,0.376,14.1,0.678,0.283,0.076,0.084,0.235,0.322,0.421,0.553,0.357,0.29,0.329,0.283,0.71,0.94,0.092,56,0.549,0.338,3,0,,poseyja01
100,Trenton Hassell,22,CHI,SG,78,47,2237,0.425,14.9,0.737,0.236,0.059,0.111,0.331,0.263,0.447,0.615,0.324,0.414,0.361,0.364,0.599,0.95,0.043,27,0.206,0.265,3,0,,hassetr01
101,Jason Williams,26,MEM,PG,65,65,2236,0.382,18.9,0.563,0.114,0.035,0.082,0.333,0.437,0.449,0.571,0.353,0.383,0.433,0.295,0.301,0.417,0.001,1,0.116,0.36,1,0,,willija02
102,Darius Miles,20,LAC,SF,82,6,2227,0.481,7.7,0.97,0.444,0.188,0.131,0.206,0.03,0.491,0.656,0.38,0.262,0.379,0.158,0.621,0.333,0.196,113,0.105,0.5,2,0,,milesda01
103,Eric Snow,28,PHI,PG,61,61,2225,0.442,11.6,0.957,0.224,0.107,0.369,0.255,0.043,0.457,0.486,0.343,0.43,0.516,0.111,0.553,1,0,0,0.037,1,0,0,,snower01
104,Rasho Nesterović,25,MIN,C,82,82,2218,0.493,7.2,0.998,0.33,0.367,0.158,0.143,0.002,0.494,0.687,0.436,0.317,0.394,0,0.651,,0.044,28,0,,1,0,,nestera01
105,Danny Fortson,25,GSW,PF,77,76,2216,0.428,9.3,0.994,0.301,0.234,0.162,0.298,0.006,0.429,0.558,0.284,0.462,0.395,0.25,0.545,1,0.003,2,0,,0,0,,fortsda01
106,Steve Smith,32,SAS,SG,77,76,2211,0.455,15.1,0.639,0.198,0.104,0.16,0.177,0.361,0.445,0.667,0.408,0.339,0.314,0.472,0.402,0.897,0.012,7,0.48,0.551,2,0,,smithst01
107,Horace Grant,36,ORL,C,76,76,2210,0.513,12,1,0.297,0.041,0.13,0.532,0,0.513,0.68,0.476,0.493,0.427,,0.807,,0.016,8,,,0,0,,grantho01
108,Richard Hamilton,23,WAS,SG,63,57,2203,0.435,11.4,0.961,0.172,0.221,0.333,0.235,0.039,0.438,0.618,0.388,0.391,0.42,0.381,0.632,1,0.012,13,0.119,0.6,0,0,,hamilri01
109,Keon Clark,26,TOR,C,81,31,2185,0.49,7.2,0.994,0.439,0.179,0.245,0.13,0.006,0.494,0.621,0.417,0.363,0.416,0,0.6,,0.089,63,0.4,0,2,0,,clarkke01
110,Antonio Daniels,26,SAS,SG,82,13,2175,0.44,13.8,0.68,0.275,0.109,0.132,0.163,0.32,0.51,0.702,0.433,0.358,0.36,0.291,0.528,0.825,0.057,32,0.316,0.403,2,0,,daniean01
111,Chris Whitney,30,WAS,PG,82,81,2171,0.418,20.4,0.508,0.043,0.043,0.087,0.335,0.492,0.429,0.429,0.429,0.263,0.473,0.406,0.678,0.794,0,0,0.223,0.389,0,0,,whitnch01
112,Nazr Mohammed,24,ATL,C,82,73,2168,0.461,5.8,0.999,0.471,0.236,0.224,0.067,0.001,0.462,0.583,0.333,0.4,0.271,0,0.626,,0.097,58,0,,1,0,,mohamna01
113,Elden Campbell,33,CHH,PF,77,74,2156,0.484,7.8,0.997,0.314,0.282,0.27,0.132,0.003,0.485,0.614,0.487,0.35,0.448,0,0.604,,0.076,54,0.5,0,0,0,,campbel01
114,Quentin Richardson,21,LAC,SG,81,0,2152,0.432,13.8,0.623,0.293,0.145,0.08,0.107,0.377,0.463,0.642,0.336,0.297,0.273,0.381,0.513,0.94,0.054,45,0.086,0.467,3,0,6MOY-3,richaqu01
115,Andrei Kirilenko,20,UTA,SF,82,40,2151,0.45,7.5,0.842,0.586,0.076,0.071,0.109,0.158,0.488,0.601,0.208,0.133,0.304,0.25,0.677,0.88,0.174,101,0.25,0.16,0,0,ROY-3,kirilan01
116,Jumaine Jones,22,CLE,PF,81,36,2142,0.448,14.9,0.738,0.222,0.078,0.133,0.305,0.263,0.498,0.669,0.38,0.412,0.441,0.31,0.715,0.923,0.07,44,0.131,0.364,1,1,,jonesju01
117,Robert Horry,31,LAL,PF,81,23,2140,0.398,16.5,0.559,0.204,0.07,0.091,0.193,0.441,0.416,0.564,0.25,0.476,0.292,0.374,0.626,0.947,0.046,20,0.369,0.387,0,0,6MOY-8,horryro01
118,Mike Miller,21,ORL,SF,63,53,2123,0.438,14.8,0.622,0.252,0.096,0.103,0.171,0.378,0.471,0.658,0.351,0.301,0.365,0.383,0.468,0.914,0.055,38,0.149,0.511,0,0,,millemi01
119,Michael Jordan,38,WAS,SF,60,53,2093,0.416,13.7,0.96,0.122,0.112,0.328,0.399,0.04,0.426,0.615,0.297,0.419,0.409,0.189,0.442,0.7,0.015,20,0.038,0.5,0,0,MVP-13AS,jordami01
120,Derrick Coleman,34,PHI,PF,58,58,2080,0.45,9.4,0.887,0.35,0.184,0.245,0.109,0.113,0.465,0.661,0.37,0.306,0.35,0.337,0.597,0.964,0.059,39,0.145,0.083,0,0,,colemde01
