Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
21,Vince Carter,31,NJN,SG,76,72,2959,7.1,15.7,0.456,1.2,3.3,0.359,5.9,12.3,0.482,0.494,4.3,5.2,0.816,1.4,4.1,5.5,4.7,1.1,0.4,2.2,2.9,19.7,,cartevi01
22,Mike Dunleavy,27,IND,SG,82,82,2953,6.5,13.6,0.476,2,4.7,0.424,4.5,8.9,0.504,0.55,4.1,4.9,0.834,0.7,4.4,5.2,3.5,1,0.4,2.3,2.5,19.1,,dunlemi02
23,Lamar Odom,28,LAL,PF,77,77,2921,5.1,9.8,0.525,0.4,1.4,0.274,4.8,8.4,0.566,0.544,2.8,4,0.698,2.4,7.7,10.1,3.4,0.9,0.9,1.9,2.7,13.5,,odomla01
24,Al Jefferson,23,MIN,C,82,82,2919,8.9,17.8,0.5,0,0.1,0,8.9,17.7,0.502,0.5,3.5,4.9,0.721,3.8,7.4,11.2,1.4,0.9,1.5,2.1,2.7,21.3,,jeffeal01
25,Shane Battier,29,HOU,SF,80,78,2907,3.3,7.7,0.428,1.7,4.6,0.377,1.6,3.1,0.504,0.54,0.9,1.3,0.743,1.6,3.4,5,1.9,1,1.1,1,2.4,9.2,DPOY-3,battish01
26,Jason Kidd,34,2TM,PG,80,80,2906,3.8,9.8,0.385,1.5,3.9,0.381,2.3,6,0.387,0.46,1.7,2,0.818,1.2,6.3,7.4,10,1.7,0.3,3.3,2,10.7,AS,kiddja01
27,Jason Kidd,34,NJN,PG,51,51,1895,3.8,10.4,0.366,1.6,4.5,0.356,2.2,5.9,0.374,0.443,1.7,2.1,0.82,1.1,6.7,7.8,10.1,1.4,0.3,3.5,1.7,11,,kiddja01
28,Jason Kidd,34,DAL,PG,29,29,1011,3.7,8.7,0.426,1.2,2.7,0.461,2.5,6,0.411,0.498,1.6,1.9,0.815,1.3,5.4,6.7,9.8,2.2,0.4,2.9,2.7,10.2,,kiddja01
29,Danny Granger,24,IND,SF,80,80,2876,6.7,15.1,0.446,2.1,5.3,0.404,4.6,9.8,0.468,0.517,4,4.7,0.852,1.2,4.9,6.1,2.1,1.2,1.1,2.1,3.6,19.6,,grangda01
30,Paul Pierce,30,BOS,SF,80,80,2874,6.4,13.8,0.464,1.8,4.6,0.392,4.6,9.2,0.499,0.529,5.1,6.1,0.843,0.7,4.5,5.1,4.5,1.3,0.5,2.8,2.5,19.7,MVP-14ASNBA3,piercpa01
31,Josh Smith,22,ATL,PF,81,81,2873,6.5,14.2,0.457,0.3,1.2,0.253,6.2,13,0.477,0.468,4.2,5.9,0.71,2,6.3,8.4,3.4,1.5,2.8,3.1,3.4,17.5,DPOY-6,smithjo03
32,David West,27,NOH,PF,76,76,2870,7.9,16.4,0.482,0.1,0.3,0.24,7.8,16.1,0.487,0.484,3.8,4.4,0.85,2.3,6.2,8.5,2.2,0.8,1.2,2.1,2.6,19.6,AS,westda01
33,Stephen Jackson,29,GSW,SF,73,73,2855,6.2,15.2,0.405,2.3,6.3,0.363,3.9,8.9,0.435,0.481,3.9,4.7,0.832,0.8,3.2,4,3.8,1.2,0.4,2.5,2.2,18.5,,jacksst02
34,Carlos Boozer,26,UTA,PF,81,81,2827,9,16.5,0.547,0,0,0,9,16.5,0.547,0.547,3.7,5,0.738,2.5,8.2,10.7,3,1.3,0.5,2.7,3.7,21.8,MVP-14ASNBA3,boozeca01
35,Carmelo Anthony,23,DEN,SF,77,77,2806,9.3,19,0.492,0.7,2.1,0.354,8.6,16.9,0.509,0.511,6,7.6,0.786,2.3,5,7.3,3.3,1.3,0.5,3.2,3.2,25.4,MVP-13AS,anthoca01
36,Brandon Roy,23,POR,SG,74,74,2792,6.8,15.1,0.454,0.9,2.8,0.34,5.9,12.3,0.48,0.485,3.6,4.8,0.753,1,3.4,4.5,5.5,1,0.2,1.8,1.9,18.3,AS,roybr01
37,Tyson Chandler,25,NOH,C,79,79,2783,4.9,7.8,0.623,0,0,0,4.9,7.8,0.624,0.623,2.3,3.8,0.593,4.2,7.8,12,1,0.6,1.1,1.8,3.1,12,DPOY-11,chandty01
38,Steve Nash,33,PHO,PG,81,81,2780,6.3,12.5,0.504,2.3,4.9,0.47,4,7.5,0.527,0.597,2.9,3.2,0.906,0.4,3.3,3.7,11.6,0.7,0.1,3.8,1.5,17.8,MVP-9ASNBA2,nashst01
39,Dirk Nowitzki,29,DAL,PF,77,77,2769,8.2,17.1,0.479,1,2.9,0.359,7.2,14.2,0.504,0.51,6.2,7.1,0.879,1.2,7.3,8.6,3.5,0.7,0.9,2.1,2.6,23.6,MVP-11ASNBA2,nowitdi01
40,Kevin Durant,19,SEA,SG,80,80,2768,7.6,17.8,0.43,0.8,2.7,0.288,6.9,15.1,0.455,0.451,5.1,5.8,0.873,0.9,3.6,4.5,2.5,1,1,3,1.6,21.1,ROY-1,duranke01
41,Marvin Williams,21,ATL,SF,80,80,2765,5.5,12,0.462,0,0.1,0.1,5.5,11.8,0.466,0.462,4.4,5.3,0.822,1.5,4.4,6,1.8,1.1,0.4,1.7,2.9,15.4,,willima02
42,Marcus Camby,33,DEN,C,79,79,2758,3.7,8.3,0.45,0.1,0.3,0.3,3.7,8,0.455,0.455,1.9,2.6,0.708,3,10.5,13.5,3.4,1.1,3.7,1.5,2.8,9.4,DPOY-2,cambyma01
43,Josh Howard,27,DAL,SF,76,76,2757,7.4,16.3,0.455,0.9,2.7,0.319,6.5,13.5,0.482,0.482,4.1,5,0.813,1.6,5.4,6.9,2.1,0.8,0.4,1.5,2.6,19.8,,howarjo01
44,Samuel Dalembert,26,PHI,C,82,82,2724,4.5,8.7,0.513,0,0,0,4.5,8.7,0.514,0.513,2.5,3.5,0.707,4,7.2,11.2,0.6,0.5,2.5,2,3.6,11.4,DPOY-13,dalemsa01
45,Andrew Bogut,23,MIL,C,78,78,2720,6.2,12,0.511,0,0.1,0,6.2,12,0.515,0.511,2.5,4.3,0.587,3.2,6.9,10.1,2.6,0.8,1.8,2.3,3.4,14.8,,bogutan01
46,Emeka Okafor,25,CHA,C,82,82,2718,6.1,11.4,0.535,0,0,,6.1,11.4,0.535,0.535,2.8,5,0.57,3.4,8.2,11.6,0.9,0.8,1.8,2.2,3.2,15,,okafoem01
47,Peja Stojaković,30,NOH,SF,77,77,2711,6,13.6,0.44,3.1,7,0.441,2.9,6.7,0.438,0.552,1.7,1.9,0.929,0.8,3.5,4.4,1.3,0.8,0.1,0.8,1.7,16.8,,stojape01
48,Cuttino Mobley,32,LAC,SG,77,38,2702,5,11.6,0.433,0.9,2.6,0.349,4.1,9,0.457,0.472,2.2,2.7,0.819,0.7,3,3.7,2.7,1,0.5,1.6,2,13.1,,moblecu01
49,Michael Redd,28,MIL,SG,72,71,2702,7.3,16.6,0.442,1.7,4.8,0.362,5.6,11.8,0.475,0.495,5.4,6.5,0.82,1.1,3,4.1,3.3,0.9,0.2,2.4,1.6,21.7,,reddmi01
50,Tayshaun Prince,27,DET,SF,82,82,2694,5.6,12.6,0.448,0.7,2,0.363,4.9,10.6,0.463,0.476,2.5,3.2,0.768,1.5,3.9,5.3,3.6,0.6,0.4,1.2,1.2,14.4,DPOY-10,princta01
51,Amar'e Stoudemire,25,PHO,C,79,79,2677,9.6,16.3,0.59,0.1,0.4,0.161,9.5,15.9,0.601,0.592,7.5,9.3,0.805,2.4,7.3,9.7,1.6,0.9,2.2,2.3,4,26.7,MVP-6ASNBA2,stoudam01
52,Tim Duncan,31,SAS,C,78,78,2651,7.9,16,0.497,0,0.1,0,7.9,15.9,0.498,0.497,4.6,6.3,0.73,3.2,8.7,12,3,0.8,2.1,2.4,2.5,20.5,MVP-7DPOY-9ASNBA2,duncati01
53,LaMarcus Aldridge,22,POR,PF,76,76,2649,7.6,15.8,0.484,0,0.1,0.143,7.6,15.7,0.486,0.484,3.1,4,0.762,3,4.9,7.9,1.7,0.7,1.3,1.7,3.3,18.3,,aldrila01
54,Raja Bell,31,PHO,SG,75,75,2646,4.3,10.2,0.421,2.4,6,0.401,1.9,4.3,0.449,0.538,1.1,1.2,0.868,0.6,3.1,3.7,2.3,0.7,0.4,0.9,3,12.1,DPOY-13,bellra01
55,Anthony Parker,32,TOR,SG,82,82,2634,5.4,11.3,0.476,1.8,4.2,0.438,3.6,7.2,0.499,0.557,1.4,1.7,0.816,0.7,3.9,4.6,2.5,1.1,0.2,1.2,2.1,14,,parkean01
56,Ray Allen,32,BOS,SG,73,73,2624,6,13.5,0.445,2.5,6.2,0.398,3.6,7.3,0.485,0.537,2.9,3.3,0.907,1,2.6,3.7,3.1,0.9,0.2,1.7,2,17.5,AS,allenra02
57,Jason Terry,30,DAL,SG,82,34,2579,6.6,14.1,0.467,1.9,5.1,0.375,4.7,9,0.519,0.535,2.7,3.1,0.857,0.4,2.5,2.9,3.7,1.2,0.3,1.3,2.4,17.7,6MOY-3,terryja01
58,DeShawn Stevenson,26,WAS,SG,82,82,2564,4.2,11,0.386,2.2,5.8,0.383,2,5.2,0.39,0.487,2.2,2.8,0.797,0.5,2.8,3.3,3.5,0.9,0.2,1.4,1.5,12.9,,stevede01
59,Al Horford,21,ATL,C,81,77,2540,4.7,9.5,0.499,0,0.1,0,4.7,9.4,0.502,0.499,2.2,3,0.731,3.5,7.6,11.1,1.8,0.9,1.1,1.9,3.8,11.6,ROY-2,horfoal01
60,Rafer Alston,31,HOU,PG,74,74,2526,5.2,13.2,0.394,2,5.8,0.351,3.1,7.4,0.427,0.471,1.4,2,0.715,0.4,3.3,3.7,5.6,1.4,0.3,2.3,2,13.8,,alstora01
61,Chauncey Billups,31,DET,PG,78,78,2522,5.6,12.5,0.448,2,4.9,0.401,3.7,7.6,0.479,0.526,5.7,6.2,0.918,0.6,2.4,3,7.6,1.4,0.2,2.3,1.9,18.9,DPOY-16AS,billuch01
62,John Salmons,28,SAC,SG,81,41,2517,5.4,11.4,0.477,0.6,1.7,0.325,4.9,9.7,0.504,0.501,3.1,3.7,0.823,1.1,3.9,5,3,1.3,0.4,2.4,2.4,14.5,,salmojo01
63,Brad Miller,31,SAC,C,72,72,2513,4.8,10.4,0.463,0.4,1.3,0.311,4.4,9.1,0.484,0.482,3.8,4.4,0.848,2.4,7.4,9.8,3.8,1,1.1,2.3,3.5,13.8,,millebr01
64,Corey Maggette,28,LAC,SF,70,65,2502,6.6,14.4,0.458,1.1,2.9,0.384,5.5,11.5,0.477,0.497,8,9.8,0.812,1.1,4.5,5.7,2.7,1,0.1,2.8,3,22.3,,maggeco01
65,José Calderón,26,TOR,PG,82,56,2484,5.3,10.2,0.519,1.1,2.7,0.429,4.2,7.6,0.551,0.575,1.6,1.7,0.908,0.5,2.9,3.4,9.8,1.3,0.1,1.8,1.9,13.4,,caldejo01
66,Mike Miller,27,MEM,SG,70,70,2474,6,12,0.502,2.3,5.2,0.432,3.8,6.8,0.557,0.596,2.4,3.1,0.774,0.7,6.1,6.8,3.5,0.5,0.2,2.6,2.1,16.7,,millemi01
67,Bruce Bowen,36,SAS,SF,81,81,2448,2.6,6.3,0.407,1.3,3.2,0.419,1.2,3.1,0.394,0.512,0.7,1,0.652,0.5,3,3.4,1.3,0.8,0.3,0.7,2.6,7.1,DPOY-4,bowenbr01
68,Tracy McGrady,28,HOU,SG,66,62,2440,8.1,19.3,0.419,1.3,4.4,0.292,6.8,14.9,0.457,0.452,3.6,5.3,0.684,0.6,4.4,5,5.7,1,0.4,2.4,1.3,21.1,MVP-8NBA3,mcgratr01
69,Ryan Gomes,25,MIN,PF,82,74,2434,5.8,12.7,0.457,0.9,2.6,0.33,4.9,10,0.491,0.492,2.8,3.4,0.83,2,5.1,7,2.1,1,0.1,1.4,2.3,15.3,,gomesry01
70,Chris Bosh,23,TOR,C,67,67,2425,7.5,15.2,0.494,0.1,0.4,0.4,7.4,14.9,0.496,0.499,7,8.3,0.844,2.6,6.1,8.7,2.5,0.9,1,2.3,2.3,22.2,AS,boshch01
71,Steve Blake,27,POR,PG,81,78,2424,3.9,9.5,0.408,1.8,4.4,0.406,2.1,5.1,0.409,0.502,0.7,1,0.766,0.5,2.4,2.9,6.1,0.8,0.1,1.7,2,10.3,,blakest01
72,Richard Hamilton,29,DET,SG,72,72,2424,7.4,15.3,0.484,0.9,2.1,0.44,6.5,13.2,0.492,0.515,2.7,3.3,0.833,1.1,2.4,3.5,4.4,1.1,0.1,2,2.5,18.5,DPOY-13AS,hamilri01
73,Leandro Barbosa,25,PHO,SG,82,12,2421,7,15.2,0.462,2.4,6.3,0.389,4.6,8.9,0.514,0.543,2.6,3.2,0.822,0.6,2.8,3.4,3.2,1.1,0.3,1.7,2.9,19.1,6MOY-2,barbole01
74,Mo Williams,25,MIL,PG,66,66,2410,6.6,13.7,0.48,1.3,3.5,0.385,5.3,10.3,0.512,0.528,2.5,2.9,0.856,0.6,2.9,3.4,6.3,1.2,0.1,2.7,2.8,17,,willima01
75,Mehmet Okur,28,UTA,C,72,72,2390,5.6,12.7,0.445,1.7,4.4,0.388,3.9,8.2,0.475,0.512,2.8,3.5,0.804,2,6.4,8.4,2.2,0.8,0.4,1.6,3.6,15.8,,okurme01
76,Mikki Moore,32,SAC,PF,82,79,2385,4.3,7.4,0.577,0,0,0,4.3,7.4,0.579,0.577,2,2.7,0.736,2.4,5,7.5,1.3,0.5,0.7,1.7,4.7,10.5,,mooremi01
77,Kirk Hinrich,27,CHI,PG,75,72,2380,5,12.1,0.414,1.3,3.6,0.35,3.7,8.4,0.442,0.467,1.8,2.1,0.831,0.4,3.3,3.7,6.8,1.3,0.3,2.4,3.4,13,,hinriki01
78,Gerald Wallace,25,CHA,PF,62,59,2376,6.2,13.8,0.449,1.1,3.3,0.321,5.1,10.4,0.491,0.488,4.7,6.5,0.731,0.9,4.8,5.7,3.3,2,0.9,2.7,2.9,18.2,,wallage01
79,David Lee,24,NYK,PF,81,29,2356,5.2,9.4,0.552,0,0,0,5.2,9.4,0.554,0.552,3,3.6,0.819,3.7,7.4,11.1,1.5,0.8,0.4,1.5,3.2,13.4,6MOY-14,leeda02
80,Pau Gasol,27,2TM,C,66,66,2351,7.3,13.6,0.534,0.1,0.2,0.25,7.2,13.4,0.539,0.536,4.5,5.5,0.807,2.4,6.1,8.5,3.2,0.5,1.5,1.9,2.1,19.1,,gasolpa01
81,Pau Gasol,27,MEM,C,39,39,1433,7,14,0.501,0.1,0.4,0.267,6.9,13.6,0.507,0.504,4.4,5.4,0.819,2.4,6.2,8.6,2.9,0.4,1.4,2,2.1,18.5,,gasolpa01
82,Pau Gasol,27,LAL,C,27,27,918,7.7,13.1,0.589,0,0,0,7.7,13,0.59,0.589,4.5,5.8,0.789,2.4,5.9,8.3,3.7,0.5,1.6,1.7,2.1,19.9,,gasolpa01
83,Rasheed Wallace,33,DET,C,77,76,2346,5.8,13.4,0.432,1.7,4.8,0.356,4.1,8.5,0.476,0.497,1.8,2.3,0.767,1.3,6.6,7.8,2.1,1.4,2,1.3,3.3,15,MVP-14DPOY-12AS,wallara01
84,Kevin Garnett,31,BOS,PF,71,71,2328,8.3,15.3,0.539,0,0.2,0,8.3,15.1,0.545,0.539,4.2,5.2,0.801,2.1,8,10.1,3.8,1.5,1.4,2.1,2.5,20.7,MVP-3DPOY-1ASNBA1,garneke01
85,Shawn Marion,29,2TM,PF,63,62,2315,6.2,12.2,0.508,1,3.1,0.333,5.2,9.2,0.567,0.55,1.6,2.3,0.707,2.1,7.9,10,2.1,1.9,1.3,1.3,2.3,15.1,,mariosh01
86,Shawn Marion,29,PHO,PF,47,47,1713,6.4,12.1,0.526,1.2,3.5,0.347,5.2,8.6,0.599,0.576,1.6,2.3,0.713,1.8,7.9,9.8,2.1,2,1.5,1,2.5,15.6,,mariosh01
87,Shawn Marion,29,MIA,PF,16,15,602,5.7,12.5,0.459,0.5,1.9,0.258,5.3,10.6,0.494,0.478,1.7,2.5,0.69,3,7.7,10.7,2.4,1.8,0.9,2.2,2,13.7,,mariosh01
88,Caron Butler,27,WAS,SF,58,58,2314,6.8,14.7,0.466,1,2.9,0.357,5.8,11.8,0.492,0.501,3.7,4.1,0.901,1.4,4.6,6,4.4,2,0.3,2.3,2.5,18.4,AS,butleca01
89,Tony Parker,25,SAS,PG,69,68,2312,8,16.2,0.494,0.3,1,0.258,7.8,15.2,0.51,0.502,3.9,5.4,0.715,0.5,3,3.4,6.4,0.9,0.1,2.6,1.4,20.2,,parketo01
90,Boris Diaw,25,PHO,PF,82,19,2308,4.8,10.1,0.477,0.2,0.6,0.317,4.6,9.4,0.488,0.487,1.5,2,0.744,1.5,4.4,5.9,4.9,1,0.6,2.4,2.6,11.3,,diawbo01
91,Rajon Rondo,21,BOS,PG,77,77,2306,5.5,11.1,0.492,0.1,0.3,0.263,5.4,10.8,0.499,0.496,1.7,2.7,0.611,1.2,3.8,5,6.1,2,0.2,2.3,2.9,12.7,DPOY-16,rondora01
92,Manu Ginóbili,30,SAS,SG,74,23,2299,7.1,15.4,0.46,2.4,6.1,0.401,4.7,9.3,0.499,0.54,6,6.9,0.86,1,4.6,5.5,5.2,1.7,0.5,3.1,2.7,22.6,MVP-106MOY-1NBA3,ginobma01
93,Ben Gordon,24,CHI,SG,72,27,2291,7.3,16.8,0.434,2.2,5.4,0.41,5.1,11.4,0.445,0.5,4.2,4.6,0.908,0.6,2.8,3.5,3.3,0.9,0.1,2.4,2.7,21,6MOY-5,gordobe01
94,Antonio McDyess,33,DET,PF,78,78,2285,4.6,9.5,0.488,0,0,0,4.6,9.4,0.49,0.488,1.5,2.5,0.622,3.2,7.3,10.5,1.4,1,0.8,1.2,3.9,10.8,,mcdyean01
95,Josh Childress,24,ATL,SF,76,0,2274,5.2,9.1,0.571,0.3,0.9,0.367,4.8,8.1,0.595,0.59,3.5,4.4,0.807,2.8,3.2,5.9,1.9,1.1,0.7,1.6,2,14.2,6MOY-6,childjo01
96,Earl Watson,28,SEA,PG,78,73,2269,5.4,11.9,0.454,0.8,2.1,0.371,4.6,9.8,0.472,0.487,1.8,2.3,0.766,0.7,2.9,3.6,8.4,1.1,0.2,2.8,2.5,13.3,,watsoea01
97,Jeff Green,21,SEA,SF,80,52,2253,5.1,12,0.427,0.3,1.2,0.276,4.8,10.8,0.444,0.441,2.8,3.8,0.744,1.6,4.4,6.1,1.9,0.7,0.8,2.5,3.2,13.4,,greenje02
98,Derek Fisher,33,LAL,PG,82,82,2249,5.4,12.4,0.436,1.8,4.4,0.406,3.6,8,0.453,0.508,2.7,3,0.883,0.4,2.3,2.7,3.8,1.4,0,1.4,3,15.3,,fishede01
99,Zach Randolph,26,NYK,C,69,68,2244,7.8,17,0.459,0.4,1.3,0.275,7.4,15.7,0.474,0.47,3.6,4.6,0.772,3,8.4,11.4,2.2,0.9,0.3,3,3.1,19.5,,randoza01
100,Jarrett Jack,24,POR,SG,82,16,2229,4.3,10,0.431,1,3.1,0.342,3.3,6.9,0.47,0.483,3.5,4,0.867,0.5,3.3,3.8,5.1,1,0,2.9,2.1,13.1,6MOY-14,jackja01
101,Brendan Haywood,28,WAS,C,80,80,2228,5.1,9.7,0.528,0,0,,5.1,9.7,0.528,0.528,3.5,4.8,0.735,4.4,4.9,9.3,1.1,0.5,2.1,1.7,3.5,13.7,,haywobr01
102,Nick Collison,27,SEA,PF,78,35,2223,5.2,10.4,0.502,0,0,0,5.2,10.3,0.504,0.502,2,2.7,0.737,4.1,7.7,11.8,1.8,0.8,1,1.9,4,12.4,,collini01
103,Zydrunas Ilgauskas,32,CLE,C,73,73,2222,6.8,14.2,0.474,0,0,0,6.8,14.2,0.475,0.474,3.2,3.9,0.802,4.3,6.8,11,1.7,0.6,1.9,2.2,4,16.7,,ilgauzy01
104,Grant Hill,35,PHO,SF,70,68,2222,5.8,11.5,0.503,0.5,1.7,0.317,5.3,9.9,0.535,0.526,2.8,3.2,0.867,1.2,4.5,5.7,3.3,1.1,0.9,1.6,2.5,14.9,,hillgr01
105,Andrei Kirilenko,26,UTA,SF,72,72,2217,4.5,8.8,0.506,0.7,1.9,0.379,3.8,6.9,0.54,0.546,3.2,4.2,0.77,2,3.5,5.5,4.6,1.4,1.8,2.3,2.7,12.9,DPOY-16,kirilan01
106,Kevin Martin,24,SAC,SG,61,57,2216,6.8,14.8,0.456,1.7,4.3,0.402,5,10.5,0.478,0.515,8.2,9.4,0.869,0.8,3.7,4.4,2.1,1,0.1,2.1,2.4,23.4,,martike02
107,Ben Wallace,33,2TM,C,72,72,2205,2.3,5.7,0.392,0,0.1,0,2.3,5.7,0.397,0.392,1.2,2.8,0.426,3.8,6,9.9,1.7,1.4,1.9,1.1,2,5.7,,wallabe01
108,Ben Wallace,33,CHI,C,50,50,1627,2.2,6,0.373,0,0.1,0,2.2,5.9,0.378,0.373,1.2,2.8,0.424,3.9,5.9,9.8,2,1.5,1.8,1.1,1.9,5.6,,wallabe01
109,Ben Wallace,33,CLE,PF,22,22,578,2.3,5,0.457,0,0,,2.3,5,0.457,0.457,1.2,2.7,0.432,3.7,6.5,10.2,0.8,1.2,2.3,1.1,2.2,5.8,,wallabe01
110,Michael Finley,34,SAS,SG,82,61,2204,5.1,12.4,0.414,2.2,5.8,0.37,3,6.6,0.453,0.501,1,1.3,0.8,0.4,3.7,4.1,1.9,0.5,0.2,0.9,1.5,13.5,,finlemi01
111,Keith Bogans,27,ORL,SG,82,35,2198,3.9,9.6,0.41,2.4,6.7,0.362,1.5,2.9,0.52,0.536,1.3,1.8,0.736,0.7,3.7,4.4,1.7,1,0.2,0.9,2.7,11.6,,boganke01
112,Al Harrington,27,GSW,C,81,59,2190,6.6,15.2,0.434,2.5,6.7,0.375,4.1,8.5,0.482,0.517,2.4,3.1,0.774,1.8,5.5,7.2,2.2,1.2,0.3,1.5,4.4,18.1,,harrial01
113,Marko Jarić,29,MIN,SG,75,56,2189,3.7,8.7,0.43,0.8,2.1,0.362,3,6.6,0.451,0.473,2,2.7,0.742,0.6,3,3.7,5.1,1.6,0.5,2.1,3,10.2,,jaricma01
114,Travis Outlaw,23,POR,PF,82,6,2186,6.9,15.9,0.433,0.7,1.7,0.396,6.2,14.2,0.437,0.453,3.6,4.8,0.741,1.6,4.6,6.2,1.7,1,1,1.8,2.8,18,6MOY-9,outlatr01
115,Metta World Peace,28,SAC,SF,57,54,2172,7.2,15.9,0.453,1.4,3.7,0.38,5.8,12.3,0.475,0.497,3.5,4.9,0.719,1.7,3.8,5.4,3.3,2.2,0.6,2.5,2.6,19.4,DPOY-16,artesro01
