Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
25,Bryon Russell,29,UTA,SF,82,70,2900,5.1,11.3,0.446,1.3,3.3,0.396,3.7,8,0.467,0.504,2.9,3.9,0.75,1.2,4.1,5.3,2,1.6,0.3,1.3,3.2,14.4,,russebr01
26,Sam Cassell,30,MIL,PG,81,81,2899,6.8,14.5,0.466,0.3,1.1,0.289,6.4,13.4,0.481,0.477,4.8,5.5,0.876,0.9,2.9,3.7,9.1,1.3,0.1,3.3,3.2,18.7,,cassesa01
27,Stephon Marbury,22,NJN,PG,74,74,2881,7.1,16.5,0.432,0.8,2.9,0.283,6.3,13.5,0.464,0.457,5.4,6.7,0.813,0.8,2.2,3,7.8,1.4,0.2,3.4,2.4,20.5,NBA3,marbust01
28,Chris Webber,26,SAC,PF,75,75,2880,9.3,19.4,0.483,0.3,1.2,0.284,9,18.2,0.496,0.492,3.9,5.2,0.751,2.4,7.5,9.8,4.3,1.5,1.6,2.7,3.3,22.9,MVP-9ASNBA3,webbech01
29,Tim Duncan,23,SAS,PF,74,74,2875,7.9,16,0.49,0,0.1,0.091,7.9,15.9,0.494,0.491,5.7,7.6,0.761,3.3,8.2,11.5,2.9,0.8,2.1,3,2.6,21.5,MVP-5ASNBA1,duncati01
30,Eric Snow,26,PHI,PG,82,80,2866,3.2,7.5,0.43,0.1,0.6,0.244,3.1,6.9,0.446,0.44,1.6,2.2,0.712,0.5,2.8,3.3,7.8,1.8,0.1,2,3.1,8.2,,snower01
31,Allen Iverson,24,PHI,SG,70,70,2853,9.2,21.9,0.421,1.1,3.3,0.341,8.1,18.6,0.435,0.446,5.6,7.8,0.713,0.9,2.5,3.4,4.1,1.8,0.1,2.9,2,25.1,MVP-7ASNBA2,iversal01
32,Vin Baker,28,SEA,C,79,75,2849,6.5,14.3,0.455,0,0.1,0.25,6.5,14.2,0.457,0.456,3.6,5.2,0.682,2.9,4.8,7.6,1.9,0.6,0.8,2.7,3.6,16.6,,bakervi01
33,Rasheed Wallace,25,POR,PF,81,77,2845,6.9,13.2,0.519,0.1,0.6,0.16,6.8,12.6,0.537,0.522,2.9,4.2,0.704,1.6,5.5,7.2,1.8,1.1,1.4,2,2.7,16.8,AS,wallara01
34,Clifford Robinson,33,PHO,SF,80,67,2839,6.7,14.5,0.464,1.5,4.1,0.37,5.2,10.4,0.501,0.517,3.8,4.8,0.782,1.3,3.2,4.6,2.8,1.1,0.8,2.1,3,18.7,DPOY-8,robincl02
35,Jamal Mashburn,27,MIA,SF,76,76,2828,6.6,14.7,0.445,1.4,3.5,0.403,5.1,11.2,0.458,0.493,2.4,3,0.778,0.8,4,4.9,3.8,1,0.2,2.3,2.7,16.9,,mashbja01
36,Eddie Jones,28,CHH,SG,72,72,2807,6.1,14.4,0.427,1.6,4.4,0.375,4.5,10,0.45,0.484,4.6,5.4,0.864,1,3.4,4.4,3.9,2.5,0.6,2.1,2.3,18.5,DPOY-3ASNBA3,jonesed02
37,Keith Van Horn,24,NJN,PF,80,80,2782,7.2,16.3,0.445,1.1,3,0.368,6.1,13.3,0.462,0.478,4.3,5.1,0.847,2.6,6.2,8.7,2,0.8,0.8,3.2,3.3,19.9,,vanhoke01
38,Steve Francis,22,HOU,PG,77,77,2776,6.4,14.5,0.445,1.4,4,0.345,5.1,10.5,0.483,0.493,3.7,4.7,0.786,2,3.3,5.3,6.6,1.5,0.4,4,3,18,ROY-1,francst01
39,Grant Hill,27,DET,SF,74,74,2776,9,18.4,0.489,0.4,1.3,0.347,8.6,17.2,0.5,0.501,6.2,7.8,0.795,1.3,5.1,6.4,5,1.3,0.6,3.1,2.5,24.7,MVP-8ASNBA2,hillgr01
40,Alan Henderson,27,ATL,PF,82,82,2775,5.6,12.1,0.461,0,0.1,0.1,5.6,11.9,0.465,0.462,2.9,4.3,0.671,3.4,4,7.4,1,1.1,0.7,1.8,3,14,,hendeal01
41,Jim Jackson,29,ATL,SF,79,76,2767,6.6,16.1,0.411,1.5,3.9,0.386,5.1,12.1,0.418,0.458,2.4,2.8,0.877,1.3,3.8,5.1,3,0.7,0.1,2.4,2.2,17.1,,jacksji01
42,Lamar Odom,20,LAC,SF,76,70,2767,5.8,13.3,0.438,0.8,2.1,0.36,5.1,11.2,0.453,0.467,3.9,5.5,0.719,2.1,5.7,7.7,4.1,1.2,1.2,3.4,3.8,16.4,ROY-3,odomla01
43,David Wesley,29,CHH,PG,82,82,2760,5.3,12.5,0.426,1.1,3.2,0.355,4.2,9.2,0.451,0.472,2.8,3.6,0.778,0.5,2.4,2.9,6,1.4,0.1,2.1,2.4,14.6,,wesleda01
44,Jason Williams,24,SAC,PG,81,81,2760,4.7,12.7,0.373,1.9,6.6,0.287,2.8,6.1,0.466,0.448,1.7,2.2,0.753,0.3,2.7,3,7.7,1.5,0.1,3.9,1.8,13,,willija02
45,Scottie Pippen,34,POR,SF,82,82,2749,5.1,11.3,0.451,1.1,3.4,0.327,4,7.8,0.506,0.501,2.1,2.9,0.717,1.5,5.2,6.7,5.3,1.5,0.5,2.7,2.7,13.4,DPOY-8,pippesc01
46,Alonzo Mourning,29,MIA,C,79,78,2748,8.5,15.5,0.551,0,0.1,0,8.5,15.5,0.553,0.551,5.4,7.6,0.711,2.8,7,9.9,1.6,0.5,3.9,2.8,4,22.5,MVP-3DPOY-1ASNBA2,mournal01
47,Brent Barry,28,SEA,SG,80,74,2726,4.3,9.3,0.463,2.2,5.3,0.411,2.2,4.1,0.529,0.579,1.7,2.1,0.809,0.7,4.3,4.9,3.8,1.4,0.4,1.9,3,12.5,,barrybr01
48,Shandon Anderson,26,HOU,SF,82,82,2700,4.9,10.4,0.473,1.1,3,0.351,3.9,7.4,0.523,0.524,2.6,3.4,0.767,1.2,3.9,5.1,3.2,1.3,0.4,2.6,2.4,13.5,,andersh01
49,Antonio McDyess,25,DEN,PF,81,81,2698,8.2,16.2,0.507,0,0,0,8.2,16.1,0.508,0.507,4.3,6.9,0.626,3.1,6,9.1,2.1,0.9,1.9,3.1,4.2,20.7,,mcdyean01
50,Steve Smith,30,POR,SG,82,81,2689,5.6,12,0.467,1.3,3.2,0.398,4.3,8.8,0.492,0.52,3.9,4.6,0.85,1.6,2.5,4.2,2.8,1,0.4,1.6,2.9,16.4,,smithst01
51,Horace Grant,34,SEA,PF,76,76,2688,3.6,8,0.444,0,0.1,0,3.6,8,0.447,0.444,1.1,1.5,0.721,2.2,5.7,7.9,2.5,0.7,0.8,0.8,2.6,8.2,,grantho01
52,Othella Harrington,26,VAN,PF,82,82,2677,5.6,11.2,0.506,0,0,0,5.6,11.1,0.507,0.506,3.2,4,0.792,2.6,4.9,7.6,1.3,0.5,0.8,2.9,3.9,14.5,,harriot01
53,Jason Kidd,26,PHO,PG,67,67,2616,4.8,11.8,0.409,0.8,2.3,0.337,4,9.5,0.427,0.442,2.8,3.4,0.829,1.3,5.3,6.6,9.3,1.8,0.4,3.1,2,13.2,MVP-11DPOY-8ASNBA1,kiddja01
54,Kenny Anderson,29,BOS,PG,82,82,2593,6,13.7,0.44,1.2,3.1,0.386,4.8,10.6,0.456,0.483,2.7,3.5,0.775,0.8,2.4,3.1,5.8,1.9,0.1,1.8,3.2,16,,anderke01
55,Darrell Armstrong,31,ORL,PG,82,82,2590,6.7,15.6,0.433,1.9,5.6,0.34,4.8,10,0.485,0.494,3.1,3.4,0.911,0.9,2.8,3.8,7,2.3,0.1,3.4,1.9,18.5,MVP-13,armstda01
56,Terrell Brandon,29,MIN,PG,71,71,2587,6.8,14.5,0.466,0.7,1.8,0.402,6,12.7,0.476,0.492,2.6,2.9,0.899,0.6,2.7,3.3,8.8,1.9,0.4,2.6,2.2,16.9,,brandte01
57,Paul Pierce,22,BOS,SF,73,72,2583,6.8,15.3,0.442,1.3,3.9,0.343,5.4,11.4,0.476,0.486,5,6.3,0.798,1.2,4.4,5.5,3.1,2.1,0.9,2.5,3.3,19.9,,piercpa01
58,Avery Johnson,34,SAS,PG,82,82,2571,5.6,11.9,0.473,0,0.1,0.111,5.6,11.8,0.477,0.474,1.6,2.2,0.735,0.5,1.8,2.2,6.9,1.1,0.3,2,2.1,12.9,,johnsav01
59,David Robinson,34,SAS,C,80,80,2557,7.4,14.5,0.512,0,0,0,7.4,14.5,0.513,0.512,5.2,7.2,0.726,2.7,8.1,10.8,2,1.4,2.6,2.3,3.5,20.1,ASNBA3,robinda01
60,Elden Campbell,31,CHH,C,78,77,2538,5.2,11.8,0.446,0,0.1,0,5.2,11.7,0.45,0.446,3.5,5.1,0.69,2.4,6,8.4,1.8,0.8,2.1,1.8,3.8,14,,campbel01
61,Glen Rice,32,LAL,SF,80,80,2530,6,13.9,0.43,1.2,3.3,0.367,4.8,10.7,0.449,0.472,4.9,5.6,0.874,0.8,3.9,4.7,2.5,0.7,0.2,1.6,2.5,18.1,,ricegl01
62,Kobe Bryant,21,LAL,SG,66,62,2524,7.9,16.9,0.468,0.7,2.1,0.319,7.2,14.8,0.489,0.488,4.7,5.7,0.821,1.5,4.4,5.9,4.6,1.5,0.9,2.6,3.1,21.2,MVP-12DPOY-5ASNBA2,bryanko01
63,Cuttino Mobley,24,HOU,SG,81,8,2496,6.3,14.7,0.43,1.5,4.2,0.356,4.8,10.4,0.46,0.481,4.3,5.1,0.847,0.9,3.3,4.2,3,1.3,0.5,2.7,2.5,18.4,6MOY-2,moblecu01
64,Michael Olowokandi,24,LAC,C,80,77,2493,4.8,10.9,0.437,0,0,,4.8,10.9,0.437,0.437,1.8,2.7,0.651,2.8,6.7,9.5,0.5,0.5,2,2.6,4.4,11.3,,olowomi01
65,Shawn Kemp,30,CLE,C,82,82,2492,7,16.8,0.417,0,0.1,0.333,7,16.7,0.418,0.418,7.1,9.2,0.776,3.3,7.1,10.5,2,1.4,1.4,4.2,5.4,21.1,,kempsh01
66,Antonio Davis,31,TOR,C,79,78,2479,4.5,10.3,0.44,0,0,,4.5,10.3,0.44,0.44,4.1,5.4,0.765,3.4,6.7,10.1,1.5,0.6,1.5,1.8,3.9,13.2,,davisan01
67,Tracy McGrady,20,TOR,SF,79,34,2462,6.7,14.9,0.451,0.3,1,0.277,6.4,13.9,0.463,0.46,4.1,5.7,0.707,2.7,4.6,7.3,3.8,1.3,2.2,2.3,2.9,17.7,6MOY-3,mcgratr01
68,Mookie Blaylock,32,GSW,PG,73,72,2459,4.8,12.3,0.391,1.5,4.4,0.336,3.3,7.8,0.422,0.451,1,1.4,0.705,0.8,3.1,4,7.2,2.1,0.3,2.1,1.8,12,,blaylmo01
69,Christian Laettner,30,DET,C,82,82,2443,5.6,11.8,0.473,0.1,0.4,0.292,5.5,11.4,0.479,0.478,3.5,4.3,0.812,2.6,5.6,8.1,2.7,1.2,0.7,2.7,4.8,14.8,,laettch01
70,Raef LaFrentz,23,DEN,C,81,80,2435,5.8,13,0.446,0.9,2.7,0.328,4.9,10.3,0.477,0.48,2.4,3.5,0.686,2.5,7,9.5,1.4,0.6,2.7,1.4,4.3,14.9,,lafrera01
71,John Stockton,37,UTA,PG,82,82,2432,5.4,10.7,0.501,0.6,1.8,0.355,4.7,8.9,0.53,0.53,3.3,3.8,0.86,0.7,2.5,3.2,10.4,2.1,0.2,2.6,2.8,14.7,AS,stockjo01
72,Charles Oakley,36,TOR,PF,80,80,2431,3.5,8.3,0.418,0.2,0.6,0.341,3.3,7.7,0.424,0.43,1,1.3,0.776,1.7,6.3,8,3.7,1.5,0.7,2.3,4.4,8.1,,oaklech01
73,George Lynch,29,PHI,SF,75,75,2416,4.4,9.6,0.461,0.2,0.5,0.417,4.2,9.1,0.464,0.473,1.7,2.7,0.617,3.2,5.5,8.7,2,1.8,0.6,1.8,3.4,10.8,,lynchge01
74,Mitch Richmond,34,WAS,SG,74,69,2397,6.7,15.8,0.426,1.4,3.6,0.386,5.3,12.1,0.438,0.47,4.5,5.1,0.876,0.6,2.6,3.2,2.8,1.7,0.2,2.3,2.9,19.3,,richmmi01
75,Malik Sealy,29,MIN,SF,82,61,2392,5.6,11.7,0.476,0.2,0.5,0.286,5.4,11.2,0.485,0.482,2.7,3.3,0.812,1.8,3.5,5.3,3,1.1,0.3,1.7,3,14,,sealyma01
76,Ron Mercer,23,2TM,SG,68,68,2377,7,16.4,0.426,0.2,0.7,0.313,6.7,15.6,0.431,0.433,3.2,4.1,0.789,1,2.8,3.8,2.4,1.1,0.3,2.3,2.3,17.4,,mercero01
77,Ron Mercer,23,DEN,SG,37,37,1408,7,15.6,0.444,0.4,1,0.385,6.6,14.7,0.449,0.457,3,3.9,0.788,0.7,3.1,3.9,2.7,0.8,0.4,2.2,1.9,17.3,,mercero01
78,Ron Mercer,23,ORL,SG,31,31,969,7,17.4,0.402,0,0.3,0,7,17.1,0.41,0.402,3.5,4.4,0.79,1.3,2.3,3.6,2,1.6,0.3,2.4,2.8,17.5,,mercero01
79,Vlade Divac,31,SAC,C,82,81,2374,5.8,11.6,0.503,0.1,0.4,0.269,5.7,11.2,0.511,0.507,3.5,5,0.691,2.6,7.3,9.9,3.7,1.6,1.6,2.9,3.8,15.2,,divacvl01
80,Damon Stoudamire,26,POR,PG,78,78,2372,5.9,13.6,0.432,1.2,3.2,0.377,4.6,10.4,0.449,0.477,1.9,2.2,0.841,0.9,2.8,3.7,6.1,1.2,0,2.3,2.6,14.8,,stoudda01
81,Lamond Murray,26,CLE,SF,74,72,2365,7,15.5,0.451,0.8,2.1,0.367,6.2,13.4,0.465,0.476,3.1,4.1,0.761,1.9,4.5,6.4,2,1.6,0.5,2.8,3.2,17.9,,murrala01
82,Kendall Gill,31,NJN,SF,76,75,2355,6.1,14.6,0.414,0.3,1.2,0.256,5.7,13.4,0.428,0.425,2.8,3.9,0.71,1.3,3.1,4.3,3.2,2.1,0.6,1.4,3.2,15.2,DPOY-8,gillke01
83,Derrick Coleman,32,CHH,PF,74,64,2347,6.8,15,0.456,0.8,2.2,0.362,6.1,12.9,0.471,0.482,4.5,5.8,0.785,1.9,7.8,9.7,2.7,0.5,2,2.7,3,19,,colemde01
84,Bo Outlaw,28,ORL,PF,82,55,2326,3.2,5.2,0.602,0,0,0,3.2,5.2,0.607,0.602,1.3,2.5,0.506,3.1,5,8.1,3.8,1.7,2.3,2.1,3.1,7.6,DPOY-8,outlabo01
85,Larry Hughes,21,2TM,SG,82,37,2324,7.1,17.8,0.4,0.4,1.9,0.232,6.7,15.8,0.421,0.413,4.3,5.8,0.74,1.8,3.7,5.4,3.2,1.8,0.4,3,3,19,,hughela01
86,Larry Hughes,21,PHI,SG,50,5,1018,6.8,16.3,0.416,0.4,1.8,0.216,6.4,14.5,0.441,0.428,3.7,5,0.746,1.8,3.8,5.6,2.7,1.9,0.4,3.4,3.3,17.7,,hughela01
87,Larry Hughes,21,GSW,SG,32,32,1306,7.4,18.9,0.389,0.5,2,0.243,6.9,16.9,0.407,0.402,4.8,6.5,0.736,1.7,3.6,5.2,3.6,1.7,0.4,2.8,2.7,20,,hughela01
88,Tyrone Nesby,24,LAC,SG,73,39,2317,5.7,14.2,0.398,1.5,4.4,0.335,4.2,9.9,0.426,0.449,2.3,3,0.791,1.3,3,4.3,1.9,1.2,0.5,1.6,3.2,15.1,,nesbyty01
89,Dan Majerle,34,MIA,SG,69,69,2308,2.7,6.6,0.403,1.7,4.7,0.362,0.9,1.8,0.508,0.533,0.9,1.1,0.812,0.4,4.8,5.2,3.2,1.4,0.3,1,2.4,7.9,,majerda01
90,P.J. Brown,30,MIA,PF,80,80,2302,5,10.5,0.48,0,0,0,5,10.5,0.481,0.48,1.9,2.5,0.755,3.4,6,9.4,2.3,1,1,1.6,4.1,11.9,,brownpj01
91,Rodney Rogers,28,PHO,PF,82,7,2286,6.7,13.9,0.486,1.8,4.1,0.439,4.9,9.7,0.506,0.551,2.5,3.9,0.639,2.2,4.9,7,2.7,1.5,0.7,2.6,4.6,17.8,6MOY-1,rogerro01
92,Larry Johnson,30,NYK,PF,70,68,2281,4.5,10.3,0.433,0.9,2.7,0.333,3.5,7.5,0.469,0.477,2,2.6,0.766,1.4,4.6,6,2.8,0.7,0.1,1.5,3.2,11.8,,johnsla02
93,Doug Christie,29,TOR,SG,73,73,2264,4.9,12.1,0.407,1.6,4.4,0.36,3.4,7.8,0.434,0.472,2.9,3.4,0.843,1,3.5,4.5,5.1,1.6,0.7,2.3,2.7,14.4,,chrisdo01
94,Anfernee Hardaway,28,PHO,SG,60,60,2253,6,12.8,0.474,0.5,1.6,0.324,5.5,11.1,0.496,0.494,3.6,4.6,0.79,1.5,4.1,5.5,5,1.5,0.6,2.4,2.6,16.2,,hardaan01
95,Jamie Feick,25,NJN,C,81,17,2241,2.9,6.8,0.428,0,0,1,2.9,6.7,0.424,0.431,1.5,2.1,0.707,4.2,7.9,12.1,1.1,0.7,0.6,0.9,3.3,7.4,,feickja01
96,Metta World Peace,20,CHI,SF,72,63,2238,5,12.2,0.407,1,3.1,0.314,4,9.1,0.438,0.447,3,4.5,0.674,1,4,5,3.2,1.9,0.6,2.7,2.6,13.9,,artesro01
97,Maurice Taylor,23,LAC,PF,62,60,2227,7.4,16,0.464,0,0.1,0.125,7.4,15.8,0.466,0.464,2.3,3.2,0.711,1.6,4.9,6.5,1.6,0.8,0.8,2.7,3.5,17.1,,tayloma01
98,Mario Elie,36,SAS,SF,79,79,2217,3.2,7.4,0.427,1.2,3,0.398,2,4.4,0.446,0.508,2,2.4,0.846,0.8,3.3,4,3.1,1.2,0.1,2.1,2.5,9.6,,eliema01
99,Bob Sura,26,CLE,SG,73,45,2216,5.8,13.2,0.437,2,5.4,0.367,3.8,7.8,0.484,0.512,2.8,4.1,0.697,0.8,3.9,4.7,4.6,1.5,0.3,2.4,3.3,16.4,,surabo01
100,Derek Anderson,25,LAC,SG,64,58,2201,6.2,14.1,0.438,0.9,2.9,0.309,5.3,11.2,0.472,0.47,4.4,5.1,0.877,1.3,2.9,4.2,3.6,1.5,0.2,2.7,2.4,17.7,,anderde01
101,Mark Jackson,34,IND,PG,81,81,2190,4,9.4,0.432,1.5,3.6,0.403,2.6,5.7,0.45,0.51,1.3,1.6,0.806,1,3.8,4.9,10.7,1.2,0.2,2.9,1.8,10.8,,jacksma01
102,Rod Strickland,33,WAS,PG,69,67,2188,5.4,12.5,0.429,0,0.3,0.048,5.4,12.2,0.44,0.43,3.5,5,0.702,1.2,3.1,4.3,8.5,1.5,0.3,3.1,2.4,14.3,,stricro02
103,Wally Szczerbiak,22,MIN,SF,73,53,2171,5.7,11.1,0.511,0.5,1.3,0.359,5.2,9.8,0.531,0.532,2.2,2.7,0.826,1.5,3,4.5,3.3,1,0.4,1.4,2.9,14,,szczewa02
104,Jason Caffey,26,GSW,PF,71,56,2159,5.4,11.3,0.479,0,0,0,5.4,11.2,0.48,0.479,3.4,5.8,0.597,3.2,4.9,8,2,1,0.3,2.8,4.5,14.2,,caffeja01
105,Tyrone Hill,31,PHI,PF,68,65,2155,5.3,11,0.485,0,0,0,5.3,10.9,0.485,0.485,3,4.3,0.691,3.7,6.8,10.4,0.9,1.1,0.5,2.1,4.1,13.6,,hillty01
106,Jeff Hornacek,36,UTA,SG,77,77,2133,6,12.3,0.492,1.1,2.3,0.478,4.9,10,0.495,0.537,2.9,3,0.95,0.8,2.2,3.1,3.4,1.1,0.3,1.9,2.5,16.1,,hornaje01
107,Ervin Johnson,32,MIL,C,80,74,2129,2.4,4.7,0.516,0,0,0,2.4,4.7,0.518,0.516,1.6,2.7,0.605,3.9,7,11,0.7,1.4,2.1,1.4,5,6.5,,johnser02
108,Dale Davis,30,IND,C,74,72,2127,5.1,10.2,0.502,0,0,,5.1,10.2,0.502,0.502,2.4,3.4,0.685,4.3,8,12.3,1.1,0.9,1.6,1.5,3.4,12.6,AS,davisda01
109,George McCloud,32,DEN,SF,78,11,2118,4.5,10.8,0.417,1.8,4.8,0.378,2.7,6,0.448,0.501,2.5,3.1,0.818,1.2,3.6,4.8,4.2,0.8,0.4,2.3,3.1,13.4,,mccloge01
110,Jerome Williams,26,DET,PF,82,1,2102,4.4,7.8,0.564,0,0.1,0,4.4,7.8,0.567,0.564,3,4.9,0.616,4.7,8.8,13.5,1.2,1.6,0.4,1.8,3.4,11.8,6MOY-5,willije01
111,Ruben Patterson,24,SEA,SF,81,74,2097,6.1,11.3,0.536,0.2,0.5,0.444,5.9,10.9,0.539,0.545,3.8,5.5,0.692,3.7,3.7,7.5,2.2,1.6,0.7,2.5,3.3,16.2,,patteru01
112,Howard Eisley,27,UTA,PG,82,5,2096,4.8,11.6,0.418,1,2.8,0.368,3.8,8.8,0.434,0.462,1.4,1.8,0.824,0.4,2.5,2.9,6,1,0.2,2.3,3.8,12.2,,eisleho01
113,Nick Anderson,32,SAC,SG,72,72,2094,5.3,13.4,0.391,2.3,6.8,0.332,3,6.6,0.452,0.476,0.6,1.3,0.487,1.4,4.4,5.8,2.1,1.6,0.3,1.6,2,13.4,,anderni01
114,Andre Miller,23,CLE,PG,82,36,2093,5.8,13,0.449,0.2,0.8,0.204,5.7,12.1,0.466,0.456,3.9,5,0.774,1.5,3.4,4.8,8.2,1.4,0.3,2.9,3.3,15.7,ROY-4,millean02
115,Tim Thomas,22,MIL,SF,80,1,2093,6,13,0.461,1.1,3.1,0.346,4.9,9.8,0.497,0.503,3.2,4.2,0.774,1.7,4,5.7,1.9,1,0.5,2.2,3.9,16.3,,thomati01
