Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
12,Blake Griffin,24,LAC,PF,80,80,2863,9,17.1,0.528,0.2,0.6,0.273,8.9,16.5,0.537,0.533,6.1,8.5,0.715,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,24.3,MVP-3ASNBA2,griffbl01
13,Kyle Lowry,27,TOR,PG,79,79,2862,5.7,13.6,0.423,2.4,6.3,0.38,3.4,7.3,0.46,0.511,3.9,4.8,0.813,1.1,3.5,4.6,7.4,1.5,0.2,2.4,3.4,17.8,,lowryky01
14,Stephen Curry,25,GSW,PG,78,78,2846,8.2,17.5,0.471,3.3,7.8,0.424,4.9,9.7,0.509,0.566,3.9,4.4,0.885,0.6,3.6,4.2,8.4,1.6,0.2,3.7,2.5,23.7,MVP-6ASNBA2,curryst01
15,Joakim Noah,28,CHI,C,80,80,2820,4.9,10.2,0.475,0,0,0,4.9,10.2,0.476,0.475,3.2,4.3,0.737,3.6,7.9,11.5,5.5,1.3,1.5,2.5,3.1,12.9,MVP-4DPOY-1ASNBA1,noahjo01
16,Jeff Green,27,BOS,SF,82,82,2805,6.2,15,0.412,1.7,5.1,0.341,4.5,9.9,0.448,0.469,3.6,4.6,0.795,0.7,4.2,4.9,1.8,0.7,0.6,2.1,2.3,17.7,,greenje02
17,Gordon Hayward,23,UTA,SF,77,77,2800,5.5,13.3,0.413,1.1,3.6,0.304,4.4,9.7,0.453,0.454,4,4.9,0.816,0.8,4.2,5,5.1,1.4,0.5,2.7,2,16,,haywago01
18,Kevin Love,25,MIN,PF,77,77,2797,8.4,18.3,0.457,2.4,6.5,0.376,5.9,11.8,0.502,0.524,6.7,8.1,0.821,2.9,9.5,12.4,4.4,0.8,0.5,2.5,1.8,25.9,MVP-11ASNBA2,loveke01
19,Chandler Parsons,25,HOU,SF,74,74,2783,6,12.8,0.472,1.7,4.5,0.37,4.3,8.2,0.528,0.538,2.1,2.9,0.742,0.9,4.4,5.3,3.9,1.1,0.4,1.9,2.2,15.9,,parsoch01
20,Wesley Matthews,27,POR,SG,82,82,2780,5.8,13.1,0.441,2.6,6.6,0.393,3.2,6.4,0.49,0.541,3.3,3.9,0.837,0.7,3.1,3.7,2.6,1,0.2,1.4,2.3,17.4,,matthwe02
21,James Harden,24,HOU,SG,73,73,2777,7.1,15.6,0.456,2.3,6.3,0.366,4.8,9.4,0.515,0.529,7.5,8.6,0.866,0.8,3.7,4.5,5.8,1.5,0.4,3.4,2.3,24,MVP-5ASNBA1,hardeja01
22,Lance Stephenson,23,IND,SG,78,78,2752,5.6,11.4,0.491,1.1,3.2,0.352,4.5,8.2,0.545,0.54,1.8,2.6,0.711,1.2,6.1,7.3,4.7,0.7,0.1,2.7,2.6,14.1,,stephla01
23,Josh Smith,28,DET,SF,77,76,2730,6.8,16.3,0.419,0.9,3.5,0.264,5.9,12.8,0.462,0.448,2.1,4,0.532,1.3,5.5,6.9,3.3,1.4,1.5,2.6,2.6,16.7,,smithjo03
24,Brandon Jennings,24,DET,PG,80,79,2728,5.6,15,0.373,2,6,0.337,3.5,8.9,0.397,0.441,3.2,4.2,0.751,0.8,2.4,3.2,8,1.3,0.1,2.8,2.1,16.4,,jennibr01
25,Trevor Ariza,28,WAS,SF,77,77,2723,5.1,11.3,0.456,2.4,5.8,0.407,2.8,5.4,0.509,0.562,2,2.6,0.772,1.3,5,6.3,2.5,1.7,0.3,1.7,2.4,14.6,DPOY-15,arizatr01
26,Thaddeus Young,25,PHI,PF,79,78,2718,7.7,17,0.454,1.2,3.9,0.308,6.5,13.1,0.496,0.489,2.2,3,0.712,2.2,4.1,6.3,2.4,2.2,0.5,2.2,2.8,18.8,,youngth01
27,Zach Randolph,32,MEM,PF,79,79,2705,7.5,15.9,0.467,0,0.3,0.1,7.4,15.7,0.474,0.468,3.3,4.5,0.742,3.5,7.1,10.6,2.7,0.7,0.3,2.4,2.8,18.3,,randoza01
28,Greg Monroe,23,DET,PF,82,82,2690,6.7,13.6,0.497,0,0,0,6.7,13.6,0.497,0.497,3.2,4.9,0.657,3.4,6.7,10.2,2.3,1.2,0.6,2.2,2.7,16.7,,monrogr01
29,Goran Dragić,27,PHO,SG,76,75,2668,7.4,14.7,0.505,1.6,4,0.408,5.8,10.7,0.542,0.561,4.3,5.6,0.76,0.9,2.4,3.3,6,1.4,0.3,2.9,2.8,20.8,MVP-16MIP-1NBA3,dragigo01
30,Serge Ibaka,24,OKC,PF,81,81,2666,7.1,13.2,0.536,0.3,0.8,0.383,6.8,12.4,0.546,0.548,2.1,2.7,0.784,3,6.5,9.6,1.1,0.5,3,1.7,3.1,16.6,DPOY-4,ibakase01
31,Marcin Gortat,29,WAS,C,81,80,2655,6.2,11.4,0.542,0,0,1,6.2,11.4,0.541,0.542,2.1,3.1,0.686,2.7,7.7,10.4,1.9,0.6,1.6,1.7,2.7,14.5,,gortama01
32,Ricky Rubio,23,MIN,PG,82,82,2638,3.5,9.1,0.381,0.6,1.8,0.331,2.9,7.3,0.393,0.413,3.1,3.9,0.802,0.8,3.8,4.7,9.6,2.6,0.2,3,3,10.7,,rubiori01
33,Dirk Nowitzki,35,DAL,PF,80,80,2628,8.7,17.4,0.497,1.8,4.5,0.398,6.9,12.9,0.532,0.549,4.6,5.2,0.899,0.5,6.3,6.8,3,1,0.6,1.6,2.3,23.8,MVP-14AS,nowitdi01
34,Andre Drummond,20,DET,C,81,81,2619,6.6,10.6,0.623,0,0,0,6.6,10.5,0.625,0.623,1.9,4.5,0.418,6,8.7,14.7,0.5,1.4,1.8,1.5,3.8,15.1,,drumman01
35,Kemba Walker,23,CHA,PG,73,73,2614,6.2,15.7,0.393,1.5,4.5,0.333,4.7,11.2,0.417,0.441,3.9,4.6,0.837,0.5,3.7,4.2,6.2,1.2,0.4,2.3,1.8,17.8,,walkeke02
36,Corey Brewer,27,MIN,SF,81,81,2609,5.4,11.1,0.481,0.8,2.9,0.28,4.5,8.2,0.552,0.517,2.2,3.1,0.718,0.9,2,2.9,1.9,2.1,0.4,1.4,2.9,13.8,,breweco01
37,Robin Lopez,25,POR,C,82,82,2603,4.9,8.9,0.551,0,0,0,4.9,8.9,0.552,0.551,2.7,3.3,0.818,4.5,5.2,9.7,1,0.3,1.9,1.2,2.7,12.6,,lopezro01
38,Tristan Thompson,22,CLE,PF,82,82,2594,5,10.6,0.477,0,0,0,5,10.5,0.478,0.477,3.3,4.7,0.693,3.7,6.7,10.5,1,0.6,0.5,1.5,2.6,13.3,,thomptr01
39,Jimmy Butler,24,CHI,SG,67,67,2591,3.8,9.6,0.397,0.9,3.3,0.283,2.9,6.3,0.457,0.446,3.6,4.7,0.769,1.2,3.4,4.6,2.4,1.8,0.5,1.4,1.5,12.2,,butleji01
40,Mike Dunleavy,33,CHI,SF,82,61,2584,4.6,10.8,0.43,1.7,4.5,0.38,2.9,6.3,0.467,0.51,2,2.3,0.854,0.6,4.2,4.8,2.6,0.9,0.6,1.5,2.3,12.9,,dunlemi02
41,Joe Johnson,32,BRK,SG,79,79,2575,6.5,14.2,0.454,2.3,5.6,0.401,4.2,8.6,0.489,0.533,2.2,2.7,0.815,0.7,3.1,3.8,3,0.7,0.1,1.7,1.8,17.4,AS,johnsjo02
42,Jodie Meeks,26,LAL,SG,77,70,2556,5.8,12.6,0.463,2.3,5.7,0.401,3.5,6.9,0.514,0.554,3.1,3.6,0.857,0.4,2.3,2.7,1.9,1.6,0.1,1.6,1.7,17,,meeksjo01
43,Al Jefferson,29,CHA,C,73,73,2553,9.9,19.4,0.509,0,0.2,0.2,9.8,19.2,0.512,0.51,2.7,3.9,0.69,2.2,9,11.2,2.2,0.9,1.1,1.7,2.5,22.5,MVP-8NBA3,jeffeal01
44,Arron Afflalo,28,ORL,SG,73,73,2552,6.5,14.3,0.459,1.8,4.2,0.427,4.7,10,0.473,0.522,3.9,4.7,0.815,0.5,3.2,3.7,3.5,0.5,0,2.1,1.9,18.8,,afflaar01
45,Jeff Teague,25,ATL,PG,79,79,2542,6.5,14.7,0.438,1,3.2,0.329,5.4,11.5,0.469,0.474,4.5,5.3,0.846,0.5,2.5,2.9,7.5,1.3,0.2,3.3,2.2,18.5,,teaguje01
46,Chris Bosh,29,MIA,C,79,79,2531,7,13.6,0.516,1.1,3.1,0.339,5.9,10.5,0.569,0.555,3.2,3.9,0.82,1.4,6,7.4,1.2,1.1,1.1,1.8,2.7,18.2,AS,boshch01
47,Rudy Gay,27,2TM,SF,73,73,2531,7.6,16.8,0.455,0.9,2.8,0.33,6.7,14,0.481,0.483,4.5,5.5,0.822,1.6,4.6,6.2,3,1.4,0.8,3.2,2.4,20.7,,gayru01
48,Rudy Gay,27,TOR,SF,18,18,639,7.3,18.9,0.388,1.2,3.3,0.373,6.1,15.5,0.391,0.421,3.8,5,0.773,1.6,5.9,7.5,2.3,1.6,1.3,3.3,2.6,19.7,,gayru01
49,Rudy Gay,27,SAC,SF,55,55,1892,7.7,16.1,0.482,0.8,2.6,0.312,6.9,13.4,0.516,0.508,4.8,5.7,0.836,1.6,4.2,5.8,3.2,1.3,0.6,3.1,2.4,21.1,,gayru01
50,Bradley Beal,20,WAS,SG,73,73,2530,6.8,16.3,0.419,2,4.9,0.402,4.9,11.5,0.426,0.479,2.1,2.7,0.788,0.8,3.1,3.9,3.5,1,0.3,1.8,2.2,17.8,,bealbr01
51,LaMarcus Aldridge,28,POR,PF,69,69,2498,9.4,20.5,0.458,0,0.2,0.2,9.4,20.3,0.461,0.459,4.3,5.2,0.822,2.4,8.6,11,2.6,0.9,1,1.8,2.1,23.1,MVP-10ASNBA3,aldrila01
52,Isaiah Thomas,24,SAC,PG,72,54,2497,7.2,15.8,0.453,1.8,5.2,0.349,5.3,10.6,0.504,0.51,5,5.9,0.85,0.7,2.4,3,6.5,1.3,0.1,3.1,2.7,21.1,,thomais02
53,Kyrie Irving,21,CLE,PG,71,71,2496,7.7,17.8,0.43,1.8,5,0.358,5.9,12.9,0.458,0.48,4.2,4.9,0.861,0.7,3,3.7,6.2,1.6,0.3,2.7,2.4,21.3,AS,irvinky01
54,P.J. Tucker,28,PHO,SF,81,81,2490,3.8,8.9,0.431,1.1,2.8,0.387,2.8,6.1,0.45,0.491,2.3,2.9,0.776,2.3,5.3,7.6,2,1.6,0.3,1.5,2.9,11,DPOY-12,tuckepj01
55,Victor Oladipo,21,ORL,PG,80,44,2487,5.7,13.5,0.419,1.1,3.3,0.327,4.6,10.3,0.448,0.458,3.6,4.6,0.78,0.6,4.1,4.8,4.7,1.9,0.5,3.7,3,16,ROY-2,oladivi01
56,Randy Foye,30,DEN,SG,81,78,2485,5.2,12.7,0.413,2.7,7.2,0.38,2.5,5.5,0.456,0.521,2.3,2.7,0.849,0.5,2.8,3.4,4.2,1,0.6,2.1,3,15.5,,foyera01
57,Paul Millsap,28,ATL,PF,74,73,2482,7,15.2,0.461,1.1,3.1,0.358,5.9,12.1,0.487,0.498,4.1,5.7,0.731,2.2,6.9,9.1,3.4,1.9,1.1,2.7,3,19.3,AS,millspa01
58,David West,33,IND,PF,80,80,2472,6.7,13.7,0.488,0.1,0.2,0.267,6.6,13.5,0.491,0.49,2.9,3.7,0.789,1.7,6.1,7.9,3.2,0.9,1.1,1.9,2.7,16.3,,westda01
59,Spencer Hawes,25,2TM,C,80,78,2470,5.9,12.9,0.456,1.9,4.5,0.416,4,8.4,0.478,0.529,1.7,2.2,0.783,1.9,7.7,9.6,3.5,0.6,1.4,2.5,3.5,15.3,,hawessp01
60,Spencer Hawes,25,PHI,C,53,53,1666,5.7,12.7,0.451,1.8,4.4,0.399,4,8.3,0.478,0.52,1.7,2.2,0.782,1.9,7.9,9.8,3.8,0.7,1.4,2.6,3.3,14.9,,hawessp01
61,Spencer Hawes,25,CLE,C,27,25,804,6.2,13.3,0.468,2.1,4.7,0.448,4.1,8.6,0.479,0.547,1.8,2.3,0.784,1.9,7.4,9.3,2.9,0.6,1.2,2.4,3.7,16.3,,hawessp01
62,José Calderón,32,DAL,PG,81,81,2468,5,10.9,0.456,2.8,6.2,0.449,2.2,4.7,0.464,0.584,0.8,0.9,0.825,0.4,2.4,2.8,5.5,1,0.2,1.5,2,13.5,,caldejo01
63,Gerald Henderson,26,CHA,SG,77,77,2461,5.9,13.6,0.433,0.6,1.7,0.348,5.3,11.9,0.445,0.455,3.4,4.5,0.761,0.5,4.1,4.5,2.9,0.7,0.5,1.7,2.3,15.8,,hendege02
64,Khris Middleton,22,MIL,SF,82,64,2460,5.5,12.5,0.44,1.8,4.2,0.414,3.7,8.3,0.454,0.511,1.7,2,0.861,0.9,3.7,4.5,2.5,1.2,0.3,1.8,3.6,14.5,,middlkh01
65,Evan Turner,25,2TM,SF,81,56,2457,6.4,15,0.425,0.7,2.3,0.321,5.6,12.7,0.444,0.45,3.1,3.8,0.813,0.9,5.1,6,3.8,1,0.1,2.8,2.9,16.6,,turneev01
66,Evan Turner,25,PHI,SF,54,54,1886,6.8,15.9,0.428,0.7,2.5,0.288,6.1,13.3,0.455,0.451,3.6,4.4,0.829,1,5.2,6.1,3.8,1.1,0.1,3,2.8,17.9,,turneev01
67,Evan Turner,25,IND,SF,27,2,571,4.9,12,0.411,0.8,1.5,0.5,4.2,10.5,0.398,0.442,1.5,2.1,0.706,0.8,4.7,5.4,4,0.7,0.1,2.1,3,12.1,,turneev01
68,Mike Conley,26,MEM,PG,73,73,2446,6.8,15.2,0.45,1.5,4.3,0.361,5.3,10.9,0.484,0.5,3.3,4.1,0.815,0.6,2.5,3.1,6.5,1.6,0.2,2.2,2.1,18.5,MVP-17,conlemi01
69,George Hill,27,IND,PG,76,76,2434,4,9.1,0.442,1.4,3.8,0.365,2.6,5.3,0.497,0.519,2.1,2.6,0.807,0.8,3.4,4.2,3.9,1.1,0.3,1.4,2.3,11.6,,hillge01
70,J.R. Smith,28,NYK,SF,74,37,2421,5.9,14.2,0.415,2.8,7.1,0.394,3.1,7.1,0.436,0.514,1.3,2.1,0.652,0.5,3.9,4.4,3.3,1,0.3,1.6,2.9,15.9,,smithjr01
71,Michael Carter-Williams,22,PHI,PG,70,70,2414,6.4,15.7,0.405,0.8,3.1,0.264,5.5,12.6,0.44,0.431,3.8,5.5,0.703,1.5,5,6.5,6.6,1.9,0.6,3.7,3.2,17.4,ROY-1,cartemi01
72,Roy Hibbert,27,IND,C,81,81,2409,4.9,11.3,0.439,0,0.1,0.4,4.9,11.2,0.439,0.44,3.1,4,0.77,3,5,8,1.4,0.4,2.7,2.2,4,13,DPOY-2AS,hibbero01
73,Shawn Marion,35,DAL,SF,76,76,2409,5.1,10.6,0.482,0.9,2.4,0.358,4.2,8.2,0.518,0.523,0.8,1,0.785,2,5.5,7.4,1.9,1.3,0.6,1.4,1.9,11.8,,mariosh01
74,Kyle Korver,32,ATL,SG,71,71,2408,4.3,9.1,0.475,2.8,5.9,0.472,1.6,3.2,0.479,0.626,1.3,1.4,0.926,0.3,3.9,4.2,3.1,1,0.4,1.5,2.2,12.7,,korveky01
75,Brandon Knight,22,MIL,PG,72,69,2400,6.9,16.4,0.422,1.6,5.1,0.325,5.3,11.3,0.466,0.473,3.9,4.8,0.802,0.7,3.1,3.8,5.3,1,0.3,2.8,2.2,19.4,,knighbr03
76,Dwight Howard,28,HOU,C,71,71,2396,7.1,12,0.591,0,0.1,0.286,7.1,11.9,0.594,0.593,5.2,9.6,0.547,3.5,9.5,13,2,0.9,1.9,3.4,3.6,19.5,DPOY-8ASNBA2,howardw01
77,Josh McRoberts,26,CHA,PF,78,78,2360,3.8,8.6,0.436,1.6,4.4,0.361,2.2,4.2,0.516,0.529,0.9,1.3,0.729,1.3,4.4,5.7,5.1,0.9,0.7,1.3,2.9,10.1,,mcrobjo01
78,Anthony Davis,20,NOP,PF,67,66,2358,8,15.3,0.519,0,0.1,0.222,7.9,15.2,0.522,0.52,5.3,6.7,0.791,3.2,7.1,10.3,1.6,1.4,2.9,1.7,3.1,21.3,DPOY-8AS,davisan02
79,Taj Gibson,28,CHI,PF,82,8,2351,6.6,13.7,0.479,0,0.1,0,6.6,13.6,0.483,0.479,3.2,4.3,0.751,3.1,5.5,8.5,1.4,0.6,1.7,2.3,3.2,16.4,6MOY-2,gibsota01
80,DeMarre Carroll,27,ATL,SF,73,73,2341,4.6,9.9,0.47,1.5,4.1,0.362,3.2,5.8,0.548,0.546,1.7,2.2,0.773,1.6,4.6,6.2,2.1,1.7,0.3,1.2,2.9,12.5,,carrode01
81,Kyle Singler,25,DET,SF,82,36,2337,4.1,9.3,0.447,1.4,3.8,0.382,2.7,5.5,0.492,0.525,2.3,2.8,0.826,1.8,2.9,4.7,1.2,0.9,0.6,1.2,3.3,12.1,,singlky01
82,Gerald Green,28,PHO,SG,82,48,2330,6.9,15.5,0.445,3.2,7.9,0.4,3.8,7.7,0.492,0.547,3,3.6,0.848,0.7,3.5,4.2,1.9,1.1,0.6,2.2,3.4,20,,greenge01
83,Channing Frye,30,PHO,PF,82,82,2312,5.2,12.1,0.432,2.5,6.7,0.37,2.7,5.4,0.509,0.535,1.2,1.5,0.821,1.1,5.3,6.5,1.5,0.9,1,1.4,3.8,14.2,,fryech01
84,James Anderson,24,PHI,SG,80,62,2309,4.8,11.2,0.431,1.8,5.5,0.328,3,5.7,0.53,0.511,1.2,1.7,0.726,0.9,3.8,4.7,2.3,1.2,0.4,1.7,2.4,12.6,,anderja01
85,DeMarcus Cousins,23,SAC,C,71,71,2298,9.3,18.7,0.496,0,0.1,0,9.3,18.5,0.499,0.496,6.8,9.3,0.726,3.4,9.6,13,3.2,1.7,1.4,3.9,4.2,25.3,,couside01
86,David Lee,30,GSW,PF,69,67,2288,8.1,15.4,0.523,0,0,0,8.1,15.4,0.523,0.523,3.6,4.7,0.78,2.9,7.3,10.1,2.3,0.8,0.4,2.4,3.2,19.8,,leeda02
87,Jonas Valančiūnas,21,TOR,C,81,81,2282,5.7,10.7,0.531,0,0,0,5.7,10.6,0.532,0.531,3.1,4.1,0.762,3.6,7.7,11.3,0.9,0.4,1.1,2.1,3.9,14.5,,valanjo01
88,Reggie Jackson,23,OKC,PG,80,36,2277,6.4,14.5,0.44,1.3,3.9,0.339,5.1,10.6,0.477,0.485,2.5,2.8,0.893,0.7,4.3,4.9,5.2,1.3,0.1,2.7,2.2,16.6,6MOY-5,jacksre01
89,Brandon Bass,28,BOS,PF,82,73,2266,5.6,11.5,0.486,0,0.1,0.333,5.6,11.4,0.487,0.487,3.3,3.8,0.858,2.6,4.9,7.5,1.4,0.6,1.1,1.6,3,14.5,,bassbr01
90,Trey Burke,21,UTA,PG,70,68,2262,5.4,14.3,0.38,1.8,5.3,0.33,3.7,8.9,0.41,0.442,1.6,1.8,0.903,0.6,2.7,3.3,6.3,0.7,0.1,2.1,2.3,14.2,ROY-3,burketr01
91,Jarrett Jack,30,CLE,PG,80,31,2252,4.6,11.2,0.41,1,3,0.341,3.6,8.2,0.435,0.455,2,2.4,0.839,0.4,3.2,3.6,5.2,0.9,0.4,2.1,2.1,12.1,,jackja01
92,Wesley Johnson,26,LAL,SF,79,62,2240,4.5,10.5,0.425,1.6,4.4,0.369,2.8,6.1,0.466,0.502,1,1.2,0.792,1.1,4.5,5.6,2,1.4,1.2,1.4,3.3,11.5,,johnswe01
93,Ty Lawson,26,DEN,PG,62,61,2222,5.6,13.1,0.431,1.2,3.3,0.356,4.5,9.8,0.455,0.475,5.2,6.6,0.798,0.6,2.8,3.5,8.8,1.6,0.2,3.2,1.8,17.7,,lawsoty01
94,Amir Johnson,26,TOR,PF,77,72,2214,5.6,10,0.562,0.3,1.1,0.303,5.3,8.9,0.593,0.578,1.5,2.3,0.636,2.8,5.4,8.2,1.9,0.9,1.4,2,4.4,13,,johnsam01
95,Ramon Sessions,27,2TM,PG,83,19,2214,5.4,12.5,0.429,0.6,2,0.282,4.8,10.5,0.457,0.452,5.3,6.6,0.807,0.6,2.7,3.3,5.5,0.8,0.1,2.4,1.5,16.6,,sessira01
96,Ramon Sessions,27,CHA,PG,55,7,1305,5.2,12.8,0.409,0.4,1.9,0.221,4.8,11,0.441,0.425,5,6.5,0.782,0.6,2.6,3.2,5.7,0.9,0.2,2.6,1.4,15.9,,sessira01
97,Ramon Sessions,27,MIL,PG,28,12,909,5.5,12,0.461,0.8,2.2,0.357,4.8,9.8,0.484,0.493,5.7,6.7,0.841,0.6,2.8,3.4,5.3,0.6,0.1,2.2,1.6,17.5,,sessira01
98,Richard Jefferson,33,UTA,SF,82,78,2213,4.8,10.6,0.45,2,4.9,0.409,2.8,5.7,0.484,0.544,2,2.6,0.741,0.3,3.3,3.6,2.1,0.9,0.2,1.5,2.7,13.5,,jefferi01
99,Luol Deng,28,2TM,SF,63,63,2213,6,14,0.431,0.9,3.1,0.302,5.1,10.9,0.468,0.465,3.4,4.4,0.791,1.6,4.3,5.9,3,1,0.1,1.9,1.8,16.4,,denglu01
100,Luol Deng,28,CHI,SF,23,23,860,6.7,14.8,0.452,0.7,2.6,0.274,6,12.2,0.49,0.476,4.2,5.2,0.815,1.7,4.9,6.6,3.6,1,0.2,2.5,2.2,18.3,,denglu01
101,Luol Deng,28,CLE,SF,40,40,1353,5.6,13.5,0.417,1.1,3.4,0.315,4.5,10.1,0.451,0.457,3,3.8,0.771,1.6,3.8,5.4,2.6,1,0.1,1.5,1.5,15.2,,denglu01
102,Harrison Barnes,21,GSW,SF,78,24,2204,4.4,11.1,0.399,1.1,3.1,0.347,3.3,8,0.419,0.448,2.1,3,0.718,1.1,4,5.1,1.9,1.1,0.3,1.4,2.6,12.1,,barneha02
103,Derrick Favors,22,UTA,PF,73,73,2201,6.4,12.2,0.522,0,0,0,6.4,12.2,0.523,0.522,3.1,4.6,0.669,3.3,7.2,10.4,1.5,1.2,1.8,2.1,3.9,15.9,,favorde01
104,Alec Burks,22,UTA,SG,78,12,2193,6.2,13.6,0.457,0.8,2.3,0.35,5.4,11.3,0.48,0.487,4.6,6.1,0.748,1,3.3,4.2,3.5,1.1,0.2,2.4,3.1,17.9,,burksal01
105,Ben McLemore,20,SAC,SG,82,55,2187,4.2,11.2,0.376,1.6,4.9,0.32,2.6,6.3,0.419,0.446,1.9,2.4,0.804,0.9,3,3.9,1.3,0.7,0.3,1.6,3.3,11.9,,mclembe01
106,Jameer Nelson,31,ORL,PG,68,68,2179,4.9,12.3,0.394,2.2,6.5,0.348,2.6,5.9,0.444,0.485,1.6,1.9,0.857,0.5,3.3,3.8,7.9,0.9,0.1,2.7,2.4,13.5,,nelsoja01
107,Kenneth Faried,24,DEN,PF,80,77,2178,7.4,13.6,0.545,0,0,0,7.4,13.5,0.547,0.545,3.3,5.1,0.65,3.9,7.4,11.3,1.6,1.2,1.1,2.2,3.2,18.1,,farieke01
108,Mario Chalmers,27,MIA,PG,73,73,2178,4.2,9.3,0.454,1.4,3.7,0.385,2.8,5.5,0.5,0.531,2,2.7,0.742,0.7,2.9,3.5,5.9,2,0.3,2.7,3.5,11.8,,chalmma01
109,Kevin Martin,30,MIN,SG,68,68,2177,7.3,16.9,0.43,1.9,4.9,0.387,5.4,12,0.448,0.486,5,5.6,0.891,0.6,2.8,3.4,2,1.1,0.1,1.8,2,21.5,,martike02
110,Chris Paul,28,LAC,PG,62,62,2171,6.7,14.4,0.467,1.3,3.5,0.368,5.4,10.9,0.498,0.511,4.9,5.7,0.855,0.6,3.8,4.4,11,2.6,0.1,2.4,2.6,19.6,MVP-7DPOY-13ASNBA1,paulch01
111,Terrence Ross,22,TOR,SG,81,62,2159,5.3,12.5,0.423,2.7,6.8,0.395,2.6,5.7,0.458,0.531,1.4,1.6,0.837,0.7,3.5,4.2,1.3,1.1,0.5,1.5,3.1,14.7,,rosste01
112,Tim Duncan,37,SAS,C,74,74,2158,7.4,15.1,0.49,0,0.1,0,7.4,15,0.493,0.49,3.9,5.3,0.731,2.6,9.4,12,3.7,0.7,2.3,2.7,2.2,18.7,MVP-12DPOY-13,duncati01
113,Martell Webster,27,WAS,SF,78,13,2157,4.2,9.8,0.433,2.4,6.2,0.392,1.8,3.6,0.502,0.557,1.8,2.1,0.84,0.6,3.1,3.7,1.6,0.7,0.3,1,2.5,12.7,,webstma02
114,Markieff Morris,24,PHO,PF,81,0,2153,6.9,14.1,0.486,0.6,1.8,0.315,6.3,12.3,0.512,0.507,4.3,5.5,0.792,2.3,5.8,8.1,2.4,1.1,0.9,2.5,3.9,18.6,6MOY-4,morrima02
115,Carlos Boozer,32,CHI,PF,76,76,2141,7.5,16.5,0.456,0,0,0,7.5,16.4,0.457,0.456,2.5,3.2,0.767,2.3,8.3,10.6,2,0.9,0.4,2.6,3.6,17.5,,boozeca01
