Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
19,Goran Dragić,28,MIA,PG,26,26,905,6.4,12.8,0.502,1,2.9,0.329,5.5,9.9,0.552,0.539,3.3,4.1,0.808,1.2,2.3,3.5,5.5,1.1,0.2,2.3,3,17.2,,dragigo01
20,Gordon Hayward,24,UTA,SF,76,76,2618,6.7,14.9,0.445,1.7,4.5,0.364,5,10.4,0.481,0.5,5.2,6.4,0.812,0.7,4.4,5.1,4.3,1.5,0.4,2.8,1.8,20.1,,haywago01
21,Stephen Curry,26,GSW,PG,80,80,2613,9,18.5,0.487,3.9,8.9,0.443,5.1,9.6,0.528,0.594,4.2,4.6,0.914,0.8,3.9,4.7,8.5,2.2,0.2,3.4,2.2,26.2,MVP-1ASNBA1,curryst01
22,Kentavious Caldwell-Pope,21,DET,SG,82,82,2587,5.4,13.5,0.401,2.1,6.2,0.345,3.3,7.3,0.449,0.48,1.5,2.2,0.696,0.6,2.9,3.5,1.5,1.3,0.3,1.3,2.2,14.5,,caldwke01
23,Markieff Morris,25,PHO,PF,82,82,2581,7.1,15.3,0.465,0.8,2.5,0.318,6.3,12.8,0.494,0.491,2.5,3.2,0.763,1.5,5.5,7.1,2.7,1.4,0.5,2.4,3.4,17.5,,morrima02
24,Victor Oladipo,22,ORL,SG,72,71,2573,6.6,15.2,0.436,1.2,3.5,0.339,5.4,11.7,0.464,0.474,3.7,4.5,0.819,0.7,3.5,4.2,4.1,1.7,0.3,2.9,2.6,18.1,,oladivi01
25,Giannis Antetokounmpo,20,MIL,SG,81,71,2541,5.4,11.1,0.491,0.1,0.6,0.159,5.3,10.4,0.511,0.496,3.6,4.9,0.741,1.4,6.3,7.7,2.9,1,1.2,2.5,3.6,14.6,,antetgi01
26,Kevin Love,26,CLE,PF,75,75,2532,5.9,13.5,0.434,2,5.6,0.367,3.8,8,0.48,0.509,3.7,4.6,0.804,2,8.4,10.4,2.4,0.7,0.6,1.7,2,17.5,,loveke01
27,Nikola Vučević,24,ORL,C,74,74,2529,9,17.2,0.523,0,0.1,0.333,9,17.1,0.524,0.524,2.3,3.1,0.752,3.4,8.1,11.5,2.1,0.8,0.8,2.1,3.1,20.3,,vucevni01
28,Jimmy Butler,25,CHI,SG,65,65,2513,6,13.1,0.462,1,2.8,0.378,5,10.3,0.484,0.502,5.5,6.6,0.834,1.6,3.8,5.4,3,1.6,0.5,1.3,1.5,18.6,DPOY-10MIP-1AS,butleji01
29,LaMarcus Aldridge,29,POR,PF,71,71,2512,9.4,20.3,0.466,0.5,1.5,0.352,8.9,18.8,0.475,0.479,4.4,5.2,0.845,2.5,7.9,10.4,1.8,0.7,1,1.7,1.8,23.8,MVP-7ASNBA2,aldrila01
30,Andre Drummond,21,DET,C,82,82,2502,7.1,13.8,0.514,0,0,0,7.1,13.8,0.515,0.514,2,5.3,0.389,6.3,9.6,15.9,0.8,1.1,2.2,1.7,4.1,16.3,,drumman01
31,Arron Afflalo,29,2TM,SG,78,72,2502,5.4,12.7,0.424,1.7,4.8,0.354,3.7,7.9,0.466,0.491,2.4,2.8,0.843,0.4,3.2,3.6,1.9,0.6,0.1,1.7,2.4,14.9,,afflaar01
32,Arron Afflalo,29,DEN,SG,53,53,1750,5.8,13.5,0.428,1.7,5,0.337,4.1,8.5,0.481,0.49,2.6,3.1,0.841,0.4,3.3,3.7,2.1,0.7,0.1,1.7,2.2,15.9,,afflaar01
33,Arron Afflalo,29,POR,SG,25,19,752,4.5,10.9,0.414,1.7,4.3,0.4,2.8,6.6,0.423,0.493,1.9,2.3,0.851,0.3,2.9,3.2,1.3,0.4,0.1,1.6,2.8,12.6,,afflaar01
34,LeBron James,30,CLE,SF,69,69,2493,9,18.5,0.488,1.7,4.9,0.354,7.3,13.6,0.536,0.535,5.4,7.6,0.71,0.7,5.3,6,7.4,1.6,0.7,3.9,1.9,25.2,MVP-3DPOY-13ASNBA1,jamesle01
35,Draymond Green,24,GSW,PF,79,79,2490,4.9,11.1,0.443,1.6,4.8,0.337,3.3,6.3,0.523,0.516,1.9,2.9,0.66,1.6,7.7,9.4,4.2,1.8,1.4,1.9,3.7,13.3,DPOY-2,greendr01
36,Elfrid Payton,20,ORL,PG,82,63,2489,4.4,10.2,0.425,0.2,0.6,0.262,4.2,9.6,0.435,0.433,1.7,3.1,0.551,1.5,3.5,5,7.7,2.1,0.3,2.9,2.8,10.6,ROY-4,paytoel01
37,Wilson Chandler,27,DEN,SF,78,75,2471,6.1,14.2,0.429,2,5.9,0.342,4.1,8.3,0.49,0.5,1.6,2.1,0.775,1.4,5.5,6.9,2,0.8,0.4,1.6,3.4,15.8,,chandwi01
38,Klay Thompson,24,GSW,SG,77,77,2455,8.8,19,0.463,3.5,8,0.439,5.3,11.1,0.481,0.555,3.3,3.8,0.879,0.4,3.2,3.6,3.3,1.3,0.9,2.2,1.8,24.5,MVP-10ASNBA3,thompkl01
39,Anthony Davis,21,NOP,PF,68,68,2455,9.4,17.6,0.535,0,0.2,0.083,9.4,17.4,0.54,0.536,5.4,6.8,0.805,2.5,7.7,10.2,2.2,1.5,2.9,1.4,2.1,24.3,MVP-5DPOY-4ASNBA1,davisan02
40,Jeff Green,28,2TM,SF,78,70,2454,6.1,14.2,0.43,1.4,4.3,0.332,4.7,9.9,0.473,0.48,3.5,4.2,0.833,0.9,3.9,4.8,2,0.8,0.5,1.6,2.2,17.1,,greenje02
41,Jeff Green,28,BOS,SF,33,33,1093,6.8,15.6,0.434,1.5,5.1,0.305,5.2,10.6,0.495,0.483,4,4.7,0.84,0.7,4,4.6,1.7,0.9,0.4,1.8,2.2,19.1,,greenje02
42,Jeff Green,28,MEM,SF,45,37,1361,5.6,13,0.427,1.3,3.7,0.362,4.2,9.4,0.452,0.478,3.1,3.8,0.825,1.1,3.8,4.9,2.1,0.7,0.6,1.4,2.1,15.6,,greenje02
43,Marcin Gortat,30,WAS,C,82,82,2453,6.4,11.4,0.566,0,0,0,6.4,11.3,0.569,0.566,1.8,2.6,0.703,2.6,7.9,10.5,1.4,0.7,1.6,1.5,2.8,14.7,,gortama01
44,Thaddeus Young,26,2TM,PF,76,68,2434,6.7,14.3,0.466,0.6,1.7,0.33,6.1,12.6,0.484,0.486,1.9,3,0.655,1.9,4.2,6.1,2.6,1.8,0.4,1.7,2.5,15.8,,youngth01
45,Thaddeus Young,26,MIN,PF,48,48,1605,6.5,14.4,0.451,0.4,1.5,0.292,6.1,12.9,0.469,0.466,2,2.9,0.682,1.7,3.8,5.5,3,1.9,0.4,1.7,2.6,15.4,,youngth01
46,Thaddeus Young,26,BRK,PF,28,20,829,7,14.2,0.495,0.8,2.2,0.38,6.2,12,0.516,0.524,1.9,3.1,0.606,2.3,5,7.2,1.7,1.7,0.3,1.8,2.4,16.8,,youngth01
47,Avery Bradley,24,BOS,SG,77,77,2428,6.4,15,0.429,1.8,5.2,0.352,4.6,9.8,0.47,0.49,1.2,1.5,0.79,0.7,2.9,3.6,2,1.2,0.2,1.6,2.6,15.9,,bradlav01
48,Luol Deng,29,MIA,SF,72,72,2421,5.5,11.7,0.469,1.2,3.3,0.355,4.3,8.4,0.513,0.518,2.8,3.7,0.761,1.5,4.1,5.6,2.1,1,0.3,1.6,1.6,15,,denglu01
49,Kyle Korver,33,ATL,SG,75,75,2418,4.3,8.9,0.487,3.3,6.7,0.492,1.1,2.2,0.47,0.671,1.6,1.8,0.898,0.2,4.3,4.5,2.9,0.8,0.6,1.6,2.1,13.6,AS,korveky01
50,Kyle Lowry,28,TOR,PG,70,70,2414,6.4,15.6,0.412,2,5.8,0.338,4.4,9.7,0.457,0.476,3.8,4.7,0.808,0.8,4.1,4.9,7.1,1.6,0.2,2.6,3.2,18.6,AS,lowryky01
51,JJ Redick,30,LAC,SG,78,78,2409,6.7,14,0.477,3,6.8,0.437,3.7,7.2,0.515,0.583,2.7,3,0.901,0.3,2.2,2.5,2,0.6,0.1,1.4,2,19.1,,redicjj01
52,Rudy Gay,28,SAC,SF,68,67,2408,7.6,16.7,0.455,1.2,3.3,0.359,6.4,13.4,0.479,0.491,5,5.9,0.858,1.5,4.5,6,3.7,1.1,0.6,2.7,2.3,21.4,,gayru01
53,Paul Millsap,29,ATL,PF,73,73,2390,6.7,14,0.476,1.2,3.3,0.356,5.5,10.8,0.513,0.518,3.8,5.1,0.757,2.1,6.5,8.6,3.4,2,1,2.5,3,18.3,AS,millspa01
54,P.J. Tucker,29,PHO,SF,78,63,2383,3.9,9,0.438,1.3,3.8,0.345,2.6,5.2,0.506,0.511,1.6,2.2,0.727,1.7,5.9,7.6,1.8,1.6,0.3,1.5,2.7,10.8,,tuckepj01
55,Solomon Hill,23,IND,SF,82,78,2381,3.8,9.6,0.396,1,3.1,0.327,2.8,6.4,0.43,0.45,2.4,2.9,0.824,1.1,3.7,4.7,2.8,1,0.3,1.7,2.7,11,,hillso01
56,Nicolas Batum,26,POR,SF,71,71,2380,3.6,9.1,0.4,1.5,4.7,0.324,2.1,4.4,0.481,0.483,1.3,1.5,0.857,0.9,5.4,6.3,5.2,1.2,0.6,2,1.6,10,,batumni01
57,Khris Middleton,23,MIL,SF,79,58,2378,6.1,13.2,0.467,1.7,4.1,0.407,4.5,9.1,0.494,0.53,2,2.4,0.859,0.7,4.5,5.3,2.8,1.8,0.2,1.7,2.8,16,,middlkh01
58,Tobias Harris,22,ORL,SF,68,63,2369,6.7,14.4,0.466,1.3,3.6,0.364,5.4,10.8,0.5,0.512,2.9,3.7,0.788,1.1,5.4,6.5,1.9,1,0.5,1.7,2,17.7,,harrito02
59,Mario Chalmers,28,MIA,PG,80,37,2368,4.1,10.1,0.403,1.1,3.8,0.294,2.9,6.3,0.467,0.458,3.1,4,0.774,0.4,2.8,3.1,4.7,1.9,0.2,2.6,3.8,12.4,,chalmma01
60,Blake Griffin,25,LAC,PF,67,67,2356,8.8,17.5,0.502,0.2,0.4,0.4,8.6,17.1,0.504,0.506,4.8,6.5,0.728,1.9,5.8,7.8,5.4,1,0.5,2.3,3,22.4,MVP-8ASNBA3,griffbl01
61,Courtney Lee,29,MEM,SG,77,74,2354,4.4,9.8,0.448,1.4,3.4,0.402,3,6.4,0.473,0.518,1.7,2,0.86,0.3,2.4,2.7,2.3,1.1,0.2,1.2,2,11.9,,leeco01
62,Harrison Barnes,22,GSW,SF,82,82,2318,4.9,10.2,0.482,1.4,3.3,0.405,3.6,6.8,0.519,0.548,1.7,2.3,0.72,1.8,5.2,7,1.8,0.9,0.3,1.1,2.3,12.8,,barneha02
63,Al Horford,28,ATL,C,76,76,2318,8.1,15,0.538,0.2,0.6,0.306,7.9,14.4,0.547,0.544,1.7,2.2,0.759,2,6.4,8.4,3.8,1.1,1.5,1.6,1.9,18,AS,horfoal01
64,Gerald Henderson,27,CHO,SG,80,72,2315,5.8,13.2,0.437,0.7,2.1,0.331,5.1,11.1,0.457,0.463,2.9,3.4,0.848,0.6,3.7,4.2,3.2,0.8,0.3,1.7,2.1,15.1,,hendege02
65,Danny Green,27,SAS,SG,81,80,2312,5,11.5,0.436,3,7.1,0.418,2,4.4,0.466,0.566,1.7,2,0.874,0.8,4.5,5.3,2.5,1.6,1.4,1.4,2.5,14.7,,greenda02
66,Nerlens Noel,20,PHI,C,75,71,2311,4.7,10.2,0.462,0,0,,4.7,10.2,0.462,0.462,2.2,3.6,0.609,2.9,6.6,9.5,2,2.1,2.2,2.3,3.2,11.6,ROY-3DPOY-15,noelne01
67,Zach Randolph,33,MEM,PF,71,71,2304,7.1,14.6,0.487,0.1,0.3,0.35,7,14.2,0.49,0.491,3.6,4.7,0.765,3.5,8.2,11.7,2.4,1.1,0.2,2.4,2.7,17.9,,randoza01
68,Russell Westbrook,26,OKC,PG,67,67,2302,9.8,23,0.426,1.3,4.5,0.299,8.5,18.5,0.457,0.455,8.5,10.2,0.835,1.9,5.7,7.6,9,2.2,0.2,4.6,2.9,29.5,MVP-4ASNBA2,westbru01
69,Josh Smith,29,2TM,PF,83,35,2300,6.5,15.4,0.419,1.1,3.6,0.316,5.4,11.9,0.451,0.456,2,4,0.498,2.4,5.9,8.3,4.3,1.4,1.8,3.2,3.6,16.1,,smithjo03
70,Josh Smith,29,DET,PF,28,28,896,6.1,15.7,0.391,0.4,1.5,0.243,5.8,14.2,0.407,0.403,2.1,4.5,0.468,2.1,6,8.1,5.3,1.5,1.9,2.9,3.3,14.7,,smithjo03
71,Josh Smith,29,HOU,PF,55,7,1404,6.7,15.3,0.438,1.6,4.9,0.33,5.1,10.4,0.489,0.491,1.9,3.7,0.521,2.6,5.8,8.4,3.7,1.3,1.7,3.4,3.7,16.9,,smithjo03
72,Trey Burke,22,UTA,PG,76,43,2288,5.8,15.8,0.368,2,6.1,0.318,3.9,9.7,0.4,0.43,1.7,2.3,0.752,0.5,2.7,3.2,5.2,1,0.2,2,1.9,15.3,,burketr01
73,Tyson Chandler,32,DAL,C,75,75,2286,4.6,6.9,0.666,0,0,,4.6,6.9,0.666,0.666,2.9,4,0.72,4.6,9,13.6,1.3,0.7,1.4,1.7,2.7,12.1,,chandty01
74,Dirk Nowitzki,36,DAL,PF,77,77,2282,7.7,16.8,0.459,1.6,4.3,0.38,6,12.4,0.486,0.508,4,4.6,0.882,0.7,6.5,7.2,2.3,0.6,0.5,1.3,2.5,21,AS,nowitdi01
75,Derrick Favors,23,UTA,PF,74,74,2280,7.6,14.5,0.525,0,0.1,0.167,7.6,14.4,0.527,0.526,3.5,5.2,0.669,3.1,6.5,9.6,1.8,0.9,1.9,1.9,3.3,18.7,,favorde01
76,Matt Barnes,34,LAC,SF,76,74,2271,4.4,9.9,0.444,2.2,6,0.362,2.2,3.9,0.569,0.553,1.2,1.5,0.779,0.8,4,4.8,1.8,1.1,0.8,1.4,3.8,12.1,,barnema02
77,Reggie Jackson,24,2TM,PG,77,40,2268,6.9,15.8,0.434,1.1,3.8,0.299,5.7,12,0.477,0.47,2.9,3.5,0.83,0.9,4.3,5.2,7.3,1,0.1,3,2.7,17.7,,jacksre01
78,Reggie Jackson,24,OKC,PG,50,13,1398,6.4,14.8,0.432,1.1,4.1,0.278,5.3,10.8,0.49,0.47,2.5,3,0.861,0.7,4.5,5.2,5.5,1.1,0.1,2.3,2.4,16.5,,jacksre01
79,Reggie Jackson,24,DET,PG,27,27,870,7.6,17.4,0.436,1.2,3.4,0.337,6.4,13.9,0.46,0.469,3.4,4.3,0.796,1.2,4.1,5.2,10.3,0.8,0.2,3.9,3,19.7,,jacksre01
80,Evan Turner,26,BOS,SG,82,57,2260,5.1,11.9,0.429,0.5,1.9,0.277,4.6,10,0.458,0.451,1.7,2.2,0.752,0.6,6,6.6,7.2,1.3,0.3,3.2,2.9,12.4,,turneev01
81,Wesley Johnson,27,LAL,SF,76,59,2245,4.6,11.1,0.414,1.5,4.2,0.351,3.1,6.9,0.451,0.48,1.4,1.8,0.804,1.1,4,5.1,2,0.9,0.7,1.4,2.6,12.1,,johnswe01
82,Jarrett Jack,31,BRK,PG,80,27,2241,5.8,13.1,0.439,0.6,2.3,0.267,5.1,10.8,0.477,0.463,3.2,3.6,0.881,0.3,3.6,3.9,6,1.2,0.2,3.1,2.3,15.4,,jackja01
83,Jeff Teague,26,ATL,PG,73,72,2228,6.6,14.3,0.46,1.1,3.3,0.343,5.4,11,0.496,0.5,4.4,5.2,0.862,0.5,2.5,3,8.3,2,0.5,3.3,2.2,18.8,AS,teaguje01
84,Tim Duncan,38,SAS,C,77,77,2227,6.8,13.2,0.512,0,0.1,0.286,6.7,13.1,0.514,0.513,3.7,5,0.74,2.7,8.6,11.4,3.7,1,2.4,2.1,2.7,17.3,MVP-10DPOY-8ASNBA3,duncati01
85,Mike Conley,27,MEM,PG,70,70,2225,6.4,14.3,0.446,1.7,4.5,0.386,4.6,9.8,0.473,0.506,3.5,4,0.859,0.5,2.9,3.4,6.1,1.4,0.2,2.5,2.2,17.9,,conlemi01
86,Dion Waiters,23,2TM,SG,80,23,2208,6.1,15.4,0.396,1.2,4,0.297,4.9,11.4,0.431,0.435,1.9,2.8,0.68,0.7,2.5,3.1,2.7,1.5,0.3,1.8,2.5,15.3,,waitedi01
87,Dion Waiters,23,CLE,SG,33,3,786,6.3,15.7,0.404,1,3.9,0.256,5.3,11.7,0.453,0.436,2.2,2.7,0.783,0.5,2.1,2.6,3.4,2,0.5,2.3,2.7,15.8,,waitedi01
88,Dion Waiters,23,OKC,SG,47,20,1422,6,15.3,0.392,1.3,4.1,0.319,4.7,11.2,0.419,0.435,1.8,2.8,0.625,0.7,2.7,3.4,2.3,1.2,0.3,1.6,2.4,15.1,,waitedi01
89,Tristan Thompson,23,CLE,PF,82,15,2194,4.4,8,0.547,0,0,,4.4,8,0.547,0.547,2.6,4.1,0.641,4.5,6.3,10.8,0.6,0.6,1,1.4,3.1,11.4,6MOY-5,thomptr01
90,Gorgui Dieng,25,MIN,C,73,49,2193,4.3,8.4,0.506,0,0.1,0.167,4.2,8.3,0.51,0.507,3.1,4,0.783,3.7,6.3,10,2.4,1.2,2.1,2.1,3.1,11.7,,dienggo01
91,DeMarre Carroll,28,ATL,SF,70,69,2189,5.2,10.7,0.487,2,5,0.395,3.3,5.7,0.567,0.579,2.1,3,0.702,1.6,4.5,6.1,1.9,1.5,0.3,1.2,2.5,14.5,DPOY-15,carrode01
92,Chandler Parsons,26,DAL,SF,66,66,2186,6.3,13.7,0.462,2.2,5.7,0.38,4.1,7.9,0.521,0.542,2.3,3.2,0.72,1.1,4.3,5.3,2.7,1.1,0.3,1.6,2.3,17.1,,parsoch01
93,Rudy Gobert,22,UTA,C,82,37,2158,4.3,7.1,0.604,0,0,0,4.3,7.1,0.607,0.604,2.8,4.6,0.623,4.4,8.5,12.9,1.8,1.1,3.2,1.9,2.9,11.4,DPOY-5,goberru01
94,Patrick Patterson,25,TOR,PF,81,4,2156,4,8.9,0.449,1.8,4.7,0.371,2.3,4.2,0.536,0.547,1.1,1.3,0.788,2.1,5.1,7.2,2.6,1,0.7,0.9,2.5,10.8,,pattepa01
95,Michael Carter-Williams,23,2TM,PG,66,63,2149,6.1,15.4,0.396,0.6,2.6,0.235,5.5,12.8,0.428,0.416,3.4,4.9,0.694,1.1,4.8,5.9,7.4,1.9,0.5,4.2,2.8,16.2,,cartemi01
96,Michael Carter-Williams,23,PHI,PG,41,38,1391,6,15.8,0.38,0.8,3.2,0.256,5.2,12.6,0.412,0.406,3,4.7,0.643,1.1,5.5,6.6,7.8,1.6,0.5,4.5,2.7,15.9,,cartemi01
97,Michael Carter-Williams,23,MIL,PG,25,25,758,6.3,14.6,0.429,0.2,1.3,0.143,6.1,13.3,0.457,0.435,4,5.2,0.78,1,3.7,4.7,6.6,2.4,0.6,3.8,3,16.8,,cartemi01
98,Greg Monroe,24,DET,PF,69,57,2137,7.1,14.4,0.496,0,0,,7.1,14.4,0.496,0.496,4.2,5.7,0.75,3.9,8,11.9,2.4,1.3,0.6,2.5,2.5,18.5,,monrogr01
99,Enes Freedom,22,2TM,C,75,74,2135,8.1,15.6,0.519,0.3,0.8,0.356,7.9,14.9,0.528,0.528,3.1,3.9,0.782,4.7,6.6,11.3,0.9,0.6,0.5,2.4,3.2,19.6,,kanteen01
100,Enes Freedom,22,UTA,C,49,48,1326,7.8,15.8,0.491,0.4,1.1,0.317,7.4,14.7,0.505,0.503,2.5,3.2,0.788,4,6.4,10.4,0.7,0.6,0.4,2.5,3.1,18.4,,kanteen01
101,Enes Freedom,22,OKC,C,26,26,809,8.7,15.4,0.566,0.1,0.2,0.75,8.6,15.2,0.564,0.571,4,5.2,0.776,5.8,7,12.8,1.3,0.6,0.6,2.3,3.3,21.6,,kanteen01
102,Kemba Walker,24,CHO,PG,62,58,2119,6.4,16.7,0.385,1.4,4.8,0.304,5,11.9,0.418,0.429,4,4.8,0.827,0.6,3.1,3.7,5.4,1.5,0.5,1.7,1.6,18.3,,walkeke02
103,Serge Ibaka,25,OKC,PF,64,64,2116,6.4,13.4,0.476,1.3,3.5,0.376,5.1,9.9,0.511,0.525,1.6,1.9,0.836,2.3,6.2,8.5,0.9,0.5,2.6,1.7,3.3,15.6,,ibakase01
104,Deron Williams,30,BRK,PG,68,55,2114,5.1,13.1,0.387,1.5,4,0.367,3.6,9.1,0.395,0.443,3.4,4.1,0.834,0.5,3.5,4,7.6,1.1,0.3,2.6,2.7,15.1,,willide01
105,Bradley Beal,21,WAS,SG,63,59,2107,6.2,14.5,0.427,1.8,4.4,0.409,4.4,10.1,0.434,0.489,2.2,2.8,0.783,1,3.1,4.1,3.3,1.3,0.3,2.1,2.3,16.4,,bealbr01
106,Brook Lopez,26,BRK,C,72,44,2100,8.7,16.9,0.513,0,0.2,0.1,8.7,16.7,0.517,0.513,3.8,4.7,0.814,3.7,5.5,9.2,0.9,0.7,2.2,1.8,3.5,21.2,,lopezbr01
107,DeMar DeRozan,25,TOR,SG,60,60,2100,7,17,0.413,0.4,1.5,0.284,6.6,15.5,0.426,0.426,6.2,7.4,0.832,0.7,4,4.7,3.6,1.3,0.2,2.3,2.1,20.6,,derozde01
108,Jonas Valančiūnas,22,TOR,C,80,80,2096,6.4,11.2,0.572,0,0,0,6.4,11.2,0.573,0.572,3.7,4.7,0.786,3.7,8.2,11.9,0.7,0.6,1.6,1.9,3.8,16.5,,valanjo01
109,Terrence Ross,23,TOR,SF,82,61,2092,5.3,13,0.41,2.5,6.7,0.372,2.8,6.2,0.452,0.507,0.8,1,0.786,0.6,3.3,3.9,1.5,0.9,0.4,1.2,2.3,13.9,,rosste01
110,Corey Brewer,28,2TM,SF,80,17,2087,5.9,13.9,0.426,1.1,4.1,0.268,4.8,9.8,0.491,0.465,2.9,3.9,0.743,1.4,3.7,5.1,3,2,0.3,2.3,3,15.8,6MOY-8,breweco01
111,Corey Brewer,28,MIN,SF,24,16,680,5,11.9,0.418,0.4,2.2,0.195,4.6,9.7,0.467,0.436,2.9,4.1,0.705,1.7,3.3,5,4.1,2.9,0.2,2.6,3.3,13.3,,breweco01
112,Corey Brewer,28,HOU,SF,56,1,1407,6.4,14.8,0.429,1.4,5,0.284,5,9.9,0.503,0.477,2.9,3.8,0.764,1.2,4,5.2,2.4,1.5,0.4,2.1,2.8,17,,breweco01
113,Kenneth Faried,25,DEN,PF,75,71,2086,6.4,12.7,0.507,0,0.1,0.125,6.4,12.6,0.511,0.507,3.4,5,0.691,4.2,7.4,11.5,1.5,1.1,1,2,3.6,16.3,,farieke01
114,J.R. Smith,29,2TM,SG,70,51,2080,5.5,13.1,0.417,2.8,7.4,0.383,2.6,5.7,0.462,0.525,0.9,1.2,0.75,0.5,3.3,3.8,3.4,1.4,0.4,1.7,2.8,14.7,,smithjr01
115,J.R. Smith,29,NYK,SG,24,6,619,5.9,14.6,0.402,1.9,5.2,0.356,4,9.4,0.429,0.466,1.6,2.3,0.692,0.2,3.1,3.4,4.7,1,0.2,2.6,2.6,15.2,,smithjr01
