Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
22,Chris Bosh,26,MIA,PF,77,77,2795,6.7,13.6,0.496,0.1,0.3,0.24,6.7,13.3,0.502,0.499,4.9,6.1,0.815,1.8,6.4,8.3,1.9,0.8,0.6,1.8,2.2,18.5,AS,boshch01
23,Kobe Bryant,32,LAL,SG,82,82,2779,9.6,21.2,0.451,1.5,4.6,0.323,8.1,16.6,0.487,0.487,6.3,7.6,0.828,1.1,4.4,5.4,5,1.3,0.2,3.1,2.2,26.9,MVP-4DPOY-11ASNBA1,bryanko01
24,Boris Diaw,28,CHA,PF,82,82,2778,4.9,10,0.492,1,2.9,0.345,3.9,7.1,0.553,0.543,1.1,1.6,0.683,1.4,4,5.4,4.4,1,0.6,2.2,2.5,12,,diawbo01
25,Paul Pierce,33,BOS,SF,80,80,2774,6.6,13.3,0.497,1.4,3.9,0.374,5.1,9.4,0.547,0.551,5,5.8,0.86,0.4,5.1,5.6,3.4,1,0.7,2.2,3,19.6,AS,piercpa01
26,Danny Granger,27,IND,SF,79,79,2763,7,16.4,0.425,2,5.3,0.386,4.9,11.1,0.443,0.487,5.1,6.1,0.848,1.1,4.4,5.5,2.6,1.2,0.8,2.7,2.8,21.1,,grangda01
27,Wesley Matthews,24,POR,SG,82,69,2758,5.7,12.8,0.449,2,4.9,0.407,3.7,7.8,0.476,0.528,3.5,4.1,0.844,0.6,2.7,3.4,2.1,1.3,0.1,1.8,2.5,17,,matthwe02
28,D.J. Augustin,23,CHA,PG,82,82,2757,5.2,12.5,0.416,1.4,4.3,0.333,3.8,8.2,0.461,0.474,3.5,3.9,0.906,0.5,2.4,2.9,6.5,0.7,0,2,2,15.4,,augusdj01
29,Carmelo Anthony,26,2TM,SF,77,77,2751,9,19.7,0.455,1.2,3.3,0.378,7.7,16.4,0.47,0.487,6.6,7.9,0.838,1.5,5.8,7.4,2.9,0.9,0.6,2.7,2.9,25.8,AS,anthoca01
30,Carmelo Anthony,26,DEN,SF,50,50,1774,8.9,19.6,0.452,0.9,2.6,0.333,8,17.1,0.47,0.474,7,8.5,0.823,1.6,6.2,7.8,2.8,0.9,0.6,2.9,2.7,25.5,,anthoca01
31,Carmelo Anthony,26,NYK,SF,27,27,977,9.1,19.8,0.461,2,4.6,0.424,7.1,15.1,0.472,0.51,6,6.9,0.872,1.5,5.2,6.7,3,0.9,0.6,2.4,3.3,26.2,,anthoca01
32,Raymond Felton,26,2TM,SG,75,54,2737,5.6,13.2,0.425,1.5,4.3,0.353,4.1,8.9,0.46,0.483,2.6,3.2,0.805,0.6,2.9,3.5,8.2,1.6,0.1,2.9,2,15.3,,feltora01
33,Raymond Felton,26,NYK,PG,54,54,2074,5.9,13.9,0.423,1.5,4.7,0.328,4.4,9.3,0.471,0.478,2.7,3.1,0.867,0.7,2.7,3.4,8.5,1.7,0.2,3.1,2,16,,feltora01
34,Raymond Felton,26,DEN,SG,21,0,663,4.8,11.1,0.431,1.5,3.3,0.459,3.3,7.8,0.42,0.5,2,3.3,0.617,0.4,3.6,4.1,7.4,1.5,0,2.4,2,13.1,,feltora01
35,Beno Udrih,28,SAC,PG,79,64,2734,5.4,10.9,0.5,0.9,2.4,0.357,4.6,8.5,0.54,0.539,2.6,3,0.864,0.5,2.9,3.5,5.1,1.2,0.1,1.9,2.4,14.3,,udrihbe01
36,Zach Randolph,29,MEM,PF,75,74,2724,7.9,15.7,0.503,0.1,0.6,0.186,7.8,15.1,0.515,0.507,4,5.2,0.758,4.3,7.8,12.1,2.2,0.8,0.3,2,2.3,19.9,NBA3,randoza01
37,Jason Richardson,30,2TM,SG,80,80,2715,6.3,14,0.447,2.5,6.4,0.395,3.8,7.7,0.49,0.536,1.5,2.1,0.73,0.9,3.5,4.4,1.9,1.2,0.2,1.3,2.1,16.6,,richaja01
38,Jason Richardson,30,PHO,SG,25,25,796,8.3,17.6,0.47,2.8,6.7,0.419,5.5,10.9,0.502,0.55,2.5,3.3,0.764,1.5,3.5,5,1.6,1.2,0.1,1.4,2.1,21.8,,richaja01
39,Jason Richardson,30,ORL,SG,55,55,1919,5.4,12.5,0.433,2.4,6.2,0.384,3,6.3,0.482,0.528,1.1,1.6,0.701,0.6,3.5,4.1,2.1,1.2,0.2,1.2,2.2,14.4,,richaja01
40,Al Horford,24,ATL,C,77,77,2704,6.8,12.3,0.557,0,0.1,0.5,6.8,12.2,0.557,0.558,2,2.5,0.798,2.4,7.1,9.6,3.5,0.8,1.1,1.6,2.6,15.7,ASNBA3,horfoal01
41,Gerald Wallace,28,2TM,SF,71,63,2693,5.2,11.4,0.454,0.8,2.5,0.333,4.3,8.9,0.487,0.49,3.7,5,0.746,1.5,6.1,7.6,2.3,1.4,0.8,2,2.4,14.9,DPOY-23,wallage01
42,Gerald Wallace,28,CHA,SF,48,48,1872,4.8,11.2,0.433,0.7,2,0.33,4.2,9.2,0.456,0.463,4,5.5,0.739,1.4,6.2,7.6,2.2,1.1,0.9,1.9,2.3,14.4,,wallage01
43,Gerald Wallace,28,POR,PF,23,15,821,5.9,11.8,0.498,1.2,3.5,0.338,4.7,8.3,0.566,0.548,3,3.9,0.767,1.7,6,7.7,2.5,2,0.7,2.3,2.8,16,,wallage01
44,Jason Kidd,37,DAL,PG,80,80,2653,2.9,8.1,0.361,1.8,5.3,0.34,1.1,2.8,0.4,0.472,0.9,1,0.87,0.5,4.3,4.8,8.9,1.8,0.4,2.4,1.6,8.5,,kiddja01
45,Andre Miller,34,POR,PG,81,81,2650,5.3,11.5,0.46,0.1,0.5,0.108,5.2,11,0.476,0.462,3.4,4,0.853,1.3,2.8,4.1,7.7,1.5,0.2,2.7,2.3,14,,millean02
46,Josh Smith,25,ATL,PF,77,77,2645,6.8,14.2,0.477,0.7,2.1,0.331,6.1,12.1,0.503,0.502,3.1,4.3,0.725,1.8,7.1,8.9,3.5,1.3,1.6,2.7,3,17.3,DPOY-25,smithjo03
47,Lamar Odom,31,LAL,PF,82,35,2639,6.5,12.2,0.53,0.9,2.4,0.382,5.5,9.8,0.566,0.568,2.3,3.4,0.675,2.4,7.3,9.7,3.4,0.6,0.8,1.9,2.7,16.1,6MOY-1,odomla01
48,David Lee,27,GSW,PF,73,73,2634,6.8,13.4,0.507,0,0,0.333,6.8,13.3,0.508,0.508,2.9,3.6,0.787,3,6.8,9.8,3.2,1,0.4,2.3,2.9,16.4,,leeda02
49,Kevin Love,22,MIN,PF,73,73,2611,6.6,14.1,0.47,1.2,2.9,0.417,5.4,11.2,0.483,0.513,5.8,6.9,0.85,4.5,10.8,15.3,2.5,0.6,0.4,2.1,2,20.4,MIP-1AS,loveke01
50,John Wall,20,WAS,PG,69,64,2606,5.5,13.4,0.409,0.5,1.6,0.296,5,11.8,0.425,0.427,4.2,5.4,0.766,0.5,3.9,4.4,7.9,1.7,0.5,3.6,2.4,15.6,ROY-2,walljo01
51,Paul Millsap,25,UTA,PF,76,76,2605,7.3,13.7,0.531,0.1,0.3,0.391,7.1,13.3,0.535,0.536,3.5,4.7,0.757,2.3,5.7,8,2.6,1.4,1,2,3.8,18.2,,millspa01
52,Kevin Martin,27,HOU,SG,80,80,2603,7.6,17.5,0.436,2.4,6.3,0.383,5.2,11.2,0.467,0.506,8.2,9.3,0.888,0.4,3.2,3.6,2.7,1.1,0.2,2.5,2.1,25.9,,martike02
53,Trevor Ariza,25,NOH,SF,75,75,2600,4.2,10.6,0.398,1.1,3.8,0.303,3.1,6.8,0.45,0.451,1.9,2.7,0.701,0.8,4.8,5.6,2.2,1.7,0.4,1.6,2.5,11.4,,arizatr01
54,Marc Gasol,26,MEM,C,81,81,2586,5.1,9.6,0.527,0,0.1,0.429,5,9.5,0.528,0.529,3.1,4.1,0.748,2.1,5.8,7.9,2.8,1,1.9,2,3.7,13.2,,gasolma01
55,Jason Terry,33,DAL,SG,82,10,2564,6.9,15.3,0.451,1.8,4.9,0.362,5.1,10.4,0.493,0.509,2.6,3,0.85,0.3,1.8,2.1,4.7,1.3,0.2,2.3,2,18.2,6MOY-2,terryja01
56,Kyle Lowry,24,HOU,PG,75,71,2563,4.8,11.4,0.426,1.8,4.8,0.376,3,6.5,0.464,0.506,2.7,3.5,0.765,1.3,3.1,4.3,7,1.4,0.3,2.2,2.9,14.2,,lowryky01
57,Tayshaun Prince,30,DET,SF,78,78,2562,6.6,14.1,0.473,0.5,1.4,0.347,6.2,12.7,0.486,0.49,1.7,2.4,0.702,1.1,3.5,4.6,3,0.4,0.6,1.2,1.3,15.4,,princta01
58,John Salmons,31,MIL,SG,73,70,2554,5.3,12.7,0.415,1.2,3.1,0.379,4.1,9.6,0.427,0.462,2.7,3.4,0.813,0.4,3.4,3.7,3.6,1,0.4,1.9,2.2,14.4,,salmojo01
59,Joe Johnson,29,ATL,SG,72,72,2554,7.2,16.4,0.443,1.3,4.2,0.297,6,12.1,0.494,0.481,2.7,3.4,0.802,0.8,3.3,4.1,4.8,0.7,0.1,2.1,1.8,18.5,AS,johnsjo02
60,Landry Fields,22,NYK,SG,82,81,2541,4.2,8.5,0.497,1.2,3.1,0.393,3,5.4,0.556,0.568,1.6,2.1,0.769,1.5,5.9,7.4,2.2,1.1,0.2,1.5,1.6,11.3,ROY-4,fieldla01
61,Channing Frye,27,PHO,PF,77,64,2541,5.1,11.7,0.432,2.4,6.2,0.39,2.6,5.5,0.479,0.535,1.3,1.5,0.832,0.9,6.3,7.3,1.4,0.7,1.1,1,3.9,13.8,,fryech01
62,Hedo Türkoğlu,31,2TM,SF,81,72,2540,4.6,10.2,0.446,1.8,4.4,0.41,2.8,5.8,0.473,0.534,1.5,2.2,0.679,0.6,4.4,5,4.9,1,0.5,1.9,3.5,12.4,,turkohe01
63,Hedo Türkoğlu,31,PHO,PF,25,16,630,4.9,11,0.44,2.3,5.5,0.423,2.5,5.5,0.458,0.547,1.5,2.1,0.722,1.1,4.6,5.7,3.3,1,0.8,1.8,4.4,13.5,,turkohe01
64,Hedo Türkoğlu,31,ORL,SF,56,56,1910,4.5,10,0.448,1.6,4,0.404,2.8,6,0.478,0.529,1.5,2.3,0.667,0.5,4.4,4.8,5.4,1,0.4,1.9,3.2,12.1,,turkohe01
65,Tony Parker,28,SAS,PG,78,78,2528,7.9,15.2,0.519,0.4,1,0.357,7.5,14.2,0.531,0.531,3.3,4.3,0.769,0.4,3,3.4,7.3,1.3,0,2.8,1.9,19.5,MVP-12,parketo01
66,Rajon Rondo,24,BOS,PG,68,68,2527,4.5,9.5,0.475,0.1,0.6,0.233,4.4,8.9,0.491,0.482,1.1,1.9,0.568,1.2,3,4.2,10.8,2.2,0.2,3.3,1.7,10.3,MVP-10DPOY-5AS,rondora01
67,Nicolas Batum,22,POR,SF,80,67,2522,5.2,11.5,0.455,1.7,4.9,0.345,3.6,6.6,0.535,0.528,2,2.3,0.841,1.6,3.6,5.2,1.8,1,0.7,1.2,2.8,14.1,,batumni01
68,Dirk Nowitzki,32,DAL,PF,73,73,2504,8.8,17,0.517,0.9,2.4,0.393,7.8,14.5,0.538,0.545,5.7,6.4,0.892,0.7,6.7,7.4,2.7,0.5,0.7,2,2.5,24.2,MVP-6ASNBA2,nowitdi01
69,Steve Nash,36,PHO,PG,75,75,2497,5.8,11.7,0.492,1.2,3,0.395,4.6,8.7,0.525,0.542,3.3,3.6,0.912,0.6,3.2,3.7,12.3,0.7,0.1,3.8,1.3,15.9,,nashst01
70,Stephen Curry,22,GSW,PG,74,74,2489,7.3,15.2,0.48,2.2,4.9,0.442,5.1,10.3,0.498,0.551,3.1,3.3,0.934,0.8,3.4,4.1,6.2,1.6,0.3,3.3,3.4,19.9,,curryst01
71,Andre Iguodala,27,PHI,SF,67,67,2469,4.9,11.1,0.445,0.9,2.6,0.337,4,8.4,0.479,0.486,3,4.4,0.693,0.9,4.8,5.6,6.2,1.5,0.6,2,1.6,13.8,DPOY-8,iguodan01
72,Deron Williams,26,2TM,PG,65,65,2465,6.3,14.2,0.439,1.5,4.6,0.331,4.7,9.6,0.491,0.493,5.1,6,0.845,0.6,3.2,3.8,9.7,1.2,0.2,3.4,2.8,19.1,AS,willide01
73,Deron Williams,26,UTA,PG,53,53,2009,6.6,14.4,0.458,1.6,4.6,0.345,5,9.8,0.511,0.513,5.4,6.3,0.853,0.6,3.1,3.7,9.2,1.1,0.2,3.4,2.7,20.2,,willide01
74,Deron Williams,26,NJN,PG,12,12,456,4.7,13.3,0.349,1.3,4.7,0.271,3.4,8.7,0.391,0.396,3.6,4.6,0.793,0.6,3.7,4.3,12.1,1.2,0.2,3.4,3,14.2,,willide01
75,Richard Jefferson,30,SAS,SF,81,81,2459,4.5,9.4,0.474,2,4.5,0.44,2.5,4.9,0.504,0.579,2.2,2.9,0.759,0.8,3.7,4.5,1.6,0.6,0.5,1.4,2.4,13,,jefferi01
76,David West,30,NOH,PF,70,70,2451,7.8,15.3,0.508,0,0.1,0.222,7.7,15.1,0.51,0.509,3.9,4.8,0.807,2.3,5.5,7.8,2.4,1,0.9,2.1,3,19.4,,westda01
77,Jeff Green,24,2TM,SF,75,51,2427,5.5,12.2,0.449,0.9,3.1,0.303,4.5,9,0.499,0.488,2.9,3.6,0.811,1.1,4.3,5.3,1.6,0.8,0.5,1.5,3.1,14.8,,greenje02
78,Jeff Green,24,OKC,PF,49,49,1815,5.4,12.3,0.437,1.1,3.6,0.304,4.2,8.6,0.493,0.482,2.9,3.6,0.818,1.1,4.3,5.4,1.8,0.8,0.4,1.5,2.8,14.8,,greenje02
79,Jeff Green,24,BOS,SF,26,2,612,5.8,11.9,0.485,0.5,1.6,0.296,5.3,10.3,0.514,0.505,2.9,3.7,0.794,0.9,4.1,5.1,1.1,0.8,0.9,1.4,4,14.9,,greenje02
80,Manu Ginóbili,33,SAS,SG,80,79,2426,6.5,15.1,0.433,2.3,6.5,0.349,4.3,8.6,0.497,0.509,5.3,6.1,0.871,0.6,3.8,4.4,5.8,1.8,0.4,2.6,2.4,20.7,MVP-8ASNBA3,ginobma01
81,Luis Scola,30,HOU,PF,74,74,2412,8.5,16.9,0.504,0,0,0,8.5,16.8,0.505,0.504,3.2,4.3,0.738,2.2,6.9,9,2.8,0.7,0.7,2.2,3.4,20.2,,scolalu01
82,Metta World Peace,31,LAL,SF,82,82,2410,3.9,9.8,0.397,1.2,3.5,0.356,2.7,6.3,0.419,0.46,1.4,2,0.676,1.5,2.5,4,2.6,1.9,0.5,1.3,2.7,10.4,DPOY-18,artesro01
83,Grant Hill,38,PHO,SF,80,80,2409,6,12.3,0.484,0.7,1.7,0.395,5.3,10.6,0.498,0.511,3.2,3.8,0.829,1.2,3.9,5.1,3,1,0.5,2,2.7,15.8,DPOY-7,hillgr01
84,Stephen Jackson,32,CHA,SG,67,67,2405,6.5,15.9,0.411,1.8,5.4,0.337,4.7,10.5,0.449,0.468,3.7,4.6,0.816,0.8,3.8,4.6,3.6,1.2,0.4,3.1,2.4,18.6,,jacksst02
85,Wilson Chandler,23,2TM,SF,72,49,2401,6.4,14.3,0.45,1.7,4.8,0.35,4.8,9.5,0.501,0.509,1.9,2.4,0.807,1.1,5,6.1,1.8,0.7,1.4,1.6,3,16.5,,chandwi01
86,Wilson Chandler,23,NYK,SF,51,30,1759,6.7,14.6,0.461,1.8,5,0.351,5,9.6,0.518,0.521,2,2.4,0.807,1.3,4.9,6.2,1.8,0.7,1.4,1.4,3.1,17.2,,chandwi01
87,Wilson Chandler,23,DEN,SF,21,19,642,5.7,13.5,0.419,1.5,4.2,0.347,4.2,9.3,0.452,0.473,1.9,2.4,0.81,0.7,5.2,5.9,1.9,0.8,1.3,2.1,2.6,14.7,,chandwi01
88,Shane Battier,32,2TM,SF,82,59,2375,3.5,7.7,0.45,1.5,4,0.382,1.9,3.7,0.525,0.55,1,1.4,0.688,1.4,4.3,5.7,2.8,1,1.2,1.2,2.4,9.5,,battish01
89,Shane Battier,32,HOU,SF,59,59,1818,3.7,8.1,0.456,1.7,4.5,0.391,1.9,3.6,0.536,0.564,1,1.5,0.645,1.1,4.4,5.6,3,1,1.4,1.2,2.5,10.1,,battish01
90,Shane Battier,32,MEM,SF,23,0,557,2.8,6.5,0.426,0.9,2.7,0.333,1.9,3.8,0.492,0.495,1,1.1,0.882,2.1,3.9,5.9,2.1,1,0.6,1,2,7.4,,battish01
91,Michael Beasley,22,MIN,SF,73,73,2361,8.6,19,0.45,0.9,2.5,0.366,7.6,16.5,0.463,0.474,3.3,4.4,0.753,1.8,4.4,6.2,2.4,0.8,0.8,3,3.4,21.4,,beaslmi01
92,Darren Collison,23,IND,PG,79,79,2360,6.1,13.3,0.457,0.6,1.9,0.331,5.4,11.4,0.479,0.481,3.1,3.5,0.871,0.6,2.8,3.4,6.1,1.3,0.2,3,1.7,15.8,,collida01
93,Travis Outlaw,26,NJN,SF,82,55,2358,4.2,11.2,0.375,1.2,3.8,0.302,3,7.3,0.413,0.427,2,2.6,0.772,0.8,4.1,5,1.3,0.5,0.5,1.1,2.3,11.5,,outlatr01
94,Andrea Bargnani,25,TOR,C,66,66,2353,8,17.9,0.448,1.2,3.4,0.345,6.9,14.5,0.472,0.48,4.4,5.4,0.82,1.1,4.1,5.2,1.8,0.5,0.7,2.3,2.4,21.6,,bargnan01
95,Arron Afflalo,25,DEN,SG,69,69,2324,4.8,9.7,0.498,1.6,3.8,0.423,3.2,5.9,0.546,0.581,2.1,2.5,0.847,0.7,3.2,3.9,2.6,0.5,0.5,1.1,2.4,13.4,,afflaar01
96,Jameer Nelson,28,ORL,PG,76,76,2319,5.8,13,0.446,1.8,4.6,0.401,4,8.4,0.471,0.517,2,2.5,0.802,0.6,2.9,3.5,7.1,1.2,0,3,3.2,15.5,,nelsoja01
97,Chauncey Billups,34,2TM,PG,72,72,2310,5.3,12.4,0.427,2.3,5.7,0.402,3,6.7,0.448,0.519,6,6.5,0.916,0.4,2.6,3,6,1.1,0.2,2.8,2.3,18.8,,billuch01
98,Chauncey Billups,34,DEN,PG,51,51,1646,5.1,11.7,0.438,2.3,5.2,0.441,2.8,6.5,0.436,0.536,5.8,6.3,0.923,0.3,2.5,2.7,5.9,1.1,0.3,2.8,2.1,18.4,,billuch01
99,Chauncey Billups,34,NYK,PG,21,21,664,5.6,14,0.403,2.2,6.8,0.328,3.4,7.2,0.474,0.483,6.5,7.2,0.902,0.7,2.8,3.5,6.3,1,0.1,2.6,2.8,20,,billuch01
100,DeMarcus Cousins,20,SAC,C,81,62,2309,6.7,15.7,0.43,0,0.3,0.167,6.7,15.4,0.435,0.432,4.3,6.3,0.687,3.4,7.5,10.9,3.2,1.3,1.1,4.2,5.2,17.8,ROY-3,couside01
101,Glen Davis,25,BOS,C,78,13,2298,5.6,12.5,0.448,0,0.2,0.133,5.6,12.3,0.454,0.449,3.1,4.2,0.736,1.6,5.1,6.7,1.4,1.2,0.5,1.3,3.6,14.3,6MOY-4,davisgl01
102,Derek Fisher,36,LAL,PG,82,82,2297,3.2,8.3,0.389,1,2.5,0.396,2.2,5.8,0.386,0.449,1.3,1.6,0.806,0.2,2.2,2.4,3.5,1.6,0.1,1.1,3,8.7,,fishede01
103,Jamal Crawford,30,ATL,SG,76,0,2297,5.8,13.7,0.421,1.9,5.5,0.341,3.9,8.2,0.474,0.489,3.5,4.1,0.854,0.3,1.7,2,3.8,0.9,0.2,2.3,1.5,16.9,6MOY-5,crawfja01
104,Andrew Bogut,26,MIL,C,65,65,2297,5.8,11.6,0.495,0,0.1,0,5.8,11.6,0.497,0.495,1.5,3.4,0.442,3.1,8.2,11.3,2.1,0.7,2.6,2,3.4,13,DPOY-6,bogutan01
105,Nenê,28,DEN,C,75,75,2291,6.3,10.3,0.615,0,0.1,0.2,6.3,10.2,0.618,0.615,4.5,6.3,0.711,2.3,6.7,9,2.3,1.3,1.1,2.1,3.7,17.1,,hilarne01
106,Emeka Okafor,28,NOH,C,72,72,2287,4.7,8.2,0.573,0,0,0,4.7,8.2,0.574,0.573,2.3,4.1,0.562,3.6,7.1,10.8,0.7,0.6,2,1.9,3.6,11.7,,okafoem01
107,Mike Bibby,32,3TM,PG,80,68,2285,3.9,9.1,0.431,2.4,5.5,0.44,1.5,3.6,0.417,0.563,0.6,1,0.629,0.3,2.8,3.1,4.2,0.8,0.1,1.6,2.8,10.8,,bibbymi01
108,Mike Bibby,32,ATL,PG,56,56,1674,4.1,9.5,0.435,2.4,5.5,0.441,1.7,4,0.427,0.563,0.6,1,0.63,0.3,2.8,3.1,4.3,0.8,0.1,1.5,2.7,11.3,,bibbymi01
109,Mike Bibby,32,WAS,PG,2,0,29,1.2,11.2,0.111,0,5,0,1.2,6.2,0.2,0.111,0,0,,0,3.7,3.7,9.9,1.2,0,1.2,3.7,2.5,,bibbymi01
110,Mike Bibby,32,MIA,PG,22,12,582,3.4,7.8,0.437,2.5,5.4,0.455,0.9,2.4,0.395,0.595,0.6,1,0.625,0.1,2.9,3,3.4,0.7,0.2,2,2.9,9.9,,bibbymi01
111,J.J. Hickson,22,CLE,C,80,66,2256,6.8,14.9,0.458,0,0.1,0,6.8,14.9,0.461,0.458,3.9,5.9,0.673,3.5,7.6,11.1,1.5,0.8,0.9,2.8,3.4,17.6,,hicksjj01
112,Devin Harris,27,2TM,PG,71,70,2254,5.5,13,0.422,0.9,2.9,0.322,4.6,10.1,0.45,0.458,5.4,6.4,0.833,0.3,2.4,2.7,8,1.1,0.1,3.3,2.6,17.2,,harride01
113,Devin Harris,27,NJN,PG,54,54,1724,5.4,12.8,0.425,0.7,2.3,0.3,4.7,10.5,0.452,0.452,5.4,6.4,0.84,0.2,2.5,2.7,8.6,1.2,0.1,3.3,2.7,16.9,,harride01
114,Devin Harris,27,UTA,PG,17,16,530,5.6,13.7,0.413,1.7,4.8,0.357,3.9,8.9,0.443,0.475,5.2,6.5,0.811,0.4,2.3,2.7,6.2,0.9,0.1,3.3,2.2,18.2,,harride01
115,Shawn Marion,32,DAL,SF,80,27,2253,6.9,13.3,0.52,0.1,0.5,0.152,6.9,12.8,0.536,0.523,2,2.6,0.768,2.7,6.1,8.8,1.8,1.1,0.8,2.1,2.3,16,,mariosh01
