Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
22,Antawn Jamison,25,GSW,SF,82,82,3033,7.3,16.3,0.447,0.8,2.5,0.324,6.5,13.8,0.469,0.471,3.8,5.2,0.734,2.5,4.1,6.6,1.9,0.8,0.5,1.9,2.2,19.2,,jamisan01
23,Jeff McInnis,27,LAC,PG,81,80,3030,5.5,13.3,0.413,0.9,2.8,0.321,4.6,10.5,0.437,0.446,2.2,2.6,0.836,0.5,2,2.5,5.9,0.7,0.1,1.7,2.4,14.1,,mcinnje01
24,Andre Miller,25,CLE,PG,81,81,3023,5.6,12.4,0.454,0.3,1,0.253,5.4,11.4,0.472,0.464,4.3,5.3,0.817,1.3,3.2,4.5,10.5,1.5,0.4,2.9,2.7,15.9,,millean02
25,Elton Brand,22,LAC,PF,80,80,3020,6.3,12,0.527,0,0,,6.3,12,0.527,0.527,4.6,6.2,0.742,4.7,6.3,11,2.3,1,1.9,2.1,3,17.3,MVP-16AS,brandel01
26,Pau Gasol,21,MEM,PF,82,79,3007,6.6,12.7,0.518,0,0.1,0.2,6.6,12.7,0.519,0.518,4,5.7,0.709,2.8,5.9,8.7,2.7,0.5,2,2.7,2.3,17.3,ROY-1,gasolpa01
27,Shareef Abdur-Rahim,25,ATL,PF,77,77,2980,7.2,15.7,0.461,0.3,0.8,0.3,7,14.8,0.47,0.469,5.1,6.3,0.801,2.4,6,8.4,2.9,1.2,1,3,2.6,19.8,AS,abdursh01
28,Antonio Davis,33,TOR,PF,77,77,2978,5,11.6,0.426,0,0,0,5,11.6,0.426,0.426,3.5,4.3,0.818,3.1,5.9,8.9,1.9,0.7,1,1.9,2.7,13.5,,davisan01
29,Jason Terry,24,ATL,SG,78,78,2967,6.4,14.8,0.43,2.1,5.4,0.387,4.3,9.4,0.454,0.5,3.4,4.1,0.835,0.5,2.8,3.3,5.4,1.7,0.2,2.2,1.9,18.2,,terryja01
30,Rasheed Wallace,27,POR,PF,79,79,2963,7.3,15.6,0.469,1.4,3.9,0.36,5.9,11.8,0.504,0.513,2.4,3.3,0.734,1.7,6.2,7.8,1.8,1.2,1.2,1.6,2.6,18.5,,wallara01
31,Alvin Williams,27,TOR,PG,82,82,2927,5,11.9,0.415,0.8,2.4,0.321,4.2,9.6,0.438,0.447,1.3,1.7,0.736,0.7,2.7,3.5,5.8,1.7,0.3,1.8,2.3,11.9,,willial02
32,Ben Wallace,27,DET,C,80,80,2921,3.1,5.9,0.531,0,0,0,3.1,5.9,0.535,0.531,1.2,2.9,0.423,3.9,8.9,12.8,1.4,1.7,3.4,0.9,2.2,7.5,MVP-10DPOY-1NBA3,wallabe01
33,Allan Houston,30,NYK,SG,77,77,2914,7,16.1,0.437,1.7,4.3,0.393,5.3,11.8,0.452,0.489,3.6,4.2,0.87,0.5,2.7,3.1,2.3,0.7,0.1,2.1,2.2,19.4,,houstal01
34,Tracy McGrady,22,ORL,SG,76,76,2912,8.8,19.6,0.451,1.3,3.5,0.364,7.6,16.1,0.47,0.483,5.1,6.9,0.748,1.9,5.5,7.4,4.9,1.5,0.9,2.3,1.7,24.1,MVP-4ASNBA1,mcgratr01
35,Dikembe Mutombo,35,PHI,C,80,80,2907,4,7.9,0.501,0,0,,4,7.9,0.501,0.501,3.4,4.5,0.764,3.1,7.5,10.7,1,0.4,2.4,1.9,3,11.4,DPOY-3ASNBA3,mutomdi01
36,Dirk Nowitzki,23,DAL,C,76,76,2891,7.5,15.7,0.477,1.7,4.4,0.397,5.7,11.3,0.508,0.532,5.5,6.4,0.853,1.5,7.9,9.4,2.3,1,1,1.8,2.8,22.2,MVP-8ASNBA2,nowitdi01
37,Reggie Miller,36,IND,SG,79,79,2889,5.2,11.4,0.453,2.2,5.5,0.406,2.9,5.9,0.498,0.552,3.7,4,0.911,0.3,2.4,2.7,3.2,1.1,0.1,1.5,1.8,16.2,,millere01
38,Clifford Robinson,35,DET,PF,80,80,2855,5.7,13.5,0.425,1.5,3.8,0.378,4.3,9.6,0.443,0.478,1.8,2.6,0.694,1,3.9,4.9,2.5,1.1,1.2,1.9,3.1,14.7,,robincl02
39,Steve Nash,27,DAL,PG,82,82,2837,6.7,13.8,0.483,2,4.4,0.455,4.7,9.5,0.495,0.554,3.3,3.7,0.887,0.6,2.6,3.2,8,0.7,0.1,2.9,2.1,18.6,MVP-14ASNBA3,nashst01
40,Doug Christie,31,SAC,SG,81,81,2798,4.3,9.5,0.46,1.2,3.3,0.352,3.2,6.2,0.518,0.521,2.7,3.1,0.851,1,3.9,4.8,4.4,2.1,0.3,2.1,2.7,12.5,,chrisdo01
41,Damon Stoudamire,28,POR,PG,75,71,2796,4.8,11.8,0.402,1.3,3.8,0.353,3.4,8,0.425,0.459,2.2,2.5,0.888,1,2.8,3.8,6.3,0.9,0.1,1.9,2,13.1,,stoudda01
42,Wesley Person,30,CLE,SG,78,78,2793,6,12.2,0.495,1.8,4.2,0.444,4.2,8,0.521,0.57,1.3,1.6,0.798,0.6,3.1,3.8,2.2,1,0.5,1,1.2,15.2,,persowe01
43,Kurt Thomas,29,NYK,C,82,82,2771,6,12.2,0.494,0,0.1,0.167,6,12.1,0.496,0.494,2.8,3.4,0.815,2.8,6.9,9.7,1.1,0.9,1,2,4.4,14.8,,thomaku01
44,Michael Finley,28,DAL,SF,69,69,2754,7.4,16.1,0.463,1,2.9,0.339,6.4,13.1,0.491,0.494,2.7,3.3,0.837,1.2,3.5,4.7,3,0.8,0.3,1.5,1.9,18.6,,finlemi01
45,Darrell Armstrong,33,ORL,PG,82,79,2730,4.6,10.9,0.419,1.8,5.2,0.349,2.7,5.7,0.484,0.503,2.4,2.7,0.888,1.1,3.1,4.2,6,2.1,0.1,2.3,2.2,13.4,,armstda01
46,Jermaine O'Neal,23,IND,PF,72,72,2707,7.2,15.1,0.479,0,0.2,0.071,7.2,14.9,0.484,0.48,3.8,5.5,0.688,2.5,7.6,10.1,1.6,0.6,2.2,2.3,3.6,18.2,MIP-1ASNBA3,onealje01
47,Jerry Stackhouse,27,DET,SF,76,76,2685,7,17.7,0.397,1.2,4,0.287,5.9,13.7,0.43,0.43,6.6,7.7,0.858,1,3.2,4.2,5.4,1,0.5,3.6,2.2,21.8,MVP-15,stackje01
48,Mike Bibby,23,SAC,PG,80,80,2659,6,13.3,0.453,0.7,1.9,0.37,5.3,11.5,0.466,0.479,2.1,2.6,0.803,0.5,2.5,3,5.5,1.2,0.2,1.8,1.8,14.9,MVP-16,bibbymi01
49,Peja Stojaković,24,SAC,SF,71,71,2649,7.4,15.4,0.484,1.8,4.2,0.416,5.7,11.1,0.51,0.541,3.8,4.4,0.876,1,4.1,5.1,2.4,1.1,0.2,1.9,1.6,20.5,MVP-16AS,stojape01
50,Juwan Howard,28,2TM,PF,81,72,2635,6.3,13.7,0.46,0,0,0,6.3,13.7,0.461,0.46,3.6,4.7,0.761,3,5.3,8.4,2.3,0.6,0.6,2.1,3.6,16.2,,howarju01
51,Juwan Howard,28,DAL,PF,53,44,1659,5.9,12.7,0.462,0,0,0,5.9,12.7,0.462,0.462,3.1,4.1,0.754,3,5.5,8.5,2,0.6,0.7,1.7,3.7,14.8,,howarju01
52,Juwan Howard,28,DEN,PF,28,28,976,7.1,15.5,0.457,0,0,0,7.1,15.5,0.458,0.457,4.3,5.6,0.77,3.1,5.1,8.2,2.8,0.7,0.6,2.7,3.5,18.5,,howarju01
53,Jason Richardson,21,GSW,SG,80,75,2629,6.4,14.9,0.426,1.1,3.4,0.333,5.2,11.6,0.453,0.463,1.9,2.9,0.671,1.7,3,4.7,3.2,1.5,0.4,2.2,2.7,15.8,ROY-3,richaja01
54,Allen Iverson,26,PHI,SG,60,59,2622,9.1,22.9,0.398,1.1,3.7,0.291,8.1,19.2,0.419,0.422,6.5,8,0.812,0.6,3.1,3.7,4.5,2.3,0.2,3.3,1.4,25.9,MVP-9ASNBA2,iversal01
55,Sam Cassell,32,MIL,PG,74,73,2605,7.7,16.5,0.463,1,2.8,0.348,6.7,13.7,0.486,0.492,3.9,4.5,0.86,0.7,3.6,4.3,6.8,1.2,0.2,2.4,2.9,20.2,,cassesa01
56,Kerry Kittles,27,NJN,SG,82,82,2601,6.1,13,0.466,1.4,3.3,0.405,4.7,9.7,0.487,0.518,1.8,2.4,0.744,0.9,2.9,3.8,3,1.8,0.4,1.5,1.5,15.3,,kittlke01
57,Rashard Lewis,22,SEA,SF,71,70,2585,6.3,13.5,0.468,1.7,4.4,0.389,4.6,9.1,0.506,0.531,2.3,2.8,0.81,1.9,5,6.9,1.7,1.4,0.6,1.4,2.4,16.6,,lewisra02
58,Michael Olowokandi,26,LAC,C,80,79,2568,5.4,12.4,0.433,0,0,,5.4,12.4,0.433,0.433,1.6,2.6,0.622,2.3,7.7,10,1.3,0.8,2,2.5,3,12.4,,olowomi01
59,John Stockton,39,UTA,PG,82,82,2566,5.6,10.9,0.517,0.4,1.1,0.321,5.3,9.8,0.539,0.534,3.9,4.5,0.857,0.8,2.9,3.7,9.5,2.1,0.3,2.9,2.9,15.5,,stockjo01
60,P.J. Brown,32,CHH,C,80,80,2563,3.5,7.4,0.474,0,0,,3.5,7.4,0.474,0.474,2.4,2.8,0.858,3.8,7.2,11,1.5,0.8,1.1,1.2,3.1,9.4,,brownpj01
61,Matt Harpring,25,PHI,SF,81,81,2541,5.5,11.9,0.461,0.3,1,0.304,5.2,10.9,0.475,0.473,2.3,3.1,0.743,2.9,5.2,8.1,1.5,1,0.1,1.8,2.8,13.6,,harprma01
62,Ray Allen,26,MIL,SG,69,67,2525,7.6,16.4,0.462,3.3,7.5,0.434,4.3,8.8,0.485,0.561,3.1,3.5,0.873,1.2,3.3,4.4,3.9,1.3,0.3,2.3,2.2,21.4,AS,allenra02
63,Kenyon Martin,24,NJN,PF,73,73,2504,6.4,13.8,0.463,0.2,1,0.224,6.2,12.9,0.48,0.47,2.6,3.8,0.678,1.6,4,5.6,2.8,1.3,1.7,2.5,3.8,15.6,,martike01
64,Nick Van Exel,30,2TM,SG,72,46,2496,7.2,17.7,0.409,1.7,5,0.34,5.5,12.6,0.436,0.457,2.9,3.6,0.801,0.4,3.3,3.7,6.9,0.6,0.2,2.3,1.5,19.1,,vanexni01
65,Nick Van Exel,30,DEN,PG,45,44,1739,7.7,18.9,0.408,1.8,5.2,0.337,5.9,13.7,0.435,0.454,2.8,3.6,0.782,0.4,3.1,3.5,7.6,0.6,0.1,2.4,1.4,20,,vanexni01
66,Nick Van Exel,30,DAL,SG,27,2,757,6.1,14.9,0.411,1.6,4.7,0.347,4.5,10.3,0.44,0.465,3.1,3.7,0.844,0.4,3.6,4,5.4,0.7,0.2,1.9,1.7,17,,vanexni01
67,David Wesley,31,CHH,SG,67,63,2487,5.3,13.2,0.4,1.2,3.7,0.332,4,9.5,0.427,0.447,2,2.7,0.734,0.6,1.4,2.1,3.4,1.1,0.2,1.7,2.1,13.8,,wesleda01
68,Kenny Thomas,24,HOU,PF,72,71,2484,5.7,12,0.478,0,0.2,0,5.7,11.8,0.487,0.478,3.2,4.9,0.664,2.3,5.2,7.5,2,1.2,1,2.1,2.8,14.7,,thomake01
69,Keith Van Horn,26,NJN,SF,81,81,2465,6.9,15.9,0.433,1.5,4.3,0.345,5.4,11.6,0.465,0.479,2.3,2.8,0.8,2,6.9,8.9,2.4,0.9,0.6,2.1,3.2,17.5,,vanhoke01
70,Anfernee Hardaway,30,PHO,SG,80,55,2462,5.7,13.6,0.418,0.3,1.2,0.277,5.4,12.4,0.432,0.43,2.3,2.9,0.81,1.4,3.7,5.1,4.7,1.8,0.5,2.8,2.7,14,,hardaan01
71,Alonzo Mourning,31,MIA,C,75,74,2455,6.6,12.7,0.516,0,0,0.333,6.5,12.7,0.517,0.517,4.1,6.3,0.657,2.7,6.6,9.3,1.3,0.4,2.7,2.7,3.8,17.3,AS,mournal01
72,Raef LaFrentz,25,2TM,C,78,76,2455,6.2,13.5,0.458,1.5,3.9,0.388,4.6,9.6,0.486,0.514,1.5,2.2,0.695,2.6,5.9,8.5,1.3,0.8,3.1,1.4,4.1,15.4,,lafrera01
73,Raef LaFrentz,25,DEN,C,51,51,1668,6.6,14.2,0.466,1.6,3.7,0.434,5,10.5,0.477,0.523,1.5,2.3,0.667,2.5,5.7,8.2,1.3,0.7,3.3,1.3,3.7,16.4,,lafrera01
74,Raef LaFrentz,25,DAL,C,27,25,787,5.2,11.9,0.437,1.3,4.3,0.305,3.9,7.6,0.512,0.492,1.6,2.1,0.761,2.7,6.4,9.1,1.3,1.1,2.7,1.6,4.9,13.4,,lafrera01
75,Dale Davis,32,POR,C,78,77,2447,4.4,8.5,0.51,0,0,,4.4,8.5,0.51,0.51,2.2,3.1,0.708,3.9,6.3,10.1,1.4,0.9,1.2,0.9,2.8,10.9,,davisda01
76,Jamaal Tinsley,23,IND,PG,80,78,2442,4.3,11.2,0.38,0.6,2.6,0.24,3.6,8.6,0.422,0.408,1.9,2.7,0.704,1.1,3.2,4.4,9.5,2,0.6,4,3.7,11.1,ROY-3,tinslja01
77,Kenny Anderson,31,BOS,PG,76,76,2430,4.6,10.6,0.436,0.1,0.5,0.273,4.5,10.1,0.444,0.442,1.5,2,0.742,0.8,3.2,4.1,6,2.1,0.1,1.8,3.1,10.8,,anderke01
78,Shaquille O'Neal,29,LAL,C,67,66,2422,10.6,18.3,0.579,0,0,0,10.6,18.3,0.58,0.579,5.9,10.7,0.555,3.5,7.1,10.6,3,0.6,2,2.5,3,27.1,MVP-3ASNBA1,onealsh01
79,Vlade Divac,33,SAC,C,80,80,2420,5,10.7,0.472,0,0.2,0.231,5,10.5,0.477,0.474,3.1,5.1,0.615,3,6.9,10,4.4,1.2,1.4,2.4,3.4,13.2,,divacvl01
80,Desmond Mason,24,SEA,SF,75,20,2420,5.3,11.4,0.464,0.2,0.9,0.271,5.1,10.6,0.48,0.475,3,3.5,0.848,1.4,3.9,5.2,1.5,1,0.4,1.5,2.5,13.8,6MOY-5,masonde01
81,Pat Garrity,25,ORL,PF,80,43,2406,4.9,11.5,0.426,2.5,5.9,0.427,2.4,5.6,0.426,0.537,0.9,1.1,0.836,1.2,3.9,5.1,1.5,0.9,0.4,1,3.4,13.2,,garripa01
82,Vince Carter,25,TOR,SG,60,60,2385,8.4,19.7,0.428,1.8,4.7,0.387,6.6,15,0.441,0.474,3.7,4.6,0.798,2.1,2.6,4.7,3.6,1.4,0.6,2.3,2.9,22.4,AS,cartevi01
83,Mark Jackson,36,NYK,PG,82,82,2367,4,9,0.439,1.2,3,0.405,2.8,6,0.456,0.506,1.3,1.7,0.791,0.9,3.8,4.7,9.2,1.1,0,2.3,2.5,10.4,,jacksma01
84,Chauncey Billups,25,MIN,PG,82,54,2355,5.3,12.6,0.423,1.9,4.8,0.394,3.4,7.8,0.441,0.498,3.2,3.6,0.885,0.5,2.9,3.5,6.9,1,0.3,2.1,2.6,15.7,,billuch01
85,Bonzi Wells,25,POR,SG,74,69,2348,7.5,15.9,0.469,1,2.6,0.384,6.5,13.3,0.486,0.5,3.3,4.4,0.741,1.9,5,6.8,3.1,1.7,0.4,2.9,3.2,19.2,,wellsbo01
86,Glenn Robinson,29,MIL,SF,66,63,2346,8.2,17.6,0.467,0.9,2.7,0.326,7.3,14.9,0.493,0.493,3.6,4.3,0.837,1.1,5.2,6.2,2.6,1.5,0.6,2.7,2.7,21,,robingl01
87,Steve Francis,24,HOU,PG,57,56,2343,6.5,15.5,0.417,1,3.2,0.324,5.4,12.2,0.442,0.451,5,6.5,0.773,1.6,4.6,6.2,5.6,1.1,0.4,3.4,2.6,19,AS,francst01
88,Lamond Murray,28,CLE,SF,71,68,2312,6.7,15.4,0.436,1.6,3.7,0.424,5.1,11.6,0.44,0.487,3.3,4.1,0.817,1.3,4.5,5.8,2.4,1.1,0.7,2.2,2.3,18.3,,murrala01
89,David Robinson,36,SAS,C,78,78,2303,5.3,10.5,0.507,0,0,,5.3,10.5,0.507,0.507,4.2,6.2,0.681,3,7.1,10.1,1.5,1.3,2.2,1.6,3,14.9,,robinda01
90,Rod Strickland,35,MIA,PG,76,64,2294,5,11.2,0.443,0.1,0.4,0.308,4.8,10.8,0.448,0.448,2.4,3.2,0.766,0.8,2.9,3.6,7.3,1.3,0.2,2.5,1.8,12.5,,stricro02
91,Rick Fox,32,LAL,SF,82,82,2289,4,9.5,0.421,1,3.3,0.313,3,6.2,0.479,0.475,1.1,1.3,0.824,1.4,4.7,6.1,4.5,1.1,0.3,2.1,3.8,10.1,,foxri01
92,Chucky Atkins,27,DET,PG,79,62,2285,5.8,12.4,0.466,2.2,5.3,0.411,3.6,7.2,0.507,0.553,1.3,1.9,0.692,0.5,2,2.5,4.1,1.1,0.2,2,2.8,15.1,,atkinch01
93,Tony Parker,19,SAS,PG,77,72,2267,4.3,10.1,0.419,1,3,0.323,3.3,7.1,0.46,0.467,1.7,2.5,0.675,0.5,2.6,3.1,5.3,1.4,0.1,2.4,2.6,11.2,,parketo01
94,Brad Miller,25,2TM,C,76,75,2263,5.8,11.7,0.499,0,0.1,0.429,5.8,11.5,0.5,0.501,4.7,6.1,0.775,4,5.9,9.9,2.4,1.2,0.7,1.8,3.9,16.4,,millebr01
95,Brad Miller,25,CHI,C,48,47,1391,5.4,11.7,0.46,0.1,0.1,0.5,5.3,11.6,0.46,0.462,4.9,6.5,0.751,4.6,5.8,10.4,2.6,1.3,0.8,1.9,4,15.7,,millebr01
96,Brad Miller,25,IND,C,28,28,872,6.5,11.6,0.562,0,0.1,0.333,6.5,11.5,0.565,0.564,4.4,5.4,0.823,3.1,5.9,9.1,2.1,1,0.5,1.7,3.6,17.5,,millebr01
97,Brian Grant,29,MIA,PF,72,72,2256,4.6,9.7,0.469,0,0,0,4.6,9.7,0.47,0.469,1.6,1.9,0.849,2.7,6.5,9.2,2.2,0.8,0.5,1.9,3.8,10.7,,grantbr01
98,Moochie Norris,28,HOU,PG,82,26,2249,4,10.1,0.398,0.6,2.1,0.269,3.4,8,0.433,0.426,2,2.7,0.751,1.2,2.8,3.9,6.5,1.3,0.1,2.5,2.1,10.6,,norrimo01
99,James Posey,25,DEN,SF,73,63,2238,4.5,11.8,0.376,1.1,3.8,0.283,3.4,8,0.421,0.422,2.6,3.3,0.793,1.8,5.1,6.9,2.9,1.8,0.6,2,3.6,12.6,,poseyja01
100,Trenton Hassell,22,CHI,SG,78,47,2237,4.3,10.1,0.425,1,2.7,0.364,3.3,7.5,0.447,0.473,1.4,1.8,0.763,1,3.1,4.1,2.8,0.9,0.7,1.6,3,11,,hassetr01
101,Jason Williams,26,MEM,PG,65,65,2236,6.1,15.9,0.382,2,6.9,0.295,4,8.9,0.449,0.446,1.3,1.6,0.792,0.4,2.8,3.1,8.4,1.8,0.1,3.4,1.6,15.4,,willija02
102,Darius Miles,20,LAC,SF,82,6,2227,5,10.4,0.481,0,0.3,0.158,4.9,10.1,0.491,0.484,2.6,4.1,0.62,1.8,5.6,7.3,3,1.1,1.7,2.6,3,12.6,,milesda01
103,Eric Snow,28,PHI,PG,61,61,2225,4.5,10.1,0.442,0,0.4,0.111,4.4,9.7,0.457,0.445,3,3.7,0.806,0.5,2.9,3.5,6.5,1.5,0.1,2.2,2.7,11.9,,snower01
104,Rasho Nesterović,25,MIN,C,82,82,2218,5.3,10.7,0.493,0,0,0,5.3,10.6,0.494,0.493,0.6,1.2,0.549,3.2,5.4,8.7,1.2,0.7,1.8,1.5,4.3,11.2,,nestera01
105,Danny Fortson,25,GSW,PF,77,76,2216,5,11.7,0.428,0,0.1,0.25,5,11.7,0.429,0.429,4,5,0.795,4.7,9.9,14.6,2.1,0.7,0.3,2.6,4.1,14,,fortsda01
106,Steve Smith,32,SAS,SG,77,76,2211,5,11.1,0.455,1.9,4,0.472,3.2,7.1,0.445,0.54,2.6,2.9,0.878,0.7,2.4,3.1,2.5,0.9,0.2,1.8,2.6,14.6,,smithst01
107,Horace Grant,36,ORL,C,76,76,2210,4.3,8.4,0.513,0,0,,4.3,8.4,0.513,0.513,1.3,1.8,0.721,2.6,5.2,7.8,1.7,0.9,0.8,0.8,1.9,9.9,,grantho01
108,Richard Hamilton,23,WAS,SG,63,57,2203,7.7,17.7,0.435,0.3,0.7,0.381,7.5,17,0.438,0.443,4.9,5.5,0.89,1.2,2.3,3.5,2.8,0.6,0.2,2.2,2.2,20.6,,hamilri01
109,Keon Clark,26,TOR,C,81,31,2185,6.3,12.8,0.49,0,0.1,0,6.3,12.7,0.494,0.49,2.6,3.8,0.674,3,6.9,9.9,1.4,1,2,2.3,4.3,15.1,,clarkke01
110,Antonio Daniels,26,SAS,SG,82,13,2175,4.5,10.1,0.44,0.9,3.2,0.291,3.5,6.9,0.51,0.486,2.6,3.5,0.752,0.4,2.5,2.9,3.8,0.8,0.2,1.2,1.7,12.5,,daniean01
111,Chris Whitney,30,WAS,PG,82,81,2171,4.5,10.9,0.418,2.2,5.4,0.406,2.4,5.5,0.429,0.518,2.6,2.9,0.88,0.2,2.3,2.5,5.2,1.2,0.1,1.4,3,13.8,,whitnch01
112,Nazr Mohammed,24,ATL,C,82,73,2168,5.5,11.8,0.461,0,0,0,5.5,11.8,0.462,0.461,2.3,3.7,0.617,4,6.8,10.8,0.5,1,1,2,4.2,13.2,,mohamna01
113,Elden Campbell,33,CHH,PF,77,74,2156,6.4,13.3,0.484,0,0,0,6.4,13.2,0.485,0.484,5.1,6.4,0.797,2.2,6.6,8.8,1.7,1,2.3,2.3,4.4,17.9,,campbel01
114,Quentin Richardson,21,LAC,SG,81,0,2152,6.7,15.5,0.432,2.2,5.8,0.381,4.5,9.7,0.463,0.504,2.4,3.1,0.765,1.9,3.7,5.6,2.1,1.3,0.4,1.7,2.4,18,6MOY-3,richaqu01
115,Andrei Kirilenko,20,UTA,SF,82,40,2151,4.8,10.6,0.45,0.4,1.7,0.25,4.4,8.9,0.488,0.47,4.8,6.2,0.768,2.5,4.2,6.7,1.6,1.9,2.7,1.8,2.6,14.7,ROY-3,kirilan01
116,Jumaine Jones,22,CLE,PF,81,36,2142,4.8,10.8,0.448,0.9,2.8,0.31,3.9,7.9,0.498,0.489,0.8,1.1,0.662,2.1,6.1,8.2,1.9,1.3,0.8,1.3,3.1,11.3,,jonesju01
