Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Awards,Player-additional
25,Paul Silas,28,PHO,PF,80,,3082,5.7,12,0.47,5.1,6.5,0.773,11.2,4,2.3,16.4,MVP-14AS,silaspa01
26,Dave DeBusschere,31,NYK,PF,80,80,3072,6.1,14.3,0.427,2.3,3.1,0.728,10.6,3.4,2.6,14.4,MVP-10AS,debusda01
27,Jim McMillian,23,LAL,SF,80,,3050,7.6,15.7,0.482,2.6,3.3,0.791,6.2,2.5,2.5,17.7,,mcmilji01
28,Lou Hudson,27,ATL,SG,77,,3042,9.2,18.2,0.503,4.1,5.1,0.812,4.6,3.7,2.7,22.5,AS,hudsolo01
29,John Johnson,24,CLE,SF,82,,3041,6.6,15.2,0.433,3.3,4.2,0.785,7.5,4.9,3.2,16.5,AS,johnsjo01
30,Gail Goodrich,28,LAL,SG,82,,3040,9.8,20.1,0.487,5.6,6.6,0.85,3.5,4.3,2.5,25.2,MVP-21AS,goodrga01
31,Jerry Sloan,29,CHI,SG,82,81,3035,6.3,14.3,0.444,3.1,4.6,0.66,8.2,2.5,3.7,15.8,MVP-21,sloanje01
32,Lenny Wilkens,34,SEA,PG,80,,2989,5.8,12.4,0.466,5.8,7.5,0.774,4.1,9.2,2.5,17.3,,wilkele01
33,Jerry West,33,LAL,PG,77,,2973,8.9,18.6,0.477,6.2,7.7,0.814,4,9,2.5,24,MVP-2ASNBA1,westje01
34,Jim Washington,28,2TM,PF,84,11,2961,4.8,10.8,0.444,3.1,3.9,0.793,8.9,1.8,3.4,12.7,,washiji01
35,Jim Washington,28,PHI,PF,17,11,545,4.5,10.3,0.436,3.6,4.4,0.821,8.9,1.7,3.9,12.6,,washiji01
36,Jim Washington,28,ATL,PF,67,,2416,4.8,10.9,0.446,3,3.8,0.785,9,1.8,3.2,12.7,,washiji01
37,Bob Dandridge,24,MIL,SF,80,,2957,7.7,15.4,0.498,2.6,3.5,0.739,7.5,3,3.6,18,,dandrbo01
38,Jack Marin,27,BAL,SF,78,,2927,8.5,17.8,0.478,4.4,4.9,0.894,6.5,2.1,3,21.4,AS,marinja01
39,Jerry Lucas,31,NYK,C,77,68,2926,6.7,13,0.512,2.4,3.1,0.791,12.4,3.9,2.7,15.8,MVP-13,lucasje01
40,Cazzie Russell,27,GSW,SF,79,,2902,8.5,18.8,0.455,3.9,4.7,0.833,5.3,3.1,2.2,21,MVP-17AS,russeca01
41,Billy Cunningham,28,PHI,SF,75,75,2900,8.2,17.7,0.461,5.3,7.5,0.712,11.4,5.5,3.7,21.6,MVP-21ASNBA2,cunnibi01
42,Sam Lacey,23,CIN,C,81,,2832,5.2,12.4,0.422,1.5,2.1,0.704,12.3,2.2,3.6,11.9,,laceysa01
43,Connie Hawkins,29,PHO,SF,76,,2798,7.3,16,0.459,5.9,7.3,0.807,8.1,3.8,3,20.6,MVP-17AS,hawkico01
44,Bill Bradley,28,NYK,SF,78,78,2780,6.5,14.1,0.465,2.2,2.6,0.849,3.2,4.1,3.3,15.2,MVP-25,bradlbi01
45,Bill Bridges,32,2TM,PF,78,62,2756,5,10.2,0.487,2.9,4.1,0.703,13.7,2.6,3.5,12.8,,bridgbi01
46,Bill Bridges,32,ATL,PF,14,,546,3.4,8.8,0.381,2,2.9,0.705,12.5,2.6,3.3,8.8,,bridgbi01
47,Bill Bridges,32,PHI,PF,64,62,2210,5.3,10.5,0.509,3.1,4.4,0.702,14,2.6,3.6,13.8,,bridgbi01
48,Happy Hairston,29,LAL,PF,80,,2748,4.8,10.5,0.461,4.1,5.2,0.779,13.7,2.5,3.3,13.7,,hairsha01
49,Bingo Smith,25,CLE,SF,82,,2734,6.9,15.7,0.443,2.3,2.9,0.795,6.6,3.3,2.9,16.2,,smithbi02
50,Dale Schlueter,26,POR,C,81,,2693,4.7,9,0.525,3.2,4.4,0.739,11.5,3.8,3.7,12.7,,schluda01
51,Rudy Tomjanovich,23,HOU,PF,78,,2689,6.7,13.5,0.495,2.3,3.2,0.723,12.4,1.6,2.6,15.7,,tomjaru01
52,Clyde Lee,27,GSW,PF,78,,2674,3.4,7.3,0.471,1.6,3,0.541,15.2,1.1,3.3,8.5,,leecl01
53,Curtis Rowe,22,DET,PF,82,,2661,5,10.9,0.46,2.6,3.9,0.669,9.5,1.3,2.3,12.6,ROY-5,rowecu01
54,Tom Van Arsdale,28,CIN,SF,73,,2598,7.6,16.7,0.456,4.1,5.5,0.755,4.8,2.7,3.3,19.4,AS,vanarto01
55,Chet Walker,31,CHI,SF,78,78,2588,8.6,17,0.505,6.7,7.9,0.847,6.6,2.5,2.4,23.9,,walkech01
56,Calvin Murphy,23,HOU,PG,82,,2538,8.1,17.8,0.455,5,5.6,0.89,3.7,5.6,4.2,21.1,,murphca01
57,Dick Snyder,27,SEA,SG,73,,2534,7,13.3,0.529,3.1,3.7,0.842,3.2,4,2.8,17.2,,snydedi01
58,Phil Chenier,21,BAL,SG,81,,2481,5.9,14.2,0.415,2.6,3.6,0.737,3.9,3,2.8,14.5,,cheniph01
59,Clem Haskins,28,PHO,PG,79,,2453,7.5,15.5,0.483,3.2,3.8,0.853,4,4.3,2.8,18.2,,haskicl01
60,Bob Weiss,29,CHI,PG,82,63,2450,5.3,12.2,0.43,3.1,3.7,0.835,2.5,5.5,3.1,13.6,,weissbo01
61,Rick Adelman,25,POR,PG,80,,2445,4.8,11.1,0.437,2.2,3,0.751,3.4,6.1,3.1,11.9,,adelmri01
62,Butch Beard,24,CLE,PG,68,,2434,5.8,12.6,0.464,3.8,5.1,0.76,4.1,6.7,3.2,15.5,AS,beardbu01
63,Norm Van Lier,24,2TM,PG,79,25,2415,5,11.3,0.439,3.5,4.5,0.79,5.3,8.1,3.6,13.5,,vanlino01
64,Norm Van Lier,24,CIN,PG,10,,275,3.7,11.8,0.311,2.2,2.9,0.773,7.6,6.7,4.2,9.6,,vanlino01
65,Norm Van Lier,24,CHI,PG,69,25,2140,5.1,11.3,0.456,3.7,4.7,0.791,5,8.3,3.5,14,,vanlino01
66,Hal Greer,35,PHI,PG,81,52,2410,5.8,12.9,0.449,2.7,3.5,0.774,4,4.7,4,14.3,,greerha01
67,Oscar Robertson,33,MIL,PG,64,,2390,6.3,13.4,0.472,4.2,5,0.836,4.9,7.4,1.7,16.8,MVP-15AS,roberos01
68,Walt Hazzard,29,BUF,PG,72,,2389,6.8,15,0.451,3.6,4.6,0.782,3.2,6.1,3.5,17.1,,abdulma01
69,Gary Gregor,26,POR,SF,82,,2371,6.1,13.4,0.451,1.7,2.3,0.755,9,2.8,3.1,13.8,,gregoga01
70,Herm Gilliam,25,ATL,PG,82,,2337,5.3,11.9,0.446,2.2,2.7,0.838,5.2,5.8,3.6,12.9,,gillihe01
71,Lucius Allen,24,MIL,PG,80,,2316,6.9,13.6,0.505,3.1,4,0.764,3.9,5.2,3.3,16.8,,allenlu01
72,Pete Maravich,24,ATL,SG,66,,2302,7.2,16.8,0.427,5.6,6.8,0.811,4,6.1,3.2,19.9,MVP-21,maravpe01
73,Don Chaney,25,BOS,SG,79,,2275,5.9,12.4,0.475,3.1,4,0.773,6.3,3.2,4.7,14.9,,chanedo01
74,Dick Barnett,35,NYK,SG,79,76,2256,6.4,14.6,0.437,2.6,3.4,0.753,2.4,3.2,3.7,15.4,,barnedi01
75,Greg Smith,25,2TM,SF,82,,2256,4.9,10.7,0.461,1.8,2.7,0.661,7.7,3.5,4.1,11.6,,smithgr01
76,Greg Smith,25,MIL,SF,28,,737,4.7,9.7,0.49,2,2.8,0.707,7.9,3.1,4.5,11.5,,smithgr01
77,Greg Smith,25,HOU,SF,54,,1519,5,11.2,0.448,1.7,2.6,0.636,7.6,3.8,4,11.7,,smithgr01
78,Bob Rule,27,2TM,C,76,53,2230,7.4,17.1,0.436,3.6,5.4,0.675,8.6,1.9,3.1,18.5,,rulebo01
79,Bob Rule,27,SEA,C,16,,243,6.7,18.4,0.363,3.4,6.4,0.535,8.1,0.9,4,16.7,,rulebo01
80,Bob Rule,27,PHI,C,60,53,1987,7.5,16.9,0.445,3.7,5.3,0.695,8.7,2,2.9,18.8,,rulebo01
81,Fred Carter,26,2TM,SG,79,50,2215,7.2,16.5,0.438,3,4.8,0.621,5.3,3.4,3.9,17.5,MVP-25,cartefr01
82,Fred Carter,26,BAL,SG,2,,68,3.2,14.3,0.222,1.6,4.8,0.333,10.1,6.4,3.7,7.9,,cartefr01
83,Fred Carter,26,PHI,SG,77,50,2147,7.4,16.6,0.444,3,4.8,0.63,5.1,3.3,3.9,17.8,,cartefr01
84,Jon McGlocklin,28,MIL,SG,80,,2213,6.1,11.9,0.51,1.8,2,0.865,2.9,3.8,2.4,13.9,,mcglojo01
85,Rick Roberson,24,CLE,PF,63,,2207,5,11.2,0.442,3.5,6,0.587,13.1,1.8,4.1,13.4,,roberri01
86,Jim Barnett,27,GSW,PG,80,,2200,6.1,15,0.409,4,4.8,0.836,4.1,5.1,3.1,16.2,,barneji02
87,Walt Wesley,27,CLE,C,82,,2185,6.8,16.6,0.41,3.2,4.8,0.674,11.7,1.3,4,16.8,,weslewa01
88,Jim Fox,28,2TM,C,81,1,2180,5.8,13,0.449,3.7,4.9,0.764,11.8,1.4,4.2,15.4,,foxji01
89,Jim Fox,28,CHI,C,10,1,133,5.4,14.3,0.377,5.4,7.6,0.714,14.6,1.6,5.7,16.2,,foxji01
90,Jim Fox,28,CIN,C,71,,2047,5.9,12.9,0.454,3.6,4.7,0.77,11.6,1.4,4.2,15.4,,foxji01
91,Nate Williams,21,CIN,SG,81,,2173,6.9,16,0.432,2.1,2.8,0.738,6.2,2.9,5,16,,willina01
92,Geoff Petrie,23,POR,SG,60,,2155,7.8,18.6,0.417,3.4,4.3,0.789,2.2,4.1,1.8,18.9,,petrige01
93,Neal Walk,23,PHO,C,81,,2142,8.5,17.8,0.479,4.3,5.8,0.744,11.2,2.5,5,21.3,,walkne01
94,Randy Smith,23,BUF,SF,76,,2094,7.4,15.4,0.482,2.7,4.4,0.622,6.3,3.2,3.5,17.6,,smithra01
95,Don Nelson,31,BOS,PF,82,,2086,6.7,14,0.48,6.1,7.8,0.788,7.8,3.3,3.8,19.6,,nelsodo01
96,Howard Komives,30,DET,PG,79,,2071,4.6,12.2,0.373,2.9,3.5,0.808,3,5.1,3.4,12,,komivho01
97,Don Adams,24,2TM,SF,73,,2071,5.4,13.9,0.392,3.6,4.8,0.745,8.7,2.4,4.6,14.4,,adamsdo01
98,Don Adams,24,HOU,SF,3,,41,5.3,16.7,0.316,0.9,1.8,0.5,7,2.6,6.1,11.4,,adamsdo01
99,Don Adams,24,ATL,SF,70,,2030,5.4,13.8,0.394,3.6,4.8,0.747,8.8,2.4,4.6,14.5,,adamsdo01
100,Terry Dischinger,31,DET,SF,79,,2062,5.2,10,0.514,2.7,3.5,0.78,5.9,1.6,5,13,,dischte01
101,Lee Winfield,24,SEA,PG,81,,2040,6.1,12.2,0.496,3.1,4.6,0.668,3.8,5.1,3.5,15.2,,winfile01
102,Dave Stallworth,30,2TM,SF,78,0,2040,5.9,13.7,0.432,2.7,3.3,0.809,7.6,2.8,3.8,14.5,,stallda01
103,Dave Stallworth,30,NYK,SF,14,0,225,5.3,14.1,0.375,4.6,5.6,0.829,5.6,4,5,15.2,,stallda01
104,Dave Stallworth,30,BAL,SF,64,,1815,6,13.7,0.439,2.4,3,0.804,7.9,2.6,3.7,14.5,,stallda01
105,Stan McKenzie,27,POR,SF,82,,2036,7.2,14.7,0.492,5.6,6.7,0.831,4.8,2.6,4.2,20.1,,mckenst01
106,Tom Boerwinkle,26,CHI,C,80,53,2022,3.9,8.9,0.438,2.1,3.2,0.656,16,5,4.5,9.9,,boerwto01
107,Matt Guokas,27,CIN,SG,61,,1975,3.5,7,0.496,1.2,1.5,0.771,2.6,5.9,2.7,8.1,,guokama02
108,Dave Bing,28,DET,PG,45,,1936,6.9,16.6,0.414,5.2,6.6,0.785,3.5,5.9,2.6,18.9,,bingda01
109,Ron Williams,27,GSW,PG,80,,1932,5.4,11.4,0.474,3.6,4.4,0.833,2.7,5.7,4.3,14.5,,williro01
110,Johnny Green,38,CIN,PF,82,,1914,6.2,10.9,0.569,2.7,4.7,0.564,10.5,2.3,4.5,15.1,,greenjo01
111,Dick Garrett,25,BUF,SG,73,,1905,6.1,13.9,0.442,2.6,3,0.866,4.3,3.1,4.3,14.9,,garredi01
112,Clifford Ray,23,CHI,C,82,27,1872,4.3,8.6,0.499,2.6,4.2,0.615,16.7,4.9,5.7,11.1,ROY-4,raycl01
113,Don Kojis,33,SEA,SF,73,,1857,6.2,13.3,0.469,3.6,4.6,0.793,6.5,1.6,3.3,16.1,,kojisdo01
114,Mo Layton,23,PHO,PG,80,,1849,5.9,14,0.424,2.4,3.2,0.739,3.2,4.8,4.3,14.2,,laytomo01
115,Curtis Perry,23,2TM,C,75,,1826,3.6,9.6,0.372,1.5,2.3,0.639,11.7,2,5.1,8.6,,perrycu01
116,Curtis Perry,23,HOU,C,25,,355,3.9,11.7,0.33,1.2,2.4,0.5,12.4,2.2,4.8,8.9,,perrycu01
117,Curtis Perry,23,MIL,C,50,,1471,3.5,9.1,0.385,1.6,2.3,0.674,11.5,1.9,5.2,8.6,,perrycu01
118,Cliff Meely,24,HOU,PF,77,,1815,6.2,15.4,0.406,2.6,3.9,0.675,10.1,2.4,5,15.1,,meelycl01
119,Zaid Abdul-Aziz,25,SEA,C,58,,1780,6.5,15.2,0.429,3.1,4.3,0.72,13.2,2.5,3.6,16.1,,abdulza01
120,Kevin Loughery,31,2TM,SG,76,29,1771,6.9,16.4,0.422,5.3,6.5,0.822,3.7,4,4.3,19.2,,loughke01
121,Kevin Loughery,31,BAL,SG,2,,42,3.4,14.6,0.235,4.3,6.9,0.625,4.3,6.9,4.3,11.1,,loughke01
122,Kevin Loughery,31,PHI,SG,74,29,1729,7,16.5,0.426,5.4,6.5,0.827,3.7,3.9,4.3,19.4,,loughke01
123,Fred Foster,25,PHI,SF,74,14,1699,7.4,17.7,0.415,3.9,5.1,0.761,5.8,1.9,3.9,18.6,,fostefr01
124,Tom Sanders,33,BOS,SF,82,,1631,4.7,11.6,0.41,2.5,3,0.816,7.8,2.2,5.7,11.9,,sandeto01
125,Dave Wohl,22,PHI,PG,79,32,1628,5.4,12.5,0.429,3.4,4.6,0.757,3.3,5,5.1,14.2,,wohlda01
126,Otto Moore,25,PHO,C,81,,1624,5.8,13.2,0.436,2.1,3.5,0.603,12,2,4.7,13.6,,mooreot01
127,Austin Carr,23,CLE,SG,43,,1539,8.9,20.9,0.426,3.5,4.6,0.76,3.5,3.5,2.3,21.3,ROY-3,carrau01
128,John Block,27,MIL,PF,79,,1524,5.5,12.5,0.44,4.9,6.5,0.749,9.7,2.2,5,15.9,,blockjo01
129,Gar Heard,23,SEA,PF,58,,1499,4.6,11.4,0.401,1.9,3.1,0.617,10.6,1.3,3,11,,heardga01
130,Mike Newlin,23,HOU,SG,82,,1495,6.2,14.9,0.414,2.6,3.5,0.75,5.5,3.3,5.6,14.9,ROY-6,newlimi01
131,Joe Ellis,27,GSW,SF,78,,1462,6.9,16.8,0.411,2.3,3.3,0.72,9.6,2.4,5.5,16.1,,ellisjo01
132,Barry Clemens,28,SEA,SF,82,,1447,6.3,12,0.521,1.9,2.2,0.844,7.2,1.6,4.9,14.4,,clemeba01
133,John Mengelt,22,CIN,SG,78,,1438,7.2,15.1,0.474,5.2,6.3,0.825,3.7,3.7,4.1,19.6,,mengejo01
134,Pete Cross,23,SEA,C,74,,1424,3.8,9,0.428,2.6,3.5,0.736,12.9,1.6,3.4,10.3,,crosspe01
135,Mike Riordan,26,2TM,SF,58,0,1377,6.1,13,0.467,2.2,3.2,0.677,3.3,3.3,3.4,14.4,,riordmi01
136,Mike Riordan,26,NYK,SF,4,0,33,4.4,12,0.364,0,1.1,0,1.1,2.2,2.2,8.7,,riordmi01
137,Mike Riordan,26,BAL,SF,54,,1344,6.1,13.1,0.469,2.3,3.3,0.683,3.4,3.3,3.4,14.5,,riordmi01
138,Fred Hilton,24,BUF,SG,61,,1349,8.2,21.2,0.389,2.4,3.3,0.738,4.2,3.1,3.9,18.9,,hiltofr01
139,Earl Monroe,27,2TM,SG,63,8,1337,7.7,17.8,0.434,4.7,6,0.781,2.7,3.8,3.7,20.2,,monroea01
140,Earl Monroe,27,BAL,PG,3,,103,9.1,22.4,0.406,4.5,6.3,0.722,2.8,3.5,3.1,22.7,,monroea01
141,Earl Monroe,27,NYK,SG,60,8,1234,7.6,17.4,0.436,4.7,6,0.786,2.7,3.9,3.8,20,,monroea01
142,Stan Love,22,BAL,PF,74,,1327,6.6,14.5,0.451,2.8,3.8,0.736,9.2,1.4,5.5,15.9,,lovest01
143,Art Williams,32,BOS,PG,81,,1326,4.4,9.2,0.475,2.4,3.2,0.756,7,8.9,5.5,11.2,,williar01
144,Larry Steele,22,POR,SG,72,,1311,4.1,8.5,0.481,1.9,2.7,0.722,7.7,4.4,5.4,10.1,,steella01
145,Don May,26,ATL,SF,75,,1285,6.6,13.3,0.492,3.5,4.6,0.768,6.1,1.5,3.7,16.6,,maydo01
146,Phil Jackson,26,NYK,PF,80,6,1273,5.8,13.2,0.44,4.7,6.4,0.732,9.2,2,6.3,16.3,,jacksph01
147,Willie Norwood,24,DET,SF,78,,1272,6.3,12.5,0.505,4,6.1,0.651,8.9,1.2,6.5,16.5,,norwowi01
148,Cornell Warner,23,BUF,PF,62,,1239,4.7,10.6,0.443,1.7,2.3,0.744,11,1.6,3.6,11.1,,warneco01
149,Charlie Yelverton,23,POR,SG,69,,1227,6,15.6,0.389,3.9,5.5,0.707,5.9,2.4,4.3,16,,yelvech01
150,John Tresvant,32,BAL,PF,65,,1227,4.8,10.6,0.45,3.6,4.3,0.818,9.5,2.4,5.1,13.1,,tresvjo01
151,Em Bryant,33,BUF,PG,54,,1223,3,6.5,0.459,2.2,3.7,0.6,3.7,6.1,4.9,8.2,,bryanem01
152,Bill Hewitt,27,DET,PF,68,,1203,3.9,8.3,0.473,1.2,2.5,0.5,11.1,2.1,4,9.1,,hewitbi01
153,John Hummer,23,BUF,PF,55,,1186,3.4,8.8,0.39,1.8,3.8,0.468,7,2.2,5.4,8.6,,hummejo01
154,Dean Meminger,23,NYK,SG,78,3,1173,4.3,9,0.474,2.4,4.3,0.564,5.7,3.2,4.2,11,,meminde01
155,Dave Sorenson,23,CLE,PF,76,,1162,6.6,14.7,0.448,3.3,4.2,0.779,9.3,2.5,3.7,16.5,,sorenda01
156,Charlie Davis,22,CLE,SG,61,,1144,7.2,17.9,0.402,4.5,5.3,0.84,2.9,3.9,4.5,18.9,,davisch01
157,Steve Kuberski,24,BOS,PF,71,,1128,5.9,14.2,0.417,2.6,3.3,0.784,10.2,1.5,4.1,14.4,,kuberst01
158,Luke Jackson,30,PHI,PF,63,22,1083,4.6,11.5,0.396,3.1,4.4,0.692,10.3,2.9,4.7,12.2,,jackslu01
159,Leroy Ellis,31,LAL,C,74,,1081,4.6,10,0.46,2.2,3.2,0.695,10.3,1.5,3.8,11.4,,ellisle01
160,Mike Davis,25,BUF,SG,62,,1068,7.2,16.9,0.425,4.7,6.1,0.767,4,2.8,4.8,19,,davismi01
161,Wali Jones,29,MIL,PG,48,,1030,5,12.4,0.407,2.6,3.1,0.822,2.6,4.9,3.9,12.7,,joneswa02
162,Jim King,30,CHI,SG,73,1,1014,5.8,12.6,0.455,3.2,4,0.788,2.9,3.6,3.7,14.7,,kingji01
163,Flynn Robinson,30,LAL,SG,64,,1007,9.4,19.1,0.49,4,4.6,0.86,4.1,4.9,5,22.7,,robinfl01
164,Lamar Green,24,PHO,PF,67,,991,4.8,10.8,0.446,2.4,3.3,0.733,12.6,1.6,4.9,12.1,,greenla01
165,Jim Davis,30,3TM,C,75,,983,5.4,12.4,0.435,3.7,5.6,0.649,10.1,1.9,5.1,14.4,,davisji01
166,Jim Davis,30,ATL,C,11,,119,2.4,10,0.242,3,5.4,0.556,10.9,2.4,4.2,7.9,,davisji01
167,Jim Davis,30,HOU,C,12,,180,3.6,10.8,0.333,5.2,7.6,0.684,8.8,1,3.6,12.4,,davisji01
168,Jim Davis,30,DET,C,52,,684,6.4,13.2,0.482,3.4,5.2,0.653,10.3,2,5.6,16.1,,davisji01
169,Toby Kimball,29,MIL,PF,74,,971,4,8.5,0.467,1.6,3,0.543,11.6,2.2,5.1,9.6,,kimbato01
170,John Warren,24,CLE,SG,68,,969,5.3,12.8,0.417,1.8,2.2,0.845,4.9,3.4,3.4,12.5,,warrejo01
171,Bobby Washington,24,CLE,PG,69,,967,4.6,11.5,0.398,3.9,4.8,0.813,4.8,8.3,5,13,,washibo01
172,Pat Riley,26,LAL,SG,67,,926,7.7,17.1,0.447,2.1,2.9,0.743,4.9,2.9,4.3,17.5,,rileypa01
173,Mel Counts,30,PHO,C,76,,906,5.8,13.7,0.427,4,5.6,0.721,10.2,3.8,6.3,15.7,,countme01
174,George Trapp,23,ATL,PF,60,,890,5.8,15.7,0.371,4.2,5.6,0.755,7.4,2.1,5.8,15.9,,trappge01
175,Dennis Awtrey,23,PHI,C,58,7,794,4.4,10.1,0.441,2.2,3.4,0.645,11.2,2.3,6.4,11.1,,awtrede01
176,Steve Patterson,23,CLE,C,65,,775,4.4,12.2,0.357,1.1,2.1,0.5,10.6,2.5,3.7,9.8,,pattest01
177,John Trapp,26,LAL,SF,58,,759,6.6,14.9,0.443,2.4,3.5,0.699,8.5,2,6.2,15.6,,trappjo01
178,Dick Gibbs,23,HOU,SF,64,,757,4.3,12.6,0.34,2.6,3.1,0.833,6.7,2.4,6,11.2,,gibbsdi01
179,Hank Finkel,29,BOS,C,78,,736,5,12.4,0.406,2.1,3.6,0.581,12.3,3,5.8,12.2,,finkeha01
180,Howard Porter,23,CHI,SF,67,0,730,8.4,19.9,0.424,2.9,3.8,0.766,9,1.2,4.3,19.8,,porteho01
181,Dick Cunningham,25,HOU,C,63,,720,3.3,8.7,0.385,1.8,2.6,0.698,12.2,2.8,3.8,8.6,,cunnidi01
182,Luther Rackley,25,2TM,C,71,5,683,5.4,12.7,0.429,2.6,4.6,0.568,11,1.1,5.6,13.5,,rackllu01
183,Luther Rackley,25,CLE,C,9,,65,6.1,13.8,0.44,0.6,2.2,0.25,11.6,1.7,1.7,12.7,,rackllu01
184,Luther Rackley,25,NYK,C,62,5,618,5.4,12.5,0.428,2.9,4.9,0.583,10.9,1,6.1,13.6,,rackllu01
185,Gus Johnson,33,BAL,PF,39,,668,5.6,14.5,0.383,2.3,3.4,0.683,12.2,2.7,4.9,13.4,,johnsgu01
186,Willie McCarter,25,POR,SG,39,,612,6.1,15.1,0.401,2.2,3.2,0.673,2.5,5,3.4,14.3,,mccarwi01
187,Erwin Mueller,27,DET,PF,42,,605,4,11.7,0.345,2.6,4.4,0.581,8.7,3.4,3.8,10.7,,mueller01
188,Bill Turner,27,GSW,PF,62,,597,4.3,10.9,0.392,2.4,3.2,0.755,7.9,1.3,4,11,,turnebi01
189,Bill Hosket,25,BUF,PF,44,,592,5.4,11,0.492,2.6,3.2,0.808,7.5,2.3,4.8,13.4,,hoskebi01
190,Larry Siegfried,32,2TM,PG,31,,558,2.8,7.9,0.35,2.1,2.4,0.865,2.7,4.6,3.4,7.6,,siegfla01
191,Larry Siegfried,32,HOU,PG,10,,223,2.9,7.4,0.391,1.9,2.3,0.857,1.6,3.2,3.4,7.7,,siegfla01
192,Larry Siegfried,32,ATL,PG,21,,335,2.7,8.3,0.325,2.1,2.5,0.87,3.4,5.6,3.4,7.5,,siegfla01
193,Bob Portman,24,GSW,SG,61,,553,5.8,14.4,0.403,3.5,3.9,0.883,8.7,1.7,4.5,15,,portmbo01
194,Gil McGregor,22,CIN,PF,42,,532,4.5,12.3,0.363,2.6,3.8,0.696,10,1.2,8.1,11.6,,mcgregi01
