Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
13,Evan Mobley,21,CLE,PF,79,79,2715,7,12.6,0.554,0.3,1.4,0.216,6.7,11.2,0.595,0.566,2.7,4,0.674,2.5,6.9,9.4,3,0.8,1.6,1.9,2.9,16.9,DPOY-3,mobleev01
14,Dejounte Murray,26,ATL,SG,74,74,2693,8.2,17.6,0.464,1.8,5.2,0.344,6.4,12.5,0.514,0.514,2.1,2.5,0.832,0.7,4.5,5.2,6,1.5,0.3,2.1,1.4,20.3,,murrade01
15,DeMar DeRozan,33,CHI,SF,74,74,2682,8.8,17.5,0.504,0.6,1.9,0.324,8.2,15.6,0.526,0.522,6.1,7,0.872,0.5,4.1,4.6,5.1,1.1,0.5,2.1,2.5,24.4,CPOY-3AS,derozde01
16,Scottie Barnes,21,TOR,SF,77,76,2678,6.2,13.7,0.456,0.8,3,0.281,5.4,10.6,0.505,0.487,2.6,3.3,0.772,2.4,4.5,6.9,5,1.1,0.8,2.1,2.3,15.8,,barnesc01
17,Harrison Barnes,30,SAC,PF,82,82,2662,5.1,10.7,0.473,1.8,4.8,0.374,3.3,5.9,0.553,0.556,4.7,5.6,0.847,1.2,3.8,4.9,1.7,0.8,0.1,1.2,1.4,16.6,,barneha02
18,Pascal Siakam,28,TOR,PF,71,71,2652,8.6,17.8,0.48,1.3,3.9,0.324,7.3,13.9,0.523,0.515,5,6.4,0.774,1.8,5.8,7.5,5.6,0.9,0.5,2.3,3.1,23.3,AS,siakapa01
19,CJ McCollum,31,NOP,PG,75,75,2649,8,18.3,0.437,2.9,7.4,0.389,5.1,10.9,0.469,0.515,2.5,3.2,0.769,0.7,3.7,4.5,5.8,1,0.5,2.5,2.1,21.3,,mccolcj01
20,Franz Wagner,21,ORL,SF,80,80,2609,7.5,15.4,0.485,1.8,5,0.361,5.7,10.5,0.544,0.543,3.7,4.4,0.842,1,3.6,4.5,3.9,1.1,0.2,2.3,2.5,20.5,,wagnefr01
21,Jalen Green,20,HOU,SG,76,76,2602,7.8,18.8,0.416,2.6,7.7,0.338,5.2,11.1,0.471,0.485,5,6.4,0.786,0.6,3.3,3.9,3.9,0.8,0.2,2.8,1.8,23.3,,greenja05
22,Bam Adebayo,25,MIA,C,75,75,2598,8.3,15.4,0.54,0,0.2,0.083,8.3,15.3,0.545,0.541,4.5,5.6,0.806,2.5,7,9.5,3.3,1.2,0.8,2.6,2.9,21.2,DPOY-5AS,adebaba01
23,Trae Young,24,ATL,PG,73,73,2541,8.5,19.7,0.429,2.2,6.5,0.335,6.3,13.2,0.476,0.485,8,9.1,0.886,0.8,2.3,3.1,10.5,1.1,0.1,4.3,1.5,27.1,,youngtr01
24,Fred VanVleet,28,TOR,PG,69,69,2535,6.2,15.8,0.393,2.9,8.6,0.342,3.3,7.2,0.455,0.486,3.6,4,0.898,0.4,3.6,4,7,1.7,0.5,2,2.7,19,,vanvlfr01
25,Buddy Hield,30,IND,SF,80,73,2482,6.9,15.1,0.458,4.2,9.8,0.425,2.7,5.2,0.518,0.596,1.5,1.9,0.822,1,4.8,5.8,3.3,1.3,0.4,2,2.3,19.5,,hieldbu01
26,RJ Barrett,22,NYK,SG,73,73,2475,7.4,17.1,0.434,1.8,5.7,0.31,5.7,11.4,0.495,0.485,4.2,5.7,0.74,0.9,4.5,5.4,2.9,0.5,0.2,2.4,2.6,20.8,,barrerj01
27,Jordan Poole,23,GSW,PG,82,43,2458,8.1,18.7,0.43,3.1,9.3,0.336,4.9,9.4,0.524,0.514,5.3,6.1,0.87,0.5,2.8,3.3,5.4,0.9,0.3,3.7,3.1,24.5,,poolejo01
28,Josh Hart,27,2TM,SF,76,52,2454,4,7.6,0.529,0.9,2.4,0.372,3.1,5.2,0.601,0.588,1.9,2.6,0.75,2.1,6.6,8.7,4.3,1.3,0.3,1.7,2.9,10.9,,hartjo01
29,Josh Hart,27,POR,SF,51,51,1704,3.9,7.7,0.504,0.7,2.4,0.304,3.1,5.3,0.594,0.551,1.8,2.5,0.731,2,6.8,8.8,4.2,1.1,0.2,1.7,2.8,10.3,,hartjo01
30,Josh Hart,27,NYK,SF,25,1,750,4.4,7.5,0.586,1.3,2.5,0.519,3.1,5,0.619,0.672,2.2,2.7,0.789,2.3,6.2,8.4,4.3,1.6,0.6,1.8,3,12.3,,hartjo01
31,Jabari Smith Jr.,19,HOU,PF,79,79,2451,5.3,13.1,0.408,1.8,5.7,0.307,3.6,7.4,0.487,0.475,2.4,3,0.786,1.8,6.6,8.4,1.5,0.6,1.1,1.5,3.3,14.8,,smithja05
32,Trey Murphy III,22,NOP,SF,79,65,2448,5.7,11.8,0.484,3,7.3,0.406,2.7,4.5,0.611,0.61,2.5,2.8,0.905,0.9,3.3,4.1,1.6,1.3,0.6,0.9,2.3,16.9,,murphtr02
33,Darius Garland,23,CLE,PG,69,69,2447,7.7,16.6,0.462,2.5,6.1,0.41,5.2,10.5,0.492,0.537,4.1,4.7,0.863,0.4,2.3,2.7,7.9,1.3,0.1,2.9,2.2,21.9,,garlada01
34,Tobias Harris,30,PHI,SF,74,74,2436,6.3,12.5,0.501,1.9,4.8,0.389,4.4,7.7,0.57,0.575,1.7,1.9,0.876,1,5.3,6.3,2.7,1,0.6,1.3,2.2,16,,harrito02
35,De'Aaron Fox,25,SAC,PG,73,73,2435,10.1,19.7,0.512,1.8,5.4,0.324,8.3,14.3,0.584,0.557,5.1,6.5,0.78,0.6,3.9,4.5,6.6,1.2,0.3,2.7,2.5,27,MVP-11CPOY-1ASNBA3,foxde01
36,Donovan Mitchell,26,CLE,SG,68,68,2432,10.1,20.8,0.484,3.6,9.4,0.386,6.4,11.4,0.566,0.572,4.7,5.4,0.867,0.9,3.3,4.3,4.5,1.5,0.4,2.7,2.5,28.5,MVP-6CPOY-6ASNBA2,mitchdo01
37,Paolo Banchero,20,ORL,PF,72,72,2430,7.1,16.6,0.427,1.3,4.2,0.298,5.8,12.4,0.471,0.465,5.8,7.9,0.738,1.2,6.1,7.4,4,0.9,0.6,3,2.4,21.3,ROY-1,banchpa01
38,Jaden McDaniels,22,MIN,SF,79,79,2416,5.5,10.7,0.517,1.6,4,0.398,3.9,6.7,0.588,0.591,1.6,2.1,0.736,1.4,3.2,4.6,2.2,1.1,1.1,1.7,4.1,14.2,,mcdanja02
39,Shai Gilgeous-Alexander,24,OKC,PG,68,68,2416,10.5,20.6,0.51,0.9,2.5,0.345,9.6,18.1,0.533,0.531,10,11,0.905,0.9,4,4.9,5.5,1.7,1,2.9,2.9,31.8,MVP-5CPOY-7ASNBA1,gilgesh01
40,Royce O'Neale,29,BRK,SF,76,53,2409,3.4,8.9,0.386,2.4,6.3,0.389,1,2.6,0.379,0.524,0.7,1,0.725,0.8,4.9,5.7,4.2,1,0.7,1.7,3.6,10,,onealro01
41,Jaylen Brown,26,BOS,SF,67,67,2405,10.2,20.7,0.491,2.4,7.3,0.335,7.7,13.4,0.576,0.55,3.9,5.1,0.765,1.2,5.7,6.9,3.5,1.1,0.4,2.9,2.6,26.7,ASNBA2,brownja02
42,Luka Dončić,23,DAL,PG,66,66,2391,10.8,21.8,0.496,2.8,8.1,0.342,8,13.7,0.588,0.56,7.8,10.4,0.742,0.8,7.8,8.6,8,1.4,0.5,3.6,2.5,32.2,MVP-8CPOY-8ASNBA1,doncilu01
43,OG Anunoby,25,TOR,SF,67,67,2386,6.4,13.4,0.476,2.1,5.5,0.387,4.2,7.8,0.539,0.556,2.1,2.5,0.838,1.4,3.6,5,2,1.9,0.8,2,3,17,DPOY-7,anunoog01
44,Keegan Murray,22,SAC,SF,80,78,2382,5.4,11.8,0.453,3.1,7.6,0.411,2.2,4.2,0.527,0.584,0.9,1.2,0.765,1.3,4.3,5.6,1.5,0.9,0.6,0.9,2.4,14.8,ROY-5,murrake02
45,Kentavious Caldwell-Pope,29,DEN,SG,76,76,2381,4.4,9.6,0.462,2,4.8,0.423,2.4,4.7,0.502,0.569,1.6,1.9,0.824,0.5,2.6,3.1,2.8,1.7,0.5,1.3,2.2,12.4,,caldwke01
46,P.J. Washington,24,CHO,PF,73,73,2380,6.6,14.8,0.444,2.3,6.5,0.348,4.3,8.3,0.518,0.52,1.9,2.6,0.73,1.1,4.3,5.4,2.6,1,1.2,1.7,2.9,17.3,,washipj01
47,Jalen Brunson,26,NYK,PG,68,68,2379,8.9,18.1,0.491,2,4.9,0.416,6.9,13.2,0.519,0.547,4.9,5.9,0.829,0.6,3,3.6,6.4,0.9,0.2,2.1,2.3,24.7,MVP-12CPOY-4,brunsja01
48,Brook Lopez,34,MIL,C,78,78,2373,7.2,13.6,0.531,2.1,5.5,0.374,5.2,8.1,0.637,0.606,2.3,2.9,0.784,2.4,5.5,7.9,1.5,0.6,2.9,1.6,3.1,18.8,DPOY-2,lopezbr01
49,Josh Giddey,20,OKC,PF,76,76,2367,8.2,17,0.482,1.2,3.6,0.325,7,13.4,0.524,0.516,1.6,2.2,0.731,2.3,6.9,9.1,7.1,0.9,0.5,3.2,2.2,19.2,,giddejo01
50,Reggie Bullock,31,DAL,SF,78,55,2364,2.9,7.2,0.409,2.3,6,0.38,0.6,1.1,0.562,0.569,0.4,0.6,0.703,0.5,3.8,4.3,1.6,0.8,0.2,0.5,2.5,8.5,,bullore01
51,Immanuel Quickley,23,NYK,SG,81,21,2344,6.4,14.4,0.448,2.6,7,0.37,3.9,7.4,0.521,0.537,3.1,3.8,0.819,0.9,4.3,5.2,4.3,1.2,0.2,1.5,2.5,18.6,6MOY-2,quickim01
52,Tyler Herro,23,MIA,SG,67,67,2337,7.5,17.1,0.439,3.1,8.3,0.378,4.4,8.8,0.497,0.531,2.6,2.8,0.934,0.4,5.1,5.5,4.3,0.8,0.2,2.4,1.6,20.7,,herroty01
53,Patrick Williams,21,CHI,PF,82,65,2323,4.9,10.5,0.464,1.8,4.3,0.415,3.1,6.2,0.498,0.549,1.4,1.6,0.857,1.2,3.9,5.1,1.5,1.1,1.1,1.6,2.3,12.9,,willipa01
54,Nikola Jokić,27,DEN,C,69,69,2323,10,15.8,0.632,0.9,2.3,0.383,9.1,13.5,0.675,0.66,5.3,6.4,0.822,2.6,10.1,12.7,10.5,1.3,0.7,3.8,2.7,26.2,MVP-2CPOY-13ASNBA2,jokicni01
55,Derrick White,28,BOS,SG,82,70,2319,5.4,11.8,0.462,2.3,6.1,0.381,3.1,5.7,0.548,0.56,2.6,3,0.875,0.8,3.7,4.5,5,0.8,1.2,1.5,2.7,15.8,,whitede01
56,Jaden Ivey,20,DET,SG,74,73,2304,6.4,15.4,0.416,1.9,5.5,0.343,4.5,9.9,0.457,0.477,4.2,5.6,0.747,1.1,3.4,4.5,6,1,0.3,3.7,3.8,18.8,ROY-6,iveyja01
57,D'Angelo Russell,26,2TM,PG,71,71,2304,7,14.8,0.469,3,7.7,0.396,3.9,7.2,0.548,0.572,2.8,3.4,0.829,0.5,2.8,3.4,6.8,1.1,0.5,2.9,2.2,19.7,,russeda01
58,D'Angelo Russell,26,MIN,PG,54,54,1778,6.8,14.7,0.465,3,7.7,0.391,3.8,7,0.546,0.567,2.9,3.4,0.856,0.6,2.8,3.3,6.8,1.2,0.4,3,2.4,19.6,,russeda01
59,D'Angelo Russell,26,LAL,PG,17,17,526,7.3,15.1,0.484,3.1,7.6,0.414,4.2,7.5,0.555,0.588,2.5,3.4,0.735,0.5,2.9,3.4,7,0.7,0.5,2.7,1.6,20.3,,russeda01
60,Draymond Green,32,GSW,PF,73,73,2297,3.9,7.4,0.527,0.6,2.1,0.305,3.3,5.4,0.612,0.57,1.2,1.7,0.713,1,7.2,8.2,7.8,1.2,0.9,3.2,3.6,9.7,DPOY-4,greendr01
61,KJ Martin,22,HOU,SF,82,49,2292,6.4,11.3,0.569,1.1,3.4,0.315,5.4,7.9,0.679,0.617,2.4,3.5,0.68,2,5.1,7.1,1.9,0.6,0.5,1.4,2.3,16.3,,martike04
62,Joel Embiid,28,PHI,C,66,66,2284,11.5,20.9,0.548,1,3.2,0.33,10.4,17.8,0.587,0.573,10.4,12.2,0.857,1.8,8.8,10.6,4.3,1,1.8,3.6,3.2,34.4,MVP-1DPOY-9CPOY-5ASNBA1,embiijo01
63,Bruce Brown,26,DEN,SF,80,31,2280,5.7,11.7,0.483,1.4,4,0.358,4.2,7.7,0.548,0.545,1.8,2.4,0.758,1,4.2,5.2,4.2,1.4,0.8,1.9,3,14.6,,brownbr01
64,Klay Thompson,32,GSW,SF,69,69,2279,8.6,19.8,0.436,4.8,11.5,0.412,3.9,8.2,0.47,0.556,1.8,2.1,0.879,0.6,3.9,4.5,2.6,0.8,0.5,1.9,2.1,23.8,,thompkl01
65,Jalen Williams,21,OKC,SG,75,62,2276,6.5,12.6,0.521,1.2,3.2,0.356,5.4,9.3,0.579,0.567,2.5,3,0.812,1.3,4,5.3,3.9,1.6,0.6,1.9,3,16.7,ROY-2,willija06
66,Lauri Markkanen,25,UTA,PF,66,66,2273,9,18.1,0.499,3.2,8.1,0.391,5.9,10,0.585,0.586,5.5,6.3,0.875,2.1,7,9,1.9,0.7,0.6,2,2.2,26.8,MIP-1AS,markkla01
67,Max Strus,26,MIA,SF,80,33,2272,5.1,12.5,0.41,3.1,8.9,0.35,2,3.6,0.559,0.535,1.2,1.4,0.876,0.8,3.3,4.1,2.7,0.7,0.2,1.1,2.6,14.6,,strusma01
68,Luguentz Dort,23,OKC,SF,74,73,2272,5.4,13.8,0.388,2.1,6.5,0.33,3.2,7.4,0.44,0.466,3.2,4.1,0.772,2,3.4,5.5,2.4,1.2,0.4,1.5,3.9,16.1,,dortlu01
69,Nic Claxton,23,BRK,C,76,76,2271,6.6,9.3,0.705,0,0,0,6.6,9.3,0.708,0.705,2.1,3.9,0.541,2.9,8.2,11.1,2.3,1,3,1.5,3.4,15.2,DPOY-9,claxtni01
70,Jerami Grant,28,POR,PF,63,63,2246,7,14.6,0.475,2.3,5.8,0.401,4.6,8.9,0.523,0.554,4.5,5.5,0.813,0.8,3.7,4.5,2.4,0.8,0.8,1.9,2.4,20.7,,grantje01
71,Kyrie Irving,30,2TM,SG,60,60,2241,9.5,19.3,0.494,3,8,0.379,6.5,11.4,0.574,0.572,4,4.4,0.905,0.9,3.9,4.9,5.3,1.1,0.7,2.1,2.7,26.1,CPOY-12AS,irvinky01
72,Kyrie Irving,30,BRK,PG,40,40,1478,9.7,19.9,0.486,3.2,8.5,0.374,6.5,11.5,0.569,0.565,3.8,4.4,0.883,0.9,4,5,5.1,1,0.8,2.2,2.7,26.4,,irvinky01
73,Kyrie Irving,30,DAL,SG,20,20,763,9.2,18.1,0.51,2.7,7,0.392,6.5,11.1,0.585,0.586,4.2,4.4,0.947,1,3.7,4.7,5.7,1.2,0.6,1.7,2.6,25.4,,irvinky01
74,Kyle Kuzma,27,WAS,PF,64,64,2239,8.2,18.4,0.448,2.6,7.7,0.333,5.7,10.6,0.533,0.518,2.8,3.8,0.73,0.9,6.6,7.4,3.8,0.6,0.5,3.1,2.3,21.8,,kuzmaky01
75,Caris LeVert,28,CLE,SG,74,30,2237,5.1,11.9,0.431,2,5.2,0.392,3.1,6.7,0.462,0.517,2.1,2.9,0.722,0.9,3.7,4.5,4.6,1.2,0.4,1.9,2.7,14.4,,leverca01
76,Bennedict Mathurin,20,IND,SG,78,17,2222,6.7,15.4,0.434,1.6,5,0.323,5.1,10.4,0.488,0.487,6.1,7.4,0.828,1.4,3.7,5.2,1.9,0.8,0.2,2.5,2.6,21.1,ROY-46MOY-8,mathube01
77,Terry Rozier,28,CHO,SG,63,63,2221,8,19.3,0.415,2.7,8.2,0.327,5.3,11.1,0.48,0.484,2.9,3.6,0.809,0.8,3.4,4.2,5.2,1.2,0.3,2.2,1.9,21.5,,roziete01
78,Jarrett Allen,24,CLE,C,68,68,2220,6.5,10.2,0.644,0,0.2,0.1,6.5,10,0.653,0.645,2.6,3.6,0.733,3.6,7.2,10.8,1.8,0.9,1.4,1.5,2.5,15.7,,allenja01
79,Dillon Brooks,27,MEM,SF,73,73,2214,6.4,16.1,0.396,2.3,7.1,0.326,4,9,0.451,0.468,2,2.5,0.779,0.7,3.2,4,3.1,1.1,0.3,1.7,3.9,17,,brookdi01
80,Kevin Huerter,24,SAC,SG,75,75,2203,6.9,14.2,0.485,3.3,8.3,0.402,3.5,5.8,0.604,0.603,1.6,2.1,0.725,0.7,3.4,4.1,3.6,1.3,0.4,1.6,3,18.6,,huertke01
81,Jrue Holiday,32,MIL,PG,67,65,2183,8.1,16.9,0.479,2.6,6.8,0.384,5.5,10.1,0.542,0.556,2.5,2.9,0.859,1.3,4.3,5.6,8.2,1.3,0.4,3.2,1.9,21.3,DPOY-7AS,holidjr01
82,Alperen Şengün,20,HOU,C,75,72,2171,7.3,13.2,0.553,0.3,0.9,0.333,7,12.3,0.57,0.565,3.4,4.8,0.715,4,7.2,11.2,4.8,1.2,1.2,3.2,4.3,18.4,,sengual01
83,Anfernee Simons,23,POR,SG,62,62,2171,7.7,17.3,0.447,3.5,9.3,0.377,4.2,8,0.528,0.548,2.7,3,0.894,0.3,2.4,2.7,4.2,0.7,0.2,2.1,2.4,21.7,,simonan01
84,Ivica Zubac,25,LAC,C,76,76,2170,5.4,8.5,0.634,0,0,0,5.4,8.5,0.637,0.634,2.8,3.9,0.697,3.9,8.6,12.5,1.3,0.5,1.6,1.9,3.6,13.6,,zubaciv01
85,Killian Hayes,21,DET,PG,76,56,2154,5.1,13.6,0.377,1.3,4.8,0.28,3.8,8.8,0.429,0.426,1.5,1.9,0.821,0.5,3.2,3.7,7.9,1.7,0.5,2.9,3.7,13.1,,hayeski01
86,Tim Hardaway Jr.,30,DAL,SF,71,45,2152,5.7,14.2,0.401,3.5,9.2,0.385,2.1,5,0.431,0.527,2.1,2.8,0.77,0.4,3.8,4.2,2.2,0.8,0.2,1,2,17,,hardati02
87,De'Anthony Melton,24,PHI,SG,77,58,2150,4.6,10.9,0.425,2.6,6.7,0.39,2,4.2,0.484,0.546,1.2,1.5,0.793,1.2,4.1,5.2,3.3,2.1,0.7,1.7,3.2,13.1,,meltode01
88,Rudy Gobert,30,MIN,C,70,70,2148,6,9.2,0.659,0,0.1,0,6,9.1,0.663,0.659,3.7,5.7,0.644,3.9,9.8,13.6,1.5,0.9,1.6,2,3.5,15.7,,goberru01
89,Jimmy Butler,33,MIA,PF,64,64,2138,8.1,15,0.539,0.6,1.7,0.35,7.5,13.2,0.564,0.56,7.9,9.3,0.85,2.4,3.9,6.3,5.7,2,0.4,1.7,1.3,24.7,MVP-10DPOY-12CPOY-2NBA2,butleji01
90,James Harden,33,PHI,PG,58,58,2135,6.3,14.2,0.441,2.7,7,0.385,3.5,7.1,0.495,0.536,5.3,6.1,0.867,0.7,5.3,6,10.4,1.2,0.5,3.3,1.9,20.5,,hardeja01
91,Jamal Murray,25,DEN,PG,65,65,2133,8,17.6,0.454,2.9,7.3,0.398,5.1,10.3,0.494,0.537,3,3.6,0.833,0.8,3.5,4.3,6.8,1.1,0.3,2.4,1.7,21.9,,murraja01
92,John Collins,25,ATL,PF,71,71,2130,6.1,11.9,0.508,1.2,4.1,0.292,4.9,7.9,0.619,0.557,2.4,3,0.803,1.3,6.5,7.8,1.4,0.7,1.2,1.3,3.7,15.7,,collijo01
93,Saddiq Bey,23,2TM,SF,77,37,2129,6,14.1,0.422,2.6,7.1,0.361,3.4,7.1,0.483,0.513,3.5,4,0.861,1.7,4.5,6.1,2,1.2,0.2,1.2,2.1,18,,beysa01
94,Saddiq Bey,23,DET,SF,52,30,1500,5.9,14.5,0.404,2.4,7,0.345,3.5,7.5,0.46,0.488,4.3,5,0.861,1.4,4.4,5.8,2,1.2,0.3,1.3,2.1,18.5,,beysa01
95,Saddiq Bey,23,ATL,SF,25,7,629,6.2,13.2,0.47,2.9,7.2,0.4,3.3,6,0.552,0.578,1.4,1.7,0.862,2.2,4.6,6.9,1.9,1.1,0.1,1,2.1,16.7,,beysa01
96,De'Andre Hunter,25,ATL,SF,67,67,2126,6.4,13.9,0.461,1.7,4.8,0.35,4.7,9.1,0.521,0.522,2.9,3.5,0.826,0.8,4,4.8,1.6,0.6,0.3,1.4,3.4,17.4,,huntede01
97,Russell Westbrook,34,2TM,PG,73,24,2126,7.3,16.8,0.436,1.5,4.8,0.311,5.8,11.9,0.487,0.481,3.5,5.3,0.656,1.5,5.7,7.2,9.3,1.3,0.6,4.3,2.7,19.6,6MOY-9,westbru01
98,Russell Westbrook,34,LAL,PG,52,3,1491,7.3,17.6,0.417,1.5,5.1,0.296,5.8,12.5,0.467,0.46,3.8,5.7,0.655,1.4,6.3,7.8,9.4,1.3,0.6,4.4,2.9,20,,westbru01
99,Russell Westbrook,34,LAC,PG,21,21,635,7.3,14.9,0.489,1.5,4.1,0.356,5.8,10.7,0.54,0.538,2.8,4.3,0.658,1.7,4.1,5.8,9.1,1.3,0.6,4,2.3,18.8,,westbru01
100,Quentin Grimes,22,NYK,SG,71,66,2121,4.8,10.2,0.468,2.7,6.9,0.386,2.1,3.3,0.641,0.599,1.3,1.7,0.796,0.8,3.1,3.9,2.5,0.8,0.4,1.2,3,13.6,,grimequ01
101,Kristaps Porziņģis,27,WAS,C,65,65,2120,8.6,17.3,0.498,2.3,6,0.385,6.3,11.2,0.559,0.565,6,7.1,0.851,1.9,7.3,9.3,3,1,1.7,2.3,3.3,25.6,,porzikr01
102,Gary Trent Jr.,24,TOR,SG,66,44,2118,6.9,15.9,0.433,2.8,7.6,0.369,4.1,8.2,0.493,0.522,2.9,3.5,0.839,0.5,2.4,2.9,1.8,1.8,0.2,0.9,1.7,19.5,,trentga02
103,Damian Lillard,32,POR,PG,58,58,2107,9.5,20.5,0.463,4.2,11.2,0.371,5.3,9.3,0.574,0.564,8.7,9.5,0.914,0.8,4,4.7,7.3,0.9,0.3,3.3,1.9,31.9,CPOY-10ASNBA3,lillada01
104,Ayo Dosunmu,23,CHI,SG,80,51,2098,4.8,9.8,0.493,1,3.2,0.312,3.8,6.5,0.583,0.545,1.1,1.4,0.805,0.8,3,3.8,3.5,1.1,0.4,1.7,3.1,11.8,,dosunay01
105,Corey Kispert,23,WAS,SF,74,45,2093,5,10.1,0.497,2.8,6.6,0.424,2.2,3.5,0.637,0.637,1.3,1.5,0.852,0.6,3,3.6,1.5,0.6,0.2,0.9,1.7,14.1,,kispeco01
106,Malik Beasley,26,2TM,SG,81,27,2093,6.4,16.1,0.395,4,11.3,0.357,2.3,4.8,0.484,0.52,0.9,1.1,0.769,0.6,4.3,4.9,2.1,1.1,0.2,1.5,1.8,17.6,,beaslma01
107,Malik Beasley,26,UTA,SG,55,13,1472,6.5,16.4,0.396,4.1,11.5,0.359,2.3,4.8,0.485,0.522,0.9,1.1,0.841,0.7,4.2,4.8,2.3,1.1,0.2,1.5,1.8,18,,beaslma01
108,Malik Beasley,26,LAL,SG,26,14,621,6.1,15.5,0.392,3.8,10.8,0.353,2.3,4.7,0.481,0.515,0.8,1.2,0.619,0.5,4.5,5,1.8,1.2,0.1,1.7,1.9,16.8,,beaslma01
109,Caleb Martin,27,MIA,SF,71,49,2077,4.4,9.5,0.464,1.5,4.1,0.356,2.9,5.4,0.545,0.54,1.6,2,0.805,1.5,4.4,6,2,1.2,0.5,1.4,2.5,11.8,,martica02
110,Andrew Nembhard,23,IND,SG,75,63,2073,4.9,11.2,0.441,1.6,4.6,0.35,3.3,6.6,0.504,0.512,0.9,1.1,0.79,0.6,2.8,3.5,5.9,1.2,0.2,2.2,3.1,12.3,,nembhan01
111,Keldon Johnson,23,SAS,SF,63,63,2063,8.8,19.4,0.452,2.3,7.1,0.329,6.4,12.3,0.523,0.512,4.3,5.7,0.749,1,4.6,5.5,3.2,0.8,0.2,2.3,2.2,24.2,,johnske04
112,Aaron Gordon,27,DEN,PF,68,68,2055,7.5,13.3,0.564,1.1,3,0.347,6.5,10.3,0.628,0.603,3.3,5.5,0.608,2.9,4.9,7.8,3.6,0.9,0.9,1.7,2.3,19.4,,gordoaa01
113,Mason Plumlee,32,2TM,C,79,60,2054,5.8,8.5,0.68,0,0,,5.8,8.5,0.68,0.68,3.5,5.5,0.636,4,8.3,12.3,4.3,0.8,0.8,2.1,3.8,15,,plumlma01
114,Mason Plumlee,32,CHO,C,56,56,1597,6,8.9,0.669,0,0,,6,8.9,0.669,0.669,3.5,5.8,0.605,4.2,8,12.2,4.6,0.8,0.8,2,3.6,15.4,,plumlma01
