Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
31,John Salmons,30,MIL,SG,30,28,1129,6.6,14.1,0.467,1.4,3.7,0.385,5.2,10.4,0.497,0.518,4.4,5,0.867,0.5,2.5,3.1,3.1,1.1,0.1,1.7,2.1,19,,salmojo01
32,Ray Allen,34,BOS,SG,80,80,2819,5.9,12.4,0.477,1.9,5.1,0.363,4.1,7.3,0.556,0.551,2.9,3.2,0.913,0.6,2.7,3.2,2.7,0.8,0.3,1.6,2.3,16.7,,allenra02
33,Russell Westbrook,21,OKC,PG,82,82,2813,6.2,14.8,0.418,0.3,1.3,0.221,5.9,13.5,0.438,0.428,4.2,5.4,0.78,1.8,3.3,5.1,8.3,1.4,0.4,3.4,2.6,16.9,,westbru01
34,Deron Williams,25,UTA,PG,76,76,2802,6.3,13.5,0.469,1.2,3.3,0.371,5.1,10.2,0.501,0.515,4.3,5.4,0.801,0.6,3.3,3.9,10.3,1.2,0.2,3.2,2.7,18.2,MVP-9ASNBA2,willide01
35,Andrea Bargnani,24,TOR,PF,80,80,2799,6.9,14.7,0.47,1.6,4.2,0.372,5.4,10.5,0.509,0.523,2.3,3,0.774,1.4,5,6.3,1.2,0.3,1.4,1.5,2.8,17.7,,bargnan01
36,Dwyane Wade,28,MIA,SG,77,77,2792,9.3,19.5,0.476,0.9,3.1,0.3,8.3,16.3,0.509,0.5,6.9,9.1,0.761,1.4,3.4,4.8,6.5,1.8,1.1,3.2,2.3,26.4,MVP-5DPOY-10ASNBA1,wadedw01
37,Caron Butler,29,2TM,SG,74,74,2783,5.8,13.6,0.428,0.5,1.9,0.29,5.3,11.7,0.45,0.448,3.4,4.1,0.838,1.3,4.6,6,2,1.5,0.3,2.1,2.5,15.6,,butleca01
38,Caron Butler,29,WAS,SF,47,47,1853,5.7,13.5,0.422,0.5,1.8,0.263,5.2,11.6,0.447,0.44,3.6,4.1,0.877,1.3,4.8,6.1,2.1,1.3,0.3,2.2,2.4,15.5,,butleca01
39,Caron Butler,29,DAL,SG,27,27,930,6.1,13.8,0.44,0.7,1.9,0.34,5.4,11.9,0.456,0.464,3.1,4,0.76,1.4,4.2,5.6,1.9,1.9,0.3,1.8,2.6,15.9,,butleca01
40,Nenê,27,DEN,C,82,82,2755,5.5,9.4,0.587,0,0,0,5.5,9.3,0.589,0.587,3.8,5.4,0.704,2.2,6,8.2,2.7,1.5,1.1,1.6,3.7,14.8,,hilarne01
41,Danilo Gallinari,21,NYK,SF,81,74,2747,5.1,12.1,0.423,2.4,6.4,0.381,2.7,5.8,0.469,0.523,3.3,4,0.818,0.9,4.4,5.2,1.8,1,0.8,1.4,2.5,16,,gallida01
42,Rasual Butler,30,LAC,SF,82,64,2702,4.7,11.6,0.409,1.9,5.8,0.336,2.8,5.8,0.482,0.493,1.6,1.9,0.841,0.5,2.7,3.2,1.5,0.5,0.9,1.1,1.6,13,,butlera01
43,Tyreke Evans,20,SAC,SG,72,72,2677,7.2,15.7,0.458,0.5,1.9,0.255,6.7,13.8,0.485,0.473,4.7,6.3,0.748,0.9,4.2,5.1,5.6,1.5,0.3,2.9,2.7,19.5,ROY-1,evansty01
44,Carlos Boozer,28,UTA,PF,78,78,2673,8.3,14.8,0.562,0,0,,8.3,14.8,0.562,0.562,3.8,5.2,0.742,2.4,9.3,11.8,3.3,1.1,0.5,2.9,3.6,20.5,,boozeca01
45,Brandon Jennings,20,MIL,PG,82,82,2671,6.1,16.4,0.371,2,5.2,0.374,4.1,11.2,0.37,0.431,3,3.7,0.817,0.7,3.1,3.8,6.3,1.4,0.2,2.7,2.6,17.1,ROY-3,jennibr01
46,Luis Scola,29,HOU,PF,82,82,2671,7.5,14.7,0.514,0,0.1,0.2,7.5,14.6,0.515,0.514,2.8,3.6,0.779,2.4,7.1,9.5,2.3,0.8,0.4,2.2,3.3,17.9,,scolalu01
47,Steve Nash,35,PHO,PG,81,81,2660,6.8,13.3,0.507,1.7,3.9,0.426,5.1,9.4,0.54,0.57,2.9,3,0.938,0.5,3.2,3.6,12.1,0.6,0.2,4,1.5,18,MVP-8ASNBA2,nashst01
48,Luol Deng,24,CHI,SF,70,69,2651,6.4,13.8,0.466,0.4,1.1,0.386,6,12.6,0.474,0.482,3.4,4.5,0.764,1.8,5.2,7,1.9,0.9,0.8,1.8,1.8,16.7,,denglu01
49,Monta Ellis,24,GSW,SG,64,64,2647,8.6,19.1,0.449,1,3.1,0.338,7.5,16,0.47,0.476,4,5.3,0.753,0.6,2.9,3.5,4.6,1.9,0.3,3.3,2.6,22.2,,ellismo01
50,Raymond Felton,25,CHA,PG,80,80,2643,5.3,11.5,0.459,0.8,2.1,0.385,4.5,9.4,0.475,0.494,1.8,2.4,0.763,0.7,3.2,3.9,6.1,1.7,0.3,2.3,2.3,13.2,,feltora01
51,Carmelo Anthony,25,DEN,SF,69,69,2634,9.4,20.5,0.458,0.8,2.6,0.316,8.6,18,0.478,0.478,6.9,8.4,0.83,2.1,4.1,6.2,3,1.2,0.4,2.9,3.1,26.6,MVP-6ASNBA2,anthoca01
52,Trevor Ariza,24,HOU,SF,72,71,2629,5.4,13.7,0.394,1.9,5.6,0.334,3.5,8.1,0.436,0.462,2,3.1,0.649,1.1,4.5,5.5,3.8,1.7,0.5,2.2,2.2,14.7,,arizatr01
53,Chris Kaman,27,LAC,C,76,76,2608,8.1,16.6,0.49,0,0.1,0,8.1,16.5,0.492,0.49,3.2,4.2,0.749,2.5,7.2,9.7,1.7,0.5,1.3,3.1,2.9,19.4,AS,kamanch01
54,Metta World Peace,30,LAL,SF,77,77,2605,4.2,10.2,0.414,1.5,4.1,0.355,2.8,6.1,0.453,0.484,1.8,2.6,0.688,1.4,3.2,4.6,3.2,1.5,0.3,1.7,2.3,11.7,DPOY-6,artesro01
55,Lamar Odom,30,LAL,PF,82,38,2585,4.8,10.3,0.463,0.8,2.5,0.319,4,7.8,0.51,0.502,1.9,2.8,0.693,2.6,8.6,11.2,3.7,1,0.8,2.1,3.2,12.3,6MOY-6,odomla01
56,Mike Conley,22,MEM,PG,80,80,2569,5.2,11.6,0.445,1.1,3,0.387,4,8.7,0.464,0.494,1.9,2.6,0.743,0.4,2.3,2.7,6,1.5,0.2,2.4,2.5,13.4,,conlemi01
57,Jason Terry,32,DAL,SG,77,12,2540,6.5,14.8,0.438,1.9,5.3,0.365,4.5,9.5,0.479,0.503,3.3,3.8,0.866,0.3,1.7,2,4.1,1.3,0.2,1.5,2,18.1,6MOY-2,terryja01
58,Chris Bosh,25,TOR,C,70,70,2526,8.6,16.5,0.518,0.1,0.3,0.364,8.4,16.2,0.521,0.522,6.7,8.4,0.797,2.9,7.9,10.8,2.4,0.6,1,2.4,2.4,23.9,MVP-12AS,boshch01
59,Baron Davis,30,LAC,PG,75,73,2523,5.9,14.5,0.406,1.2,4.2,0.277,4.7,10.3,0.459,0.446,3.4,4.2,0.821,0.7,3.1,3.8,8.5,1.8,0.6,3,3,16.3,,davisba01
60,Richard Jefferson,29,SAS,SF,81,70,2520,5.2,11.1,0.467,0.8,2.7,0.316,4.3,8.4,0.515,0.505,3,4.1,0.735,0.8,4.3,5.1,2.3,0.6,0.6,1.5,2.5,14.2,,jefferi01
61,Andre Miller,33,POR,PG,82,66,2500,5.8,13.1,0.445,0.2,1.2,0.2,5.6,11.9,0.469,0.454,4.6,5.6,0.821,1.2,2.7,3.8,6.4,1.3,0.1,2.5,2.4,16.5,,millean02
62,Rodney Stuckey,23,DET,PG,73,67,2499,6.5,16,0.405,0.3,1.1,0.228,6.2,14.8,0.418,0.413,4.3,5.2,0.833,1,3.1,4,5,1.5,0.2,2.3,3,17.5,,stuckro01
63,Brandon Rush,24,IND,SG,82,64,2491,4.3,10.1,0.423,1.8,4.4,0.411,2.5,5.8,0.433,0.511,0.8,1.3,0.629,0.6,4.4,5,1.6,0.8,0.9,1.3,2.3,11.2,,rushbr01
64,Chauncey Billups,33,DEN,PG,73,73,2490,5.8,13.9,0.418,2.3,5.9,0.386,3.5,8,0.441,0.499,6.7,7.4,0.91,0.4,2.9,3.3,5.9,1.2,0.1,2.6,2.2,20.6,MVP-12AS,billuch01
65,Jason Richardson,29,PHO,SG,79,76,2485,6.9,14.5,0.474,2.3,5.8,0.393,4.6,8.7,0.528,0.553,2,2.7,0.739,1.2,4.7,5.9,2.1,1,0.5,1.3,2.4,17.9,,richaja01
66,Corey Brewer,23,MIN,SG,82,82,2482,5.9,13.8,0.431,1.2,3.4,0.346,4.7,10.3,0.459,0.474,2.4,3.7,0.648,1,3,4,2.8,1.7,0.4,2.4,3.2,15.5,,breweco01
67,Kirk Hinrich,29,CHI,SG,74,53,2481,4.5,10.9,0.409,1.5,4.1,0.371,3,6.9,0.431,0.478,1.2,1.6,0.752,0.3,3.4,3.8,4.8,1.2,0.3,1.6,3,11.7,,hinriki01
68,Beno Udrih,27,SAC,PG,79,41,2477,6,12.2,0.493,1.1,2.9,0.377,4.9,9.3,0.53,0.538,1.7,2,0.837,0.6,2.6,3.2,5.4,1.3,0.1,2,2.4,14.9,,udrihbe01
69,Marc Gasol,25,MEM,C,69,69,2469,5.5,9.5,0.581,0,0,0,5.5,9.5,0.582,0.581,3.7,5.5,0.67,3,6.3,9.3,2.4,1,1.6,2,3.7,14.7,,gasolma01
70,Carl Landry,26,2TM,PF,80,29,2469,7.3,13.6,0.536,0,0,0.333,7.3,13.5,0.537,0.537,5,6.2,0.806,2.7,4.1,6.8,1,0.8,0.9,2,3.4,19.6,6MOY-8,landrca01
71,Carl Landry,26,HOU,PF,52,1,1415,7.7,14,0.547,0,0,,7.7,14,0.547,0.547,6,7.1,0.839,3.1,4.2,7.3,1,0.7,1.2,2.2,3.7,21.3,,landrca01
72,Carl Landry,26,SAC,PF,28,28,1054,6.7,12.9,0.52,0,0.1,0.333,6.7,12.8,0.521,0.521,3.7,5,0.741,2.3,4,6.2,0.9,0.9,0.6,1.7,3,17.2,,landrca01
73,Marvin Williams,23,ATL,SF,81,81,2468,4.4,9.7,0.455,0.6,1.9,0.303,3.8,7.8,0.492,0.485,2.6,3.1,0.819,1.5,4.5,6.1,1.4,1,0.7,1.1,2.3,12,,willima02
74,Al Jefferson,25,MIN,C,76,76,2463,8.2,16.4,0.498,0,0.1,0,8.2,16.4,0.5,0.498,2.6,3.9,0.68,2.6,7.6,10.3,2,0.9,1.4,2,3,19,,jeffeal01
75,Jamal Crawford,29,ATL,SG,79,0,2460,7.3,16.2,0.449,2.4,6.2,0.382,4.9,9.9,0.491,0.523,4,4.6,0.857,0.5,2.4,2.9,3.5,0.9,0.2,2,1.9,20.9,6MOY-1,crawfja01
76,Tim Duncan,33,SAS,C,78,77,2438,8.3,16,0.518,0,0.2,0.182,8.3,15.8,0.522,0.519,4,5.5,0.725,3.3,8.4,11.6,3.6,0.7,1.7,2.1,2.2,20.6,DPOY-14ASNBA3,duncati01
77,Grant Hill,37,PHO,SF,81,81,2430,5,10.4,0.478,0.5,1.2,0.438,4.5,9.2,0.483,0.503,3,3.7,0.817,1.1,5.5,6.6,2.9,0.9,0.5,1.6,2.4,13.5,,hillgr01
78,Brandon Roy,25,POR,SG,65,65,2419,7.3,15.4,0.473,1.1,3.3,0.33,6.2,12.2,0.512,0.508,5.1,6.5,0.78,1.1,3.2,4.2,4.5,0.9,0.2,1.9,2,20.8,ASNBA3,roybr01
79,Paul Pierce,32,BOS,SF,71,71,2411,6.1,12.9,0.472,1.6,3.9,0.414,4.5,9,0.497,0.535,5.5,6.5,0.852,0.6,4,4.6,3.3,1.3,0.5,2.5,2.9,19.4,AS,piercpa01
80,Antawn Jamison,33,2TM,PF,66,64,2406,7.2,15.5,0.461,1.3,3.7,0.344,5.9,11.8,0.498,0.502,2.9,4.5,0.647,2,6.3,8.3,1.3,1.1,0.3,1.4,2.7,18.5,,jamisan01
81,Antawn Jamison,33,WAS,PF,41,41,1595,7.1,15.8,0.45,1.3,3.8,0.345,5.8,12,0.483,0.491,3.4,4.9,0.7,2.2,5.9,8.2,1.2,1,0.2,1.4,2.5,19,,jamisan01
82,Antawn Jamison,33,CLE,PF,25,23,811,7.2,14.9,0.485,1.2,3.5,0.342,6,11.4,0.529,0.525,1.9,3.7,0.506,1.6,6.9,8.6,1.4,1.2,0.5,1.3,3,17.5,,jamisan01
83,Pau Gasol,29,LAL,C,65,65,2403,6.8,12.6,0.536,0,0.1,0,6.8,12.6,0.539,0.536,4.3,5.4,0.79,3.6,7.4,11,3.3,0.6,1.7,2.1,2.3,17.8,ASNBA3,gasolpa01
84,Shawn Marion,31,DAL,SF,75,75,2385,6,11.7,0.508,0,0.3,0.158,5.9,11.5,0.516,0.51,1.6,2.1,0.755,2.4,4.8,7.2,1.6,1,0.9,1.5,2.1,13.6,DPOY-13,mariosh01
85,Courtney Lee,24,NJN,SG,71,66,2375,5.1,11.7,0.436,1.2,3.4,0.338,4,8.3,0.476,0.485,2,2.3,0.869,0.9,2.9,3.8,1.8,1.4,0.3,1.2,2,13.4,,leeco01
86,Emeka Okafor,27,NOH,C,82,82,2370,5.3,10,0.53,0,0,,5.3,10,0.53,0.53,2.3,4.2,0.562,3.8,7.5,11.3,0.8,0.8,1.9,1.7,3.3,12.9,,okafoem01
87,Rashard Lewis,30,ORL,PF,72,72,2369,5.3,12.2,0.435,2.6,6.4,0.397,2.8,5.8,0.476,0.539,2.2,2.7,0.806,0.9,3.9,4.8,1.6,1.2,0.4,1.6,2.7,15.4,,lewisra02
88,Mo Williams,27,CLE,PG,69,68,2359,5.8,13,0.442,2.4,5.7,0.429,3.3,7.4,0.452,0.535,2.7,3,0.894,0.4,2.7,3.1,5.6,1.1,0.3,2.6,2.6,16.7,,willima01
89,Jason Thompson,23,SAC,C,75,58,2357,5.7,12,0.472,0,0.2,0.1,5.6,11.8,0.477,0.473,3,4.2,0.715,3.4,6.3,9.7,1.9,0.6,1.1,2.1,4.3,14.3,,thompja02
90,Brendan Haywood,30,2TM,C,77,67,2355,4.2,7.5,0.562,0,0,0,4.2,7.5,0.563,0.562,2.3,3.7,0.62,4.2,6.7,10.9,0.7,0.4,2.4,1.5,3.2,10.8,DPOY-17,haywobr01
91,Brendan Haywood,30,WAS,C,49,48,1614,4.2,7.5,0.561,0,0,,4.2,7.5,0.561,0.561,2.3,3.5,0.646,4.5,6.8,11.3,0.4,0.4,2.3,1.5,3.2,10.7,,haywobr01
92,Brendan Haywood,30,DAL,C,28,19,741,4.3,7.6,0.564,0,0,0,4.3,7.5,0.568,0.564,2.4,4.2,0.575,3.8,6.3,10.1,1.2,0.4,2.8,1.6,3.1,11,,haywobr01
93,Thabo Sefolosha,25,OKC,SG,82,82,2348,3,6.8,0.44,0.6,2,0.313,2.3,4.8,0.494,0.486,0.9,1.4,0.674,1.2,4.8,5.9,2.2,1.5,0.7,1.4,2.4,7.5,DPOY-8,sefolth01
94,Troy Murphy,29,IND,PF,72,69,2344,5.9,12.5,0.472,2,5.1,0.384,3.9,7.4,0.533,0.551,2.4,3,0.798,2,9.3,11.3,2.3,1.1,0.5,1.5,2.7,16.1,,murphtr01
95,Jonny Flynn,20,MIN,PG,81,81,2339,6.1,14.7,0.417,1.2,3.3,0.358,4.9,11.3,0.434,0.457,3.4,4.2,0.826,0.4,2.6,2.9,5.5,1.3,0,3.6,1.5,16.8,ROY-5,flynnjo01
96,Michael Beasley,21,MIA,PF,78,78,2328,7.2,16.1,0.45,0.4,1.6,0.275,6.8,14.5,0.469,0.463,3,3.7,0.8,1.9,5.8,7.7,1.5,1.2,0.8,2,3.4,17.9,,beaslmi01
97,Earl Watson,30,IND,PG,79,52,2322,3.5,8.1,0.426,0.8,2.9,0.288,2.6,5.3,0.5,0.476,1.9,2.6,0.71,0.8,2.9,3.7,6.2,1.6,0.2,2.7,2.8,9.6,,watsoea01
98,Wilson Chandler,22,NYK,SG,65,64,2320,6.4,13.3,0.479,0.6,2.3,0.267,5.8,11,0.524,0.502,2,2.5,0.806,1.4,4,5.4,2.1,0.7,0.8,1.7,2.9,15.4,,chandwi01
99,Marcus Camby,35,2TM,PF,74,74,2314,3.7,7.8,0.475,0,0.1,0.286,3.7,7.7,0.478,0.477,1.2,1.9,0.639,3.9,9.7,13.6,2.9,1.5,2.3,1.4,2.5,8.6,DPOY-10,cambyma01
100,Marcus Camby,35,LAC,PF,51,51,1596,3.7,8,0.466,0,0.1,0.333,3.7,7.9,0.469,0.469,1.4,2.1,0.659,3.7,10.2,13.9,3.4,1.6,2.2,1.4,2.4,8.9,,cambyma01
101,Marcus Camby,35,POR,C,23,23,718,3.6,7.3,0.497,0,0.1,0,3.6,7.2,0.5,0.497,0.9,1.6,0.581,4.2,8.6,12.8,1.8,1.3,2.4,1.4,2.8,8.1,,cambyma01
102,Vince Carter,33,ORL,SG,75,74,2310,6.8,15.8,0.428,1.9,5,0.367,4.9,10.8,0.456,0.486,4,4.8,0.84,0.5,4.1,4.6,3.7,0.8,0.3,1.7,2.9,19.4,,cartevi01
103,Elton Brand,30,PHI,PF,76,57,2297,6.5,13.4,0.48,0,0,0,6.5,13.4,0.481,0.48,2.7,3.7,0.738,2.8,4.4,7.2,1.7,1.3,1.3,2.1,3.6,15.6,,brandel01
104,Anthony Parker,34,CLE,SG,81,81,2289,3.2,7.5,0.434,1.7,4.1,0.414,1.5,3.4,0.458,0.547,1.2,1.5,0.789,0.5,3.2,3.6,2.5,1,0.3,1.1,2.4,9.4,,parkean01
105,Carlos Delfino,27,MIL,SF,75,66,2279,4.7,11.6,0.408,2.1,5.8,0.367,2.6,5.8,0.45,0.5,1.5,1.9,0.782,0.8,5.4,6.2,3.2,1.3,0.3,1.9,2.2,13,,delfica01
106,Danny Granger,26,IND,SF,62,62,2278,7.7,18,0.428,2.5,6.9,0.361,5.2,11.1,0.471,0.498,5.7,6.8,0.848,1.1,4.3,5.4,2.7,1.5,0.8,2.5,2.9,23.7,,grangda01
107,Paul Millsap,24,UTA,PF,82,8,2277,6.1,11.3,0.538,0,0.1,0.111,6.1,11.2,0.543,0.538,2.9,4.2,0.693,2.9,5.9,8.8,2.1,1,1.6,1.8,4.5,15.1,6MOY-7,millspa01
108,George Hill,23,SAS,PG,78,43,2276,5.6,11.7,0.478,1.2,3,0.399,4.4,8.7,0.505,0.529,2.9,3.7,0.772,0.7,2.6,3.2,3.6,1.1,0.4,1.6,3.5,15.2,,hillge01
109,Hedo Türkoğlu,30,TOR,SF,74,69,2272,4.4,10.7,0.409,1.7,4.6,0.374,2.7,6.1,0.436,0.49,2.8,3.6,0.774,0.7,4.8,5.4,4.8,0.9,0.5,2,3.5,13.2,,turkohe01
110,Andray Blatche,23,WAS,PF,81,36,2256,7.6,15.9,0.478,0.2,0.7,0.295,7.4,15.2,0.487,0.485,2.8,3.7,0.744,2.5,5.6,8.1,2.7,1.4,1.1,2.9,3.5,18.2,,blatcan01
111,Jarrett Jack,26,TOR,PG,82,43,2243,5.2,10.8,0.481,1.3,3.2,0.412,3.9,7.6,0.511,0.542,3.3,3.9,0.842,0.5,3.1,3.6,6.6,1,0.1,2.6,2.4,14.9,,jackja01
112,Jonas Jerebko,22,DET,PF,80,73,2232,4.7,9.7,0.481,0.6,1.9,0.313,4.1,7.9,0.52,0.511,2,2.8,0.71,3.1,4.6,7.7,0.9,1.3,0.5,1.3,3.7,12,,jerebjo01
113,Andrew Bogut,25,MIL,C,69,69,2229,7.6,14.7,0.52,0,0,0,7.6,14.7,0.521,0.52,2.4,3.8,0.629,3.4,8,11.3,2.1,0.6,2.8,2.1,3.6,17.7,DPOY-7NBA3,bogutan01
114,Eric Gordon,21,LAC,SG,62,60,2229,5.7,12.7,0.449,1.9,5.2,0.371,3.8,7.5,0.503,0.525,3.6,4.8,0.742,0.4,2.2,2.6,3,1.1,0.2,2.3,1.6,16.9,,gordoer01
115,Derek Fisher,35,LAL,PG,82,82,2227,3.4,9,0.38,1.3,3.6,0.348,2.2,5.4,0.401,0.45,1.8,2.1,0.856,0.4,2.3,2.7,3.2,1.5,0.1,1.3,3.3,9.9,,fishede01
116,Arron Afflalo,24,DEN,SG,82,75,2221,4.4,9.5,0.465,1.8,4,0.434,2.7,5.4,0.488,0.557,1.2,1.6,0.735,1,3.1,4.1,2.2,0.7,0.5,1.2,3.6,11.7,DPOY-17,afflaar01
117,Devin Harris,26,NJN,PG,64,61,2221,5.8,14.3,0.403,1,3.5,0.276,4.8,10.8,0.444,0.437,5,6.3,0.798,0.4,2.9,3.3,6.9,1.3,0.3,2.9,2.9,17.5,,harride01
118,Ryan Gomes,27,MIN,SF,76,64,2210,5.3,11.9,0.447,1.2,3.2,0.372,4.1,8.7,0.475,0.497,1.7,2.1,0.825,1.2,4.4,5.7,2,1,0.3,1.5,2.5,13.6,,gomesry01
119,Taj Gibson,24,CHI,PF,82,70,2204,5.1,10.3,0.494,0,0,,5.1,10.3,0.494,0.494,1.8,2.9,0.646,3.7,6.3,10,1.1,0.8,1.7,1.9,4.6,12,ROY-5,gibsota01
120,Mike Bibby,31,ATL,PG,80,80,2195,4.4,10.6,0.416,2.1,5.3,0.389,2.3,5.2,0.444,0.514,1.1,1.3,0.861,0.3,2.7,3,5.1,1.1,0,1.5,2.6,12,,bibbymi01
121,Al Harrington,29,NYK,PF,72,15,2195,7.3,16.9,0.435,2.3,6.7,0.342,5.1,10.2,0.496,0.503,3.9,5.2,0.757,1.4,5.2,6.6,1.8,1,0.4,2.2,3.4,20.9,6MOY-11,harrial01
122,Channing Frye,26,PHO,C,81,41,2190,5.2,11.6,0.451,2.8,6.4,0.439,2.4,5.1,0.466,0.573,1.6,2,0.81,1.1,5.9,7,1.9,1.1,1.2,1.2,4.3,14.9,,fryech01
123,Udonis Haslem,29,MIA,PF,78,0,2177,5.2,10.5,0.494,0,0,,5.2,10.5,0.494,0.494,2.4,3.2,0.762,2.8,7.6,10.4,0.9,0.5,0.4,1.2,2.9,12.7,6MOY-9,hasleud01
124,Shane Battier,31,HOU,SG,67,62,2168,3,7.4,0.398,1.7,4.6,0.362,1.3,2.8,0.458,0.511,1.3,1.8,0.726,1.2,4,5.2,2.7,0.9,1.3,1.1,2.3,8.9,DPOY-15,battish01
125,Anderson Varejão,27,CLE,PF,76,7,2166,4.4,7.8,0.572,0,0.1,0.2,4.4,7.7,0.576,0.573,1.9,2.9,0.663,3.1,6.5,9.6,1.4,1.2,1.1,1.1,3.7,10.8,DPOY-96MOY-3,varejan01
126,Steve Blake,29,2TM,PG,80,38,2159,3.6,8.7,0.416,1.9,4.9,0.395,1.7,3.8,0.443,0.527,0.6,0.8,0.75,0.4,2.8,3.1,6.3,1,0.1,2.1,2.1,9.8,,blakest01
127,Steve Blake,29,POR,PG,51,28,1397,3.7,9.1,0.403,2,5.3,0.377,1.7,3.8,0.439,0.513,0.6,0.8,0.75,0.4,2.7,3,5.2,1,0.1,1.7,2.2,10,,blakest01
128,Steve Blake,29,LAC,PG,29,10,762,3.5,7.9,0.443,1.8,4.1,0.437,1.7,3.8,0.45,0.557,0.6,0.8,0.75,0.3,3,3.3,8.4,1,0.2,3,1.8,9.4,,blakest01
129,Kendrick Perkins,25,BOS,C,78,78,2154,5.2,8.7,0.602,0,0.1,0,5.2,8.7,0.605,0.602,2.7,4.7,0.582,2.6,7.4,9.9,1.3,0.4,2.2,2.8,3.7,13.2,DPOY-17,perkike01
130,Manu Ginóbili,32,SAS,SG,75,21,2150,6.7,15.1,0.441,2.2,5.9,0.377,4.5,9.3,0.481,0.514,5.2,5.9,0.87,1.1,3.6,4.8,6.2,1.7,0.4,2.6,2.6,20.7,MVP-116MOY-4,ginobma01
131,Mehmet Okur,30,UTA,C,73,73,2149,5.9,13,0.458,1.4,3.6,0.385,4.6,9.4,0.486,0.511,3.3,4,0.82,2.2,6.4,8.6,2,0.6,1.4,2.1,3.7,16.6,,okurme01
132,Thaddeus Young,21,PHI,PF,67,45,2145,6.4,13.6,0.47,0.8,2.3,0.348,5.6,11.3,0.495,0.499,1.9,2.8,0.691,2.2,3.7,5.9,1.6,1.4,0.3,2.1,2.2,15.5,,youngth01
133,Samuel Dalembert,28,PHI,C,82,80,2124,4.8,8.9,0.545,0,0,,4.8,8.9,0.545,0.545,1.6,2.3,0.729,4.1,9.2,13.3,1.1,0.7,2.6,2.1,4.3,11.3,,dalemsa01
134,Darren Collison,22,NOH,PG,76,37,2109,6.4,13.5,0.477,0.8,2,0.4,5.6,11.5,0.49,0.506,2.5,3,0.851,0.7,2.6,3.3,7.4,1.3,0.1,3.4,1.6,16.1,ROY-4,collida01
135,Matt Barnes,29,ORL,SF,81,58,2097,4.7,9.6,0.487,1.1,3.6,0.319,3.5,6,0.586,0.546,1.9,2.5,0.74,1.8,5.8,7.6,2.3,1,0.5,1.9,3.2,12.3,DPOY-17,barnema02
136,Quentin Richardson,29,MIA,SF,76,75,2082,4.2,9.7,0.431,2.5,6.2,0.397,1.7,3.5,0.493,0.558,0.9,1.2,0.732,1.1,5.4,6.5,1.6,1.2,0.3,1.1,2.9,11.7,,richaqu01
137,J.R. Smith,24,DEN,SG,75,0,2082,7.4,17.9,0.414,2.7,8.1,0.338,4.7,9.8,0.477,0.491,2.5,3.5,0.706,0.5,3.6,4,3.2,1.7,0.3,2.4,3,20,6MOY-5,smithjr01
138,Corey Maggette,30,GSW,PF,70,49,2081,7.9,15.3,0.516,0.2,0.9,0.26,7.7,14.5,0.531,0.523,8,9.5,0.835,1.6,4.9,6.5,3,0.9,0.1,2.9,4,24,,maggeco01
139,Al Thornton,26,2TM,SF,75,46,2079,5.5,11.7,0.473,0.2,0.5,0.355,5.4,11.2,0.479,0.482,2.6,3.7,0.725,2,3.1,5.1,1.6,0.8,0.6,1.8,3.6,13.9,,thornal01
140,Al Thornton,26,LAC,SF,51,30,1405,5.6,11.8,0.478,0.1,0.4,0.357,5.5,11.4,0.482,0.484,2.6,3.6,0.741,2.2,2.7,4.9,1.6,0.6,0.6,1.7,3.7,14,,thornal01
141,Al Thornton,26,WAS,SF,24,16,674,5.3,11.5,0.463,0.3,0.9,0.353,5,10.6,0.472,0.477,2.7,3.8,0.694,1.7,3.8,5.4,1.5,1.1,0.7,1.9,3.3,13.7,,thornal01
142,Chris Duhon,27,NYK,PG,67,59,2072,2.9,7.8,0.373,1.6,4.5,0.349,1.4,3.4,0.404,0.472,1.2,1.7,0.716,0.5,2.6,3.1,6.6,1,0.1,1.9,1.4,8.6,,duhonch01
143,Kevin Garnett,33,BOS,PF,69,69,2060,7,13.5,0.521,0,0.1,0.2,7,13.4,0.523,0.521,3.2,3.9,0.837,1.4,7.5,8.8,3.2,1.2,1,1.8,3,17.3,AS,garneke01
144,Roy Hibbert,23,IND,C,81,69,2035,6.8,13.8,0.495,0.1,0.1,0.5,6.8,13.7,0.495,0.497,3,4,0.754,3.1,5.1,8.2,2.8,0.5,2.3,2.6,5,16.7,,hibbero01
145,Wesley Matthews,23,UTA,SG,82,48,2025,4.9,10,0.483,1.1,2.9,0.382,3.7,7.1,0.525,0.539,2.8,3.4,0.829,0.9,2.5,3.4,2.2,1.1,0.3,1.7,2.7,13.7,,matthwe02
146,Anthony Morrow,24,GSW,SG,69,37,2018,5.9,12.5,0.468,2.5,5.5,0.456,3.4,7.1,0.477,0.568,1.8,2,0.886,1.1,3.5,4.6,1.9,1.2,0.3,1.5,2.8,16,,morroan01
147,Martell Webster,23,POR,SF,82,49,2005,4.7,11.5,0.405,2.2,6,0.373,2.4,5.5,0.44,0.502,2.3,2.8,0.813,0.8,4,4.8,1.1,0.8,0.7,1.1,2.7,13.8,,webstma02
