Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
46,Jason Terry,28,DAL,PG,80,80,2798,6.6,14.1,0.47,2.2,5.4,0.411,4.4,8.8,0.505,0.547,2.2,2.7,0.8,0.4,1.6,2,3.9,1.3,0.3,1.7,2.5,17.6,,terryja01
47,Steve Nash,31,PHO,PG,79,79,2796,7,13.6,0.512,1.9,4.4,0.439,5,9.2,0.548,0.583,3.3,3.6,0.921,0.6,3.7,4.3,10.6,0.8,0.2,3.6,1.5,19.2,MVP-1ASNBA1,nashst01
48,Tim Duncan,29,SAS,PF,80,80,2784,7.4,15.3,0.484,0,0.1,0.4,7.4,15.3,0.485,0.485,4.3,6.9,0.629,3,8.4,11.4,3.3,0.9,2.1,2.6,2.8,19.2,MVP-8DPOY-6ASNBA2,duncati01
49,Al Harrington,25,ATL,PF,76,76,2782,7.1,15.8,0.452,0.9,2.5,0.346,6.3,13.3,0.471,0.479,3.1,4.5,0.694,1.7,5.1,6.8,3.1,1.1,0.2,2.5,3.9,18.3,,harrial01
50,Rasheed Wallace,31,DET,PF,80,80,2780,5.9,13.8,0.43,2,5.6,0.357,3.9,8.2,0.48,0.503,1.8,2.4,0.743,1.2,5.9,7.1,2.4,1.1,1.7,1.1,3,15.7,DPOY-13AS,wallara01
51,Smush Parker,24,LAL,PG,82,82,2773,4.5,10.1,0.447,1.6,4.3,0.366,3,5.9,0.506,0.524,1.6,2.3,0.694,0.5,3,3.5,3.9,1.8,0.2,1.9,2.8,12.2,,parkesm01
52,Bruce Bowen,34,SAS,SF,82,82,2755,3,7,0.433,1.4,3.2,0.424,1.7,3.8,0.44,0.53,0.7,1.1,0.607,0.5,3.7,4.2,1.6,1,0.4,0.9,2.5,8.1,DPOY-2,bowenbr01
53,Chris Bosh,21,TOR,C,70,70,2751,7.2,14.2,0.505,0,0.2,0,7.2,14.1,0.511,0.505,6.2,7.6,0.816,2.7,5.8,8.5,2.4,0.7,1,2.1,2.7,20.6,AS,boshch01
54,Wally Szczerbiak,28,2TM,SF,72,71,2729,6.5,13.3,0.487,1.3,3.4,0.4,5.2,10,0.517,0.538,3.7,4.1,0.897,1,3.1,4.1,2.8,0.5,0.3,1.8,2,18,,szczewa02
55,Wally Szczerbiak,28,MIN,SF,40,40,1555,6.8,13.7,0.495,1.3,3.3,0.406,5.4,10.3,0.523,0.544,3.8,4.2,0.896,0.8,3.6,4.4,2.6,0.5,0.3,2,2.1,18.6,,szczewa02
56,Wally Szczerbiak,28,BOS,SF,32,31,1174,6.2,12.9,0.476,1.3,3.4,0.393,4.8,9.5,0.506,0.528,3.5,3.9,0.898,1.3,2.5,3.8,3.1,0.6,0.1,1.5,1.8,17.2,,szczewa02
57,Tony Parker,23,SAS,PG,80,80,2715,8.3,15.1,0.548,0.1,0.5,0.306,8.1,14.6,0.556,0.553,3.4,4.7,0.707,0.5,3,3.5,6.1,1.1,0.1,3.3,2.1,20,MVP-9AS,parketo01
58,Caron Butler,25,WAS,SF,75,54,2708,6.6,14.4,0.455,0.5,1.6,0.342,6,12.8,0.469,0.474,3.8,4.4,0.87,1.5,4.7,6.2,2.5,1.7,0.2,2.3,3.2,17.5,,butleca01
59,Sam Cassell,36,LAC,PG,78,75,2653,6.7,15.1,0.443,0.9,2.6,0.368,5.7,12.5,0.459,0.475,3.9,4.5,0.863,0.5,3.4,3.9,6.7,1,0.1,2.4,3.1,18.3,,cassesa01
60,DeShawn Stevenson,24,ORL,SG,82,82,2648,4.9,10.6,0.46,0,0.2,0.133,4.9,10.4,0.466,0.461,2.4,3.3,0.744,0.8,2.5,3.3,2.2,0.8,0.2,1.7,2.4,12.2,,stevede01
61,Luke Ridnour,24,SEA,PG,79,77,2625,4.6,11,0.418,0.6,2,0.289,4,8.9,0.448,0.445,2.7,3.1,0.877,0.6,2.6,3.2,7.5,1.7,0.3,2.2,2.4,12.5,,ridnolu01
62,Hedo Türkoğlu,26,ORL,SF,78,59,2615,5.5,12.1,0.454,1.6,3.9,0.403,3.9,8.2,0.478,0.519,3.5,4.1,0.861,1,3.6,4.6,3,1,0.3,1.8,3.2,16,,turkohe01
63,Luol Deng,20,CHI,SF,78,56,2604,6.1,13.2,0.463,0.3,1.1,0.269,5.8,12.1,0.481,0.474,2.9,3.8,0.75,1.8,5.4,7.1,2,1,0.7,1.5,1.8,15.4,,denglu01
64,Andrei Kirilenko,24,UTA,SF,69,63,2604,4.6,10.1,0.46,0.5,1.6,0.308,4.1,8.5,0.489,0.485,4.8,6.8,0.699,2.2,5.4,7.6,4.1,1.4,3,2.8,2.2,14.6,DPOY-3,kirilan01
65,Peja Stojaković,28,2TM,SF,71,71,2601,6.2,14.1,0.437,2.2,5.6,0.401,3.9,8.5,0.461,0.517,3.3,3.6,0.915,1.1,4.7,5.7,1.9,0.6,0.1,1.4,2.4,17.9,,stojape01
66,Peja Stojaković,28,SAC,SF,31,31,1147,5.4,13.3,0.403,2.2,5.6,0.397,3.1,7.7,0.408,0.487,3.1,3.3,0.933,1.1,4.1,5.2,2.1,0.6,0.1,1.6,2.6,16,,stojape01
67,Peja Stojaković,28,IND,SF,40,40,1454,6.8,14.7,0.461,2.3,5.6,0.404,4.5,9.1,0.496,0.538,3.5,3.8,0.903,1.1,5.1,6.2,1.7,0.6,0.2,1.3,2.2,19.3,,stojape01
68,Derek Fisher,31,GSW,PG,82,36,2589,5.1,12.3,0.41,1.6,4.1,0.397,3.4,8.2,0.417,0.476,3.4,4.1,0.833,0.5,2.4,2.9,4.9,1.7,0.1,2.2,3.3,15.1,6MOY-16,fishede01
69,Mike Dunleavy,25,GSW,SF,81,68,2578,4.6,11.4,0.406,1,3.6,0.285,3.6,7.8,0.462,0.451,2.7,3.5,0.778,1.1,4.5,5.6,3.3,0.8,0.4,1.7,2.8,13,,dunlemi02
70,Kyle Korver,24,PHI,SF,82,43,2563,4.6,10.7,0.43,2.6,6.2,0.42,2,4.5,0.443,0.551,1.4,1.7,0.849,0.4,3.4,3.8,2.3,0.9,0.4,1.4,3.1,13.2,,korveky01
71,Chris Kaman,23,LAC,C,78,78,2560,5.2,9.9,0.523,0,0,0,5.2,9.9,0.524,0.523,2.7,3.5,0.77,2.6,7.9,10.5,1.1,0.6,1.5,2.5,3.8,13.1,,kamanch01
72,Josh Smith,20,ATL,SF,80,73,2559,4.6,10.9,0.425,0.5,1.5,0.309,4.2,9.3,0.444,0.447,3,4.1,0.719,2.5,5,7.5,2.7,0.9,2.9,2.3,3.7,12.7,,smithjo03
73,T.J. Ford,22,MIL,PG,72,70,2557,4.6,11.1,0.416,0.5,1.5,0.337,4.1,9.6,0.428,0.438,2.6,3.5,0.754,0.9,3.5,4.4,6.7,1.5,0.1,3.1,2.8,12.4,,fordtj01
74,Jamal Crawford,25,NYK,SG,79,27,2555,5.2,12.4,0.416,1.4,4.1,0.345,3.7,8.3,0.452,0.474,4.2,5,0.826,0.5,3,3.5,4.2,1.2,0.2,2.5,2.1,15.9,6MOY-14,crawfja01
75,Zach Randolph,24,POR,PF,74,71,2545,7.6,17.4,0.436,0.2,0.8,0.291,7.4,16.6,0.443,0.443,3.5,4.9,0.714,2.7,5.6,8.4,2,0.8,0.2,2.3,2.6,18.9,,randoza01
76,Bobby Simmons,25,MIL,SF,75,74,2538,5.2,11.5,0.453,1.5,3.5,0.42,3.7,7.9,0.468,0.518,2.3,2.8,0.825,1.3,3.4,4.7,2.4,1.2,0.3,1.7,3.6,14.2,,simmobo01
77,Juwan Howard,32,HOU,PF,80,80,2537,5.6,12.2,0.459,0,0.1,0,5.6,12.1,0.461,0.459,2.2,2.7,0.806,2.4,5.2,7.6,1.6,0.7,0.1,1.9,3.3,13.4,,howarju01
78,David West,25,NOK,PF,74,74,2526,7.6,14.8,0.512,0,0.2,0.273,7.5,14.6,0.514,0.513,2.8,3.4,0.843,2.4,5.4,7.8,1.3,0.9,0.9,1.5,3,18,,westda01
79,Troy Murphy,25,GSW,PF,74,74,2516,5.2,12,0.433,0.8,2.6,0.32,4.4,9.4,0.464,0.468,3.6,4.6,0.787,2.8,7.8,10.6,1.4,0.7,0.4,1.5,2.7,14.8,,murphtr01
80,Trenton Hassell,26,MIN,SG,77,67,2514,4.1,8.8,0.464,0.1,0.3,0.304,4,8.5,0.47,0.47,1.9,2.5,0.744,1.2,1.9,3.1,2.9,0.6,0.4,1.8,2.9,10.2,,hassetr01
81,Udonis Haslem,25,MIA,PF,81,80,2491,4.3,8.5,0.508,0,0,0,4.3,8.5,0.509,0.508,2.3,2.9,0.789,2.4,6.7,9.2,1.4,0.7,0.2,1.2,3.1,10.9,,hasleud01
82,Ben Gordon,22,CHI,SG,80,47,2482,7,16.7,0.422,2.4,5.5,0.435,4.6,11.2,0.416,0.494,3.1,3.9,0.787,0.6,2.6,3.2,3.5,1.1,0.1,2.6,3.5,19.6,,gordobe01
83,Nenad Krstić,22,NJN,PF,80,80,2469,6.5,12.8,0.507,0,0.1,0.25,6.5,12.8,0.509,0.508,2.7,3.9,0.698,2.7,4.8,7.5,1.3,0.5,0.9,1.9,4.3,15.7,,krstine01
84,Jamaal Magloire,27,MIL,C,82,82,2465,4.2,9,0.467,0,0,,4.2,9,0.467,0.467,2.6,4.9,0.535,3.2,8.1,11.4,0.8,0.4,1.2,2.4,4,11,,magloja01
85,Zaza Pachulia,21,ATL,C,78,78,2452,4.5,10,0.451,0,0,0,4.5,10,0.452,0.451,4.4,5.9,0.735,3.9,5.1,9,1.9,1.3,0.6,2.6,4.2,13.4,,pachuza01
86,Eddie Jones,34,MEM,SG,75,75,2437,4.3,10.7,0.404,2,5.5,0.356,2.3,5.1,0.457,0.497,2.5,3.2,0.781,0.5,3.6,4.1,2.6,1.9,0.4,1.4,3,13.1,DPOY-13,jonesed02
87,Rafer Alston,29,HOU,PG,63,63,2431,4.1,10.9,0.379,1.5,4.6,0.327,2.6,6.3,0.418,0.449,1.5,2.1,0.692,0.5,3.2,3.8,6.3,1.5,0.2,2.3,2.9,11.3,,alstora01
88,Delonte West,22,BOS,PG,71,71,2418,5,10.2,0.487,1.3,3.2,0.385,3.7,6.9,0.534,0.548,1.3,1.5,0.851,0.8,3.5,4.3,4.9,1.3,0.7,2,2.9,12.4,,westde01
89,Raymond Felton,21,CHA,PG,80,54,2406,5.2,13.2,0.391,1.5,4.1,0.358,3.7,9.2,0.405,0.446,2.4,3.3,0.725,1.2,2.8,4,6.7,1.5,0.1,2.7,2.7,14.2,ROY-4,feltora01
90,Steve Francis,28,2TM,SG,70,60,2393,5,11.5,0.435,0.4,1.2,0.301,4.6,10.3,0.452,0.452,4.7,6,0.787,1.1,3.2,4.4,5.2,1.1,0.3,3.2,3.1,15.1,,francst01
91,Steve Francis,28,ORL,PG,46,45,1734,5.2,11.9,0.433,0.4,1.5,0.257,4.8,10.5,0.457,0.449,4.8,6,0.797,1.2,3.3,4.5,5.4,1.1,0.2,3.2,2.9,15.5,,francst01
92,Steve Francis,28,NYK,SG,24,15,659,4.6,10.4,0.442,0.4,0.7,0.538,4.2,9.7,0.435,0.461,4.5,6,0.761,0.8,3.1,3.9,4.5,1.3,0.3,3.2,3.4,14.1,,francst01
93,P.J. Brown,36,NOK,C,75,73,2380,4.1,8.8,0.461,0,0,,4.1,8.8,0.461,0.461,2.1,2.5,0.827,2.8,5.5,8.3,1.4,0.7,0.8,1.4,3.3,10.2,DPOY-13,brownpj01
94,David Wesley,35,HOU,SG,71,59,2372,3.4,8.5,0.403,1.5,4.1,0.365,1.9,4.4,0.438,0.491,2.3,2.8,0.807,0.4,2.3,2.7,3.1,0.9,0.1,1.8,3.2,10.7,,wesleda01
95,Charlie Villanueva,21,TOR,PF,81,36,2361,6.6,14.3,0.463,1.1,3.3,0.327,5.6,11.1,0.503,0.5,1.7,2.4,0.706,2.8,5.2,7.9,1.3,0.9,1,1.5,3.8,16.1,ROY-26MOY-20,villach01
96,Eric Snow,32,CLE,PG,82,82,2351,2.5,6.1,0.409,0,0.2,0.1,2.5,6,0.416,0.41,1,1.4,0.688,0.6,2.5,3,5.3,1.2,0.3,1.8,3.3,6,,snower01
97,Brevin Knight,30,CHA,PG,69,67,2351,4.7,11.8,0.399,0,0.2,0.231,4.7,11.6,0.402,0.401,3.9,4.8,0.803,0.5,2.9,3.4,9.3,2.4,0.1,2.5,3.1,13.3,,knighbr01
98,Andrew Bogut,21,MIL,PF,82,77,2348,5,9.3,0.533,0,0,0,5,9.2,0.536,0.533,1.9,3,0.629,2.9,5.9,8.8,2.9,0.8,1,1.9,4,11.8,ROY-3,bogutan01
99,Luther Head,23,HOU,SG,80,27,2310,4,9.8,0.403,1.8,4.9,0.361,2.2,4.9,0.445,0.493,1.3,1.9,0.699,0.5,3.6,4.1,3.4,1.4,0.1,1.9,2.6,11,ROY-7,headlu01
100,Deron Williams,21,UTA,PG,80,47,2307,5.3,12.6,0.421,1.4,3.4,0.416,3.9,9.1,0.423,0.478,1.5,2.1,0.704,0.5,2.5,3,5.6,0.9,0.3,2.3,3.6,13.5,ROY-6,willide01
101,Gary Payton,37,MIA,PG,81,25,2305,3.6,8.5,0.42,1,3.6,0.287,2.6,5,0.517,0.481,1.6,2,0.794,0.5,3.1,3.6,4,1.1,0.2,1.6,2.6,9.8,,paytoga01
102,Kenny Thomas,28,SAC,PF,82,55,2293,4.8,9.5,0.505,0,0,0,4.8,9.5,0.506,0.505,2.2,3.2,0.676,3.1,6.6,9.7,2.6,1.1,0.6,2.1,3.1,11.7,,thomake01
103,Antonio Daniels,30,WAS,SG,80,17,2283,3.6,8.7,0.418,0.4,1.6,0.228,3.3,7.1,0.461,0.439,4.5,5.3,0.845,0.3,2.4,2.7,4.5,0.8,0.1,1.4,1.5,12.1,,daniean01
104,Zydrunas Ilgauskas,30,CLE,C,78,78,2283,7.1,14,0.506,0,0.1,0,7.1,13.9,0.509,0.506,5,6,0.834,3.9,5.5,9.3,1.4,0.6,2.1,2.4,4.4,19.2,,ilgauzy01
105,Mike Miller,25,MEM,SG,74,9,2268,5.6,12.1,0.466,2.2,5.4,0.407,3.4,6.7,0.513,0.557,2.7,3.3,0.8,0.7,5.6,6.3,3.2,0.8,0.4,2.2,2.7,16.1,6MOY-1,millemi01
106,Josh Childress,22,ATL,SF,74,10,2249,4.4,8.1,0.552,0.5,1,0.492,3.9,7,0.56,0.583,2.5,3.2,0.766,2.1,4,6.2,2.1,1.4,0.6,1.6,2.9,11.9,,childjo01
107,Mark Blount,30,2TM,C,81,55,2240,6,11.8,0.508,0,0,,6,11.8,0.508,0.508,2.7,3.6,0.757,1.5,4.3,5.9,1.6,0.6,1.2,3.1,4.1,14.7,,blounma01
108,Mark Blount,30,BOS,C,39,25,1083,6.4,12.6,0.511,0,0,,6.4,12.6,0.511,0.511,3.2,4.2,0.764,1.2,4.2,5.4,2.2,0.5,1.2,4,3.6,16.1,,blounma01
109,Mark Blount,30,MIN,C,42,30,1157,5.6,11,0.506,0,0,,5.6,11,0.506,0.506,2.2,3,0.747,1.9,4.4,6.3,1,0.8,1.2,2.3,4.6,13.3,,blounma01
110,Andrés Nocioni,26,CHI,PF,82,43,2239,6.2,13.4,0.461,1.5,3.8,0.391,4.7,9.5,0.489,0.517,3.3,3.9,0.843,1.4,6.6,8,1.9,0.6,0.8,1.9,4.1,17.1,DPOY-13,nocioan01
111,Tony Battie,29,ORL,C,82,82,2215,4.6,9,0.507,0,0.1,0,4.6,8.9,0.513,0.507,1.4,2.2,0.664,2.4,5.1,7.4,0.8,0.7,1.1,1.4,4.1,10.5,,battito01
112,Metta World Peace,26,2TM,SF,56,56,2207,5.7,14.1,0.404,1.3,4.1,0.308,4.4,10,0.443,0.449,3.4,5,0.675,1.2,3.4,4.7,3.3,2,0.7,2.1,2.7,16.1,DPOY-4,artesro01
113,Metta World Peace,26,IND,SF,16,16,603,6.5,14.1,0.46,1.1,3.2,0.333,5.4,10.9,0.497,0.498,4.4,7.2,0.612,1.6,3.1,4.7,2.1,2.5,0.7,2.6,2.7,18.5,,artesro01
114,Metta World Peace,26,SAC,SF,40,40,1604,5.4,14.1,0.383,1.3,4.5,0.302,4.1,9.7,0.42,0.43,3,4.1,0.717,1.1,3.6,4.7,3.8,1.8,0.7,2,2.7,15.1,,artesro01
115,Antoine Walker,29,MIA,PF,82,19,2199,6.4,14.7,0.435,2.2,6.3,0.358,4.2,8.4,0.493,0.512,1.3,2.1,0.628,1.7,5.2,6.9,2.7,0.8,0.5,2.5,3.1,16.4,6MOY-11,walkean02
