Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
26,Chris Duhon,26,NYK,PG,79,78,2906,3.6,8.4,0.421,1.6,4,0.391,2,4.4,0.449,0.515,2.2,2.6,0.856,0.6,2.5,3,7,0.9,0.1,2.7,1.6,10.9,,duhonch01
27,Brandon Roy,24,POR,SG,78,78,2903,7.8,16.3,0.48,1,2.7,0.377,6.8,13.6,0.501,0.512,5.2,6.3,0.824,1.3,3.3,4.6,5,1.1,0.3,1.9,1.6,21.9,MVP-9ASNBA2,roybr01
28,Jason Kidd,35,DAL,PG,81,81,2886,3.2,7.7,0.416,1.6,4,0.406,1.6,3.7,0.427,0.522,1.1,1.3,0.819,1.1,5.2,6.2,8.8,2,0.5,2.3,2.1,9.1,,kiddja01
29,Kevin Durant,20,OKC,SF,74,74,2885,8.2,17.3,0.476,1.2,2.9,0.422,7,14.5,0.486,0.51,5.6,6.5,0.863,1,5.1,6,2.6,1.2,0.7,2.8,1.7,23.3,,duranke01
30,Ray Allen,33,BOS,SG,79,79,2876,6.2,13,0.48,2.5,6.1,0.409,3.8,6.9,0.542,0.575,3,3.1,0.952,0.8,2.7,3.5,2.7,0.9,0.2,1.7,2,17.9,AS,allenra02
31,Jeff Green,22,OKC,PF,78,78,2873,6,13.4,0.446,1.2,3.1,0.389,4.8,10.3,0.463,0.491,3,3.8,0.788,1.5,5,6.5,1.9,1,0.4,2.2,2.5,16.2,,greenje02
32,Rashard Lewis,29,ORL,PF,79,79,2859,6,13.7,0.439,2.8,7,0.397,3.2,6.7,0.482,0.54,2.8,3.4,0.836,1.2,4.5,5.7,2.6,1,0.6,2,2.4,17.6,AS,lewisra02
33,Mo Williams,26,CLE,PG,81,81,2834,6.7,14.3,0.467,2.3,5.3,0.436,4.4,9,0.486,0.548,2.6,2.9,0.912,0.6,2.9,3.5,4.2,0.9,0.1,2.3,2.7,18.3,AS,willima01
34,David Lee,25,NYK,C,81,74,2824,6.7,12.1,0.549,0,0,0,6.7,12.1,0.551,0.549,3.2,4.2,0.755,3.3,8.9,12.1,2.2,1,0.3,1.9,3.3,16.5,,leeda02
35,Dwight Howard,23,ORL,C,79,79,2821,7.1,12.5,0.572,0,0,0,7.1,12.5,0.573,0.572,6.4,10.8,0.594,4.3,9.7,13.9,1.4,1,2.9,3.1,3.4,20.7,MVP-4DPOY-1ASNBA1,howardw01
36,Hedo Türkoğlu,29,ORL,SF,77,77,2815,5.4,13.1,0.413,1.7,4.8,0.356,3.7,8.3,0.445,0.478,4,5,0.807,0.6,4.7,5.2,4.8,0.8,0.2,2.6,2.8,16.5,DPOY-16,turkohe01
37,Chauncey Billups,32,2TM,PG,79,79,2789,5.3,12.6,0.418,2.1,5.1,0.408,3.2,7.5,0.425,0.501,5.4,5.9,0.913,0.4,2.7,3.1,6.5,1.2,0.2,2.3,2.1,18.1,MVP-6ASNBA3,billuch01
38,Chauncey Billups,32,DET,PG,2,2,70,3.6,10.8,0.333,1,3.6,0.286,2.6,7.2,0.357,0.381,4.6,5.1,0.9,0.5,4.6,5.1,7.7,1.5,0.5,2.1,1.5,12.9,,billuch01
39,Chauncey Billups,32,DEN,PG,77,77,2719,5.3,12.7,0.42,2.1,5.2,0.41,3.2,7.5,0.427,0.504,5.4,5.9,0.913,0.4,2.6,3,6.5,1.2,0.2,2.3,2.1,18.2,,billuch01
40,Boris Diaw,26,2TM,PF,81,59,2754,5.9,11.6,0.507,1,2.4,0.414,4.9,9.2,0.531,0.549,1.3,1.9,0.687,1.5,4.1,5.6,4.4,0.8,0.7,2.8,2.6,14,,diawbo01
41,Boris Diaw,26,PHO,PF,22,0,538,5.4,9.4,0.567,0.3,0.9,0.357,5,8.5,0.591,0.585,1.2,1.7,0.692,1.6,4,5.6,3.1,0.7,0.6,2.5,2.6,12.2,,diawbo01
42,Boris Diaw,26,CHA,PF,59,59,2216,6,12.1,0.495,1.1,2.7,0.419,4.8,9.4,0.517,0.542,1.3,2,0.686,1.5,4.1,5.7,4.7,0.8,0.7,2.9,2.6,14.4,,diawbo01
43,Mike Bibby,30,ATL,PG,79,79,2740,5.7,13.2,0.435,2.2,5.6,0.39,3.5,7.6,0.468,0.518,1.8,2.2,0.789,0.5,3.2,3.7,5.2,1.3,0.1,1.7,1.9,15.5,,bibbymi01
44,Wilson Chandler,21,NYK,SF,82,70,2735,6,13.9,0.432,1.4,4.1,0.328,4.6,9.7,0.476,0.481,2.3,2.8,0.795,1.2,4.7,5.9,2.2,0.9,1,1.8,3.3,15.6,,chandwi01
45,Jarrett Jack,25,IND,SG,82,53,2716,5.1,11.3,0.453,1,2.9,0.353,4.1,8.4,0.487,0.498,3,3.5,0.852,0.6,3.1,3.7,4.5,1.2,0.2,2.4,2.4,14.2,,jackja01
46,Emeka Okafor,26,CHA,C,82,81,2691,5.8,10.3,0.561,0,0,,5.8,10.3,0.561,0.561,2.9,4.9,0.593,3.7,7.4,11.1,0.7,0.6,1.8,1.9,3.3,14.5,,okafoem01
47,Eric Gordon,20,LAC,SG,78,65,2677,5.5,12.1,0.456,1.8,4.5,0.389,3.8,7.6,0.496,0.529,4,4.7,0.854,0.6,2.1,2.7,2.9,1,0.5,2.2,2.3,16.8,ROY-5,gordoer01
48,Gerald Wallace,26,CHA,SF,71,71,2669,5.2,10.9,0.48,0.5,1.8,0.298,4.7,9.2,0.515,0.504,4.9,6.1,0.804,1.5,5.9,7.5,2.5,1.6,0.9,2,2.8,15.9,,wallage01
49,Russell Westbrook,20,OKC,PG,82,65,2668,5.9,14.8,0.398,0.5,1.7,0.271,5.4,13,0.415,0.414,4.7,5.8,0.815,2.4,3,5.4,5.9,1.5,0.2,3.7,2.6,16.9,ROY-4,westbru01
50,Al Thornton,25,LAC,SF,71,67,2654,6.4,14.3,0.446,0.3,1.1,0.253,6.1,13.2,0.462,0.456,3.2,4.2,0.754,1.7,3.3,5,1.4,0.8,0.8,1.8,3.1,16.2,,thornal01
51,Rajon Rondo,22,BOS,PG,80,80,2642,5.2,10.3,0.505,0.2,0.7,0.313,5,9.7,0.518,0.514,2.3,3.7,0.642,1.4,4.3,5.7,9,2,0.1,2.8,2.6,13,DPOY-10,rondora01
52,Anthony Parker,33,TOR,SG,80,71,2637,4.4,10.3,0.426,1.3,3.3,0.39,3.1,7,0.442,0.488,1.7,2,0.834,0.6,3.7,4.3,3.7,1.4,0.2,1.6,2,11.7,,parkean01
53,Mario Chalmers,22,MIA,PG,82,82,2626,3.8,9.1,0.42,1.6,4.3,0.367,2.2,4.8,0.467,0.506,2,2.6,0.767,0.5,2.6,3.1,5.5,2.2,0.1,2.3,3.3,11.2,ROY-11,chalmma01
54,Rasual Butler,29,NOH,SF,82,74,2614,4.8,11.1,0.433,1.9,4.9,0.39,2.9,6.1,0.468,0.521,1.2,1.5,0.782,0.7,3.1,3.7,1,0.7,0.8,0.8,2.2,12.7,,butlera01
55,Ryan Gomes,26,MIN,SF,82,76,2614,5.8,13.4,0.431,1.5,3.9,0.372,4.3,9.5,0.456,0.486,2,2.5,0.807,1.5,3.9,5.4,1.9,0.9,0.3,1.8,2.5,15,,gomesry01
56,Ronnie Brewer,23,UTA,SF,81,80,2605,5.8,11.4,0.508,0.3,1.2,0.259,5.5,10.3,0.537,0.522,3.4,4.9,0.702,1.4,2.8,4.1,2.5,1.9,0.4,1.5,1.8,15.4,,brewero02
57,Yao Ming,28,HOU,C,77,77,2589,7.9,14.3,0.548,0,0,1,7.9,14.3,0.548,0.549,5.3,6.1,0.866,2.8,7.7,10.6,1.9,0.4,2.1,3.3,3.6,21.1,MVP-12ASNBA2,mingya01
58,Caron Butler,28,WAS,SG,67,67,2585,6.8,15.1,0.453,0.9,2.9,0.31,5.9,12.2,0.487,0.482,4.8,5.6,0.858,1.6,4.1,5.8,4,1.5,0.3,2.9,2.3,19.4,,butleca01
59,Thaddeus Young,20,PHI,PF,75,71,2580,6.6,13.4,0.495,0.8,2.3,0.341,5.8,11.1,0.526,0.524,1.9,2.6,0.735,1.9,3.3,5.3,1.2,1.4,0.3,1.6,2.3,16,,youngth01
60,Udonis Haslem,28,MIA,PF,75,75,2560,4.7,9,0.518,0,0,,4.7,9,0.518,0.518,1.8,2.4,0.753,2.4,6.3,8.7,1.2,0.6,0.4,1.2,2.9,11.2,,hasleud01
61,Al Harrington,28,2TM,PF,73,56,2546,7.5,17.1,0.439,2.4,6.6,0.364,5.1,10.5,0.487,0.509,3.3,4.2,0.793,1.4,5,6.4,1.4,1.2,0.3,2.3,3.2,20.8,,harrial01
62,Al Harrington,28,GSW,PF,5,5,166,5,15.2,0.329,2.4,6.1,0.393,2.6,9.1,0.286,0.407,1.1,2.2,0.5,2.2,3.9,6.1,2.2,1.5,0,1.5,3,13.4,,harrial01
63,Al Harrington,28,NYK,PF,68,51,2380,7.7,17.3,0.446,2.4,6.7,0.362,5.3,10.6,0.499,0.516,3.5,4.3,0.804,1.3,5.1,6.5,1.4,1.2,0.3,2.3,3.2,21.3,,harrial01
64,Tim Duncan,32,SAS,C,75,75,2524,8,15.8,0.504,0,0,0,8,15.8,0.505,0.504,4.8,6.9,0.692,2.9,8.5,11.4,3.8,0.5,1.8,2.4,2.5,20.7,MVP-11DPOY-11ASNBA2,duncati01
65,Marc Gasol,24,MEM,C,82,75,2521,5,9.4,0.53,0,0,0,5,9.4,0.53,0.53,3.9,5.4,0.733,2.9,5.8,8.6,2,0.9,1.3,2.3,3.8,13.9,ROY-8,gasolma01
66,Rodney Stuckey,22,DET,PG,79,65,2517,5.7,13.1,0.439,0.3,1.1,0.295,5.4,11.9,0.453,0.452,3.3,4.1,0.803,1,2.9,3.9,5.5,1.1,0.2,2.5,3.1,15.1,,stuckro01
67,Nenê,26,DEN,C,77,76,2510,6.1,10.2,0.604,0,0.1,0.2,6.1,10.1,0.607,0.604,3.8,5.3,0.723,2.6,6,8.6,1.5,1.4,1.4,2.1,4,16.1,,hilarne01
68,Mike Conley,21,MEM,PG,82,61,2508,4.6,10.5,0.442,1.3,3.1,0.406,3.4,7.4,0.458,0.503,2.3,2.8,0.817,0.4,3.6,4,5.1,1.3,0.1,2.1,2.1,12.8,,conlemi01
69,Deron Williams,24,UTA,PG,68,68,2505,6.7,14.1,0.471,1,3.2,0.31,5.6,10.9,0.518,0.506,4.7,5.5,0.849,0.3,2.5,2.8,10.4,1,0.3,3.3,1.9,19,,willide01
70,Brook Lopez,20,NJN,C,82,75,2501,6.4,12.1,0.531,0,0,0,6.4,12.1,0.532,0.531,2.5,3.1,0.793,3.2,6.3,9.6,1.2,0.6,2.2,2.1,3.7,15.4,ROY-3,lopezbr01
71,Roger Mason,28,SAS,SG,82,71,2496,5,11.9,0.425,2.4,5.7,0.421,2.6,6.2,0.428,0.526,1.5,1.7,0.89,0.2,3.4,3.6,2.5,0.6,0.2,1.4,2.3,14,,masonro01
72,Randy Foye,25,MIN,SG,70,61,2494,5.8,14.2,0.407,1.6,4.4,0.36,4.2,9.7,0.428,0.463,3.3,3.9,0.846,0.5,2.6,3.1,4.4,1,0.4,2.2,2.9,16.4,,foyera01
73,Devin Harris,25,NJN,PG,69,69,2494,6.6,15,0.438,0.9,3.2,0.291,5.6,11.8,0.477,0.469,7.2,8.7,0.82,0.4,2.9,3.3,6.9,1.6,0.2,3.1,2.4,21.2,AS,harride01
74,Jason Terry,31,DAL,SG,74,11,2491,7.8,16.9,0.463,2.4,6.6,0.366,5.4,10.3,0.525,0.535,2.9,3.3,0.88,0.6,2,2.6,3.6,1.4,0.3,1.7,2,20.9,6MOY-1,terryja01
75,Luis Scola,28,HOU,PF,82,82,2488,6.1,11.6,0.531,0,0,0,6.1,11.5,0.533,0.531,2.8,3.7,0.76,2.9,7.5,10.4,1.8,1,0.2,1.8,3.8,15.1,,scolalu01
76,Steve Nash,34,PHO,PG,74,74,2484,6.2,12.3,0.503,1.6,3.6,0.439,4.6,8.8,0.529,0.566,2.8,3,0.933,0.3,3,3.2,10.4,0.8,0.1,3.6,1.6,16.8,,nashst01
77,Troy Murphy,28,IND,PF,73,73,2482,5.3,11.1,0.475,2.3,5.2,0.45,2.9,5.9,0.496,0.58,2.2,2.7,0.826,2.1,10.4,12.5,2.5,0.8,0.5,1.7,3.3,15.1,,murphtr01
78,Jamal Crawford,28,2TM,PG,65,65,2479,6.1,14.8,0.41,2.1,5.7,0.36,4,9.1,0.441,0.479,4.4,5,0.872,0.3,2.5,2.8,4.2,0.8,0.2,2.1,1.3,18.6,,crawfja01
79,Jamal Crawford,28,NYK,SG,11,11,392,6.7,15.5,0.432,3.2,7.1,0.455,3.5,8.4,0.413,0.536,3.2,4.2,0.761,0.2,1.4,1.6,4.4,0.8,0,2.4,1.2,19.8,,crawfja01
80,Jamal Crawford,28,GSW,PG,54,54,2087,6,14.7,0.406,1.8,5.5,0.338,4.1,9.2,0.446,0.468,4.6,5.1,0.889,0.4,2.7,3,4.1,0.8,0.2,2.1,1.4,18.4,,crawfja01
81,Shawn Marion,30,2TM,SF,69,68,2470,5.6,11.5,0.485,0.1,0.8,0.189,5.4,10.7,0.506,0.491,1.7,2.1,0.796,2.6,6,8.6,2,1.3,1,1.5,1.9,13,,mariosh01
82,Shawn Marion,30,MIA,SF,42,41,1516,5.1,10.6,0.482,0.2,0.9,0.2,4.9,9.6,0.51,0.491,1.6,2,0.788,2.5,6.1,8.7,1.8,1.4,1.1,1.3,2.2,12,,mariosh01
83,Shawn Marion,30,TOR,SF,27,27,954,6.3,12.9,0.488,0.1,0.5,0.154,6.2,12.4,0.502,0.491,1.9,2.3,0.806,2.8,5.7,8.5,2.3,1.2,0.8,1.8,1.5,14.6,,mariosh01
84,Tony Parker,26,SAS,PG,72,71,2456,9.4,18.5,0.506,0.3,1,0.292,9.1,17.6,0.518,0.513,4.2,5.3,0.782,0.4,2.9,3.3,7.3,1,0.1,2.7,1.6,23.2,MVP-8ASNBA3,parketo01
85,Andrea Bargnani,23,TOR,PF,78,59,2453,6.3,14.1,0.45,1.7,4.3,0.409,4.6,9.8,0.468,0.512,3.2,3.9,0.831,1,5.1,6.1,1.4,0.5,1.4,2,3.6,17.6,,bargnan01
86,Metta World Peace,29,HOU,SF,69,55,2452,6.1,15.2,0.401,2.2,5.6,0.399,3.9,9.6,0.402,0.475,2.9,3.8,0.748,1,4.3,5.3,3.4,1.5,0.4,2.1,2.3,17.3,DPOY-5,artesro01
87,Rafer Alston,32,2TM,PG,77,76,2447,4.6,12.1,0.385,1.6,4.9,0.338,3,7.2,0.417,0.454,2.3,3.1,0.75,0.5,2.9,3.3,6,1.6,0.1,2.1,2,13.2,,alstora01
88,Rafer Alston,32,HOU,PG,48,48,1591,4.4,11.8,0.37,1.8,5.2,0.348,2.6,6.6,0.387,0.446,1.9,2.5,0.789,0.6,2.7,3.3,5.8,1.3,0.2,2,1.6,12.5,,alstora01
89,Rafer Alston,32,ORL,PG,29,28,856,5.2,12.5,0.413,1.3,4.2,0.317,3.8,8.3,0.462,0.466,2.9,4.2,0.707,0.3,3.2,3.5,6.2,2.1,0.1,2.2,2.6,14.6,,alstora01
90,Grant Hill,36,PHO,SF,82,68,2445,5.7,11,0.523,0.4,1.1,0.316,5.4,9.9,0.547,0.54,2.7,3.3,0.808,0.9,5,6,2.7,1.3,0.8,1.9,2.7,14.5,DPOY-16,hillgr01
91,Derek Fisher,34,LAL,PG,82,82,2441,4.3,10.1,0.424,1.8,4.5,0.397,2.5,5.7,0.446,0.512,1.6,1.9,0.846,0.4,2.4,2.8,3.8,1.4,0.1,1.1,2.8,12,,fishede01
92,Danny Granger,25,IND,SF,67,66,2424,8.5,19,0.447,2.7,6.7,0.404,5.8,12.3,0.47,0.518,6,6.8,0.878,0.7,4.3,5.1,2.7,1,1.4,2.5,3.1,25.7,MIP-1AS,grangda01
93,Josh Smith,23,ATL,PF,69,69,2421,6.2,12.6,0.492,0.4,1.3,0.299,5.8,11.3,0.514,0.508,3.1,5.3,0.588,2,5.4,7.4,2.5,1.4,1.7,2.4,2.7,16,DPOY-16,smithjo03
94,Jason Richardson,28,2TM,SG,72,71,2410,6.9,14.5,0.477,1.9,4.9,0.397,5,9.7,0.518,0.544,2.3,3,0.769,1.2,3.6,4.8,2.2,1.1,0.4,1.4,2.2,18.1,,richaja01
95,Jason Richardson,28,CHA,SG,14,14,491,7.1,16.1,0.441,2,4.3,0.458,5.1,11.8,0.435,0.502,3,4,0.745,1,3.3,4.3,2.6,1,0.2,1.8,3.2,19.2,,richaja01
96,Jason Richardson,28,PHO,SG,58,57,1919,6.9,14.1,0.488,1.9,5,0.383,5,9.2,0.545,0.556,2.1,2.7,0.778,1.2,3.7,4.9,2.1,1.2,0.5,1.3,1.9,17.8,,richaja01
97,Mehmet Okur,29,UTA,C,72,72,2409,6.4,13.3,0.485,1.3,3,0.446,5.1,10.3,0.497,0.536,4.1,5,0.817,1.9,6.5,8.3,1.8,0.8,0.8,2,3.3,18.3,,okurme01
98,Kelenna Azubuike,25,GSW,SF,74,51,2375,5.9,12.8,0.464,1.4,3.2,0.448,4.5,9.6,0.469,0.52,2.8,3.5,0.808,1.7,3.9,5.6,1.8,0.9,0.8,1.4,2.8,16.1,,azubuke01
99,Mike Miller,28,MIN,SF,73,47,2356,4,8.4,0.482,1.3,3.4,0.378,2.7,4.9,0.554,0.559,1.7,2.3,0.732,1.1,6.3,7.4,5,0.5,0.5,2.2,2.1,11,,millemi01
100,Stephen Jackson,30,GSW,SF,59,59,2339,6.4,15.3,0.414,1.6,4.7,0.338,4.8,10.7,0.448,0.466,4.5,5.5,0.826,1.1,3.6,4.7,5.9,1.4,0.5,3.5,2.4,18.8,,jacksst02
101,Michael Finley,35,SAS,SF,81,77,2336,4.6,10.6,0.437,2,4.9,0.411,2.6,5.7,0.459,0.532,0.8,1,0.823,0.4,3.8,4.2,1.8,0.6,0.3,0.9,1.3,12.1,,finlemi01
102,José Calderón,27,TOR,PG,68,68,2333,4.9,9.9,0.497,1.3,3.1,0.406,3.7,6.8,0.538,0.561,2.3,2.4,0.981,0.2,2.7,3,9.4,1.1,0.1,2.2,1.8,13.5,,caldejo01
103,Lamar Odom,29,LAL,PF,78,32,2316,5.4,10.9,0.492,0.5,1.6,0.32,4.9,9.3,0.522,0.516,2.5,4,0.623,2.7,7.2,9.9,3.2,1.2,1.5,2.1,3.7,13.8,6MOY-4,odomla01
104,Raja Bell,32,2TM,SG,67,66,2315,4.6,10.6,0.437,1.8,4.2,0.421,2.9,6.4,0.448,0.52,1.4,1.6,0.853,0.6,3.1,3.8,2.2,0.8,0.1,1.3,2.6,12.4,DPOY-12,bellra01
105,Raja Bell,32,PHO,SG,22,22,712,3.8,8.9,0.429,2.2,4.8,0.468,1.6,4.2,0.386,0.554,0.8,1.1,0.762,0.4,2.8,3.2,1.5,0.7,0.1,0.9,2.9,10.7,,bellra01
106,Raja Bell,32,CHA,SG,45,44,1603,5,11.4,0.44,1.6,4,0.395,3.4,7.4,0.464,0.509,1.6,1.8,0.877,0.7,3.3,4,2.5,0.8,0.1,1.5,2.4,13.2,,bellra01
107,Anderson Varejão,26,CLE,PF,81,42,2306,4.2,7.9,0.536,0,0,0,4.2,7.8,0.538,0.536,2.4,3.9,0.616,2.6,6.5,9.1,1.3,1.2,1,1.2,3.7,10.8,DPOY-13,varejan01
108,Jason Thompson,22,SAC,PF,82,56,2303,5.6,11.2,0.497,0,0.1,0,5.6,11.1,0.502,0.497,3.1,4.5,0.692,3.7,5.8,9.5,1.5,0.7,0.9,2.3,4.9,14.2,,thompja02
109,Paul Millsap,23,UTA,PF,76,38,2290,6.3,11.8,0.534,0,0.1,0,6.3,11.7,0.537,0.534,3.6,5.1,0.699,3.9,6.3,10.3,2.2,1.2,1.1,2,4.5,16.2,6MOY-17,millspa01
110,Richard Hamilton,30,DET,SG,67,51,2279,7.4,16.5,0.447,1.1,3,0.368,6.3,13.5,0.464,0.48,3.5,4.2,0.848,0.7,2.6,3.3,4.7,0.6,0.1,2.1,2.8,19.4,,hamilri01
111,Carmelo Anthony,24,DEN,SF,66,66,2277,8.5,19.1,0.443,1,2.7,0.371,7.5,16.4,0.455,0.469,5.9,7.4,0.793,1.7,5.4,7.1,3.5,1.2,0.4,3.1,3.1,23.8,NBA3,anthoca01
112,Beno Udrih,26,SAC,PG,73,72,2270,5.1,11,0.461,0.6,1.8,0.31,4.5,9.2,0.491,0.486,2,2.4,0.82,0.7,2.8,3.5,5.4,1.3,0.2,2.5,3,12.7,,udrihbe01
113,Spencer Hawes,20,SAC,C,77,51,2259,5.9,12.7,0.466,0.6,1.8,0.348,5.3,10.9,0.486,0.491,1.4,2.2,0.662,2.4,6.4,8.7,2.4,0.7,1.5,2.5,4,14,,hawessp01
114,T.J. Ford,25,IND,PG,74,49,2258,6.6,14.6,0.452,0.6,1.7,0.337,6,12.9,0.467,0.472,3.9,4.5,0.872,0.9,3.2,4.1,6.2,1.4,0.3,2.9,2.9,17.6,,fordtj01
115,Kendrick Perkins,24,BOS,C,76,76,2253,4.4,7.6,0.577,0,0,0,4.4,7.6,0.58,0.577,1.5,2.6,0.6,3.3,6.6,9.9,1.5,0.4,2.4,2.6,4,10.4,,perkike01
116,Shaquille O'Neal,36,PHO,C,75,75,2252,8.2,13.4,0.609,0,0,0,8.2,13.4,0.61,0.609,4.9,8.3,0.595,3,7.1,10.1,2,0.8,1.7,2.7,4,21.3,ASNBA3,onealsh01
