Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
11,Tayshaun Prince,26,DET,SF,82,82,3001,5.5,12,0.46,1,2.5,0.386,4.5,9.4,0.48,0.501,2.1,2.7,0.768,1.7,3.4,5.1,2.7,0.6,0.7,1.2,1.4,14,DPOY-11,princta01
12,Kevin Garnett,30,MIN,PF,76,76,2995,7.7,16.1,0.476,0.1,0.7,0.214,7.5,15.4,0.487,0.48,5,6,0.835,2.2,9.5,11.7,3.8,1.1,1.5,2.5,2.2,20.5,MVP-9DPOY-13ASNBA3,garneke01
13,Shane Battier,28,HOU,SF,82,82,2988,3.5,7.9,0.446,1.9,4.5,0.421,1.6,3.4,0.48,0.567,1.1,1.4,0.779,0.8,3.3,4.1,2.1,1,0.7,0.9,2.3,10,DPOY-5,battish01
14,Andre Miller,30,2TM,PG,80,79,2966,5.1,11,0.466,0.1,0.4,0.143,5.1,10.6,0.479,0.469,2.7,3.4,0.784,1.2,3.1,4.3,7.6,1.3,0.1,2.7,2.2,13,,millean02
15,Andre Miller,30,DEN,PG,23,23,822,5.1,10.9,0.472,0.2,0.7,0.25,4.9,10.2,0.487,0.48,2.7,3.7,0.729,1.1,3.5,4.6,9.2,1.6,0.2,3.1,2.5,13.1,,millean02
16,Andre Miller,30,PHI,PG,57,56,2144,5.2,11.1,0.464,0,0.3,0.053,5.1,10.8,0.477,0.465,2.7,3.3,0.808,1.2,3,4.2,7,1.2,0.1,2.6,2.1,13,,millean02
17,Deron Williams,22,UTA,PG,80,80,2950,6,13.2,0.456,1,3.1,0.322,5,10.1,0.498,0.494,2.8,3.6,0.767,0.5,2.8,3.3,9.1,1,0.2,3,3.1,15.8,,willide01
18,Gilbert Arenas,25,WAS,PG,74,73,2942,7.9,18.9,0.418,2.5,7.1,0.351,5.4,11.8,0.459,0.484,7.4,8.8,0.844,0.7,3.4,4.1,5.4,1.7,0.2,2.9,3,25.8,MVP-8ASNBA2,arenagi01
19,Jason Kidd,33,NJN,PG,80,80,2933,4.5,11.1,0.406,1.5,4.4,0.343,3,6.7,0.448,0.475,2.2,2.8,0.778,1.7,6.4,8,9,1.6,0.3,2.6,1.8,12.8,AS,kiddja01
20,Raja Bell,30,PHO,SG,78,78,2917,5.1,11.7,0.432,2.5,6.1,0.413,2.5,5.6,0.452,0.539,1.5,1.9,0.776,0.6,2.5,3.1,2.4,0.6,0.3,1,2.9,14.1,DPOY-23,bellra01
21,Eddy Curry,24,NYK,C,81,81,2849,7.4,12.8,0.576,0,0,1,7.4,12.8,0.575,0.576,5.1,8.3,0.615,2.5,4.8,7.2,0.9,0.4,0.5,3.7,3.3,19.9,,curryed01
22,Charlie Bell,27,MIL,SG,82,64,2848,5.4,12.3,0.437,1.6,4.6,0.352,3.8,7.7,0.488,0.503,1.7,2.1,0.78,0.7,2.3,3,3.1,1.2,0.1,1.3,2.7,14,,bellch01
23,Jason Terry,29,DAL,SG,81,80,2846,6.5,13.4,0.484,2,4.7,0.438,4.5,8.8,0.508,0.56,2,2.5,0.804,0.5,2.4,2.9,5.3,1,0.2,1.9,2.2,17.1,,terryja01
24,Cuttino Mobley,31,LAC,SG,78,73,2841,4.9,11.2,0.44,1.3,3.1,0.411,3.6,8.1,0.451,0.497,2.5,3,0.837,0.7,2.7,3.4,2.5,1.2,0.3,1.8,2.4,13.6,,moblecu01
25,Kirk Hinrich,26,CHI,PG,80,80,2839,6,13.5,0.448,1.8,4.3,0.415,4.2,9.2,0.463,0.514,3,3.6,0.835,0.4,3.1,3.5,6.3,1.3,0.3,2.4,3.5,16.8,DPOY-13,hinriki01
26,Raymond Felton,22,CHA,PG,78,75,2832,5,13,0.384,1.3,4,0.33,3.7,9.1,0.407,0.434,2.6,3.3,0.797,0.6,2.7,3.4,6.9,1.5,0.1,2.9,2.3,13.9,,feltora01
27,Dirk Nowitzki,28,DAL,PF,78,78,2820,8.6,17.1,0.502,0.9,2.2,0.416,7.7,14.9,0.515,0.529,6.4,7,0.904,1.6,7.3,8.8,3.4,0.7,0.8,2.1,2.2,24.5,MVP-1ASNBA1,nowitdi01
28,Kevin Martin,23,SAC,SG,80,80,2818,6.5,13.6,0.473,1.6,4.3,0.381,4.8,9.4,0.515,0.533,6.1,7.3,0.844,0.9,3.5,4.4,2.2,1.3,0.1,1.7,2.3,20.7,,martike02
29,Danny Granger,23,IND,SF,82,57,2785,5.1,11.2,0.459,1.4,3.7,0.382,3.7,7.5,0.497,0.522,3.1,3.8,0.803,1.5,3.5,4.9,1.5,0.9,0.8,1.7,3.2,14.8,,grangda01
30,Mike Bibby,28,SAC,PG,82,82,2784,6.1,15.1,0.404,2.2,6.2,0.36,3.9,8.9,0.435,0.478,3.7,4.5,0.83,0.5,2.9,3.4,5,1.1,0.1,2.5,1.8,18.1,,bibbymi01
31,Richard Hamilton,28,DET,SG,75,75,2763,7.1,15.2,0.468,0.6,1.7,0.341,6.6,13.6,0.483,0.486,4.5,5.3,0.861,1,2.7,3.7,3.7,0.8,0.2,2.1,3,19.3,AS,hamilri01
32,Allen Iverson,31,2TM,SG,65,64,2761,7.6,17.1,0.442,0.8,2.6,0.315,6.8,14.6,0.465,0.466,6.3,8,0.795,0.3,2.2,2.5,6.1,1.6,0.2,3.5,1.2,22.3,AS,iversal01
33,Allen Iverson,31,PHI,PG,15,15,640,8.5,20.6,0.413,0.7,3,0.226,7.8,17.6,0.444,0.429,8.7,9.8,0.885,0.4,1.9,2.3,6.1,1.9,0.1,3.7,1.2,26.3,,iversal01
34,Allen Iverson,31,DEN,SG,50,49,2121,7.3,16.1,0.454,0.8,2.4,0.347,6.4,13.6,0.473,0.48,5.6,7.4,0.759,0.3,2.3,2.6,6.1,1.5,0.2,3.4,1.3,21.1,,iversal01
35,Stephon Marbury,29,NYK,PG,74,74,2748,5.2,12.5,0.415,1.6,4.5,0.357,3.6,8,0.448,0.48,3.9,5.1,0.769,0.5,2.3,2.8,5.3,0.9,0.1,2.3,2.4,15.9,,marbust01
36,Mike Miller,26,MEM,SG,70,69,2740,6.1,13.3,0.46,2.7,6.5,0.406,3.5,6.7,0.514,0.56,2.1,2.7,0.793,0.7,4.3,5,3.9,0.7,0.2,2.4,1.8,17,,millemi01
37,Tim Duncan,30,SAS,C,80,80,2726,8.2,14.9,0.546,0,0.1,0.111,8.1,14.8,0.55,0.547,4.8,7.5,0.637,2.8,8.4,11.2,3.6,0.9,2.5,3,2.7,21.1,MVP-4DPOY-3ASNBA1,duncati01
38,Ben Gordon,23,CHI,SG,82,51,2704,8.1,17.8,0.455,2.1,5,0.413,6,12.8,0.471,0.513,5.1,5.9,0.864,0.5,3,3.4,3.9,0.9,0.2,3.3,3.4,23.3,,gordobe01
39,Ben Wallace,32,CHI,C,77,77,2697,2.6,5.7,0.453,0,0.1,0.2,2.5,5.6,0.456,0.454,1.5,3.6,0.408,4,6.9,11,2.5,1.5,2.1,1.3,2,6.6,DPOY-6,wallabe01
40,Amar'e Stoudemire,24,PHO,C,82,78,2689,8.1,14.1,0.575,0,0,0,8.1,14.1,0.577,0.575,6.1,7.8,0.781,3,7.6,10.5,1.1,1,1.5,3.1,3.9,22.4,MVP-14ASNBA1,stoudam01
41,Steve Nash,32,PHO,PG,76,76,2682,6.9,13,0.532,2.1,4.6,0.455,4.8,8.4,0.575,0.613,3,3.3,0.899,0.4,3.2,3.6,11.9,0.8,0.1,3.9,1.6,19,MVP-2ASNBA1,nashst01
42,Mehmet Okur,27,UTA,C,80,80,2664,6.6,14.3,0.462,1.7,4.5,0.384,4.9,9.8,0.498,0.523,4,5.2,0.765,2.2,5.7,7.8,2.1,0.5,0.5,1.7,3.5,19,AS,okurme01
43,Antawn Jamison,30,WAS,PF,70,70,2662,6.9,15.4,0.45,1.9,5.1,0.364,5.1,10.3,0.492,0.51,3.1,4.2,0.736,1.8,5.8,7.6,1.8,1.1,0.5,1.4,2.6,18.8,,jamisan01
44,Chris Bosh,22,TOR,C,69,69,2658,7.4,14.8,0.496,0.2,0.5,0.343,7.2,14.3,0.501,0.502,6.3,8,0.785,2.5,7.5,10,2.4,0.5,1.2,2.4,2.2,21.1,MVP-7ASNBA2,boshch01
45,Jarrett Jack,23,POR,PG,79,79,2651,4.3,9.6,0.454,0.9,2.4,0.35,3.5,7.1,0.49,0.499,3.3,3.8,0.871,0.2,2.6,2.8,5.7,1.2,0.1,2.5,2.7,12.8,,jackja01
46,Josh Smith,21,ATL,SF,72,72,2647,5.9,13.5,0.439,0.5,2.1,0.25,5.4,11.4,0.473,0.458,3.6,5.3,0.693,2.2,6.2,8.4,3.2,1.4,2.8,3.1,3.3,16,DPOY-21,smithjo03
47,Metta World Peace,27,SAC,SF,70,65,2641,6.2,14.2,0.44,1.3,3.5,0.358,5,10.6,0.468,0.485,4.2,5.7,0.74,1.4,4.8,6.2,3.2,2,0.6,2,2.8,17.9,DPOY-8,artesro01
48,Gerald Wallace,24,CHA,SF,72,71,2640,6.5,13,0.502,0.5,1.6,0.325,6,11.3,0.528,0.523,4.2,6.1,0.691,1.9,5.1,7.1,2.5,2,0.9,2.2,2.8,17.8,DPOY-7,wallage01
49,Monta Ellis,21,GSW,SG,77,53,2638,6.6,13.8,0.475,0.5,2,0.273,6,11.8,0.509,0.495,3.7,4.9,0.763,0.8,2.5,3.3,4.4,1.8,0.3,3,2.9,17.4,MIP-1,ellismo01
50,Leandro Barbosa,24,PHO,SG,80,18,2613,7.3,15.3,0.476,2.6,6,0.434,4.7,9.3,0.504,0.562,2.7,3.2,0.845,0.3,2.6,2.9,4.4,1.3,0.2,2,2.9,19.9,6MOY-1,barbole01
51,Larry Hughes,28,CLE,SG,70,68,2596,5.3,13.2,0.4,1,3.1,0.333,4.3,10.1,0.42,0.439,2.9,4.3,0.676,0.6,3.1,3.7,3.6,1.2,0.4,2.1,2.3,14.5,,hughela01
52,Chris Wilcox,24,SEA,PF,82,81,2586,6,11.4,0.529,0,0.1,0,6,11.3,0.533,0.529,3.3,4.9,0.684,2.5,6.3,8.8,1.1,1,0.5,1.8,3.5,15.4,,wilcoch01
53,Mike Dunleavy,26,2TM,PF,82,49,2580,5.4,11.9,0.452,1,3.1,0.313,4.4,8.7,0.502,0.493,2.9,3.8,0.784,1.2,4.8,6,3.2,1.2,0.3,2.1,2.8,14.6,,dunlemi02
54,Mike Dunleavy,26,GSW,PF,39,6,1051,5.7,12.7,0.449,1.2,3.6,0.346,4.5,9.1,0.489,0.497,2.7,3.5,0.772,1.4,5,6.4,4,1.3,0.4,2.4,2.8,15.3,,dunlemi02
55,Mike Dunleavy,26,IND,SG,43,43,1529,5.1,11.3,0.454,0.8,2.8,0.283,4.3,8.5,0.511,0.49,3.1,4,0.792,1,4.7,5.7,2.6,1.1,0.2,1.8,2.8,14.2,,dunlemi02
56,Desmond Mason,29,NOK,SF,75,75,2575,5.7,12.6,0.452,0,0,,5.7,12.6,0.452,0.452,3,4.5,0.663,1.7,3.1,4.8,1.6,0.7,0.3,2.7,2.4,14.4,,masonde01
57,Al Harrington,26,2TM,PF,78,78,2563,7,15.2,0.457,1.8,4.1,0.433,5.2,11.1,0.466,0.516,2.4,3.4,0.694,2.1,4.8,7,2.1,0.9,0.3,2.4,3.8,18,,harrial01
58,Al Harrington,26,IND,PF,36,36,1208,6.6,14.5,0.458,1.6,3.5,0.458,5,11,0.458,0.513,2.1,3,0.713,2.1,4.6,6.7,1.5,0.7,0.3,2.7,3.5,17,,harrial01
59,Al Harrington,26,GSW,PF,42,42,1355,7.2,15.8,0.456,1.9,4.6,0.417,5.3,11.2,0.473,0.518,2.6,3.7,0.681,2.1,5,7.2,2.6,1.1,0.4,2.1,4.1,18.9,,harrial01
60,Carlos Boozer,25,UTA,PF,74,74,2557,9.1,16.2,0.561,0,0,,9.1,16.2,0.561,0.561,3.6,5.2,0.685,3.3,8.9,12.2,3.1,1,0.3,2.7,3.1,21.8,MVP-9AS,boozeca01
61,Mark Blount,31,MIN,C,82,81,2544,6,11.9,0.509,0.1,0.4,0.29,5.9,11.4,0.517,0.514,2.1,2.8,0.754,1.9,5.2,7.1,0.9,0.6,0.8,2.3,3.4,14.3,,blounma01
62,Tracy McGrady,27,HOU,SG,71,71,2539,9,21,0.431,1.8,5.4,0.331,7.3,15.6,0.466,0.474,4.9,6.9,0.707,0.8,4.6,5.4,6.5,1.3,0.5,3,1.9,24.8,MVP-6ASNBA2,mcgratr01
63,Samuel Dalembert,25,PHI,C,82,82,2535,5.1,9.3,0.541,0,0,0,5.1,9.3,0.543,0.541,2.4,3.2,0.746,3.4,7,10.4,0.9,0.7,2.3,2.3,4.1,12.5,,dalemsa01
64,Chauncey Billups,30,DET,PG,70,70,2533,4.9,11.6,0.427,1.5,4.5,0.345,3.4,7.1,0.479,0.494,5.5,6.2,0.883,0.3,3,3.4,7.1,1.2,0.2,2,2.3,16.9,MVP-11ASNBA3,billuch01
65,Tyson Chandler,24,NOK,C,73,73,2525,4.2,6.7,0.624,0,0,0,4.2,6.7,0.625,0.624,1.5,2.9,0.527,4.6,8.3,12.9,0.9,0.5,1.8,1.8,3.5,9.8,DPOY-9,chandty01
66,Ruben Patterson,31,MIL,SF,81,53,2508,6.8,12.4,0.548,0,0.3,0.158,6.8,12.2,0.557,0.55,3.5,5.4,0.641,2.7,3.6,6.3,3.3,1.6,0.4,2.9,3.3,17.1,,patteru01
67,Tony Parker,24,SAS,PG,77,77,2499,8.2,15.8,0.52,0.2,0.5,0.395,8,15.2,0.525,0.527,3.9,5,0.783,0.5,3.1,3.6,6.1,1.2,0.1,2.8,2,20.6,MVP-15AS,parketo01
68,Carmelo Anthony,22,DEN,SF,65,65,2486,10,21,0.476,0.6,2.2,0.268,9.4,18.9,0.499,0.489,6.6,8.2,0.808,2.1,3.6,5.7,3.6,1.1,0.3,3.4,2.9,27.2,MVP-15ASNBA3,anthoca01
69,Udonis Haslem,26,MIA,PF,79,79,2483,5.1,10.4,0.492,0,0.1,0,5.1,10.3,0.495,0.492,2,2.9,0.68,2.7,6.8,9.5,1.4,0.7,0.4,1.6,3.4,12.2,DPOY-18,hasleud01
70,Stephen Jackson,28,2TM,SF,75,69,2479,5.9,13.7,0.433,1.5,4.5,0.322,4.5,9.2,0.488,0.486,3.5,4.3,0.813,0.9,2.3,3.2,4.2,1.2,0.5,2.7,2.9,16.9,,jacksst02
71,Stephen Jackson,28,IND,SG,37,32,1186,5.5,13.1,0.419,1.2,4.2,0.297,4.2,8.9,0.476,0.466,3.6,4.4,0.822,0.5,2.4,2.9,3.5,1,0.6,2.5,2.6,15.8,,jacksst02
72,Stephen Jackson,28,GSW,SF,38,37,1293,6.4,14.3,0.446,1.6,4.8,0.341,4.7,9.5,0.499,0.503,3.4,4.3,0.804,1.2,2.3,3.5,4.8,1.4,0.4,2.8,3.1,17.8,,jacksst02
73,Caron Butler,26,WAS,SF,63,63,2474,6.6,14.2,0.463,0.3,1,0.25,6.3,13.1,0.48,0.472,4.1,4.8,0.863,2.1,4.7,6.8,3.4,1.9,0.2,2.6,2.7,17.5,DPOY-21AS,butleca01
74,Mo Williams,24,MIL,PG,68,68,2472,6.8,15.3,0.446,1.2,3.3,0.346,5.7,12,0.474,0.484,2.3,2.7,0.855,0.8,4,4.8,6.1,1.2,0.1,3,2.9,17.1,,willima01
75,Bruce Bowen,35,SAS,SF,82,82,2464,2.8,6.8,0.405,1.3,3.4,0.384,1.5,3.4,0.426,0.5,0.6,1.1,0.589,0.3,2.9,3.3,1.7,0.9,0.4,0.9,2.6,7.5,DPOY-2,bowenbr01
76,Jermaine O'Neal,28,IND,C,69,69,2459,7.3,16.7,0.436,0,0.1,0,7.3,16.6,0.439,0.436,5,6.5,0.767,2.2,7.4,9.7,2.4,0.7,2.7,3,3.4,19.6,DPOY-10AS,onealje01
77,Smush Parker,25,LAL,PG,82,80,2457,5,11.5,0.436,1.6,4.4,0.365,3.4,7.1,0.479,0.506,1.7,2.6,0.646,0.7,2.4,3,3.3,1.7,0.1,2.2,3.1,13.3,,parkesm01
78,Josh Howard,26,DAL,SF,70,69,2455,7.2,15.8,0.459,1.3,3.5,0.385,5.9,12.3,0.48,0.501,3.6,4.3,0.827,1.9,5.1,7,1.9,1.2,0.8,1.8,2.6,19.4,DPOY-18AS,howarjo01
79,Anthony Parker,31,TOR,SG,73,73,2437,4.8,10.1,0.477,1.7,3.9,0.441,3.1,6.3,0.5,0.561,1.9,2.3,0.835,0.9,3.3,4.2,2.3,1.1,0.2,1,2,13.3,DPOY-24,parkean01
80,Zach Randolph,25,POR,PF,68,67,2425,8.9,19.1,0.467,0.2,0.7,0.292,8.7,18.4,0.473,0.472,5.8,7.1,0.819,3,7.3,10.2,2.2,0.8,0.2,3.2,2.7,23.9,,randoza01
81,DeShawn Stevenson,25,WAS,SG,82,82,2419,5.2,11.2,0.461,1.1,2.7,0.404,4.1,8.5,0.479,0.51,2.3,3.2,0.704,0.8,2.4,3.2,3.2,1,0.3,1.8,2.3,13.7,,stevede01
82,Rasheed Wallace,32,DET,C,75,72,2419,5.3,12.5,0.423,1.5,4.4,0.351,3.8,8.1,0.463,0.485,1.6,2,0.788,1.3,6.7,8.1,1.9,1.1,1.8,1.4,3.3,13.8,,wallara01
83,Andris Biedriņš,20,GSW,C,82,63,2382,5.3,8.8,0.599,0,0,,5.3,8.8,0.599,0.599,1.3,2.5,0.521,3.8,7.7,11.5,1.3,1,2.1,1.8,4.6,11.8,,biedran01
84,Nick Collison,26,SEA,C,82,56,2378,4.8,9.6,0.5,0,0,0,4.8,9.6,0.502,0.5,2.3,3,0.774,3.5,6.6,10.1,1.2,0.7,1,1.9,4.4,12,,collini01
85,Marcus Camby,32,DEN,C,70,70,2369,4.7,10,0.473,0,0,0,4.7,10,0.475,0.473,2.4,3.4,0.729,2.5,9.9,12.4,3.4,1.3,3.5,1.9,2.8,11.9,DPOY-1,cambyma01
86,Joe Johnson,25,ATL,SG,57,57,2359,8.2,17.4,0.471,1.8,4.8,0.381,6.4,12.6,0.504,0.523,3.6,4.8,0.748,0.8,2.8,3.6,3.8,0.9,0.2,2.7,1.8,21.8,AS,johnsjo02
87,Chris Paul,21,NOK,PG,64,64,2353,5.8,13.3,0.437,0.8,2.2,0.35,5.1,11.1,0.455,0.466,4.5,5.5,0.818,0.8,3.5,4.3,8.7,1.8,0,2.5,2.4,16.9,,paulch01
88,Rashard Lewis,27,SEA,SF,60,60,2348,7.1,15.4,0.461,2.3,5.9,0.39,4.8,9.5,0.505,0.536,4.1,4.8,0.841,1.4,4.7,6.1,2.2,1,0.6,1.8,2.2,20.6,,lewisra02
89,Jameer Nelson,24,ORL,PG,77,77,2331,5.8,13.5,0.43,1,3,0.335,4.8,10.5,0.457,0.467,2.8,3.4,0.828,0.8,2.9,3.6,5.1,1.1,0.1,2.8,3.5,15.4,,nelsoja01
90,Emeka Okafor,24,CHA,C,67,65,2329,6.1,11.4,0.532,0,0,,6.1,11.4,0.532,0.532,2.7,4.6,0.593,4,7.7,11.7,1.2,0.9,2.7,1.7,3.2,14.9,DPOY-11,okafoem01
91,Adam Morrison,22,CHA,PF,78,23,2326,5.5,14.6,0.376,1.3,4,0.337,4.1,10.6,0.391,0.422,1.9,2.6,0.71,0.8,2.7,3.6,2.5,0.4,0.1,2,2.8,14.2,ROY-4,morriad01
92,Al Jefferson,22,BOS,C,69,60,2319,7,13.7,0.514,0,0,0,7,13.7,0.514,0.514,3.1,4.6,0.681,3.7,8.1,11.7,1.4,0.7,1.6,2.1,3.6,17.2,,jeffeal01
93,Corey Maggette,27,LAC,SF,75,31,2291,5.8,12.7,0.454,0.2,1,0.2,5.6,11.7,0.476,0.462,8.2,9.9,0.82,1.4,5.5,6.9,3.3,1,0.2,3.2,3.8,19.9,6MOY-7,maggeco01
94,Kyle Korver,25,PHI,SF,74,1,2288,5.9,13.3,0.44,2.1,4.8,0.43,3.8,8.5,0.446,0.518,3,3.3,0.914,0.5,3.6,4.1,1.7,0.9,0.3,1.8,3,16.8,6MOY-5,korveky01
95,Derek Fisher,32,UTA,SG,82,61,2287,4.1,10.6,0.382,0.8,2.5,0.308,3.3,8.2,0.405,0.418,4.1,4.8,0.853,0.5,1.9,2.3,4.3,1.3,0.1,1.9,3.7,13,,fishede01
96,Ryan Gomes,24,BOS,PF,73,60,2275,5.3,11.4,0.467,0.3,0.7,0.381,5.1,10.8,0.473,0.479,3,3.7,0.811,2,4.5,6.4,1.9,0.8,0.2,1.7,2.7,13.9,,gomesry01
97,Boris Diaw,24,PHO,PF,73,59,2268,4.9,9,0.538,0.2,0.7,0.333,4.6,8.3,0.555,0.551,1.3,1.9,0.683,1.4,3.6,5,5.6,0.4,0.6,2.4,2.8,11.3,,diawbo01
98,Hedo Türkoğlu,27,ORL,SF,73,73,2268,5.5,13.1,0.419,1.7,4.5,0.388,3.7,8.6,0.435,0.485,2.7,3.5,0.781,0.9,3.7,4.7,3.7,1.1,0.3,2.3,3.5,15.4,,turkohe01
99,Andrew Bogut,22,MIL,C,66,66,2258,5.5,10,0.553,0,0.1,0.2,5.5,9.9,0.556,0.554,1.8,3.1,0.577,2.7,6.6,9.3,3.2,0.8,0.6,2.4,3.4,12.9,,bogutan01
100,T.J. Ford,23,TOR,PG,75,71,2243,6.3,14.5,0.436,0.3,1.1,0.304,6,13.4,0.447,0.447,3.9,4.7,0.819,0.9,2.9,3.8,9.5,1.6,0.1,3.7,3,16.8,,fordtj01
101,Jamaal Tinsley,28,IND,PG,72,72,2243,5.6,14.3,0.389,1,3.1,0.316,4.6,11.2,0.409,0.424,2.8,3.8,0.72,1,2.9,3.9,7.9,1.9,0.4,3.2,3,14.8,,tinslja01
102,Drew Gooden,25,CLE,PF,80,80,2238,6,12.6,0.473,0,0.1,0.167,6,12.5,0.476,0.474,2.3,3.2,0.714,4.2,6.7,11,1.4,1.1,0.5,1.8,3.4,14.2,,goodedr01
103,Steve Blake,26,2TM,PG,82,42,2225,3.4,8.2,0.411,1.1,3.4,0.322,2.3,4.9,0.472,0.476,0.7,1,0.672,0.3,2.4,2.7,6.6,1,0.1,2.1,2,8.5,,blakest01
104,Steve Blake,26,MIL,PG,33,2,583,2.8,8,0.349,1.2,4.2,0.279,1.6,3.8,0.426,0.422,0.7,1.2,0.55,0.4,2.3,2.8,5.2,0.6,0.2,1.7,3,7.4,,blakest01
105,Steve Blake,26,DEN,PG,49,40,1642,3.6,8.3,0.432,1.1,3.1,0.343,2.5,5.3,0.483,0.495,0.7,1,0.727,0.3,2.4,2.7,7.1,1.1,0.1,2.2,1.6,8.9,,blakest01
106,Rasual Butler,27,NOK,SF,81,38,2223,5.1,12.8,0.398,2.2,5.9,0.369,2.9,6.9,0.424,0.484,0.9,1.4,0.644,0.7,3.5,4.1,1,0.6,0.9,1.1,2.4,13.2,,butlera01
107,Trenton Hassell,27,MIN,SG,76,68,2223,3.5,7.2,0.49,0.1,0.4,0.24,3.4,6.8,0.505,0.497,1.2,1.5,0.783,1.3,2.6,3.9,3.3,0.4,0.4,1.3,2.3,8.3,,hassetr01
108,Baron Davis,27,GSW,PG,63,62,2221,7.3,16.7,0.439,1.4,4.5,0.304,5.9,12.2,0.489,0.48,4.5,6,0.745,0.8,3.6,4.5,8.3,2.2,0.5,3.1,2.9,20.5,MVP-15,davisba01
109,Delonte West,23,BOS,SG,69,47,2219,5,11.6,0.427,1.1,2.9,0.365,3.9,8.7,0.447,0.472,2.7,3.2,0.853,0.5,2.9,3.4,4.9,1.2,0.6,2.3,2.5,13.7,,westde01
110,Ray Allen,31,SEA,SG,55,55,2219,8.2,18.7,0.438,2.7,7.2,0.372,5.5,11.5,0.479,0.51,4.5,5,0.903,0.9,3.1,4,3.7,1.3,0.2,2.5,1.8,23.6,AS,allenra02
111,Luther Head,24,HOU,SG,80,10,2211,5,11.4,0.437,2.9,6.5,0.441,2.1,4.9,0.431,0.564,1.4,1.7,0.79,0.5,3.6,4.1,3.2,1.2,0.1,2.2,2.2,14.2,6MOY-8,headlu01
112,Lamar Odom,27,LAL,PF,56,56,2202,5.2,11.1,0.468,0.9,3,0.297,4.3,8.2,0.531,0.508,3.2,4.6,0.7,1.7,7.3,8.9,4.4,0.9,0.5,2.7,3,14.6,,odomla01
113,Jamal Crawford,26,NYK,SG,59,36,2198,5.8,14.5,0.4,1.7,5.3,0.32,4.1,9.2,0.445,0.458,3.7,4.5,0.838,0.7,2.4,3.1,4.2,0.9,0.1,2.7,1.9,17,,crawfja01
114,Marvin Williams,20,ATL,PF,64,63,2179,5.1,11.7,0.433,0.2,0.7,0.244,4.9,10.9,0.446,0.441,3.6,4.4,0.815,1.4,4.2,5.6,2,0.9,0.5,2.1,3.2,13.9,,willima02
115,Chris Kaman,24,LAC,C,75,66,2176,4.9,10.8,0.451,0,0,0,4.9,10.8,0.452,0.451,2.7,3.7,0.741,2.6,7.1,9.7,1.3,0.7,1.9,2.4,4.2,12.5,,kamanch01
