Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
40,Damon Stoudamire,31,POR,PG,81,70,2762,6,15.2,0.392,2.4,6.4,0.369,3.6,8.8,0.409,0.47,2.4,2.6,0.915,0.7,3.3,4,6,1.1,0,2.1,2.1,16.6,,stoudda01
41,Caron Butler,24,LAL,SF,77,77,2746,5.8,13,0.445,0.5,1.6,0.304,5.3,11.4,0.465,0.464,3.6,4.2,0.862,1.9,4,5.9,1.9,1.4,0.3,1.6,2.8,15.7,,butleca01
42,Tony Parker,22,SAS,PG,80,80,2735,7.1,14.7,0.482,0.6,2.1,0.276,6.5,12.7,0.516,0.501,2.8,4.3,0.65,0.6,3.3,3.9,6.5,1.3,0.1,2.8,2.2,17.5,,parketo01
43,Jason Richardson,24,GSW,SG,72,72,2724,8.1,18.1,0.446,1.7,4.9,0.338,6.4,13.2,0.486,0.492,2.8,4.1,0.693,1.7,4,5.6,3.7,1.4,0.4,2.2,2.1,20.6,,richaja01
44,Rafer Alston,28,TOR,PG,80,78,2717,5.3,12.9,0.414,1.8,5.2,0.357,3.5,7.8,0.451,0.485,2.5,3.4,0.74,0.6,3.1,3.7,6.8,1.6,0.1,2.3,2.8,15.1,,alstora01
45,Jalen Rose,32,TOR,SF,81,65,2710,7,15.4,0.455,1.4,3.6,0.394,5.6,11.8,0.473,0.501,4.4,5.2,0.854,0.6,3.1,3.7,2.8,0.8,0.1,2.4,2.5,19.9,,roseja01
46,Rashard Lewis,25,SEA,SF,71,71,2697,7.1,15.4,0.462,2.3,5.8,0.4,4.8,9.6,0.499,0.537,2.9,3.8,0.777,1.5,3.7,5.2,1.3,1,0.8,1.6,2.1,19.4,AS,lewisra02
47,Ricky Davis,25,BOS,SG,82,11,2696,6.4,13.9,0.462,0.8,2.4,0.339,5.6,11.5,0.488,0.491,3.8,4.7,0.815,0.9,2.4,3.3,3.3,1.2,0.4,2.7,2.3,17.5,6MOY-2,davisri01
48,Kobe Bryant,26,LAL,SG,66,66,2689,7.7,17.7,0.433,1.8,5.2,0.339,5.9,12.5,0.472,0.482,7.3,8.9,0.816,1.3,4,5.2,5.3,1.2,0.7,3.6,2.3,24.4,ASNBA3,bryanko01
49,Jamal Crawford,24,NYK,SG,70,67,2688,5.9,14.7,0.398,2.5,6.9,0.361,3.4,7.8,0.431,0.483,2.4,2.9,0.843,0.4,2.3,2.7,4,1.2,0.3,2,1.8,16.6,,crawfja01
50,Rasheed Wallace,30,DET,PF,79,79,2687,6.3,14.2,0.44,1,3.2,0.318,5.3,11.1,0.475,0.475,1.8,2.6,0.697,2.3,6.3,8.6,1.9,0.9,1.5,1.7,3.2,15.3,DPOY-16,wallara01
51,Andre Iguodala,21,PHI,SG,82,82,2686,3.6,7.3,0.493,0.6,1.9,0.331,3,5.4,0.55,0.536,2.1,2.8,0.743,1.2,5,6.2,3.3,1.8,0.6,1.9,2.7,9.9,ROY-4DPOY-14,iguodan01
52,Udonis Haslem,24,MIA,PF,80,80,2675,4.7,8.6,0.54,0,0.1,0,4.7,8.6,0.543,0.54,2.4,3,0.791,3.2,6.6,9.8,1.5,0.8,0.6,1.5,3.5,11.7,,hasleud01
53,Ben Wallace,30,DET,C,74,74,2671,4,8.8,0.453,0,0.1,0.111,4,8.7,0.458,0.454,1.8,4.1,0.428,3.9,8.2,12.2,1.7,1.4,2.4,1.1,2.1,9.7,DPOY-1ASNBA3,wallabe01
54,Dwight Howard,19,ORL,PF,82,82,2670,4.7,9.1,0.52,0,0,0,4.7,9.1,0.521,0.52,3.7,5.6,0.671,3.9,7.2,11.1,1,1,1.8,2.2,3.1,13.2,ROY-3DPOY-21,howardw01
55,Kyle Korver,23,PHI,SF,82,57,2667,4.3,10.2,0.418,3.1,7.5,0.405,1.2,2.7,0.453,0.567,1.1,1.3,0.854,0.5,4.6,5.1,2.5,1.4,0.4,1.4,3.6,12.7,6MOY-11,korveky01
56,Jeff McInnis,30,CLE,PG,76,69,2651,5.1,12.4,0.412,1.2,3.6,0.345,3.9,8.8,0.439,0.462,1.8,2.2,0.813,0.4,1.7,2.1,5.3,0.8,0,1.6,2.4,13.2,,mcinnje01
57,Bruce Bowen,33,SAS,SF,82,82,2627,3.4,8.2,0.42,1.4,3.5,0.403,2,4.7,0.432,0.505,1,1.5,0.634,0.7,3.2,3.9,1.7,0.8,0.5,0.8,2.4,9.3,DPOY-2,bowenbr01
58,Zydrunas Ilgauskas,29,CLE,C,78,78,2615,6.3,13.5,0.468,0,0.1,0.286,6.3,13.4,0.469,0.469,5.5,6.9,0.799,4.1,5.1,9.3,1.4,0.7,2.3,2.6,4.3,18.2,AS,ilgauzy01
59,Carmelo Anthony,20,DEN,SF,75,75,2608,7.3,17,0.431,0.6,2.2,0.266,6.7,14.8,0.455,0.448,6.3,7.9,0.796,1.9,3.9,5.9,2.7,0.9,0.4,3.1,3.2,21.5,,anthoca01
60,Antawn Jamison,28,WAS,PF,68,68,2605,7.2,16.4,0.437,1,2.9,0.341,6.2,13.6,0.457,0.466,3.1,4.1,0.76,2.2,5,7.2,2.1,0.8,0.2,1.6,2.1,18.4,AS,jamisan01
61,Emeka Okafor,22,CHA,PF,73,73,2600,6.2,13.9,0.447,0,0,0,6.2,13.9,0.447,0.447,2.9,4.7,0.609,3.8,7.2,11,0.9,0.9,1.7,1.7,3,15.3,ROY-1DPOY-21,okafoem01
62,Matt Harpring,28,UTA,SF,78,55,2584,5.8,11.9,0.489,0.1,0.6,0.209,5.7,11.3,0.504,0.494,3.4,4.4,0.778,2.7,4,6.7,2,1,0.2,1.9,3.5,15.2,,harprma01
63,Damon Jones,28,MIA,PG,82,66,2576,4.6,10.1,0.456,3.1,7.3,0.432,1.5,2.9,0.517,0.611,1,1.2,0.791,0.2,3,3.2,4.9,0.6,0.1,1.4,1.7,13.3,,jonesda01
64,Steve Nash,30,PHO,PG,75,75,2573,6,12,0.502,1.3,3.1,0.431,4.7,8.9,0.526,0.557,3,3.3,0.887,0.8,2.7,3.5,12,1,0.1,3.4,1.9,16.3,MVP-1ASNBA1,nashst01
65,Luke Ridnour,23,SEA,PG,82,82,2571,4.2,10.3,0.405,0.9,2.5,0.376,3.2,7.9,0.414,0.45,2.2,2.5,0.883,0.8,2.1,2.9,6.8,1.3,0.3,2.1,2.6,11.5,,ridnolu01
66,Mike Dunleavy,24,GSW,SF,79,79,2570,5.7,12.7,0.451,1.5,3.9,0.388,4.2,8.8,0.479,0.51,1.9,2.4,0.779,1.4,4.7,6.1,2.8,1.1,0.4,1.8,2.8,14.8,,dunlemi02
67,Wally Szczerbiak,27,MIN,SF,81,37,2558,6.5,12.9,0.506,0.9,2.4,0.373,5.7,10.6,0.536,0.54,3.7,4.3,0.855,1.2,3.1,4.3,2.7,0.6,0.2,1.9,2.5,17.6,6MOY-6,szczewa02
68,Al Harrington,24,ATL,SF,66,66,2550,6.4,13.9,0.459,0.2,1,0.216,6.2,12.9,0.479,0.468,3.3,5,0.672,2,4.5,6.5,2.9,1.2,0.2,2.9,3.5,16.3,,harrial01
69,Jason Collins,26,NJN,C,80,80,2542,2.6,6.4,0.412,0,0.1,0.333,2.6,6.3,0.413,0.415,1.9,3,0.656,2.2,4.7,6.9,1.5,1,1,1.3,4.6,7.2,,collija04
70,Gary Payton,36,BOS,PG,77,77,2541,4.8,10.3,0.468,0.6,1.8,0.326,4.2,8.4,0.498,0.497,2.2,2.8,0.761,0.7,2.7,3.3,6.6,1.2,0.2,2.1,1.7,12.4,,paytoga01
71,Peja Stojaković,27,SAC,SF,66,66,2534,6.4,14.4,0.444,2.5,6.2,0.402,3.9,8.3,0.475,0.53,3.6,3.9,0.92,0.9,3.2,4,2,1.1,0.2,1.4,2.2,18.9,,stojape01
72,Drew Gooden,23,CLE,PF,82,80,2523,6.6,13.5,0.492,0.1,0.4,0.179,6.5,13.1,0.502,0.495,3.6,4.4,0.81,3,7.8,10.7,1.9,1.1,1.1,1.9,3.3,16.9,,goodedr01
73,Shane Battier,26,MEM,SG,80,72,2516,3.9,8.8,0.442,1,2.5,0.395,2.9,6.2,0.461,0.499,2.6,3.3,0.789,2.3,3.6,5.9,1.8,1.3,1.1,1.1,2.9,11.3,DPOY-21,battish01
74,Morris Peterson,27,TOR,SG,82,61,2510,5.1,12.2,0.42,1.9,4.8,0.385,3.3,7.4,0.442,0.496,2.7,3.2,0.832,1,3.9,4.9,2.4,1.3,0.3,1.3,3.1,14.8,,petermo01
75,Shaquille O'Neal,32,MIA,C,73,73,2492,9.5,15.8,0.601,0,0,,9.5,15.8,0.601,0.601,5.1,11.1,0.461,3.7,7.3,11,2.9,0.5,2.5,2.9,3.8,24.1,MVP-2DPOY-8ASNBA1,onealsh01
76,Latrell Sprewell,34,MIN,SF,80,79,2450,5.8,14.1,0.414,1,3.1,0.327,4.8,11,0.439,0.45,2.3,2.8,0.83,1,2.8,3.7,2.6,0.8,0.3,1.9,1.8,15,,sprewla01
77,Yao Ming,24,HOU,C,80,80,2447,7.9,14.3,0.552,0,0,,7.9,14.3,0.552,0.552,5.7,7.3,0.783,3.1,6.8,9.8,0.9,0.5,2.4,2.9,4.4,21.6,AS,mingya01
78,Josh Howard,24,DAL,SF,76,76,2446,5.5,11.7,0.475,0.5,1.7,0.296,5,10,0.506,0.497,2.5,3.4,0.733,2.5,4.6,7.1,1.6,1.7,0.7,1.8,3.1,14.1,DPOY-18,howarjo01
79,Corey Maggette,25,LAC,SG,66,60,2436,6.3,14.6,0.431,0.8,2.5,0.304,5.5,12.1,0.457,0.457,8.3,9.7,0.857,1,4.8,5.8,3.3,1,0.1,2.9,2.8,21.6,,maggeco01
80,Jason Kidd,31,NJN,PG,66,65,2435,5,12.6,0.398,1.9,5.3,0.36,3.1,7.3,0.425,0.473,2.1,2.8,0.74,1.4,5.8,7.2,8.1,1.8,0.1,2.5,1.6,14.1,,kiddja01
81,Jason Terry,27,DAL,PG,80,57,2401,5.6,11.1,0.501,1.5,3.7,0.42,4,7.5,0.54,0.57,2.2,2.6,0.844,0.6,2.2,2.8,6.4,1.6,0.2,2.2,2.7,14.9,,terryja01
82,Cuttino Mobley,29,2TM,SG,66,64,2388,6.2,14.1,0.438,2.3,5.2,0.439,3.9,8.9,0.437,0.518,2.5,3.1,0.82,0.7,2.8,3.5,2.8,1.1,0.5,2,2.3,17.1,,moblecu01
83,Cuttino Mobley,29,ORL,SG,23,21,726,6.3,14.7,0.432,2.9,6.2,0.464,3.5,8.5,0.409,0.53,2.7,3.4,0.797,0.5,2.6,3.1,2.1,1.1,0.4,2,2.4,18.3,,moblecu01
84,Cuttino Mobley,29,SAC,SG,43,43,1662,6.1,13.8,0.44,2,4.7,0.424,4.1,9.1,0.449,0.513,2.4,2.9,0.831,0.7,2.9,3.6,3.2,1.1,0.5,2,2.2,16.6,,moblecu01
85,Josh Childress,21,ATL,SG,80,44,2376,4.6,9.7,0.47,0.2,0.8,0.232,4.4,8.9,0.493,0.481,2.9,3.5,0.823,3,4.3,7.3,2.3,1.1,0.5,1.6,2.8,12.2,,childjo01
86,Troy Murphy,24,GSW,PF,70,69,2375,5.9,14.4,0.414,0.9,2.2,0.399,5,12.1,0.417,0.445,3.5,4.8,0.73,3.8,7.7,11.5,1.5,0.8,0.5,1.6,2.9,16.3,,murphtr01
87,Chris Webber,31,2TM,PF,67,67,2370,8.4,19.5,0.433,0.2,0.7,0.341,8.2,18.8,0.436,0.438,2.7,3.5,0.794,2,7.3,9.3,4.8,1.4,0.8,2.8,3.3,19.8,,webbech01
88,Chris Webber,31,SAC,PF,46,46,1668,8.9,19.8,0.449,0.2,0.6,0.379,8.7,19.2,0.452,0.455,3.1,3.9,0.799,2,7.6,9.6,5.4,1.5,0.7,2.9,3.1,21.1,,webbech01
89,Chris Webber,31,PHI,PF,21,21,702,7.3,18.8,0.391,0.2,0.8,0.267,7.1,18,0.396,0.396,1.9,2.5,0.776,1.8,6.6,8.5,3.4,1.3,1,2.5,3.6,16.8,,webbech01
90,Michael Finley,31,DAL,SG,64,64,2358,5.9,13.8,0.427,1.8,4.4,0.407,4.1,9.5,0.436,0.491,1.7,2.1,0.831,0.7,3.3,4,2.6,0.7,0.3,0.9,1.9,15.3,,finlemi01
91,Larry Hughes,26,WAS,SG,61,61,2358,7.1,16.6,0.43,0.9,3.2,0.282,6.2,13.4,0.465,0.457,5.4,6.9,0.777,1.1,4.7,5.8,4.4,2.7,0.3,2.3,2.6,20.5,DPOY-6,hughela01
92,Grant Hill,32,ORL,SF,67,67,2338,8,15.6,0.509,0,0.2,0.231,7.9,15.4,0.513,0.511,4.3,5.3,0.821,1.2,3.7,4.9,3.4,1.5,0.4,2.5,2.2,20.3,AS,hillgr01
93,Lamar Odom,25,LAL,PF,64,64,2320,5.7,12,0.473,0.6,1.8,0.308,5.1,10.2,0.502,0.496,3.2,4.6,0.695,2.1,8.1,10.1,3.7,0.7,1,2.5,3.3,15.1,,odomla01
94,Mehmet Okur,25,UTA,C,82,25,2304,5.5,11.8,0.468,0.3,1,0.27,5.3,10.8,0.486,0.479,5.1,6,0.85,3,6.6,9.6,2.6,0.5,1.1,2.2,3.5,16.5,6MOY-11,okurme01
95,Lorenzen Wright,29,MEM,C,80,77,2287,5,10.8,0.469,0,0,0,5,10.7,0.471,0.469,2.1,3.1,0.662,2.8,6.9,9.6,1.4,0.9,1.1,1.6,4,12.1,,wrighlo02
96,Mike Miller,24,MEM,SF,76,51,2278,6.1,12.1,0.505,2.2,5.1,0.433,3.9,7,0.558,0.597,1.7,2.4,0.72,0.6,4.2,4.7,3.5,0.9,0.4,2,3.1,16.2,,millemi01
97,Primož Brezec,25,CHA,C,72,72,2276,6.1,12,0.512,0,0,,6.1,12,0.512,0.512,2.6,3.5,0.745,3.6,4.8,8.4,1.4,0.5,0.9,1.7,2.9,14.8,,brezepr01
98,Kenyon Martin,27,DEN,PF,70,67,2272,7,14.4,0.49,0,0.2,0,7,14.2,0.496,0.49,3.2,4.9,0.646,2.3,5.8,8.1,2.7,1.6,1.2,2.4,3.6,17.2,,martike01
99,Fred Jones,25,IND,SG,77,14,2268,4.4,10.3,0.425,1.4,3.6,0.38,3,6.6,0.45,0.492,2.8,3.3,0.85,0.5,3.3,3.8,3.1,1,0.5,1.8,2.7,12.9,,jonesfr01
100,Joe Smith,29,MIL,PF,74,73,2265,5.1,9.9,0.514,0,0,0,5.1,9.9,0.515,0.514,2.8,3.6,0.768,2.8,5.8,8.6,1.1,0.7,0.6,1.3,3.5,12.9,,smithjo02
101,Mo Williams,22,MIL,PG,80,80,2254,5.2,11.8,0.438,0.5,1.6,0.323,4.6,10.2,0.456,0.46,2.2,2.6,0.85,0.8,3.1,3.9,7.7,1.2,0.2,3.1,3.5,13,,willima01
102,Derek Fisher,30,GSW,PG,74,32,2222,4.8,12.2,0.393,1.7,4.7,0.371,3.1,7.5,0.407,0.465,2.8,3.3,0.862,0.6,2.9,3.5,4.9,1.2,0.1,2.1,2.9,14.2,,fishede01
103,Tim Duncan,28,SAS,PF,66,66,2203,8.4,17,0.496,0,0.1,0.333,8.4,16.9,0.498,0.498,5,7.4,0.67,3.3,8.7,12,2.9,0.7,2.8,2.1,2.4,21.9,MVP-4DPOY-4ASNBA1,duncati01
104,Raef LaFrentz,28,BOS,PF,80,80,2196,5.6,11.3,0.496,1.3,3.7,0.364,4.2,7.6,0.559,0.555,2,2.4,0.811,2.5,6.5,9.1,1.6,0.7,1.6,1.1,4.3,14.5,,lafrera01
105,Manu Ginóbili,27,SAS,SG,74,74,2193,6,12.8,0.471,1.6,4.2,0.376,4.4,8.6,0.517,0.533,5.8,7.3,0.803,1.2,4.2,5.4,4.7,2,0.4,2.8,3.1,19.5,DPOY-18AS,ginobma01
106,Tyson Chandler,22,CHI,C,80,10,2189,3.4,6.9,0.494,0,0,0,3.4,6.9,0.496,0.494,3.7,5.5,0.673,4.3,8.5,12.7,1.1,1.1,2.3,1.9,4.4,10.5,DPOY-186MOY-11,chandty01
107,Chris Duhon,22,CHI,PG,82,73,2177,2.8,8.1,0.352,1.6,4.4,0.355,1.3,3.7,0.35,0.449,0.8,1.1,0.731,0.4,3.1,3.5,6.6,1.4,0,2,3.4,8.1,,duhonch01
108,Kenny Thomas,27,2TM,PF,73,58,2167,6.1,13,0.47,0,0.1,0.2,6.1,12.9,0.472,0.471,2.9,3.8,0.762,3.1,5.8,8.9,2.5,1.1,0.3,2.2,3.8,15.1,,thomake01
109,Kenny Thomas,27,PHI,PF,47,43,1344,5.8,12.7,0.456,0,0.1,0.25,5.8,12.6,0.458,0.457,2.5,3.2,0.798,2.8,5.4,8.2,2.1,1.1,0.2,2.2,4,14.2,,thomake01
110,Kenny Thomas,27,SAC,PF,26,15,823,6.6,13.3,0.492,0,0,0,6.6,13.3,0.493,0.492,3.4,4.7,0.722,3.4,6.5,9.9,3.3,1.2,0.5,2.1,3.3,16.5,,thomake01
111,Earl Boykins,28,DEN,PG,82,5,2162,5.7,13.7,0.413,0.9,2.8,0.337,4.7,11,0.432,0.447,4.6,5,0.921,0.6,1.8,2.4,6.2,1.3,0.2,2,2,16.9,6MOY-3,boykiea01
112,Gerald Wallace,22,CHA,SF,70,68,2147,4.8,10.7,0.449,0.3,1,0.274,4.5,9.6,0.468,0.462,3.2,4.8,0.661,2,4.5,6.5,2.3,2,1.5,2.7,3.1,13.1,,wallage01
113,Mark Blount,29,BOS,C,82,57,2130,5.5,10.4,0.529,0,0,0,5.5,10.4,0.53,0.529,2,2.8,0.713,2.4,4.3,6.7,2.2,0.6,1.1,2.7,3.9,13,,blounma01
114,Reggie Miller,39,IND,SG,66,66,2105,5.4,12.3,0.437,1.6,5.1,0.322,3.7,7.2,0.518,0.503,4.3,4.6,0.933,0.3,2.4,2.7,2.5,0.9,0.1,1.3,1.9,16.7,,millere01
