Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
13,Kemba Walker,26,CHO,PG,79,79,2739,8.5,19,0.444,3.2,7.9,0.399,5.3,11.1,0.476,0.527,4,4.7,0.847,0.6,3.5,4,5.7,1.1,0.3,2.2,1.6,24.1,AS,walkeke02
14,Devin Booker,20,PHO,SG,78,78,2730,8,18.9,0.423,1.9,5.3,0.363,6.1,13.5,0.447,0.475,4.8,5.8,0.832,0.6,2.7,3.3,3.5,0.9,0.3,3.2,3.2,22.8,,bookede01
15,Anthony Davis,23,NOP,C,75,75,2708,10.2,20.3,0.505,0.5,1.8,0.299,9.7,18.5,0.524,0.518,6.9,8.6,0.802,2.3,9.5,11.8,2.1,1.2,2.2,2.4,2.2,27.9,MVP-9ASNBA1,davisan02
16,Damian Lillard,26,POR,PG,75,75,2694,8.8,19.9,0.444,2.9,7.7,0.37,6,12.1,0.492,0.516,6.5,7.3,0.895,0.6,4.3,4.9,5.9,0.9,0.3,2.6,2,27,,lillada01
17,Paul George,26,IND,SF,75,75,2689,8.3,18,0.461,2.6,6.6,0.393,5.7,11.4,0.501,0.534,4.5,5,0.898,0.8,5.8,6.6,3.4,1.6,0.4,2.9,2.8,23.8,AS,georgpa01
18,Bradley Beal,23,WAS,SG,77,77,2684,8.5,17.7,0.482,3,7.4,0.404,5.6,10.3,0.538,0.566,3.8,4.6,0.825,0.7,2.5,3.2,3.6,1.1,0.3,2.1,2.3,23.9,,bealbr01
19,Jeff Teague,28,IND,PG,82,82,2657,5.4,12.3,0.442,1.2,3.4,0.357,4.2,8.9,0.475,0.492,4.9,5.6,0.867,0.4,4,4.5,8.7,1.4,0.4,2.9,2.2,17,,teaguje01
20,Gorgui Dieng,27,MIN,PF,82,82,2653,4.5,9,0.502,0.2,0.6,0.372,4.3,8.4,0.511,0.514,1.8,2.3,0.814,2.6,6.2,8.8,2.1,1.2,1.3,1.5,3.4,11.1,,dienggo01
21,Klay Thompson,26,GSW,SG,78,78,2649,8.8,18.7,0.468,3.6,8.8,0.414,5.1,9.9,0.516,0.565,2.5,3,0.853,0.7,3.2,3.9,2.2,0.9,0.5,1.7,1.9,23.7,AS,thompkl01
22,Stephen Curry,28,GSW,PG,79,79,2638,9.2,19.7,0.468,4.4,10.8,0.411,4.8,8.9,0.537,0.58,4.4,4.9,0.898,0.8,4,4.8,7.2,1.9,0.2,3.3,2.5,27.3,MVP-6ASNBA2,curryst01
23,DeMar DeRozan,27,TOR,SG,74,74,2620,9.9,21.2,0.467,0.5,1.7,0.266,9.5,19.5,0.484,0.477,7.5,8.9,0.842,1,4.3,5.3,4,1.1,0.2,2.5,1.8,27.8,MVP-11ASNBA3,derozde01
24,Nicolas Batum,28,CHO,SG,77,77,2617,5.4,13.4,0.403,1.9,5.6,0.333,3.5,7.8,0.453,0.472,3.3,3.9,0.856,0.6,6,6.6,6.3,1.2,0.4,2.7,1.5,16,,batumni01
25,Otto Porter Jr.,23,WAS,SF,80,80,2605,5.7,11.1,0.516,2,4.7,0.434,3.7,6.4,0.576,0.608,1.4,1.6,0.832,1.6,5.5,7.1,1.7,1.6,0.6,0.6,2.7,14.9,,porteot01
26,DeAndre Jordan,28,LAC,C,81,81,2570,5.8,8.1,0.714,0,0,0,5.8,8.1,0.717,0.714,2.9,6,0.482,4.2,11.4,15.6,1.3,0.7,1.9,1.6,3,14.4,ASNBA3,jordade01
27,Isaiah Thomas,27,BOS,PG,76,76,2569,9.6,20.6,0.463,3.4,9.1,0.379,6.1,11.6,0.528,0.546,8.3,9.1,0.909,0.6,2.3,2.9,6.3,1,0.2,2.9,2.3,30.8,MVP-5ASNBA2,thomais02
28,Tobias Harris,24,DET,PF,82,48,2567,7.2,14.9,0.481,1.5,4.4,0.347,5.6,10.5,0.537,0.532,2.7,3.2,0.841,0.9,5,5.8,2,0.8,0.5,1.3,1.9,18.5,,harrito02
29,Marcus Morris,27,DET,SF,79,79,2565,5.9,14.1,0.418,1.7,5,0.331,4.3,9.1,0.466,0.477,2,2.6,0.784,1.1,4.1,5.1,2.2,0.7,0.4,1.2,2.4,15.5,,morrima03
30,Marcin Gortat,32,WAS,C,82,82,2556,5.5,9.5,0.579,0,0,0,5.5,9.5,0.58,0.579,1.5,2.2,0.648,3.4,8.6,12,1.7,0.6,0.9,1.7,3,12.4,,gortama01
31,Myles Turner,20,IND,C,81,81,2541,6.3,12.3,0.511,0.6,1.6,0.348,5.7,10.7,0.536,0.534,3.5,4.3,0.809,2,6.4,8.3,1.5,1,2.4,1.5,3.7,16.6,,turnemy01
32,Carmelo Anthony,32,NYK,SF,74,74,2538,8.5,19.7,0.433,2.1,6,0.359,6.4,13.7,0.466,0.488,4.3,5.2,0.833,0.9,5.3,6.2,3,0.9,0.5,2.2,2.8,23.5,AS,anthoca01
33,Marc Gasol,32,MEM,C,74,74,2531,7.6,16.5,0.459,1.5,3.8,0.388,6.1,12.7,0.48,0.503,4,4.7,0.837,0.9,5.7,6.6,4.8,1,1.4,2.4,2.4,20.6,AS,gasolma01
34,Kentavious Caldwell-Pope,23,DET,SG,76,75,2529,5.3,13.2,0.399,2.2,6.2,0.35,3.1,7,0.442,0.481,2.2,2.6,0.832,0.8,2.7,3.5,2.7,1.3,0.2,1.2,1.7,14.9,,caldwke01
35,Kyrie Irving,24,CLE,PG,72,72,2525,9.6,20.2,0.473,2.5,6.3,0.401,7,14,0.505,0.535,4.2,4.7,0.905,0.7,2.5,3.3,6,1.2,0.3,2.6,2.2,25.9,AS,irvinky01
36,Gordon Hayward,26,UTA,SF,73,73,2516,7.8,16.5,0.471,2.1,5.4,0.398,5.7,11.2,0.506,0.536,5.2,6.1,0.844,0.7,4.9,5.6,3.6,1,0.3,2,1.7,22.9,AS,haywago01
37,Hassan Whiteside,27,MIA,C,77,77,2513,7.8,13.9,0.557,0,0,,7.8,13.9,0.557,0.557,3.2,5.1,0.628,4.2,11.4,15.6,0.8,0.8,2.3,2.2,3.2,18.8,DPOY-5,whiteha01
38,Wesley Matthews,30,DAL,SG,73,73,2495,4.8,12.2,0.393,2.5,6.9,0.363,2.3,5.3,0.432,0.496,2.1,2.6,0.816,0.3,3.5,3.7,3,1.1,0.2,1.5,2.3,14.2,,matthwe02
39,Dennis Schröder,23,ATL,PG,79,78,2485,7.9,17.6,0.451,1.4,4.3,0.34,6.5,13.3,0.487,0.493,3.2,3.7,0.855,0.6,3,3.6,7.2,1.1,0.2,3.7,2.2,20.5,,schrode01
40,Kawhi Leonard,25,SAS,SF,74,74,2474,9.3,19.1,0.485,2.1,5.6,0.38,7.1,13.5,0.529,0.541,6.8,7.8,0.88,1.2,5.1,6.3,3.8,1.9,0.8,2.2,1.8,27.5,MVP-3DPOY-3ASNBA1,leonaka01
41,Draymond Green,26,GSW,PF,76,76,2471,4,9.5,0.418,1.2,3.8,0.308,2.8,5.6,0.494,0.481,2.2,3.1,0.709,1.4,7.3,8.7,7.8,2.2,1.5,2.7,3.2,11.3,DPOY-1ASNBA3,greendr01
42,Ricky Rubio,26,MIN,PG,75,75,2469,3.8,9.5,0.402,0.9,2.9,0.306,2.9,6.6,0.443,0.448,3.7,4.2,0.891,1,3.5,4.4,9.9,1.9,0.1,2.8,2.9,12.2,,rubiori01
43,DeMarcus Cousins,26,2TM,C,72,72,2465,9.4,20.9,0.452,1.9,5.3,0.361,7.5,15.6,0.483,0.498,7.6,9.8,0.772,2.2,9.4,11.6,4.8,1.5,1.4,3.9,4.1,28.4,AS,couside01
44,DeMarcus Cousins,26,SAC,C,55,55,1891,9.6,21.3,0.452,1.8,5.1,0.356,7.8,16.2,0.482,0.494,8.1,10.5,0.77,2.2,8.9,11.1,5.1,1.4,1.4,3.9,3.9,29.1,,couside01
45,DeMarcus Cousins,26,NOP,C,17,17,574,8.9,19.7,0.452,2.3,6,0.375,6.6,13.7,0.486,0.51,5.9,7.6,0.777,2.3,10.9,13.2,4.1,1.6,1.2,3.9,4.7,26,,couside01
46,Courtney Lee,31,NYK,SG,77,74,2459,4.7,10.3,0.456,1.6,3.9,0.401,3.1,6.4,0.49,0.533,1.2,1.4,0.867,0.8,3,3.8,2.6,1.2,0.4,1,2.1,12.2,,leeco01
47,Goran Dragić,30,MIA,PG,73,73,2459,7.8,16.5,0.475,1.7,4.2,0.405,6.1,12.2,0.499,0.527,4.4,5.5,0.79,0.9,3.2,4.1,6.2,1.3,0.2,3.1,2.9,21.7,,dragigo01
48,Serge Ibaka,27,2TM,PF,79,79,2422,7,14.6,0.48,1.8,4.7,0.391,5.2,9.9,0.522,0.543,1.6,1.9,0.856,1.9,6.1,8,1.1,0.6,1.8,1.6,3.2,17.4,,ibakase01
49,Serge Ibaka,27,ORL,PF,56,56,1710,7.2,14.8,0.488,1.7,4.5,0.388,5.5,10.3,0.532,0.547,1.6,1.9,0.846,2.1,5.9,8,1.3,0.7,1.9,1.4,2.9,17.8,,ibakase01
50,Serge Ibaka,27,TOR,PF,23,23,712,6.5,14.1,0.459,2.1,5.2,0.398,4.4,8.9,0.494,0.532,1.5,1.7,0.882,1.5,6.4,7.9,0.8,0.4,1.7,2,3.8,16.5,,ibakase01
51,Elfrid Payton,22,ORL,PG,82,58,2412,6.4,13.6,0.471,0.6,2.2,0.274,5.8,11.4,0.509,0.493,2.2,3.1,0.692,1.3,4.4,5.8,7.9,1.3,0.6,2.7,2.6,15.6,,paytoel01
52,Andre Drummond,23,DET,C,81,81,2409,7.2,13.6,0.53,0,0.1,0.286,7.2,13.5,0.532,0.531,2,5.3,0.386,5.2,11.5,16.7,1.3,1.9,1.3,2.3,3.5,16.5,,drumman01
53,Marcus Smart,22,BOS,SG,79,24,2399,4,11.2,0.359,1.4,5,0.283,2.6,6.3,0.42,0.422,3,3.8,0.812,1.2,3.4,4.6,5.5,1.9,0.5,2.4,2.9,12.5,,smartma01
54,Jordan Clarkson,24,LAL,SG,82,19,2397,7.2,16.1,0.445,1.8,5.3,0.329,5.4,10.7,0.503,0.5,2,2.5,0.798,0.7,3,3.7,3.2,1.3,0.1,2.5,2.3,18.1,,clarkjo01
55,Steven Adams,23,OKC,C,80,80,2389,5.6,9.9,0.571,0,0,0,5.6,9.9,0.572,0.571,2.4,3.9,0.611,4.2,5,9.2,1.3,1.3,1.2,2.2,2.9,13.6,,adamsst01
56,Andre Roberson,25,OKC,SF,79,79,2376,3.3,7,0.464,0.7,2.8,0.245,2.6,4.2,0.609,0.513,0.7,1.7,0.423,1.5,4.6,6.1,1.2,1.4,1.2,0.8,3.1,7.9,DPOY-5,roberan03
57,Solomon Hill,25,NOP,SF,80,71,2374,2.8,7.2,0.383,1.4,4.1,0.348,1.3,3.2,0.428,0.481,1.6,1.9,0.805,0.8,3.9,4.7,2.1,1.1,0.5,1.2,2.8,8.5,,hillso01
58,Markieff Morris,27,WAS,PF,76,76,2374,6.2,13.5,0.457,1.1,3,0.362,5.1,10.5,0.483,0.497,2.7,3.3,0.837,1.6,5.9,7.5,1.9,1.2,0.6,2,3.9,16.1,,morrima02
59,Michael Kidd-Gilchrist,23,CHO,SF,81,81,2349,4.5,9.5,0.477,0,0.1,0.111,4.5,9.3,0.483,0.478,2.3,3,0.784,2.4,6.3,8.7,1.7,1.2,1.2,0.9,2.9,11.4,,kiddgmi01
60,Paul Millsap,31,ATL,PF,69,67,2343,6.6,14.9,0.442,1.2,3.7,0.311,5.5,11.2,0.486,0.481,4.8,6.2,0.768,1.7,6.5,8.2,3.9,1.4,1,2.4,2.9,19.1,AS,millspa01
61,Tony Snell,25,MIL,SG,80,80,2336,3.8,8.3,0.455,2.2,5.5,0.406,1.6,2.9,0.548,0.588,0.7,0.9,0.81,0.3,3.5,3.8,1.5,0.8,0.2,0.8,1.9,10.5,,snellto01
62,Tristan Thompson,25,CLE,C,78,78,2336,4,6.7,0.6,0,0,0,4,6.7,0.604,0.6,1.6,3.3,0.498,4.4,6.6,11,1.2,0.6,1.3,1,2.7,9.7,,thomptr01
63,LaMarcus Aldridge,31,SAS,PF,72,72,2335,7.7,16.2,0.477,0.4,0.9,0.411,7.4,15.3,0.48,0.488,3.4,4.2,0.812,2.7,5.4,8.1,2.1,0.7,1.4,1.5,2.4,19.2,DPOY-8,aldrila01
64,Jae Crowder,26,BOS,SF,72,72,2335,5.1,11.1,0.463,2.4,6.1,0.398,2.7,5,0.54,0.572,2.7,3.3,0.811,0.7,5.7,6.4,2.4,1.1,0.4,1.2,2.5,15.4,,crowdja01
65,Eric Gordon,28,HOU,SG,75,15,2323,6.4,15.7,0.406,3.8,10.2,0.372,2.6,5.5,0.468,0.527,2.3,2.7,0.84,0.4,2.7,3.1,2.9,0.7,0.6,1.9,2.3,18.9,6MOY-1,gordoer01
66,Aaron Gordon,21,ORL,SF,80,72,2298,6.2,13.6,0.454,1.2,4.2,0.288,5,9.4,0.528,0.499,2.4,3.4,0.719,1.8,4.5,6.3,2.3,1,0.6,1.4,2.7,16,,gordoaa01
67,Marvin Williams,30,CHO,PF,76,76,2295,4.7,11,0.422,1.9,5.6,0.35,2.7,5.5,0.494,0.51,2.1,2.4,0.873,1.4,6.4,7.8,1.7,0.9,0.8,0.9,2.1,13.3,,willima02
68,Mike Conley,29,MEM,PG,69,68,2292,7.3,15.8,0.46,2.7,6.6,0.408,4.6,9.3,0.497,0.545,5,5.8,0.859,0.5,3.3,3.8,6.8,1.4,0.3,2.5,2,22.2,,conlemi01
69,Brandon Ingram,19,LAL,SF,79,40,2279,4.4,10.8,0.402,0.9,3,0.294,3.5,7.9,0.443,0.442,2.1,3.4,0.621,0.9,4,5,2.6,0.8,0.6,1.8,2.5,11.7,,ingrabr01
70,Robin Lopez,28,CHI,C,81,81,2271,6.1,12.3,0.493,0,0,0,6.1,12.3,0.494,0.493,1.2,1.6,0.721,3.9,4.4,8.2,1.3,0.3,1.9,1.4,2.4,13.3,,lopezro01
71,Allen Crabbe,24,POR,SG,79,7,2254,4.8,10.3,0.468,2.1,4.8,0.444,2.7,5.5,0.49,0.572,1.7,2,0.847,0.3,3.3,3.6,1.5,0.9,0.3,1,2.7,13.5,,crabbal01
72,Kyle Lowry,30,TOR,PG,60,60,2244,6.8,14.7,0.464,3.1,7.5,0.412,3.7,7.2,0.518,0.569,4.8,5.9,0.819,0.8,3.8,4.6,6.7,1.4,0.3,2.8,2.7,21.6,AS,lowryky01
73,Thaddeus Young,28,IND,PF,74,74,2237,5.8,11.1,0.527,0.7,1.9,0.381,5.1,9.2,0.557,0.56,0.7,1.4,0.523,2.1,5.1,7.2,2,1.8,0.5,1.5,2.2,13.1,,youngth01
74,P.J. Tucker,31,2TM,SF,81,21,2236,3.2,7.8,0.413,1.1,3.2,0.357,2.1,4.6,0.451,0.485,1.2,1.5,0.774,1.9,5.7,7.6,1.6,1.9,0.3,1.1,3.2,8.7,,tuckepj01
75,P.J. Tucker,31,PHO,SF,57,17,1627,3.3,7.8,0.415,1,3,0.338,2.2,4.8,0.463,0.48,1.3,1.7,0.792,2.1,5.5,7.6,1.6,1.9,0.3,1.2,3.2,8.9,,tuckepj01
76,P.J. Tucker,31,TOR,SF,24,4,609,3.1,7.6,0.406,1.4,3.5,0.4,1.7,4,0.412,0.5,0.7,0.9,0.688,1.4,6.3,7.6,1.5,1.8,0.3,0.8,3.1,8.2,,tuckepj01
77,Evan Fournier,24,ORL,SG,68,66,2234,6.6,15,0.439,2.1,5.8,0.356,4.5,9.2,0.491,0.508,3.6,4.5,0.805,0.7,2.7,3.4,3.3,1.1,0.1,2.3,2.9,18.8,,fournev01
78,Maurice Harkless,23,POR,SF,77,69,2223,5.1,10.1,0.503,1.1,3.1,0.351,4,7,0.572,0.558,1.2,2,0.621,2,3.5,5.5,1.4,1.4,1.1,1.4,3.5,12.5,,harklma01
79,Brook Lopez,28,BRK,C,75,75,2222,9,19,0.474,2.2,6.3,0.346,6.8,12.7,0.536,0.531,4.8,5.9,0.81,2,4.6,6.5,2.9,0.6,2,3,3.1,24.9,,lopezbr01
80,Victor Oladipo,24,OKC,SG,67,67,2222,6.7,15.1,0.442,2.1,5.7,0.361,4.6,9.4,0.491,0.51,1.9,2.5,0.753,0.6,4.1,4.7,2.9,1.3,0.3,1.9,2.5,17.3,,oladivi01
81,Dwight Howard,31,ATL,C,74,74,2199,6.4,10,0.633,0,0,0,6.4,10,0.635,0.633,3.7,6.9,0.533,4.8,10.5,15.4,1.7,1,1.5,2.8,3.3,16.4,,howardw01
82,JJ Redick,32,LAC,SG,78,78,2198,6.5,14.6,0.445,3.3,7.7,0.429,3.2,6.9,0.462,0.558,2.9,3.3,0.891,0.2,2.6,2.8,1.8,0.9,0.2,1.6,2,19.2,,redicjj01
83,Wilson Chandler,29,DEN,SF,71,33,2197,7.1,15.4,0.461,1.8,5.3,0.337,5.3,10,0.527,0.52,2.3,3.2,0.727,1.7,5.8,7.5,2.3,0.8,0.5,1.9,2.8,18.3,,chandwi01
84,Al Horford,30,BOS,C,68,68,2193,6.2,13.1,0.473,1.4,4,0.355,4.8,9.2,0.524,0.527,1.8,2.2,0.8,1.6,6.1,7.6,5.5,0.9,1.4,1.9,2.3,15.6,,horfoal01
85,Jrue Holiday,26,NOP,PG,67,61,2190,6.7,14.7,0.454,1.6,4.6,0.356,5,10.1,0.498,0.51,2,2.8,0.708,0.8,3.6,4.3,8,1.6,0.7,3.2,2.2,16.9,,holidjr01
86,Nik Stauskas,23,PHI,SG,80,27,2188,4.1,10.4,0.396,2.2,5.9,0.368,2,4.5,0.433,0.5,2,2.5,0.813,0.3,3.4,3.7,3.1,0.7,0.5,2.1,2.4,12.4,,stausni01
87,Tyler Johnson,24,MIA,PG,73,0,2178,5.9,13.6,0.433,1.5,4.1,0.372,4.4,9.5,0.46,0.49,3.2,4.2,0.768,0.8,4,4.8,3.9,1.4,0.7,1.5,2.9,16.6,6MOY-11,johnsty01
88,Eric Bledsoe,27,PHO,PG,66,66,2176,7.4,17.1,0.434,1.7,5.1,0.335,5.7,12,0.477,0.485,6.4,7.6,0.847,0.9,4.4,5.3,6.9,1.5,0.5,3.7,2.7,23,,bledser01
89,Kristaps Porziņģis,21,NYK,PF,66,65,2164,7.4,16.4,0.45,1.9,5.2,0.357,5.5,11.2,0.493,0.507,3.3,4.2,0.786,1.8,6.1,7.9,1.6,0.8,2.1,2,4.1,19.9,,porzikr01
90,Nikola Vučević,26,ORL,C,75,55,2163,8,17.2,0.468,0.4,1.2,0.307,7.7,15.9,0.481,0.48,1.8,2.7,0.669,2.9,10,13,3.5,1.3,1.2,1.9,3,18.2,,vucevni01
91,Jamal Crawford,36,LAC,SG,82,1,2157,6,14.5,0.413,1.9,5.4,0.36,4.1,9.1,0.443,0.479,2.9,3.4,0.857,0.3,1.9,2.2,3.6,1,0.2,2.2,1.9,16.8,6MOY-7,crawfja01
92,Tim Hardaway Jr.,24,ATL,SG,79,30,2154,6.9,15.2,0.455,2.5,7,0.357,4.4,8.3,0.537,0.537,2.7,3.6,0.766,0.6,3.2,3.7,3,0.9,0.3,1.8,1.7,19.1,6MOY-10,hardati02
93,Mason Plumlee,26,2TM,C,81,64,2148,5.6,10.4,0.536,0,0.1,0,5.6,10.3,0.541,0.536,2.9,5,0.58,2.8,7.3,10.1,4.8,1.2,1.5,2.2,3.8,14.1,,plumlma01
94,Mason Plumlee,26,POR,C,54,54,1516,5.6,10.5,0.532,0,0.1,0,5.6,10.4,0.538,0.532,3,5.3,0.567,2.8,7.4,10.3,5.1,1.2,1.5,2.1,3.5,14.2,,plumlma01
95,Mason Plumlee,26,DEN,C,27,10,632,5.6,10.3,0.547,0,0.1,0,5.6,10.3,0.55,0.547,2.7,4.3,0.618,2.8,7,9.9,4,1.1,1.7,2.6,4.4,14,,plumlma01
96,Ersan İlyasova,29,3TM,PF,82,52,2142,6.5,15,0.431,2.4,6.8,0.353,4.1,8.2,0.496,0.511,2.7,3.5,0.778,1.9,6.2,8.1,2.4,1,0.4,1.9,3.5,18,,ilyaser01
97,Ersan İlyasova,29,OKC,PF,3,0,62,3.5,9.3,0.375,1.7,7,0.25,1.7,2.3,0.75,0.469,0,0,,1.2,8.1,9.3,0.6,1.7,0.6,2.3,2.9,8.7,,ilyaser01
98,Ersan İlyasova,29,PHI,PF,53,40,1447,7.1,16.1,0.44,2.7,7.4,0.359,4.4,8.7,0.509,0.522,2.7,3.5,0.768,1.8,6,7.8,2.4,0.8,0.3,1.9,3.3,19.6,,ilyaser01
99,Ersan İlyasova,29,ATL,PF,26,12,633,5.3,12.9,0.412,1.8,5.2,0.348,3.5,7.6,0.455,0.482,3,3.7,0.8,2.4,6.2,8.6,2.4,1.3,0.5,1.9,4.2,15.4,,ilyaser01
100,Danilo Gallinari,28,DEN,SF,63,63,2134,5.7,12.7,0.447,2.1,5.5,0.389,3.5,7.2,0.491,0.531,5.9,6.5,0.902,0.7,4.8,5.5,2.3,0.7,0.3,1.4,1.6,19.3,,gallida01
101,T.J. McConnell,24,PHI,PG,81,51,2133,4,8.6,0.461,0.2,0.9,0.2,3.8,7.7,0.492,0.472,1.2,1.5,0.811,0.7,3.6,4.2,9,2.3,0.2,2.7,2.3,9.4,,mccontj01
102,Julius Randle,22,LAL,PF,74,73,2132,6.4,13.1,0.488,0.3,1.1,0.27,6.1,12,0.507,0.499,3.4,4.8,0.723,2.5,8.2,10.7,4.5,0.8,0.6,2.9,4.2,16.5,,randlju01
103,Dario Šarić,22,PHI,PF,81,36,2129,6.4,15.7,0.411,1.8,5.8,0.311,4.7,9.9,0.469,0.468,2.9,3.7,0.782,1.9,6.8,8.7,3.1,1,0.5,3.1,2.7,17.6,ROY-2,saricda01
104,Robert Covington,26,PHI,SF,67,67,2119,5,12.4,0.399,2.3,7,0.333,2.6,5.4,0.484,0.492,2.4,3,0.822,1.6,5.8,7.4,1.7,2.2,1.2,2.2,3.4,14.7,DPOY-4,covinro01
105,Ryan Anderson,28,HOU,PF,72,72,2116,5.5,13.2,0.418,3.5,8.6,0.403,2,4.5,0.446,0.55,2.2,2.6,0.86,1.9,3.7,5.6,1.2,0.5,0.2,0.9,2.4,16.7,,anderry01
106,JaMychal Green,26,MEM,PF,77,75,2101,4.3,8.6,0.5,0.9,2.5,0.379,3.3,6.1,0.549,0.555,2.3,2.9,0.802,2.9,6.5,9.3,1.4,0.8,0.6,1.6,4.2,11.8,,greenja01
107,James Johnson,29,MIA,PF,76,5,2085,6.4,13.3,0.479,1.5,4.4,0.34,4.9,8.9,0.548,0.535,2.6,3.7,0.707,1.1,5.4,6.5,4.8,1.3,1.5,3,3.4,16.8,6MOY-5,johnsja01
108,Bojan Bogdanović,27,2TM,SF,81,54,2083,6.5,14.6,0.445,2.5,6.8,0.367,4,7.8,0.512,0.53,3.8,4.2,0.893,0.6,4.1,4.8,1.9,0.6,0.1,2.3,2.5,19.2,,bogdabo02
109,Bojan Bogdanović,27,BRK,SF,55,54,1482,6.5,14.8,0.44,2.4,6.7,0.357,4.1,8.1,0.509,0.521,3.5,4.1,0.874,0.6,4.2,4.8,2.2,0.6,0.1,2.3,2.4,19,,bogdabo02
110,Bojan Bogdanović,27,WAS,SF,26,0,601,6.4,14,0.457,2.7,6.9,0.391,3.7,7.1,0.521,0.553,4.3,4.6,0.934,0.8,4,4.8,1.3,0.6,0.2,2.3,2.8,19.8,,bogdabo02
111,Derrick Rose,28,NYK,PG,64,64,2082,8,16.9,0.471,0.2,1,0.217,7.7,15.9,0.487,0.477,3.8,4.4,0.874,1.1,3.1,4.3,4.9,0.8,0.3,2.5,1.5,20,,rosede01
112,Blake Griffin,27,LAC,PF,61,61,2076,8.3,16.8,0.493,0.7,2,0.336,7.6,14.9,0.514,0.513,5.5,7.3,0.76,1.9,6.7,8.6,5.2,1,0.4,2.5,2.7,22.8,,griffbl01
113,Kevin Durant,28,GSW,PF,62,62,2070,9.6,17.8,0.537,2,5.4,0.375,7.5,12.4,0.608,0.594,5.8,6.7,0.875,0.7,8.2,8.9,5.2,1.1,1.7,2.4,2,27,MVP-9ASNBA2,duranke01
114,Jonas Valančiūnas,24,TOR,C,80,80,2066,6.8,12.2,0.557,0,0,0.5,6.8,12.2,0.557,0.558,3.1,3.8,0.811,3.9,9.3,13.2,1,0.6,1.1,1.8,3.8,16.7,,valanjo01
